,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0,0903-5-cx,8.0,word,1693728472.7738318,206.0,109.0,20.248456731316587,8.0,0.0
1,0903-5-cx,8.0,word,1693728472.789127,196.0,106.0,10.44030650891055,8.0,0.0
2,0903-5-cx,8.0,word,1693728472.8205447,191.0,104.0,5.385164807134504,8.0,0.0
3,0903-5-cx,8.0,word,1693728472.8525453,188.0,103.0,3.1622776601683795,8.0,0.0
4,0903-5-cx,8.0,word,1693728472.8847518,186.0,102.0,2.23606797749979,8.0,0.0
5,0903-5-cx,8.0,word,1693728472.9167538,185.0,101.0,1.4142135623730951,8.0,0.0
6,0903-5-cx,8.0,word,1693728472.9329042,184.0,99.0,2.23606797749979,8.0,0.0
7,0903-5-cx,8.0,word,1693728472.96485,205.0,105.0,21.840329667841555,8.0,0.0
8,0903-5-cx,8.0,word,1693728472.9971924,295.0,132.0,93.96275858019496,8.0,0.0
9,0903-5-cx,8.0,word,1693728473.0285683,461.0,183.0,173.65770930194836,8.0,0.0
10,0903-5-cx,8.0,word,1693728473.060493,589.0,220.0,133.24038426843418,8.0,0.0
11,0903-5-cx,8.0,word,1693728473.0925784,665.0,245.0,80.00624975587844,8.0,0.0
12,0903-5-cx,8.0,word,1693728473.1254692,708.0,258.0,44.9221548904324,8.0,0.0
13,0903-5-cx,8.0,word,1693728473.1562605,731.0,264.0,23.769728648009426,8.0,0.0
14,0903-5-cx,8.0,word,1693728473.1888375,719.0,253.0,16.278820596099706,8.0,0.0
15,0903-5-cx,8.0,word,1693728473.2048645,706.0,245.0,15.264337522473747,8.0,0.0
16,0903-5-cx,8.0,word,1693728473.2371511,699.0,240.0,8.602325267042627,8.0,0.0
17,0903-5-cx,8.0,word,1693728473.2711353,695.0,237.0,5.0,8.0,0.0
18,0903-5-cx,8.0,word,1693728473.30113,693.0,236.0,2.23606797749979,8.0,0.0
19,0903-5-cx,8.0,word,1693728473.333138,695.0,250.0,14.142135623730951,8.0,0.0
20,0903-5-cx,8.0,word,1693728473.47698,616.0,301.0,94.03190947758107,8.0,0.0
