original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density
1,0903-6-hyf,7.0,word,1693732523.4678574,341.00000000000006,124.99999999999996,89.69392398596462,7.0,0.0,0
2,0903-6-hyf,7.0,word,1693732523.500136,392.0000000000002,146.0,55.15432893255071,7.0,0.0,1
3,0903-6-hyf,7.0,word,1693732523.5312982,423.0000000000001,161.0,34.438350715445125,7.0,0.0,3
4,0903-6-hyf,7.0,word,1693732523.5634117,442.0000000000001,173.00000000000003,22.47220505424423,7.0,0.0,4
5,0903-6-hyf,7.0,word,1693732523.579472,455.00000000000006,181.0,15.264337522473747,7.0,0.0,5
6,0903-6-hyf,7.0,word,1693732523.61162,463.00000000000017,186.0,9.433981132056603,7.0,0.0,4
7,0903-6-hyf,7.0,word,1693732523.64337,468.0000000000001,190.0,6.4031242374328485,7.0,0.0,4
8,0903-6-hyf,7.0,word,1693732523.6756735,489.0000000000002,188.0,21.095023109728988,7.0,0.0,4
9,0903-6-hyf,7.0,word,1693732523.707801,512.0,187.0,23.021728866442675,7.0,0.0,6
10,0903-6-hyf,7.0,word,1693732523.7392373,530.0000000000002,187.00000000000003,18.0,7.0,0.0,11
11,0903-6-hyf,7.0,word,1693732523.7719336,543.0000000000001,187.00000000000003,13.0,7.0,0.0,15
12,0903-6-hyf,7.0,word,1693732523.8039322,553.0000000000002,187.00000000000003,10.0,7.0,0.0,19
13,0903-6-hyf,7.0,word,1693732523.835848,560.0000000000002,186.0,7.071067811865476,7.0,0.0,24
14,0903-6-hyf,7.0,word,1693732523.8519778,567.0000000000001,185.99999999999997,7.0,7.0,0.0,26
15,0903-6-hyf,7.0,word,1693732523.8830523,542.0000000000001,263.0,80.95677859203639,7.0,0.0,9
16,0903-6-hyf,7.0,word,1693732523.9472082,447.00000000000017,381.00000000000006,151.48927354766738,7.0,0.0,1
17,0903-6-hyf,7.0,word,1693732523.979819,462.00000000000017,350.0,34.438350715445125,7.0,0.0,10
18,0903-6-hyf,7.0,word,1693732524.0119815,471.00000000000017,325.99999999999994,25.6320112359526,7.0,0.0,12
19,0903-6-hyf,7.0,word,1693732524.0440955,480.00000000000017,304.99999999999994,22.84731931759173,7.0,0.0,7
20,0903-6-hyf,7.0,word,1693732524.075181,493.00000000000006,274.99999999999994,32.69556544854363,7.0,0.0,5
21,0903-6-hyf,7.0,word,1693732524.1071868,506.00000000000006,248.0,29.9666481275434,7.0,0.0,14
22,0903-6-hyf,7.0,word,1693732524.1235826,515.0,225.99999999999997,23.769728648009423,7.0,0.0,13
23,0903-6-hyf,7.0,word,1693732524.1554077,524.0000000000002,209.99999999999997,18.35755975068582,7.0,0.0,13
24,0903-6-hyf,7.0,word,1693732524.1875582,545.0000000000001,200.0,23.259406699226016,7.0,0.0,18
25,0903-6-hyf,7.0,word,1693732524.2198186,563.0,194.0,18.97366596101028,7.0,0.0,25
26,0903-6-hyf,7.0,word,1693732524.2512386,575.0000000000002,189.0,13.0,7.0,0.0,25
27,0903-6-hyf,7.0,word,1693732524.2834544,583.0000000000001,184.00000000000003,9.433981132056603,7.0,0.0,23
28,0903-6-hyf,7.0,word,1693732524.3155162,588.0000000000002,181.00000000000003,5.830951894845301,7.0,0.0,24
29,0903-6-hyf,7.0,word,1693732524.3475146,593.0000000000001,180.00000000000003,5.0990195135927845,7.0,0.0,25
30,0903-6-hyf,7.0,word,1693732524.3796449,597.0000000000001,178.99999999999997,4.123105625617661,7.0,0.0,24
31,0903-6-hyf,7.0,word,1693732524.395625,599.0000000000001,178.99999999999994,2.0,7.0,0.0,25
32,0903-6-hyf,7.0,word,1693732524.4279327,592.0,177.99999999999994,7.071067811865476,7.0,0.0,23
33,0903-6-hyf,7.0,word,1693732524.459211,584.0000000000001,177.99999999999997,8.0,7.0,0.0,23
34,0903-6-hyf,7.0,word,1693732524.4914975,579.0000000000001,177.99999999999994,5.0,7.0,0.0,24
35,0903-6-hyf,7.0,word,1693732524.523695,573.0000000000002,176.99999999999997,6.082762530298219,7.0,0.0,23
36,0903-6-hyf,7.0,word,1693732524.5559292,567.0000000000002,177.0,6.0,7.0,0.0,24
37,0903-6-hyf,7.0,word,1693732524.5870583,563.0000000000001,176.99999999999997,4.0,7.0,0.0,22
38,0903-6-hyf,7.0,word,1693732524.6199975,568.0000000000001,176.99999999999991,5.0,7.0,0.0,24
39,0903-6-hyf,7.0,word,1693732524.651041,574.0,177.0,6.0,7.0,0.0,23
40,0903-6-hyf,7.0,word,1693732524.6673286,583.0,175.00000000000003,9.219544457292889,7.0,0.0,22
41,0903-6-hyf,7.0,word,1693732524.6996405,594.0000000000001,174.0,11.04536101718726,7.0,0.0,23
42,0903-6-hyf,7.0,word,1693732524.7319598,605.0000000000002,174.0,11.0,7.0,0.0,22
43,0903-6-hyf,7.0,word,1693732524.7631402,615.0000000000003,174.0,10.0,7.0,0.0,20
44,0903-6-hyf,7.0,word,1693732524.7951643,624.0000000000001,173.00000000000006,9.055385138137416,7.0,0.0,17
45,0903-6-hyf,7.0,word,1693732524.8271687,631.0,173.00000000000003,7.0,7.0,0.0,16
46,0903-6-hyf,7.0,word,1693732524.8597343,637.0000000000002,172.0,6.082762530298219,7.0,0.0,15
47,0903-6-hyf,7.0,word,1693732524.891979,642.0000000000002,171.99999999999997,5.0,7.0,0.0,16
48,0903-6-hyf,7.0,word,1693732524.9079006,645.0000000000001,172.00000000000003,3.0,7.0,0.0,15
49,0903-6-hyf,7.0,word,1693732524.9392183,648.0000000000001,172.00000000000003,3.0,7.0,0.0,16
50,0903-6-hyf,7.0,word,1693732524.971701,651.0000000000001,172.0,3.0,7.0,0.0,16
51,0903-6-hyf,7.0,word,1693732525.003701,654.0000000000001,172.0,3.0,7.0,0.0,16
