original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density,row_label
8,0903-4-lcr,33.0,word,1693725182.4812646,396.00000000000006,190.0,118.00423721205946,11.0,0.0,0,0
9,0903-4-lcr,33.0,word,1693725182.5132377,471.0,214.0,78.74642849044012,11.0,0.0,9,0
10,0903-4-lcr,33.0,word,1693725182.54495,468.0,220.0,6.708203932499369,11.0,0.0,9,0
11,0903-4-lcr,33.0,word,1693725182.5771482,457.0,221.0,11.04536101718726,11.0,0.0,9,0
12,0903-4-lcr,33.0,word,1693725182.609339,451.00000000000006,221.00000000000003,6.0,11.0,0.0,10,0
13,0903-4-lcr,33.0,word,1693725182.6412525,447.0,222.0,4.123105625617661,11.0,0.0,10,0
14,0903-4-lcr,33.0,word,1693725182.6732287,448.9999999999999,222.00000000000003,2.0,11.0,0.0,10,0
15,0903-4-lcr,33.0,word,1693725182.705555,461.00000000000006,219.00000000000003,12.36931687685298,11.0,0.0,9,0
16,0903-4-lcr,33.0,word,1693725182.7215643,472.9999999999999,217.0,12.16552506059644,11.0,0.0,9,0
17,0903-4-lcr,33.0,word,1693725182.7533574,483.0,216.0,10.04987562112089,11.0,0.0,9,0
18,0903-4-lcr,33.0,word,1693725182.7855277,491.0,213.0,8.54400374531753,11.0,0.0,9,0
19,0903-4-lcr,33.0,word,1693725182.9447072,380.9999999999999,381.0,200.8083663595717,11.0,0.0,0,3
20,0903-4-lcr,33.0,word,1693725182.9771612,489.0,351.0,112.08925015361643,11.0,0.0,3,2
21,0903-4-lcr,33.0,word,1693725182.9930477,493.0,336.0,15.524174696260024,11.0,0.0,3,2
22,0903-4-lcr,33.0,word,1693725183.0254376,497.99999999999983,317.99999999999994,18.68154169226941,11.0,0.0,4,2
23,0903-4-lcr,33.0,word,1693725183.0574749,506.9999999999999,296.0,23.769728648009423,11.0,0.0,5,1
24,0903-4-lcr,33.0,word,1693725183.089628,514.9999999999999,272.99999999999994,24.35159132377184,11.0,0.0,3,1
25,0903-4-lcr,33.0,word,1693725183.120832,524.9999999999999,255.0,20.591260281974,11.0,0.0,3,1
26,0903-4-lcr,33.0,word,1693725183.1529796,586.0,236.0,63.89053137985315,11.0,0.0,2,0
27,0903-4-lcr,33.0,word,1693725183.184646,647.9999999999998,220.99999999999991,63.788713735268246,11.0,0.0,2,0
28,0903-4-lcr,33.0,word,1693725183.2170622,691.0,211.00000000000003,44.14748010928823,11.0,0.0,4,0
29,0903-4-lcr,33.0,word,1693725183.249079,720.0,204.0,29.8328677803526,11.0,0.0,4,0
30,0903-4-lcr,33.0,word,1693725183.2653482,736.9999999999999,199.99999999999983,17.46424919657298,11.0,0.0,4,0
31,0903-4-lcr,33.0,word,1693725183.2966688,747.0,199.00000000000003,10.04987562112089,11.0,0.0,4,0
32,0903-4-lcr,33.0,word,1693725183.3290534,780.0,195.0,33.24154027718932,11.0,0.0,5,0
33,0903-4-lcr,33.0,word,1693725183.3612485,811.0,191.0000000000001,31.25699921617557,11.0,0.0,8,0
34,0903-4-lcr,33.0,word,1693725183.3932235,831.0,190.00000000000003,20.024984394500787,11.0,0.0,8,0
35,0903-4-lcr,33.0,word,1693725183.424709,846.0000000000001,190.0,15.0,11.0,0.0,7,0
36,0903-4-lcr,33.0,word,1693725183.4567096,856.9999999999999,190.00000000000009,11.0,11.0,0.0,8,0
37,0903-4-lcr,33.0,word,1693725183.489271,863.0,193.00000000000009,6.708203932499369,11.0,0.0,8,0
38,0903-4-lcr,33.0,word,1693725183.5211718,868.0,195.0,5.385164807134504,11.0,0.0,8,0
39,0903-4-lcr,33.0,word,1693725183.5376332,870.9999999999998,196.00000000000009,3.1622776601683795,11.0,0.0,8,0
40,0903-4-lcr,33.0,word,1693725183.5686364,872.9999999999998,196.00000000000003,2.0,11.0,0.0,8,0
41,0903-4-lcr,33.0,word,1693725183.601031,911.9999999999998,196.0,39.0,11.0,0.0,5,0
42,0903-4-lcr,33.0,word,1693725183.6331842,981.0,199.00000000000009,69.06518659932803,11.0,0.0,1,0
43,0903-4-lcr,33.0,word,1693725183.6655836,1041.9999999999995,202.0,61.07372593840988,11.0,0.0,2,0
44,0903-4-lcr,33.0,word,1693725183.696839,1085.9999999999998,202.0,44.0,11.0,0.0,4,0
45,0903-4-lcr,33.0,word,1693725183.7292995,1114.0,205.0,28.16025568065745,11.0,0.0,5,0
46,0903-4-lcr,33.0,word,1693725183.761379,1131.9999999999995,205.0,18.0,11.0,0.0,5,0
47,0903-4-lcr,33.0,word,1693725183.79275,1143.9999999999995,206.00000000000009,12.041594578792296,11.0,0.0,5,0
48,0903-4-lcr,33.0,word,1693725183.8090527,1151.9999999999995,206.00000000000003,8.0,11.0,0.0,5,0
49,0903-4-lcr,33.0,word,1693725183.8412714,1159.9999999999998,206.00000000000009,8.0,11.0,0.0,5,0
50,0903-4-lcr,33.0,word,1693725183.873381,1210.9999999999995,207.00000000000009,51.0098029794274,11.0,0.0,3,0
51,0903-4-lcr,33.0,word,1693725183.9056728,1261.9999999999995,207.99999999999991,51.0098029794274,11.0,0.0,2,0
52,0903-4-lcr,33.0,word,1693725183.9368706,1301.9999999999995,207.0,40.01249804748511,11.0,0.0,11,0
53,0903-4-lcr,33.0,word,1693725183.9689891,1325.9999999999995,206.0,24.020824298928627,11.0,0.0,9,0
54,0903-4-lcr,33.0,word,1693725184.0012171,1334.999999999999,207.0,9.055385138137416,11.0,0.0,9,0
55,0903-4-lcr,33.0,word,1693725184.0332477,1330.9999999999995,207.0,4.0,11.0,0.0,9,0
56,0903-4-lcr,33.0,word,1693725184.0654244,1327.9999999999998,208.00000000000009,3.1622776601683795,11.0,0.0,9,0
57,0903-4-lcr,33.0,word,1693725184.0817106,1325.9999999999995,208.0,2.0,11.0,0.0,10,0
58,0903-4-lcr,33.0,word,1693725184.11281,1323.9999999999998,207.0,2.23606797749979,11.0,0.0,10,0
59,0903-4-lcr,33.0,word,1693725184.145088,1317.9999999999995,206.00000000000003,6.082762530298219,11.0,0.0,11,0
60,0903-4-lcr,33.0,word,1693725184.1774497,1307.9999999999995,204.99999999999991,10.04987562112089,11.0,0.0,11,0
61,0903-4-lcr,33.0,word,1693725184.2095852,1284.9999999999998,203.0,23.08679276123039,11.0,0.0,12,0
62,0903-4-lcr,33.0,word,1693725184.241552,1257.9999999999995,200.0,27.16615541441225,11.0,0.0,10,0
63,0903-4-lcr,33.0,word,1693725184.2737396,1233.9999999999998,199.00000000000003,24.020824298928627,11.0,0.0,7,0
64,0903-4-lcr,33.0,word,1693725184.3052905,1211.9999999999998,197.0,22.09072203437452,11.0,0.0,6,0
65,0903-4-lcr,33.0,word,1693725184.33741,1203.9999999999995,196.0,8.06225774829855,11.0,0.0,5,0
66,0903-4-lcr,33.0,word,1693725184.3534453,1228.9999999999998,198.0,25.079872407968907,11.0,0.0,7,0
67,0903-4-lcr,33.0,word,1693725184.3848343,1241.9999999999995,198.0,13.0,11.0,0.0,7,0
68,0903-4-lcr,33.0,word,1693725184.4168296,1271.9999999999995,199.0,30.01666203960727,11.0,0.0,3,0
69,0903-4-lcr,33.0,word,1693725184.4495523,1308.9999999999998,200.0,37.01351104664349,11.0,0.0,2,0
70,0903-4-lcr,33.0,word,1693725184.4808362,1343.999999999999,204.00000000000009,35.22782990761707,11.0,0.0,2,0
71,0903-4-lcr,33.0,word,1693725184.5132022,1385.9999999999998,207.0,42.1070065428546,11.0,0.0,3,0
72,0903-4-lcr,33.0,word,1693725184.545519,1422.9999999999998,209.0,37.05401462729781,11.0,0.0,4,0
73,0903-4-lcr,33.0,word,1693725184.576858,1447.999999999999,210.0,25.019992006393608,11.0,0.0,14,0
74,0903-4-lcr,33.0,word,1693725184.608777,1465.9999999999998,213.0,18.24828759089466,11.0,0.0,12,0
75,0903-4-lcr,33.0,word,1693725184.6251876,1478.999999999999,213.0,13.0,11.0,0.0,12,0
76,0903-4-lcr,33.0,word,1693725184.657463,1486.9999999999995,215.0,8.246211251235321,11.0,0.0,10,0
77,0903-4-lcr,33.0,word,1693725184.6888182,1493.999999999999,217.0,7.280109889280518,11.0,0.0,10,0
78,0903-4-lcr,33.0,word,1693725184.7209227,1498.9999999999998,219.0,5.385164807134504,11.0,0.0,10,0
79,0903-4-lcr,33.0,word,1693725184.752673,1501.9999999999998,217.0,3.605551275463989,11.0,0.0,10,0
80,0903-4-lcr,33.0,word,1693725184.785274,1490.9999999999995,215.0,11.180339887498947,11.0,0.0,10,0
81,0903-4-lcr,33.0,word,1693725184.8172746,1482.9999999999995,214.00000000000003,8.06225774829855,11.0,0.0,12,0
82,0903-4-lcr,33.0,word,1693725184.8488123,1466.9999999999998,212.0,16.1245154965971,11.0,0.0,12,0
83,0903-4-lcr,33.0,word,1693725184.864964,1444.9999999999995,210.0,22.09072203437452,11.0,0.0,14,0
84,0903-4-lcr,33.0,word,1693725184.897416,1421.9999999999995,209.0,23.021728866442675,11.0,0.0,4,0
85,0903-4-lcr,33.0,word,1693725184.929487,1398.9999999999995,207.00000000000009,23.08679276123039,11.0,0.0,3,0
86,0903-4-lcr,33.0,word,1693725184.9608586,1351.999999999999,203.99999999999991,47.09564735726647,11.0,0.0,2,0
87,0903-4-lcr,33.0,word,1693725184.992828,1288.999999999999,199.0,63.198101237299845,11.0,0.0,2,0
88,0903-4-lcr,33.0,word,1693725185.0248573,1239.9999999999998,194.99999999999991,49.16299421312742,11.0,0.0,3,0
89,0903-4-lcr,33.0,word,1693725185.0568385,1205.999999999999,192.99999999999991,34.058772731852805,11.0,0.0,4,0
90,0903-4-lcr,33.0,word,1693725185.089554,1186.9999999999995,193.00000000000003,19.0,11.0,0.0,4,0
91,0903-4-lcr,33.0,word,1693725185.120714,1172.9999999999995,192.00000000000003,14.0356688476182,11.0,0.0,3,0
92,0903-4-lcr,33.0,word,1693725185.1368325,1149.9999999999998,195.0,23.194827009486403,11.0,0.0,3,0
93,0903-4-lcr,33.0,word,1693725185.169395,1026.0,217.00000000000009,125.93649193144932,11.0,0.0,0,0
94,0903-4-lcr,33.0,word,1693725185.201286,818.9999999999999,247.00000000000003,209.16261616264032,11.0,0.0,0,1
95,0903-4-lcr,33.0,word,1693725185.2330475,687.0,269.0,133.82077566656082,11.0,0.0,0,1
96,0903-4-lcr,33.0,word,1693725185.2652972,618.0000000000001,282.0,70.21395872616783,11.0,0.0,3,1
97,0903-4-lcr,33.0,word,1693725185.296766,583.0,286.00000000000006,35.22782990761707,11.0,0.0,9,1
98,0903-4-lcr,33.0,word,1693725185.3291724,565.9999999999999,289.0,17.26267650163207,11.0,0.0,28,1
99,0903-4-lcr,33.0,word,1693725185.3607645,555.9999999999999,291.0,10.198039027185567,11.0,0.0,27,1
100,0903-4-lcr,33.0,word,1693725185.3926766,550.0,294.00000000000006,6.708203932499369,11.0,0.0,26,1
101,0903-4-lcr,33.0,word,1693725185.42489,546.9999999999999,295.0000000000001,3.1622776601683795,11.0,0.0,26,1
102,0903-4-lcr,33.0,word,1693725185.441461,543.9999999999999,297.0,3.605551275463989,11.0,0.0,25,1
103,0903-4-lcr,33.0,word,1693725185.47329,542.0,297.00000000000006,2.0,11.0,0.0,25,1
104,0903-4-lcr,33.0,word,1693725185.5056162,531.0,297.0,11.0,11.0,0.0,24,1
