para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
17,380.0,272.0,0,0,【,【,-1,1,0
17,420.0,272.0,0,1,树,树洞,0,2,2
17,460.0,272.0,0,2,洞,树洞,1,2,2
17,500.0,272.0,0,3,】,】,-1,1,0
17,540.0,272.0,0,4,华,华子有可以打电话或者面试的地方吗,0,16,4
17,580.0,272.0,0,5,子,华子有可以打电话或者面试的地方吗,1,16,4
17,620.0,272.0,0,6,有,华子有可以打电话或者面试的地方吗,2,16,4
17,660.0,272.0,0,7,可,华子有可以打电话或者面试的地方吗,3,16,10
17,700.0,272.0,0,8,以,华子有可以打电话或者面试的地方吗,4,16,10
17,740.0,272.0,0,9,打,华子有可以打电话或者面试的地方吗,5,16,12
17,780.0,272.0,0,10,电,华子有可以打电话或者面试的地方吗,6,16,12
17,820.0,272.0,0,11,话,华子有可以打电话或者面试的地方吗,7,16,12
17,860.0,272.0,0,12,或,华子有可以打电话或者面试的地方吗,8,16,11
17,900.0,272.0,0,13,者,华子有可以打电话或者面试的地方吗,9,16,11
17,940.0,272.0,0,14,面,华子有可以打电话或者面试的地方吗,10,16,12
17,980.0,272.0,0,15,试,华子有可以打电话或者面试的地方吗,11,16,12
17,1020.0,272.0,0,16,的,华子有可以打电话或者面试的地方吗,12,16,7
17,1060.0,272.0,0,17,地,华子有可以打电话或者面试的地方吗,13,16,6
17,1100.0,272.0,0,18,方,华子有可以打电话或者面试的地方吗,14,16,6
17,1140.0,272.0,0,19,吗,华子有可以打电话或者面试的地方吗,15,16,2
17,1180.0,272.0,0,20,？,？,-1,1,0
17,1220.0,272.0,0,21,宿,宿舍的公共空间太少,0,9,5
17,1260.0,272.0,0,22,舍,宿舍的公共空间太少,1,9,5
17,1300.0,272.0,0,23,的,宿舍的公共空间太少,2,9,4
17,1340.0,272.0,0,24,公,宿舍的公共空间太少,3,9,4
17,1380.0,272.0,0,25,共,宿舍的公共空间太少,4,9,4
17,1420.0,272.0,0,26,空,宿舍的公共空间太少,5,9,4
17,1460.0,272.0,0,27,间,宿舍的公共空间太少,6,9,4
17,1500.0,272.0,0,28,太,宿舍的公共空间太少,7,9,4
17,1540.0,272.0,0,29,少,宿舍的公共空间太少,8,9,4
17,380.0,336.0,1,0,了,了,0,1,1
17,420.0,336.0,1,1,，,，,-1,1,0
17,460.0,336.0,1,2,实,实验室也不太方便,0,8,3
17,500.0,336.0,1,3,验,实验室也不太方便,1,8,3
17,540.0,336.0,1,4,室,实验室也不太方便,2,8,3
17,580.0,336.0,1,5,也,实验室也不太方便,3,8,4
17,620.0,336.0,1,6,不,实验室也不太方便,4,8,4
17,660.0,336.0,1,7,太,实验室也不太方便,5,8,4
17,700.0,336.0,1,8,方,实验室也不太方便,6,8,4
17,740.0,336.0,1,9,便,实验室也不太方便,7,8,4
17,780.0,336.0,1,10,，,，,-1,1,0
17,820.0,336.0,1,11,单,,0,0,0
17,860.0,336.0,1,12,人,,0,0,0
17,900.0,336.0,1,13,研,,0,0,0
17,940.0,336.0,1,14,讨,,0,0,0
17,980.0,336.0,1,15,间,,0,0,0
17,1020.0,336.0,1,16,也,,0,0,0
17,1060.0,336.0,1,17,不,,0,0,0
17,1100.0,336.0,1,18,行,,0,0,0
17,1140.0,336.0,1,19,…,…,-1,1,0
17,1180.0,336.0,1,20,…,…,-1,1,0
17,380.0,400.0,2,0,【,【,-1,1,0
17,420.0,400.0,2,1,树,树洞,0,2,0
17,460.0,400.0,2,2,洞,树洞,1,2,0
17,500.0,400.0,2,3,】,】,-1,1,0
17,540.0,400.0,2,4,公,公管图书馆其实是一个宝藏图书馆,0,15,4
17,580.0,400.0,2,5,管,公管图书馆其实是一个宝藏图书馆,1,15,4
17,620.0,400.0,2,6,图,公管图书馆其实是一个宝藏图书馆,2,15,4
17,660.0,400.0,2,7,书,公管图书馆其实是一个宝藏图书馆,3,15,4
17,700.0,400.0,2,8,馆,公管图书馆其实是一个宝藏图书馆,4,15,4
17,740.0,400.0,2,9,其,公管图书馆其实是一个宝藏图书馆,5,15,4
17,780.0,400.0,2,10,实,公管图书馆其实是一个宝藏图书馆,6,15,4
17,820.0,400.0,2,11,是,公管图书馆其实是一个宝藏图书馆,7,15,4
17,860.0,400.0,2,12,一,公管图书馆其实是一个宝藏图书馆,8,15,6
17,900.0,400.0,2,13,个,公管图书馆其实是一个宝藏图书馆,9,15,7
17,940.0,400.0,2,14,宝,公管图书馆其实是一个宝藏图书馆,10,15,6
17,980.0,400.0,2,15,藏,公管图书馆其实是一个宝藏图书馆,11,15,6
17,1020.0,400.0,2,16,图,公管图书馆其实是一个宝藏图书馆,12,15,6
17,1060.0,400.0,2,17,书,公管图书馆其实是一个宝藏图书馆,13,15,6
17,1100.0,400.0,2,18,馆,公管图书馆其实是一个宝藏图书馆,14,15,6
17,1140.0,400.0,2,19,，,，,-1,1,0
17,1180.0,400.0,2,20,里,里面集中陈列了大量社,0,10,3
17,1220.0,400.0,2,21,面,里面集中陈列了大量社,1,10,3
17,1260.0,400.0,2,22,集,里面集中陈列了大量社,2,10,4
17,1300.0,400.0,2,23,中,里面集中陈列了大量社,3,10,4
17,1340.0,400.0,2,24,陈,里面集中陈列了大量社,4,10,4
17,1380.0,400.0,2,25,列,里面集中陈列了大量社,5,10,4
17,1420.0,400.0,2,26,了,里面集中陈列了大量社,6,10,4
17,1460.0,400.0,2,27,大,里面集中陈列了大量社,7,10,6
17,1500.0,400.0,2,28,量,里面集中陈列了大量社,8,10,6
17,1540.0,400.0,2,29,社,里面集中陈列了大量社,9,10,6
17,380.0,464.0,3,0,科,科研究书籍,0,5,3
17,420.0,464.0,3,1,研,科研究书籍,1,5,3
17,460.0,464.0,3,2,究,科研究书籍,2,5,3
17,500.0,464.0,3,3,书,科研究书籍,3,5,3
17,540.0,464.0,3,4,籍,科研究书籍,4,5,3
17,580.0,464.0,3,5,，,，,-1,1,0
17,620.0,464.0,3,6,质,质量比文图高很多,0,8,3
17,660.0,464.0,3,7,量,质量比文图高很多,1,8,3
17,700.0,464.0,3,8,比,质量比文图高很多,2,8,4
17,740.0,464.0,3,9,文,质量比文图高很多,3,8,5
17,780.0,464.0,3,10,图,质量比文图高很多,4,8,5
17,820.0,464.0,3,11,高,质量比文图高很多,5,8,4
17,860.0,464.0,3,12,很,质量比文图高很多,6,8,5
17,900.0,464.0,3,13,多,质量比文图高很多,7,8,5
17,940.0,464.0,3,14,。,。,-1,1,0
17,380.0,528.0,4,0,【,【,-1,1,0
17,420.0,528.0,4,1,树,树洞,0,2,0
17,460.0,528.0,4,2,洞,树洞,1,2,0
17,500.0,528.0,4,3,】,】,-1,1,0
17,540.0,528.0,4,4,好,,0,0,0
17,580.0,528.0,4,5,想,,0,0,0
17,620.0,528.0,4,6,退,,0,0,0
17,660.0,528.0,4,7,学,,0,0,0
17,700.0,528.0,4,8,啊,,0,0,0
17,740.0,528.0,4,9,。,。,-1,1,0
17,780.0,528.0,4,10,。,。,-1,1,0
