para_id,x,y,row,col,word,depth
25,380.0,272.0,0,0,  ,0
25,420.0,272.0,0,1,  ,0
25,460.0,272.0,0,2,南,5
25,500.0,272.0,0,3,通,5
25,540.0,272.0,0,4,市,5
25,580.0,272.0,0,5,崇,5
25,620.0,272.0,0,6,川,5
25,660.0,272.0,0,7,区,5
25,700.0,272.0,0,8,观,6
25,740.0,272.0,0,9,阳,6
25,780.0,272.0,0,10,名,6
25,820.0,272.0,0,11,邸,6
25,860.0,272.0,0,12,小,6
25,900.0,272.0,0,13,区,6
25,940.0,272.0,0,14,的,4
25,980.0,272.0,0,15,一,4
25,1020.0,272.0,0,16,居,4
25,1060.0,272.0,0,17,民,4
25,1100.0,272.0,0,18,楼,4
25,1140.0,272.0,0,19,突,4
25,1180.0,272.0,0,20,然,4
25,1220.0,272.0,0,21,发,4
25,1260.0,272.0,0,22,生,4
25,1300.0,272.0,0,23,火,5
25,1340.0,272.0,0,24,灾,5
25,1380.0,272.0,0,25,。,2
25,1420.0,272.0,0,26,火,4
25,1460.0,272.0,0,27,势,4
25,1500.0,272.0,0,28,迅,5
25,1540.0,272.0,0,29,速,5
25,380.0,336.0,1,0,蔓,5
25,420.0,336.0,1,1,延,5
25,460.0,336.0,1,2,，,2
25,500.0,336.0,1,3,烟,4
25,540.0,336.0,1,4,雾,4
25,580.0,336.0,1,5,弥,4
25,620.0,336.0,1,6,漫,4
25,660.0,336.0,1,7,，,2
25,700.0,336.0,1,8,情,4
25,740.0,336.0,1,9,况,4
25,780.0,336.0,1,10,十,5
25,820.0,336.0,1,11,分,5
25,860.0,336.0,1,12,危,5
25,900.0,336.0,1,13,急,5
25,940.0,336.0,1,14,。,2
25,980.0,336.0,1,15,张,4
25,1020.0,336.0,1,16,家,4
25,1060.0,336.0,1,17,汉,4
25,1100.0,336.0,1,18,正,5
25,1140.0,336.0,1,19,在,5
25,1180.0,336.0,1,20,小,5
25,1220.0,336.0,1,21,区,5
25,1260.0,336.0,1,22,值,5
25,1300.0,336.0,1,23,班,5
25,1340.0,336.0,1,24,，,2
25,1380.0,336.0,1,25,他,4
25,1420.0,336.0,1,26,没,5
25,1460.0,336.0,1,27,有,5
25,1500.0,336.0,1,28,任,7
25,1540.0,336.0,1,29,何,7
25,380.0,400.0,2,0,防,7
25,420.0,400.0,2,1,护,7
25,460.0,400.0,2,2,设,7
25,500.0,400.0,2,3,备,7
25,540.0,400.0,2,4,，,4
25,580.0,400.0,2,5,只,6
25,620.0,400.0,2,6,身,6
25,660.0,400.0,2,7,冲,6
25,700.0,400.0,2,8,入,6
25,740.0,400.0,2,9,火,7
25,780.0,400.0,2,10,场,7
25,820.0,400.0,2,11,。,2
25,380.0,464.0,3,0,  ,0
25,420.0,464.0,3,1,  ,0
25,460.0,464.0,3,2,在,4
25,500.0,464.0,3,3,火,5
25,540.0,464.0,3,4,灾,5
25,580.0,464.0,3,5,现,5
25,620.0,464.0,3,6,场,5
25,660.0,464.0,3,7,，,3
25,700.0,464.0,3,8,张,4
25,740.0,464.0,3,9,家,4
25,780.0,464.0,3,10,汉,4
25,820.0,464.0,3,11,毫,5
25,860.0,464.0,3,12,不,5
25,900.0,464.0,3,13,畏,5
25,940.0,464.0,3,14,惧,5
25,980.0,464.0,3,15,，,2
25,1020.0,464.0,3,16,他,4
25,1060.0,464.0,3,17,沿,6
25,1100.0,464.0,3,18,着,6
25,1140.0,464.0,3,19,楼,7
25,1180.0,464.0,3,20,梯,7
25,1220.0,464.0,3,21,爬,6
25,1260.0,464.0,3,22,到,6
25,1300.0,464.0,3,23,了,6
25,1340.0,464.0,3,24,着,7
25,1380.0,464.0,3,25,火,7
25,1420.0,464.0,3,26,层,7
25,1460.0,464.0,3,27,上,8
25,1500.0,464.0,3,28,面,8
25,1540.0,464.0,3,29,，,4
25,380.0,528.0,4,0,逐,7
25,420.0,528.0,4,1,层,7
25,460.0,528.0,4,2,逐,7
25,500.0,528.0,4,3,户,7
25,540.0,528.0,4,4,地,6
25,580.0,528.0,4,5,敲,6
25,620.0,528.0,4,6,打,6
25,660.0,528.0,4,7,房,7
25,700.0,528.0,4,8,门,7
25,740.0,528.0,4,9,，,4
25,780.0,528.0,4,10,叫,5
25,820.0,528.0,4,11,醒,5
25,860.0,528.0,4,12,正,12
25,900.0,528.0,4,13,在,12
25,940.0,528.0,4,14,熟,12
25,980.0,528.0,4,15,睡,12
25,1020.0,528.0,4,16,中,9
25,1060.0,528.0,4,17,的,9
25,1100.0,528.0,4,18,居,7
25,1140.0,528.0,4,19,民,7
25,1180.0,528.0,4,20,，,4
25,1220.0,528.0,4,21,引,5
25,1260.0,528.0,4,22,导,5
25,1300.0,528.0,4,23,他,6
25,1340.0,528.0,4,24,们,6
25,1380.0,528.0,4,25,紧,8
25,1420.0,528.0,4,26,急,8
25,1460.0,528.0,4,27,疏,8
25,1500.0,528.0,4,28,散,8
25,1540.0,528.0,4,29,。,2
25,380.0,592.0,5,0,在,3
25,420.0,592.0,5,1,他,7
25,460.0,592.0,5,2,的,6
25,500.0,592.0,5,3,引,6
25,540.0,592.0,5,4,导,6
25,580.0,592.0,5,5,下,4
25,620.0,592.0,5,6,，,2
25,660.0,592.0,5,7,居,3
25,700.0,592.0,5,8,民,3
25,740.0,592.0,5,9,们,3
25,780.0,592.0,5,10,纷,5
25,820.0,592.0,5,11,纷,5
25,860.0,592.0,5,12,逃,5
25,900.0,592.0,5,13,离,5
25,940.0,592.0,5,14,了,5
25,980.0,592.0,5,15,火,6
25,1020.0,592.0,5,16,场,6
25,1060.0,592.0,5,17,，,3
25,1100.0,592.0,5,18,没,5
25,1140.0,592.0,5,19,有,5
25,1180.0,592.0,5,20,造,5
25,1220.0,592.0,5,21,成,5
25,1260.0,592.0,5,22,任,7
25,1300.0,592.0,5,23,何,7
25,1340.0,592.0,5,24,人,8
25,1380.0,592.0,5,25,员,8
25,1420.0,592.0,5,26,伤,8
25,1460.0,592.0,5,27,亡,8
25,1500.0,592.0,5,28,。,2
