para_id,x,y,row,col,word,depth
1,380.0,272.0,0,0,【,5
1,420.0,272.0,0,1,知,5
1,460.0,272.0,0,2,乎,5
1,500.0,272.0,0,3,】,5
1,540.0,272.0,0,4,董,5
1,580.0,272.0,0,5,明,5
1,620.0,272.0,0,6,珠,5
1,660.0,272.0,0,7,称,4
1,700.0,272.0,0,8,「,5
1,740.0,272.0,0,9,不,7
1,780.0,272.0,0,10,招,7
1,820.0,272.0,0,11,只,13
1,860.0,272.0,0,12,想,13
1,900.0,272.0,0,13,要,13
1,940.0,272.0,0,14,多,15
1,980.0,272.0,0,15,少,15
1,1020.0,272.0,0,16,工,15
1,1060.0,272.0,0,17,资,15
1,1100.0,272.0,0,18,的,10
1,1140.0,272.0,0,19,，,5
1,1180.0,272.0,0,20,希,7
1,1220.0,272.0,0,21,望,7
1,1260.0,272.0,0,22,年,9
1,1300.0,272.0,0,23,轻,9
1,1340.0,272.0,0,24,人,9
1,1380.0,272.0,0,25,知,9
1,1420.0,272.0,0,26,道,9
1,1460.0,272.0,0,27,自,11
1,1500.0,272.0,0,28,己,11
1,1540.0,272.0,0,29,能,11
1,380.0,336.0,1,0,干,11
1,420.0,336.0,1,1,什,12
1,460.0,336.0,1,2,么,12
1,500.0,336.0,1,3,」,5
1,540.0,336.0,1,4,，,2
1,580.0,336.0,1,5,你,4
1,620.0,336.0,1,6,怎,5
1,660.0,336.0,1,7,么,5
1,700.0,336.0,1,8,看,5
1,740.0,336.0,1,9,待,5
1,780.0,336.0,1,10,这,7
1,820.0,336.0,1,11,一,7
1,860.0,336.0,1,12,言,7
1,900.0,336.0,1,13,论,7
1,940.0,336.0,1,14,？,2
1,380.0,400.0,2,0,【,4
1,420.0,400.0,2,1,知,4
1,460.0,400.0,2,2,乎,4
1,500.0,400.0,2,3,】,4
1,540.0,400.0,2,4,特,4
1,580.0,400.0,2,5,朗,4
1,620.0,400.0,2,6,普,4
1,660.0,400.0,2,7,称,4
1,700.0,400.0,2,8,将,7
1,740.0,400.0,2,9,于,7
1,780.0,400.0,2,10,24,8
1,820.0,400.0,2,11,日,8
1,860.0,400.0,2,12,自,7
1,900.0,400.0,2,13,首,7
1,940.0,400.0,2,14,，,2
1,980.0,400.0,2,15,这,4
1,1020.0,400.0,2,16,对,5
1,1060.0,400.0,2,17,其,7
1,1100.0,400.0,2,18,政,7
1,1140.0,400.0,2,19,治,7
1,1180.0,400.0,2,20,生,7
1,1220.0,400.0,2,21,涯,7
1,1260.0,400.0,2,22,意,5
1,1300.0,400.0,2,23,味,5
1,1340.0,400.0,2,24,着,5
1,1380.0,400.0,2,25,什,6
1,1420.0,400.0,2,26,么,6
1,1460.0,400.0,2,27,？,2
1,1500.0,400.0,2,28,对,4
1,1540.0,400.0,2,29,美,6
1,380.0,464.0,3,0,政,6
1,420.0,464.0,3,1,坛,6
1,460.0,464.0,3,2,有,4
1,500.0,464.0,3,3,何,6
1,540.0,464.0,3,4,影,6
1,580.0,464.0,3,5,响,6
1,620.0,464.0,3,6,？,2
1,380.0,528.0,4,0,【,5
1,420.0,528.0,4,1,知,5
1,460.0,528.0,4,2,乎,5
1,500.0,528.0,4,3,】,5
1,540.0,528.0,4,4,中,5
1,580.0,528.0,4,5,国,5
1,620.0,528.0,4,6,房,6
1,660.0,528.0,4,7,地,6
1,700.0,528.0,4,8,产,6
1,740.0,528.0,4,9,报,6
1,780.0,528.0,4,10,呼,4
1,820.0,528.0,4,11,吁,4
1,860.0,528.0,4,12,允,6
1,900.0,528.0,4,13,许,6
1,940.0,528.0,4,14,开,7
1,980.0,528.0,4,15,发,7
1,1020.0,528.0,4,16,商,7
1,1060.0,528.0,4,17,以,9
1,1100.0,528.0,4,18,降,14
1,1140.0,528.0,4,19,价,14
1,1180.0,528.0,4,20,促,14
1,1220.0,528.0,4,21,销,14
1,1260.0,528.0,4,22,的,11
1,1300.0,528.0,4,23,方,11
1,1340.0,528.0,4,24,式,11
1,1380.0,528.0,4,25,展,9
1,1420.0,528.0,4,26,开,9
1,1460.0,528.0,4,27,自,10
1,1500.0,528.0,4,28,救,10
1,1540.0,528.0,4,29,，,2
1,380.0,592.0,5,0,对,5
1,420.0,592.0,5,1,此,5
1,460.0,592.0,5,2,如,5
1,500.0,592.0,5,3,何,5
1,540.0,592.0,5,4,解,5
1,580.0,592.0,5,5,读,5
1,620.0,592.0,5,6,？,2
