para_id,x,y,row,col,word,depth
6,380.0,272.0,0,0,  ,0
6,420.0,272.0,0,1,  ,0
6,460.0,272.0,0,2,我,3
6,500.0,272.0,0,3,小,4
6,540.0,272.0,0,4,时,4
6,580.0,272.0,0,5,候,4
6,620.0,272.0,0,6,基,4
6,660.0,272.0,0,7,本,4
6,700.0,272.0,0,8,不,4
6,740.0,272.0,0,9,着,4
6,780.0,272.0,0,10,家,5
6,820.0,272.0,0,11,，,2
6,860.0,272.0,0,12,天,4
6,900.0,272.0,0,13,天,4
6,940.0,272.0,0,14,和,4
6,980.0,272.0,0,15,邻,5
6,1020.0,272.0,0,16,居,5
6,1060.0,272.0,0,17,小,5
6,1100.0,272.0,0,18,伙,5
6,1140.0,272.0,0,19,伴,5
6,1180.0,272.0,0,20,们,5
6,1220.0,272.0,0,21,在,4
6,1260.0,272.0,0,22,外,5
6,1300.0,272.0,0,23,面,5
6,1340.0,272.0,0,24,疯,4
6,1380.0,272.0,0,25,玩,4
6,1420.0,272.0,0,26,，,2
6,1460.0,272.0,0,27,爬,6
6,1500.0,272.0,0,28,树,6
6,1540.0,272.0,0,29,捉,6
6,380.0,336.0,1,0,虫,7
6,420.0,336.0,1,1,下,5
6,460.0,336.0,1,2,河,6
6,500.0,336.0,1,3,捞,5
6,540.0,336.0,1,4,鱼,5
6,580.0,336.0,1,5,在,5
6,620.0,336.0,1,6,山,7
6,660.0,336.0,1,7,坡,7
6,700.0,336.0,1,8,上,6
6,740.0,336.0,1,9,跑,6
6,780.0,336.0,1,10,来,6
6,820.0,336.0,1,11,跑,6
6,860.0,336.0,1,12,去,6
6,900.0,336.0,1,13,到,7
6,940.0,336.0,1,14,不,13
6,980.0,336.0,1,15,认,13
6,1020.0,336.0,1,16,识,13
6,1060.0,336.0,1,17,的,10
6,1100.0,336.0,1,18,地,9
6,1140.0,336.0,1,19,方,9
6,1180.0,336.0,1,20,瞎,8
6,1220.0,336.0,1,21,走,9
6,1260.0,336.0,1,22,探,9
6,1300.0,336.0,1,23,险,9
6,1340.0,336.0,1,24,，,2
6,1380.0,336.0,1,25,天,5
6,1420.0,336.0,1,26,黑,5
6,1460.0,336.0,1,27,了,5
6,1500.0,336.0,1,28,就,4
6,1540.0,336.0,1,29,一,6
6,380.0,400.0,2,0,身,6
6,420.0,400.0,2,1,土,6
6,460.0,400.0,2,2,回,5
6,500.0,400.0,2,3,家,5
6,540.0,400.0,2,4,吃,6
6,580.0,400.0,2,5,饭,6
6,620.0,400.0,2,6,，,2
6,660.0,400.0,2,7,然,4
6,700.0,400.0,2,8,后,4
6,740.0,400.0,2,9,洗,5
6,780.0,400.0,2,10,个,8
6,820.0,400.0,2,11,澡,7
6,860.0,400.0,2,12,8,6
6,900.0,400.0,2,13,点,6
6,940.0,400.0,2,14,睡,6
6,980.0,400.0,2,15,觉,6
6,1020.0,400.0,2,16,，,2
6,1060.0,400.0,2,17,偶,4
6,1100.0,400.0,2,18,尔,4
6,1140.0,400.0,2,19,也,4
6,1180.0,400.0,2,20,写,4
6,1220.0,400.0,2,21,写,4
6,1260.0,400.0,2,22,作,5
6,1300.0,400.0,2,23,业,5
6,1340.0,400.0,2,24,，,2
6,1380.0,400.0,2,25,想,6
6,1420.0,400.0,2,26,偷,8
6,1460.0,400.0,2,27,懒,8
6,1500.0,400.0,2,28,就,6
6,1540.0,400.0,2,29,不,6
6,380.0,464.0,3,0,写,6
6,420.0,464.0,3,1,，,2
6,460.0,464.0,3,2,爸,4
6,500.0,464.0,3,3,妈,4
6,540.0,464.0,3,4,从,5
6,580.0,464.0,3,5,不,5
6,620.0,464.0,3,6,管,5
6,660.0,464.0,3,7,，,2
6,700.0,464.0,3,8,反,4
6,740.0,464.0,3,9,正,4
6,780.0,464.0,3,10,第,6
6,820.0,464.0,3,11,二,6
6,860.0,464.0,3,12,天,7
6,900.0,464.0,3,13,挨,8
6,940.0,464.0,3,14,骂,8
6,980.0,464.0,3,15,罚,7
6,1020.0,464.0,3,16,站,7
6,1060.0,464.0,3,17,打,7
6,1100.0,464.0,3,18,手,8
6,1140.0,464.0,3,19,心,8
6,1180.0,464.0,3,20,就,4
6,1220.0,464.0,3,21,是,4
6,1260.0,464.0,3,22,。,2
6,1300.0,464.0,3,23,我,3
6,1340.0,464.0,3,24,感,3
6,1380.0,464.0,3,25,觉,3
6,1420.0,464.0,3,26,我,7
6,1460.0,464.0,3,27,爸,7
6,1500.0,464.0,3,28,妈,7
6,1540.0,464.0,3,29,养,6
6,380.0,528.0,4,0,育,6
6,420.0,528.0,4,1,我,7
6,460.0,528.0,4,2,轻,5
6,500.0,528.0,4,3,松,5
6,540.0,528.0,4,4,得,6
6,580.0,528.0,4,5,很,6
6,620.0,528.0,4,6,。,2
6,660.0,528.0,4,7,想,3
6,700.0,528.0,4,8,知,5
6,740.0,528.0,4,9,道,5
6,780.0,528.0,4,10,现,10
6,820.0,528.0,4,11,在,10
6,860.0,528.0,4,12,的,9
6,900.0,528.0,4,13,小,9
6,940.0,528.0,4,14,孩,9
6,980.0,528.0,4,15,会,8
6,1020.0,528.0,4,16,天,10
6,1060.0,528.0,4,17,天,10
6,1100.0,528.0,4,18,和,10
6,1140.0,528.0,4,19,附,13
6,1180.0,528.0,4,20,近,13
6,1220.0,528.0,4,21,的,12
6,1260.0,528.0,4,22,小,12
6,1300.0,528.0,4,23,孩,12
6,1340.0,528.0,4,24,一,10
6,1380.0,528.0,4,25,起,10
6,1420.0,528.0,4,26,在,10
6,1460.0,528.0,4,27,户,11
6,1500.0,528.0,4,28,外,11
6,1540.0,528.0,4,29,玩,10
6,380.0,592.0,5,0,耍,10
6,420.0,592.0,5,1,吗,6
6,460.0,592.0,5,2,？,2
