para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
16,380.0,272.0,0,0,【,【,-1,1,0
16,420.0,272.0,0,1,知,知乎,0,2,3
16,460.0,272.0,0,2,乎,知乎,1,2,3
16,500.0,272.0,0,3,】,】,-1,1,0
16,540.0,272.0,0,4,如,如何评价,0,4,4
16,580.0,272.0,0,5,何,如何评价,1,4,4
16,620.0,272.0,0,6,评,如何评价,2,4,4
16,660.0,272.0,0,7,价,如何评价,3,4,4
16,700.0,272.0,0,8,《,《,-1,1,0
16,740.0,272.0,0,9,原,原神,0,2,2
16,780.0,272.0,0,10,神,原神,1,2,2
16,820.0,272.0,0,11,》,》,-1,1,0
16,860.0,272.0,0,12,枫,枫丹新出的晶蝶诱捕装置,0,11,3
16,900.0,272.0,0,13,丹,枫丹新出的晶蝶诱捕装置,1,11,3
16,940.0,272.0,0,14,新,枫丹新出的晶蝶诱捕装置,2,11,6
16,980.0,272.0,0,15,出,枫丹新出的晶蝶诱捕装置,3,11,6
16,1020.0,272.0,0,16,的,枫丹新出的晶蝶诱捕装置,4,11,4
16,1060.0,272.0,0,17,晶,枫丹新出的晶蝶诱捕装置,5,11,3
16,1100.0,272.0,0,18,蝶,枫丹新出的晶蝶诱捕装置,6,11,3
16,1140.0,272.0,0,19,诱,枫丹新出的晶蝶诱捕装置,7,11,3
16,1180.0,272.0,0,20,捕,枫丹新出的晶蝶诱捕装置,8,11,3
16,1220.0,272.0,0,21,装,枫丹新出的晶蝶诱捕装置,9,11,3
16,1260.0,272.0,0,22,置,枫丹新出的晶蝶诱捕装置,10,11,3
16,1300.0,272.0,0,23,，,，,-1,1,0
16,1340.0,272.0,0,24,有,有没有可能它,0,6,3
16,1380.0,272.0,0,25,没,有没有可能它,1,6,3
16,1420.0,272.0,0,26,有,有没有可能它,2,6,3
16,1460.0,272.0,0,27,可,有没有可能它,3,6,4
16,1500.0,272.0,0,28,能,有没有可能它,4,6,4
16,1540.0,272.0,0,29,它,有没有可能它,5,6,4
16,380.0,336.0,1,0,真,真的会有一点用呢,0,8,5
16,420.0,336.0,1,1,的,真的会有一点用呢,1,8,5
16,460.0,336.0,1,2,会,真的会有一点用呢,2,8,5
16,500.0,336.0,1,3,有,真的会有一点用呢,3,8,7
16,540.0,336.0,1,4,一,真的会有一点用呢,4,8,7
16,580.0,336.0,1,5,点,真的会有一点用呢,5,8,7
16,620.0,336.0,1,6,用,真的会有一点用呢,6,8,7
16,660.0,336.0,1,7,呢,真的会有一点用呢,7,8,2
16,700.0,336.0,1,8,？,？,-1,1,0
16,380.0,400.0,2,0,【,【,-1,1,0
16,420.0,400.0,2,1,知,知乎,0,2,0
16,460.0,400.0,2,2,乎,知乎,1,2,0
16,500.0,400.0,2,3,】,】,-1,1,0
16,540.0,400.0,2,4,打,打羽毛球赢了领导,0,8,4
16,580.0,400.0,2,5,羽,打羽毛球赢了领导,1,8,5
16,620.0,400.0,2,6,毛,打羽毛球赢了领导,2,8,5
