para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
27,380.0,272.0,0,0,《,《,-1,1,0
27,420.0,272.0,0,1,封,封神,0,2,3
27,460.0,272.0,0,2,神,封神,1,2,4
27,500.0,272.0,0,3,》,》,-1,1,0
27,540.0,272.0,0,4,简,简介,0,2,2
27,580.0,272.0,0,5,介,简介,1,2,2
27,380.0,336.0,1,0,  ,  ,-1,1,0
27,420.0,336.0,1,1,  ,  ,-1,1,0
27,460.0,336.0,1,2,中,中国国民神话史诗大片,0,10,3
27,500.0,336.0,1,3,国,中国国民神话史诗大片,1,10,3
27,540.0,336.0,1,4,国,中国国民神话史诗大片,2,10,3
27,580.0,336.0,1,5,民,中国国民神话史诗大片,3,10,3
27,620.0,336.0,1,6,神,中国国民神话史诗大片,4,10,2
27,660.0,336.0,1,7,话,中国国民神话史诗大片,5,10,2
27,700.0,336.0,1,8,史,中国国民神话史诗大片,6,10,2
27,740.0,336.0,1,9,诗,中国国民神话史诗大片,7,10,2
27,780.0,336.0,1,10,大,中国国民神话史诗大片,8,10,2
27,820.0,336.0,1,11,片,中国国民神话史诗大片,9,10,2
27,860.0,336.0,1,12,，,，,-1,1,0
27,900.0,336.0,1,13,震,,0,0,0
27,940.0,336.0,1,14,撼,,0,0,0
27,980.0,336.0,1,15,视,,0,0,0
27,1020.0,336.0,1,16,效,,0,0,0
27,1060.0,336.0,1,17,燃,,0,0,0
27,1100.0,336.0,1,18,炸,,0,0,0
27,1140.0,336.0,1,19,暑,,0,0,0
27,1180.0,336.0,1,20,期,,0,0,0
27,1220.0,336.0,1,21,！,！,-1,1,0
27,1260.0,336.0,1,22,《,《,-1,1,0
27,1300.0,336.0,1,23,封,封神第一部,0,5,3
27,1340.0,336.0,1,24,神,封神第一部,1,5,3
27,1380.0,336.0,1,25,第,封神第一部,2,5,3
27,1420.0,336.0,1,26,一,封神第一部,3,5,3
27,1460.0,336.0,1,27,部,封神第一部,4,5,4
27,1500.0,336.0,1,28,》,》,-1,1,0
27,1540.0,336.0,1,29,讲,讲,0,1,2
27,380.0,400.0,2,0,述,述商王殷寿勾结狐妖姐己,0,11,3
27,420.0,400.0,2,1,商,述商王殷寿勾结狐妖姐己,1,11,6
27,460.0,400.0,2,2,王,述商王殷寿勾结狐妖姐己,2,11,6
27,500.0,400.0,2,3,殷,述商王殷寿勾结狐妖姐己,3,11,5
27,540.0,400.0,2,4,寿,述商王殷寿勾结狐妖姐己,4,11,5
27,580.0,400.0,2,5,勾,述商王殷寿勾结狐妖姐己,5,11,5
27,620.0,400.0,2,6,结,述商王殷寿勾结狐妖姐己,6,11,5
27,660.0,400.0,2,7,狐,述商王殷寿勾结狐妖姐己,7,11,8
27,700.0,400.0,2,8,妖,述商王殷寿勾结狐妖姐己,8,11,8
27,740.0,400.0,2,9,姐,述商王殷寿勾结狐妖姐己,9,11,8
27,780.0,400.0,2,10,己,述商王殷寿勾结狐妖姐己,10,11,7
27,820.0,400.0,2,11,，,，,-1,1,0
27,860.0,400.0,2,12,暴,暴虐无道,0,4,4
27,900.0,400.0,2,13,虐,暴虐无道,1,4,4
27,940.0,400.0,2,14,无,暴虐无道,2,4,4
27,980.0,400.0,2,15,道,暴虐无道,3,4,4
27,1020.0,400.0,2,16,，,，,-1,1,0
27,1060.0,400.0,2,17,引,引发天谴,0,4,3
27,1100.0,400.0,2,18,发,引发天谴,1,4,3
27,1140.0,400.0,2,19,天,引发天谴,2,4,4
27,1180.0,400.0,2,20,谴,引发天谴,3,4,4
27,1220.0,400.0,2,21,。,。,-1,1,0
27,1260.0,400.0,2,22,昆,昆仑仙人姜子牙携,0,8,5
27,1300.0,400.0,2,23,仑,昆仑仙人姜子牙携,1,8,5
27,1340.0,400.0,2,24,仙,昆仑仙人姜子牙携,2,8,5
27,1380.0,400.0,2,25,人,昆仑仙人姜子牙携,3,8,5
27,1420.0,400.0,2,26,姜,昆仑仙人姜子牙携,4,8,4
27,1460.0,400.0,2,27,子,昆仑仙人姜子牙携,5,8,4
27,1500.0,400.0,2,28,牙,昆仑仙人姜子牙携,6,8,4
27,1540.0,400.0,2,29,携,昆仑仙人姜子牙携,7,8,3
27,380.0,464.0,3,0,“,“,-1,1,0
27,420.0,464.0,3,1,封,封神榜,0,3,2
27,460.0,464.0,3,2,神,封神榜,1,3,2
27,500.0,464.0,3,3,榜,封神榜,2,3,2
27,540.0,464.0,3,4,”,”,-1,1,0
27,580.0,464.0,3,5,下,下山,0,2,3
27,620.0,464.0,3,6,山,下山,1,2,3
27,660.0,464.0,3,7,，,，,-1,1,0
27,700.0,464.0,3,8,寻,寻找天下共主,0,6,3
27,740.0,464.0,3,9,找,寻找天下共主,1,6,3
27,780.0,464.0,3,10,天,寻找天下共主,2,6,4
27,820.0,464.0,3,11,下,寻找天下共主,3,6,4
27,860.0,464.0,3,12,共,寻找天下共主,4,6,4
27,900.0,464.0,3,13,主,寻找天下共主,5,6,4
27,940.0,464.0,3,14,，,，,-1,1,0
27,980.0,464.0,3,15,以,以救苍生,0,4,3
27,1020.0,464.0,3,16,救,以救苍生,1,4,4
27,1060.0,464.0,3,17,苍,以救苍生,2,4,5
27,1100.0,464.0,3,18,生,以救苍生,3,4,5
27,1140.0,464.0,3,19,。,。,-1,1,0
27,1180.0,464.0,3,20,西,西伯侯之子姬发逐渐发,0,10,6
27,1220.0,464.0,3,21,伯,西伯侯之子姬发逐渐发,1,10,6
27,1260.0,464.0,3,22,侯,西伯侯之子姬发逐渐发,2,10,6
27,1300.0,464.0,3,23,之,西伯侯之子姬发逐渐发,3,10,5
27,1340.0,464.0,3,24,子,西伯侯之子姬发逐渐发,4,10,5
27,1380.0,464.0,3,25,姬,西伯侯之子姬发逐渐发,5,10,4
27,1420.0,464.0,3,26,发,西伯侯之子姬发逐渐发,6,10,4
27,1460.0,464.0,3,27,逐,西伯侯之子姬发逐渐发,7,10,4
27,1500.0,464.0,3,28,渐,西伯侯之子姬发逐渐发,8,10,4
27,1540.0,464.0,3,29,发,西伯侯之子姬发逐渐发,9,10,4
27,380.0,528.0,4,0,现,现殷寿的本来面目,0,8,2
27,420.0,528.0,4,1,殷,现殷寿的本来面目,1,8,4
