para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
5,380.0,272.0,0,0,【,【,-1,1,0
5,420.0,272.0,0,1,在,在襄阳被2块钱的黄酒干倒了,0,13,3
5,460.0,272.0,0,2,襄,在襄阳被2块钱的黄酒干倒了,1,13,4
5,500.0,272.0,0,3,阳,在襄阳被2块钱的黄酒干倒了,2,13,4
5,540.0,272.0,0,4,被,在襄阳被2块钱的黄酒干倒了,3,13,3
5,580.0,272.0,0,5,2,在襄阳被2块钱的黄酒干倒了,4,13,10
5,620.0,272.0,0,6,块,在襄阳被2块钱的黄酒干倒了,5,13,11
5,660.0,272.0,0,7,钱,在襄阳被2块钱的黄酒干倒了,6,13,10
5,700.0,272.0,0,8,的,在襄阳被2块钱的黄酒干倒了,7,13,8
5,740.0,272.0,0,9,黄,在襄阳被2块钱的黄酒干倒了,8,13,8
5,780.0,272.0,0,10,酒,在襄阳被2块钱的黄酒干倒了,9,13,8
5,820.0,272.0,0,11,干,在襄阳被2块钱的黄酒干倒了,10,13,7
5,860.0,272.0,0,12,倒,在襄阳被2块钱的黄酒干倒了,11,13,7
5,900.0,272.0,0,13,了,在襄阳被2块钱的黄酒干倒了,12,13,4
5,940.0,272.0,0,14,】,】,-1,1,0
5,380.0,336.0,1,0,  ,  ,-1,1,0
5,420.0,336.0,1,1,  ,  ,-1,1,0
5,460.0,336.0,1,2,襄,襄阳老哥的craft_rice_wine,0,13,5
5,500.0,336.0,1,3,阳,襄阳老哥的craft_rice_wine,1,13,5
5,540.0,336.0,1,4,老,襄阳老哥的craft_rice_wine,2,13,5
5,580.0,336.0,1,5,哥,襄阳老哥的craft_rice_wine,3,13,5
5,620.0,336.0,1,6,的,襄阳老哥的craft_rice_wine,4,13,3
5,660.0,336.0,1,7,cr,襄阳老哥的craft_rice_wine,5,13,3
5,700.0,336.0,1,8,af,襄阳老哥的craft_rice_wine,6,13,3
5,740.0,336.0,1,9,t_,襄阳老哥的craft_rice_wine,7,13,3
5,780.0,336.0,1,10,ri,襄阳老哥的craft_rice_wine,8,13,3
5,820.0,336.0,1,11,ce,襄阳老哥的craft_rice_wine,9,13,3
5,860.0,336.0,1,12,_w,襄阳老哥的craft_rice_wine,10,13,3
5,900.0,336.0,1,13,in,襄阳老哥的craft_rice_wine,11,13,3
5,940.0,336.0,1,14,e,襄阳老哥的craft_rice_wine,12,13,3
5,980.0,336.0,1,15,。,。,-1,1,0
5,380.0,400.0,2,0,  ,  ,-1,1,0
5,420.0,400.0,2,1,  ,  ,-1,1,0
5,460.0,400.0,2,2,襄,襄阳管这个叫黄酒,0,8,3
5,500.0,400.0,2,3,阳,襄阳管这个叫黄酒,1,8,3
5,540.0,400.0,2,4,管,襄阳管这个叫黄酒,2,8,3
5,580.0,400.0,2,5,这,襄阳管这个叫黄酒,3,8,4
5,620.0,400.0,2,6,个,襄阳管这个叫黄酒,4,8,4
5,660.0,400.0,2,7,叫,襄阳管这个叫黄酒,5,8,4
5,700.0,400.0,2,8,黄,襄阳管这个叫黄酒,6,8,5
5,740.0,400.0,2,9,酒,襄阳管这个叫黄酒,7,8,5
5,780.0,400.0,2,10,。,。,-1,1,0
5,820.0,400.0,2,11,是,是米发酵做的酒,0,7,3
5,860.0,400.0,2,12,米,是米发酵做的酒,1,7,9
5,900.0,400.0,2,13,发,是米发酵做的酒,2,7,9
5,940.0,400.0,2,14,酵,是米发酵做的酒,3,7,9
5,980.0,400.0,2,15,做,是米发酵做的酒,4,7,8
5,1020.0,400.0,2,16,的,是米发酵做的酒,5,7,6
5,1060.0,400.0,2,17,酒,是米发酵做的酒,6,7,5
5,1100.0,400.0,2,18,。,。,-1,1,0
5,1140.0,400.0,2,19,发,发酵程度和各种微生物的,0,11,3
5,1180.0,400.0,2,20,酵,发酵程度和各种微生物的,1,11,3
5,1220.0,400.0,2,21,程,发酵程度和各种微生物的,2,11,3
5,1260.0,400.0,2,22,度,发酵程度和各种微生物的,3,11,3
5,1300.0,400.0,2,23,和,发酵程度和各种微生物的,4,11,2
5,1340.0,400.0,2,24,各,发酵程度和各种微生物的,5,11,6
5,1380.0,400.0,2,25,种,发酵程度和各种微生物的,6,11,7
5,1420.0,400.0,2,26,微,发酵程度和各种微生物的,7,11,6
5,1460.0,400.0,2,27,生,发酵程度和各种微生物的,8,11,6
5,1500.0,400.0,2,28,物,发酵程度和各种微生物的,9,11,6
5,1540.0,400.0,2,29,的,发酵程度和各种微生物的,10,11,4
5,380.0,464.0,3,0,活,活性不一样,0,5,3
5,420.0,464.0,3,1,性,活性不一样,1,5,3
5,460.0,464.0,3,2,不,活性不一样,2,5,3
5,500.0,464.0,3,3,一,活性不一样,3,5,3
5,540.0,464.0,3,4,样,活性不一样,4,5,3
5,580.0,464.0,3,5,，,，,-1,1,0
5,620.0,464.0,3,6,有,有的甜一些,0,5,4
5,660.0,464.0,3,7,的,有的甜一些,1,5,4
