para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
29,380.0,272.0,0,0,【,【,-1,1,0
29,420.0,272.0,0,1,#,#叶永青被判抄袭比利时画家西尔万#,0,17,2
29,460.0,272.0,0,2,叶,#叶永青被判抄袭比利时画家西尔万#,1,17,4
29,500.0,272.0,0,3,永,#叶永青被判抄袭比利时画家西尔万#,2,17,4
29,540.0,272.0,0,4,青,#叶永青被判抄袭比利时画家西尔万#,3,17,4
29,580.0,272.0,0,5,被,#叶永青被判抄袭比利时画家西尔万#,4,17,4
29,620.0,272.0,0,6,判,#叶永青被判抄袭比利时画家西尔万#,5,17,4
29,660.0,272.0,0,7,抄,#叶永青被判抄袭比利时画家西尔万#,6,17,6
29,700.0,272.0,0,8,袭,#叶永青被判抄袭比利时画家西尔万#,7,17,6
29,740.0,272.0,0,9,比,#叶永青被判抄袭比利时画家西尔万#,8,17,9
29,780.0,272.0,0,10,利,#叶永青被判抄袭比利时画家西尔万#,9,17,9
29,820.0,272.0,0,11,时,#叶永青被判抄袭比利时画家西尔万#,10,17,9
29,860.0,272.0,0,12,画,#叶永青被判抄袭比利时画家西尔万#,11,17,9
29,900.0,272.0,0,13,家,#叶永青被判抄袭比利时画家西尔万#,12,17,9
29,940.0,272.0,0,14,西,#叶永青被判抄袭比利时画家西尔万#,13,17,8
29,980.0,272.0,0,15,尔,#叶永青被判抄袭比利时画家西尔万#,14,17,8
29,1020.0,272.0,0,16,万,#叶永青被判抄袭比利时画家西尔万#,15,17,8
29,1060.0,272.0,0,17,#,#叶永青被判抄袭比利时画家西尔万#,16,17,2
29,1100.0,272.0,0,18,，,，,-1,1,0
29,1140.0,272.0,0,19,赔,赔偿500万元,0,6,3
29,1180.0,272.0,0,20,偿,赔偿500万元,1,6,3
29,1220.0,272.0,0,21,50,赔偿500万元,2,6,4
29,1260.0,272.0,0,22,0,赔偿500万元,3,6,4
29,1300.0,272.0,0,23,万,赔偿500万元,4,6,4
29,1340.0,272.0,0,24,元,赔偿500万元,5,6,5
29,1380.0,272.0,0,25,】,】,-1,1,0
29,380.0,336.0,1,0,  ,  ,-1,1,0
29,420.0,336.0,1,1,  ,  ,-1,1,0
29,460.0,336.0,1,2,当,当地时间8月31日,0,8,3
29,500.0,336.0,1,3,地,当地时间8月31日,1,8,3
29,540.0,336.0,1,4,时,当地时间8月31日,2,8,3
29,580.0,336.0,1,5,间,当地时间8月31日,3,8,3
29,620.0,336.0,1,6,8,当地时间8月31日,4,8,4
29,660.0,336.0,1,7,月,当地时间8月31日,5,8,4
29,700.0,336.0,1,8,31,当地时间8月31日,6,8,4
29,740.0,336.0,1,9,日,当地时间8月31日,7,8,4
29,780.0,336.0,1,10,，,，,-1,1,0
29,820.0,336.0,1,11,荷,荷兰媒体Nieuwsblad.be报道称,0,14,5
29,860.0,336.0,1,12,兰,荷兰媒体Nieuwsblad.be报道称,1,14,5
29,900.0,336.0,1,13,媒,荷兰媒体Nieuwsblad.be报道称,2,14,5
29,940.0,336.0,1,14,体,荷兰媒体Nieuwsblad.be报道称,3,14,5
29,980.0,336.0,1,15,Ni,荷兰媒体Nieuwsblad.be报道称,4,14,4
29,1020.0,336.0,1,16,eu,荷兰媒体Nieuwsblad.be报道称,5,14,4
29,1060.0,336.0,1,17,ws,荷兰媒体Nieuwsblad.be报道称,6,14,4
29,1100.0,336.0,1,18,bl,荷兰媒体Nieuwsblad.be报道称,7,14,4
29,1140.0,336.0,1,19,ad,荷兰媒体Nieuwsblad.be报道称,8,14,4
29,1180.0,336.0,1,20,.b,荷兰媒体Nieuwsblad.be报道称,9,14,4
29,1220.0,336.0,1,21,e,荷兰媒体Nieuwsblad.be报道称,10,14,4
29,1260.0,336.0,1,22,报,荷兰媒体Nieuwsblad.be报道称,11,14,4
29,1300.0,336.0,1,23,道,荷兰媒体Nieuwsblad.be报道称,12,14,4
29,1340.0,336.0,1,24,称,荷兰媒体Nieuwsblad.be报道称,13,14,4
29,1380.0,336.0,1,25,，,，,-1,1,0
29,1420.0,336.0,1,26,比,比利时画,0,4,4
29,1460.0,336.0,1,27,利,比利时画,1,4,4
29,1500.0,336.0,1,28,时,比利时画,2,4,4
29,1540.0,336.0,1,29,画,比利时画,3,4,4
29,380.0,400.0,2,0,家,家克里斯蒂安,0,6,1
29,420.0,400.0,2,1,克,家克里斯蒂安,1,6,1
29,460.0,400.0,2,2,里,家克里斯蒂安,2,6,1
29,500.0,400.0,2,3,斯,家克里斯蒂安,3,6,1
29,540.0,400.0,2,4,蒂,家克里斯蒂安,4,6,1
29,580.0,400.0,2,5,安,家克里斯蒂安,5,6,1
29,620.0,400.0,2,6,·,·,-1,1,0
29,660.0,400.0,2,7,西,西尔万,0,3,2
29,700.0,400.0,2,8,尔,西尔万,1,3,2
29,740.0,400.0,2,9,万,西尔万,2,3,2
29,780.0,400.0,2,10,（,（,-1,1,0
29,820.0,400.0,2,11,Ch,Christian_Silvain,0,9,2
29,860.0,400.0,2,12,ri,Christian_Silvain,1,9,2
29,900.0,400.0,2,13,st,Christian_Silvain,2,9,2
29,940.0,400.0,2,14,ia,Christian_Silvain,3,9,2
29,980.0,400.0,2,15,n_,Christian_Silvain,4,9,2
29,1020.0,400.0,2,16,Si,Christian_Silvain,5,9,2
29,1060.0,400.0,2,17,lv,Christian_Silvain,6,9,2
29,1100.0,400.0,2,18,ai,Christian_Silvain,7,9,2
29,1140.0,400.0,2,19,n,Christian_Silvain,8,9,2
29,1180.0,400.0,2,20,）,）,-1,1,0
29,1220.0,400.0,2,21,在,在中国提起抄袭诉讼,0,9,4
29,1260.0,400.0,2,22,中,在中国提起抄袭诉讼,1,9,5
29,1300.0,400.0,2,23,国,在中国提起抄袭诉讼,2,9,5
29,1340.0,400.0,2,24,提,在中国提起抄袭诉讼,3,9,4
29,1380.0,400.0,2,25,起,在中国提起抄袭诉讼,4,9,4
29,1420.0,400.0,2,26,抄,在中国提起抄袭诉讼,5,9,5
29,1460.0,400.0,2,27,袭,在中国提起抄袭诉讼,6,9,5
29,1500.0,400.0,2,28,诉,在中国提起抄袭诉讼,7,9,5
29,1540.0,400.0,2,29,讼,在中国提起抄袭诉讼,8,9,5
29,380.0,464.0,3,0,并,并胜诉,0,3,4
29,420.0,464.0,3,1,胜,并胜诉,1,3,4
29,460.0,464.0,3,2,诉,并胜诉,2,3,4
29,500.0,464.0,3,3,。,。,-1,1,0
29,540.0,464.0,3,4,西,,0,0,0
29,580.0,464.0,3,5,尔,,0,0,0
29,620.0,464.0,3,6,万,,0,0,0
29,660.0,464.0,3,7,也,,0,0,0
29,700.0,464.0,3,8,在,,0,0,0
29,740.0,464.0,3,9,个,,0,0,0
29,780.0,464.0,3,10,人,,0,0,0
29,820.0,464.0,3,11,社,,0,0,0
29,860.0,464.0,3,12,交,,0,0,0
29,900.0,464.0,3,13,账,,0,0,0
29,940.0,464.0,3,14,号,,0,0,0
29,980.0,464.0,3,15,向,,0,0,0
29,1020.0,464.0,3,16,公,,0,0,0
29,1060.0,464.0,3,17,众,,0,0,0
29,1100.0,464.0,3,18,告,,0,0,0
29,1140.0,464.0,3,19,知,,0,0,0
29,1180.0,464.0,3,20,了,,0,0,0
29,1220.0,464.0,3,21,这,,0,0,0
29,1260.0,464.0,3,22,一,,0,0,0
29,1300.0,464.0,3,23,消,,0,0,0
29,1340.0,464.0,3,24,息,,0,0,0
29,1380.0,464.0,3,25,：,：,-1,1,0
29,1420.0,464.0,3,26,“,“,-1,1,0
29,1460.0,464.0,3,27,经,经过4,0,3,2
29,1500.0,464.0,3,28,过,经过4,1,3,2
29,1540.0,464.0,3,29,4,经过4,2,3,3
29,380.0,528.0,4,0,年,年的等待,0,4,4
29,420.0,528.0,4,1,的,年的等待,1,4,3
29,460.0,528.0,4,2,等,年的等待,2,4,3
29,500.0,528.0,4,3,待,年的等待,3,4,3
29,540.0,528.0,4,4,，,，,-1,1,0
29,580.0,528.0,4,5,我,,0,0,0
29,620.0,528.0,4,6,们,,0,0,0
29,660.0,528.0,4,7,赢,,0,0,0
29,700.0,528.0,4,8,得,,0,0,0
29,740.0,528.0,4,9,了,,0,0,0
29,780.0,528.0,4,10,在,,0,0,0
