para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
6,380.0,272.0,0,0,  ,  ,-1,1,0
6,420.0,272.0,0,1,  ,  ,-1,1,0
6,460.0,272.0,0,2,我,我小时候基本不着家,0,9,3
6,500.0,272.0,0,3,小,我小时候基本不着家,1,9,4
6,540.0,272.0,0,4,时,我小时候基本不着家,2,9,4
6,580.0,272.0,0,5,候,我小时候基本不着家,3,9,4
6,620.0,272.0,0,6,基,我小时候基本不着家,4,9,4
6,660.0,272.0,0,7,本,我小时候基本不着家,5,9,4
6,700.0,272.0,0,8,不,我小时候基本不着家,6,9,4
6,740.0,272.0,0,9,着,我小时候基本不着家,7,9,4
6,780.0,272.0,0,10,家,我小时候基本不着家,8,9,4
6,820.0,272.0,0,11,，,，,-1,1,0
6,860.0,272.0,0,12,天,天天和邻居小伙伴们在外面疯玩,0,14,4
6,900.0,272.0,0,13,天,天天和邻居小伙伴们在外面疯玩,1,14,4
6,940.0,272.0,0,14,和,天天和邻居小伙伴们在外面疯玩,2,14,4
6,980.0,272.0,0,15,邻,天天和邻居小伙伴们在外面疯玩,3,14,5
6,1020.0,272.0,0,16,居,天天和邻居小伙伴们在外面疯玩,4,14,5
6,1060.0,272.0,0,17,小,天天和邻居小伙伴们在外面疯玩,5,14,5
6,1100.0,272.0,0,18,伙,天天和邻居小伙伴们在外面疯玩,6,14,5
6,1140.0,272.0,0,19,伴,天天和邻居小伙伴们在外面疯玩,7,14,5
6,1180.0,272.0,0,20,们,天天和邻居小伙伴们在外面疯玩,8,14,5
6,1220.0,272.0,0,21,在,天天和邻居小伙伴们在外面疯玩,9,14,4
6,1260.0,272.0,0,22,外,天天和邻居小伙伴们在外面疯玩,10,14,5
6,1300.0,272.0,0,23,面,天天和邻居小伙伴们在外面疯玩,11,14,5
6,1340.0,272.0,0,24,疯,天天和邻居小伙伴们在外面疯玩,12,14,4
6,1380.0,272.0,0,25,玩,天天和邻居小伙伴们在外面疯玩,13,14,4
6,1420.0,272.0,0,26,，,，,-1,1,0
6,1460.0,272.0,0,27,爬,爬树捉,0,3,3
6,1500.0,272.0,0,28,树,爬树捉,1,3,3
6,1540.0,272.0,0,29,捉,爬树捉,2,3,3
6,380.0,336.0,1,0,虫,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,0,24,4
6,420.0,336.0,1,1,下,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,1,24,4
6,460.0,336.0,1,2,河,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,2,24,5
6,500.0,336.0,1,3,捞,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,3,24,4
6,540.0,336.0,1,4,鱼,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,4,24,5
6,580.0,336.0,1,5,在,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,5,24,5
6,620.0,336.0,1,6,山,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,6,24,7
