para_id,x,y,row,col,word,depth
15,380.0,272.0,0,0,【,4
15,420.0,272.0,0,1,知,4
15,460.0,272.0,0,2,乎,4
15,500.0,272.0,0,3,】,4
15,540.0,272.0,0,4,日,4
15,580.0,272.0,0,5,本,4
15,620.0,272.0,0,6,在,5
15,660.0,272.0,0,7,质,7
15,700.0,272.0,0,8,疑,7
15,740.0,272.0,0,9,声,7
15,780.0,272.0,0,10,中,6
15,820.0,272.0,0,11,宣,5
15,860.0,272.0,0,12,布,5
15,900.0,272.0,0,13,8,11
15,940.0,272.0,0,14,月,11
15,980.0,272.0,0,15,24,11
15,1020.0,272.0,0,16,日,11
15,1060.0,272.0,0,17,起,10
15,1100.0,272.0,0,18,核,10
15,1140.0,272.0,0,19,污,10
15,1180.0,272.0,0,20,染,10
15,1220.0,272.0,0,21,水,10
15,1260.0,272.0,0,22,排,10
15,1300.0,272.0,0,23,海,10
15,1340.0,272.0,0,24,，,7
15,1380.0,272.0,0,25,计,8
15,1420.0,272.0,0,26,划,8
15,1460.0,272.0,0,27,排,10
15,1500.0,272.0,0,28,放,10
15,1540.0,272.0,0,29,30,11
15,380.0,336.0,1,0,年,12
15,420.0,336.0,1,1,，,2
15,460.0,336.0,1,2,如,5
15,500.0,336.0,1,3,何,5
15,540.0,336.0,1,4,评,5
15,580.0,336.0,1,5,价,5
15,620.0,336.0,1,6,？,2
15,660.0,336.0,1,7,又,4
15,700.0,336.0,1,8,将,4
15,740.0,336.0,1,9,造,4
15,780.0,336.0,1,10,成,4
15,820.0,336.0,1,11,哪,6
15,860.0,336.0,1,12,些,6
15,900.0,336.0,1,13,影,6
15,940.0,336.0,1,14,响,6
15,980.0,336.0,1,15,？,2
15,380.0,400.0,2,0,【,4
15,420.0,400.0,2,1,知,4
15,460.0,400.0,2,2,乎,4
15,500.0,400.0,2,3,】,4
15,540.0,400.0,2,4,一,7
15,580.0,400.0,2,5,岁,8
15,620.0,400.0,2,6,多,7
15,660.0,400.0,2,7,孩,6
15,700.0,400.0,2,8,子,6
15,740.0,400.0,2,9,高,7
15,780.0,400.0,2,10,铁,7
15,820.0,400.0,2,11,哭,7
15,860.0,400.0,2,12,闹,7
15,900.0,400.0,2,13,遭,6
15,940.0,400.0,2,14,女,8
15,980.0,400.0,2,15,子,8
15,1020.0,400.0,2,16,要,8
15,1060.0,400.0,2,17,求,8
15,1100.0,400.0,2,18,闭,10
15,1140.0,400.0,2,19,嘴,10
15,1180.0,400.0,2,20,，,2
15,1220.0,400.0,2,21,你,4
15,1260.0,400.0,2,22,对,5
15,1300.0,400.0,2,23,该,7
15,1340.0,400.0,2,24,事,7
15,1380.0,400.0,2,25,件,7
15,1420.0,400.0,2,26,有,5
15,1460.0,400.0,2,27,哪,7
15,1500.0,400.0,2,28,些,7
15,1540.0,400.0,2,29,看,7
15,380.0,464.0,3,0,法,7
15,420.0,464.0,3,1,？,2
15,380.0,528.0,4,0,【,4
15,420.0,528.0,4,1,知,4
15,460.0,528.0,4,2,乎,4
15,500.0,528.0,4,3,】,4
15,540.0,528.0,4,4,虽,7
15,580.0,528.0,4,5,然,7
15,620.0,528.0,4,6,单,7
15,660.0,528.0,4,7,身,7
15,700.0,528.0,4,8,，,4
15,740.0,528.0,4,9,但,5
15,780.0,528.0,4,10,也,5
15,820.0,528.0,4,11,喜,5
15,860.0,528.0,4,12,欢,5
15,900.0,528.0,4,13,节,6
15,940.0,528.0,4,14,日,6
15,980.0,528.0,4,15,感,6
15,1020.0,528.0,4,16,，,2
15,1060.0,528.0,4,17,怎,5
15,1100.0,528.0,4,18,样,5
15,1140.0,528.0,4,19,才,4
15,1180.0,528.0,4,20,能,4
15,1220.0,528.0,4,21,过,5
15,1260.0,528.0,4,22,一,7
15,1300.0,528.0,4,23,个,8
15,1340.0,528.0,4,24,有,10
15,1380.0,528.0,4,25,意,10
15,1420.0,528.0,4,26,义,10
15,1460.0,528.0,4,27,的,8
15,1500.0,528.0,4,28,七,7
15,1540.0,528.0,4,29,夕,7
15,380.0,592.0,5,0,节,7
15,420.0,592.0,5,1,？,2
