para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
8,380.0,272.0,0,0,  ,  ,-1,1,0
8,420.0,272.0,0,1,  ,  ,-1,1,0
8,460.0,272.0,0,2,19,1986年,0,3,2
8,500.0,272.0,0,3,86,1986年,1,3,2
8,540.0,272.0,0,4,年,1986年,2,3,2
8,580.0,272.0,0,5,，,，,-1,1,0
8,620.0,272.0,0,6,切,切尔诺贝利核电站爆炸,0,10,3
8,660.0,272.0,0,7,尔,切尔诺贝利核电站爆炸,1,10,3
8,700.0,272.0,0,8,诺,切尔诺贝利核电站爆炸,2,10,3
8,740.0,272.0,0,9,贝,切尔诺贝利核电站爆炸,3,10,3
8,780.0,272.0,0,10,利,切尔诺贝利核电站爆炸,4,10,3
8,820.0,272.0,0,11,核,切尔诺贝利核电站爆炸,5,10,3
8,860.0,272.0,0,12,电,切尔诺贝利核电站爆炸,6,10,3
8,900.0,272.0,0,13,站,切尔诺贝利核电站爆炸,7,10,3
8,940.0,272.0,0,14,爆,切尔诺贝利核电站爆炸,8,10,3
8,980.0,272.0,0,15,炸,切尔诺贝利核电站爆炸,9,10,3
8,1020.0,272.0,0,16,。,。,-1,1,0
8,1060.0,272.0,0,17,三,三位工程师贝斯帕洛夫,0,10,3
8,1100.0,272.0,0,18,位,三位工程师贝斯帕洛夫,1,10,4
8,1140.0,272.0,0,19,工,三位工程师贝斯帕洛夫,2,10,3
8,1180.0,272.0,0,20,程,三位工程师贝斯帕洛夫,3,10,3
8,1220.0,272.0,0,21,师,三位工程师贝斯帕洛夫,4,10,3
8,1260.0,272.0,0,22,贝,三位工程师贝斯帕洛夫,5,10,3
8,1300.0,272.0,0,23,斯,三位工程师贝斯帕洛夫,6,10,3
8,1340.0,272.0,0,24,帕,三位工程师贝斯帕洛夫,7,10,3
8,1380.0,272.0,0,25,洛,三位工程师贝斯帕洛夫,8,10,3
8,1420.0,272.0,0,26,夫,三位工程师贝斯帕洛夫,9,10,3
8,1460.0,272.0,0,27,、,、,-1,1,0
8,1500.0,272.0,0,28,阿,阿纳,0,2,3
8,1540.0,272.0,0,29,纳,阿纳,1,2,3
8,380.0,336.0,1,0,年,年科,0,2,2
8,420.0,336.0,1,1,科,年科,1,2,2
8,460.0,336.0,1,2,、,、,-1,1,0
8,500.0,336.0,1,3,巴,巴拉诺夫临危受命,0,8,3
8,540.0,336.0,1,4,拉,巴拉诺夫临危受命,1,8,3
8,580.0,336.0,1,5,诺,巴拉诺夫临危受命,2,8,3
8,620.0,336.0,1,6,夫,巴拉诺夫临危受命,3,8,3
8,660.0,336.0,1,7,临,巴拉诺夫临危受命,4,8,3
8,700.0,336.0,1,8,危,巴拉诺夫临危受命,5,8,3
8,740.0,336.0,1,9,受,巴拉诺夫临危受命,6,8,3
8,780.0,336.0,1,10,命,巴拉诺夫临危受命,7,8,3
8,820.0,336.0,1,11,，,，,-1,1,0
8,860.0,336.0,1,12,穿,穿上潜水服与简单的呼吸器,0,12,4
8,900.0,336.0,1,13,上,穿上潜水服与简单的呼吸器,1,12,4
8,940.0,336.0,1,14,潜,穿上潜水服与简单的呼吸器,2,12,6
8,980.0,336.0,1,15,水,穿上潜水服与简单的呼吸器,3,12,6
8,1020.0,336.0,1,16,服,穿上潜水服与简单的呼吸器,4,12,6
8,1060.0,336.0,1,17,与,穿上潜水服与简单的呼吸器,5,12,5
8,1100.0,336.0,1,18,简,穿上潜水服与简单的呼吸器,6,12,9
8,1140.0,336.0,1,19,单,穿上潜水服与简单的呼吸器,7,12,9
8,1180.0,336.0,1,20,的,穿上潜水服与简单的呼吸器,8,12,7
8,1220.0,336.0,1,21,呼,穿上潜水服与简单的呼吸器,9,12,7
8,1260.0,336.0,1,22,吸,穿上潜水服与简单的呼吸器,10,12,7
8,1300.0,336.0,1,23,器,穿上潜水服与简单的呼吸器,11,12,7
8,1340.0,336.0,1,24,，,，,-1,1,0
8,1380.0,336.0,1,25,打,打着手电筒,0,5,3
8,1420.0,336.0,1,26,着,打着手电筒,1,5,3
8,1460.0,336.0,1,27,手,打着手电筒,2,5,4
8,1500.0,336.0,1,28,电,打着手电筒,3,5,4
8,1540.0,336.0,1,29,筒,打着手电筒,4,5,4
8,380.0,400.0,2,0,走,走过满是水的走廊,0,8,3
8,420.0,400.0,2,1,过,走过满是水的走廊,1,8,3
8,460.0,400.0,2,2,满,走过满是水的走廊,2,8,11
8,500.0,400.0,2,3,是,走过满是水的走廊,3,8,11
8,540.0,400.0,2,4,水,走过满是水的走廊,4,8,12
8,580.0,400.0,2,5,的,走过满是水的走廊,5,8,9
8,620.0,400.0,2,6,走,走过满是水的走廊,6,8,8
8,660.0,400.0,2,7,廊,走过满是水的走廊,7,8,8
8,700.0,400.0,2,8,，,，,-1,1,0
8,740.0,400.0,2,9,将,将水阀门打开,0,6,3
8,780.0,400.0,2,10,水,将水阀门打开,1,6,5
8,820.0,400.0,2,11,阀,将水阀门打开,2,6,5
