para_id,x,y,row,col,word,depth
22,380.0,272.0,0,0,【,4
22,420.0,272.0,0,1,剧,5
22,460.0,272.0,0,2,本,5
22,500.0,272.0,0,3,杀,4
22,540.0,272.0,0,4,评,5
22,580.0,272.0,0,5,价,5
22,620.0,272.0,0,6,】,3
22,380.0,336.0,1,0,  ,0
22,420.0,336.0,1,1,  ,0
22,460.0,336.0,1,2,环,4
22,500.0,336.0,1,3,境,4
22,540.0,336.0,1,4,氛,4
22,580.0,336.0,1,5,围,4
22,620.0,336.0,1,6,:,2
22,660.0,336.0,1,7,环,4
22,700.0,336.0,1,8,境,4
22,740.0,336.0,1,9,很,5
22,780.0,336.0,1,10,好,5
22,820.0,336.0,1,11,，,4
22,860.0,336.0,1,12,有,5
22,900.0,336.0,1,13,楼,7
22,940.0,336.0,1,14,上,7
22,980.0,336.0,1,15,楼,7
22,1020.0,336.0,1,16,下,7
22,1060.0,336.0,1,17,，,6
22,1100.0,336.0,1,18,2,7
22,1140.0,336.0,1,19,个,8
22,1180.0,336.0,1,20,场,7
22,1220.0,336.0,1,21,地,7
22,1260.0,336.0,1,22,，,2
22,1300.0,336.0,1,23,屋,4
22,1340.0,336.0,1,24,子,4
22,1380.0,336.0,1,25,整,5
22,1420.0,336.0,1,26,体,5
22,1460.0,336.0,1,27,宽,6
22,1500.0,336.0,1,28,敞,6
22,1540.0,336.0,1,29,，,5
22,380.0,400.0,2,0,很,7
22,420.0,400.0,2,1,舒,7
22,460.0,400.0,2,2,服,7
22,500.0,400.0,2,3,，,2
22,540.0,400.0,2,4,灯,4
22,580.0,400.0,2,5,光,4
22,620.0,400.0,2,6,设,4
22,660.0,400.0,2,7,计,4
22,700.0,400.0,2,8,的,4
22,740.0,400.0,2,9,也,6
22,780.0,400.0,2,10,很,6
22,820.0,400.0,2,11,巧,6
22,860.0,400.0,2,12,妙,6
22,900.0,400.0,2,13,，,2
22,940.0,400.0,2,14,氛,4
22,980.0,400.0,2,15,围,4
22,1020.0,400.0,2,16,感,4
22,1060.0,400.0,2,17,十,4
22,1100.0,400.0,2,18,足,4
22,1140.0,400.0,2,19,。,2
22,380.0,464.0,3,0,  ,0
22,420.0,464.0,3,1,  ,0
22,460.0,464.0,3,2,DM,3
22,500.0,464.0,3,3,：,2
22,540.0,464.0,3,4,豆,3
22,580.0,464.0,3,5,豆,3
22,620.0,464.0,3,6,台,3
22,660.0,464.0,3,7,词,3
22,700.0,464.0,3,8,功,3
22,740.0,464.0,3,9,底,3
22,780.0,464.0,3,10,扎,3
22,820.0,464.0,3,11,实,3
22,860.0,464.0,3,12,，,2
22,900.0,464.0,3,13,全,5
22,940.0,464.0,3,14,程,5
22,980.0,464.0,3,15,脱,5
22,1020.0,464.0,3,16,稿,5
22,1060.0,464.0,3,17,，,2
22,1100.0,464.0,3,18,演,4
22,1140.0,464.0,3,19,绎,4
22,1180.0,464.0,3,20,部,4
22,1220.0,464.0,3,21,分,4
22,1260.0,464.0,3,22,角,4
22,1300.0,464.0,3,23,色,4
22,1340.0,464.0,3,24,转,4
22,1380.0,464.0,3,25,换,4
22,1420.0,464.0,3,26,的,4
22,1460.0,464.0,3,27,飞,5
22,1500.0,464.0,3,28,快,5
22,1540.0,464.0,3,29,，,2
22,380.0,528.0,4,0,N,5
22,420.0,528.0,4,1,多,5
22,460.0,528.0,4,2,角,5
22,500.0,528.0,4,3,色,5
22,540.0,528.0,4,4,已,5
22,580.0,528.0,4,5,经,5
22,620.0,528.0,4,6,不,5
22,660.0,528.0,4,7,想,5
22,700.0,528.0,4,8,数,7
22,740.0,528.0,4,9,了,7
22,780.0,528.0,4,10,，,2
22,820.0,528.0,4,11,整,5
22,860.0,528.0,4,12,理,5
22,900.0,528.0,4,13,很,6
22,940.0,528.0,4,14,连,6
22,980.0,528.0,4,15,贯,6
22,1020.0,528.0,4,16,，,2
22,1060.0,528.0,4,17,期,5
22,1100.0,528.0,4,18,待,5
22,1140.0,528.0,4,19,玩,6
22,1180.0,528.0,4,20,下,8
22,1220.0,528.0,4,21,一,9
22,1260.0,528.0,4,22,个,10
22,1300.0,528.0,4,23,本,8
22,1340.0,528.0,4,24,了,4
22,1380.0,528.0,4,25,！,2
22,1420.0,528.0,4,26,！,2
22,1460.0,528.0,4,27,快,4
22,1500.0,528.0,4,28,学,4
22,1540.0,528.0,4,29,。,2
22,380.0,592.0,5,0,  ,0
22,420.0,592.0,5,1,  ,0
22,460.0,592.0,5,2,Np,6
22,500.0,592.0,5,3,c,6
22,540.0,592.0,5,4,瓜,6
22,580.0,592.0,5,5,瓜,6
22,620.0,592.0,5,6,演,5
22,660.0,592.0,5,7,绎,5
22,700.0,592.0,5,8,超,5
22,740.0,592.0,5,9,棒,5
22,780.0,592.0,5,10,，,2
22,820.0,592.0,5,11,一,8
22,860.0,592.0,5,12,人,8
22,900.0,592.0,5,13,分,7
22,940.0,592.0,5,14,饰,7
22,980.0,592.0,5,15,多,9
22,1020.0,592.0,5,16,角,9
22,1060.0,592.0,5,17,也,7
22,1100.0,592.0,5,18,没,7
22,1140.0,592.0,5,19,有,7
22,1180.0,592.0,5,20,出,8
22,1220.0,592.0,5,21,戏,8
22,1260.0,592.0,5,22,感,8
22,1300.0,592.0,5,23,，,5
22,1340.0,592.0,5,24,反,7
22,1380.0,592.0,5,25,而,7
22,1420.0,592.0,5,26,呜,8
22,1460.0,592.0,5,27,呜,8
22,1500.0,592.0,5,28,哭,8
22,1540.0,592.0,5,29,。,2
