para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
9,380.0,272.0,0,0,《,《,-1,1,0
9,420.0,272.0,0,1,奥,奥本海默,0,4,2
9,460.0,272.0,0,2,本,奥本海默,1,4,2
9,500.0,272.0,0,3,海,奥本海默,2,4,2
9,540.0,272.0,0,4,默,奥本海默,3,4,2
9,580.0,272.0,0,5,》,》,-1,1,0
9,620.0,272.0,0,6,剧,剧评,0,2,2
9,660.0,272.0,0,7,评,剧评,1,2,2
9,380.0,336.0,1,0,  ,  ,-1,1,0
9,420.0,336.0,1,1,  ,  ,-1,1,0
9,460.0,336.0,1,2,IM,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,0,27,8
9,500.0,336.0,1,3,AX,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,1,27,8
9,540.0,336.0,1,4,胶,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,2,27,8
9,580.0,336.0,1,5,片,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,3,27,8
9,620.0,336.0,1,6,机,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,4,27,8
9,660.0,336.0,1,7,拍,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,5,27,8
9,700.0,336.0,1,8,出,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,6,27,8
9,740.0,336.0,1,9,来,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,7,27,8
9,780.0,336.0,1,10,的,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,8,27,5
9,820.0,336.0,1,11,1.,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,9,27,5
9,860.0,336.0,1,12,43,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,10,27,5
9,900.0,336.0,1,13,:1,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,11,27,5
9,940.0,336.0,1,14,的,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,12,27,4
9,980.0,336.0,1,15,全,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,13,27,4
9,1020.0,336.0,1,16,画,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,14,27,4
9,1060.0,336.0,1,17,幅,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,15,27,4
9,1100.0,336.0,1,18,在,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,16,27,4
9,1140.0,336.0,1,19,IM,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,17,27,5
9,1180.0,336.0,1,20,AX,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,18,27,5
9,1220.0,336.0,1,21,_G,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,19,27,5
9,1260.0,336.0,1,22,T,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,20,27,5
9,1300.0,336.0,1,23,得,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,21,27,4
9,1340.0,336.0,1,24,以,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,22,27,4
9,1380.0,336.0,1,25,完,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,23,27,6
9,1420.0,336.0,1,26,美,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,24,27,6
9,1460.0,336.0,1,27,呈,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,25,27,6
9,1500.0,336.0,1,28,现,IMAX胶片机拍出来的1.43:1的全画幅在IMAX_GT得以完美呈现,26,27,6
9,1540.0,336.0,1,29,，,，,-1,1,0
9,380.0,400.0,2,0,观,观感真的炸裂,0,6,3
9,420.0,400.0,2,1,感,观感真的炸裂,1,6,3
9,460.0,400.0,2,2,真,观感真的炸裂,2,6,4
9,500.0,400.0,2,3,的,观感真的炸裂,3,6,4
9,540.0,400.0,2,4,炸,观感真的炸裂,4,6,4
9,580.0,400.0,2,5,裂,观感真的炸裂,5,6,4
9,620.0,400.0,2,6,，,，,-1,1,0
9,660.0,400.0,2,7,第,第一次有幸体验能把IMAX_GT荧幕填满的电影,0,20,4
9,700.0,400.0,2,8,一,第一次有幸体验能把IMAX_GT荧幕填满的电影,1,20,4
9,740.0,400.0,2,9,次,第一次有幸体验能把IMAX_GT荧幕填满的电影,2,20,4
9,780.0,400.0,2,10,有,第一次有幸体验能把IMAX_GT荧幕填满的电影,3,20,4
9,820.0,400.0,2,11,幸,第一次有幸体验能把IMAX_GT荧幕填满的电影,4,20,4
9,860.0,400.0,2,12,体,第一次有幸体验能把IMAX_GT荧幕填满的电影,5,20,4
9,900.0,400.0,2,13,验,第一次有幸体验能把IMAX_GT荧幕填满的电影,6,20,4
9,940.0,400.0,2,14,能,第一次有幸体验能把IMAX_GT荧幕填满的电影,7,20,9
9,980.0,400.0,2,15,把,第一次有幸体验能把IMAX_GT荧幕填满的电影,8,20,10
9,1020.0,400.0,2,16,IM,第一次有幸体验能把IMAX_GT荧幕填满的电影,9,20,11
9,1060.0,400.0,2,17,AX,第一次有幸体验能把IMAX_GT荧幕填满的电影,10,20,11
9,1100.0,400.0,2,18,_G,第一次有幸体验能把IMAX_GT荧幕填满的电影,11,20,11
9,1140.0,400.0,2,19,T,第一次有幸体验能把IMAX_GT荧幕填满的电影,12,20,11
9,1180.0,400.0,2,20,荧,第一次有幸体验能把IMAX_GT荧幕填满的电影,13,20,12
9,1220.0,400.0,2,21,幕,第一次有幸体验能把IMAX_GT荧幕填满的电影,14,20,12
9,1260.0,400.0,2,22,填,第一次有幸体验能把IMAX_GT荧幕填满的电影,15,20,11
9,1300.0,400.0,2,23,满,第一次有幸体验能把IMAX_GT荧幕填满的电影,16,20,11
9,1340.0,400.0,2,24,的,第一次有幸体验能把IMAX_GT荧幕填满的电影,17,20,7
9,1380.0,400.0,2,25,电,第一次有幸体验能把IMAX_GT荧幕填满的电影,18,20,6
9,1420.0,400.0,2,26,影,第一次有幸体验能把IMAX_GT荧幕填满的电影,19,20,6
9,1460.0,400.0,2,27,，,，,-1,1,0
9,1500.0,400.0,2,28,也,也算,0,2,4
9,1540.0,400.0,2,29,算,也算,1,2,4
9,380.0,464.0,3,0,是,是没有辜负我大老远跑去看零点首映场了,0,18,3
9,420.0,464.0,3,1,没,是没有辜负我大老远跑去看零点首映场了,1,18,5
9,460.0,464.0,3,2,有,是没有辜负我大老远跑去看零点首映场了,2,18,5
9,500.0,464.0,3,3,辜,是没有辜负我大老远跑去看零点首映场了,3,18,5
9,540.0,464.0,3,4,负,是没有辜负我大老远跑去看零点首映场了,4,18,5
9,580.0,464.0,3,5,我,是没有辜负我大老远跑去看零点首映场了,5,18,7
9,620.0,464.0,3,6,大,是没有辜负我大老远跑去看零点首映场了,6,18,8
9,660.0,464.0,3,7,老,是没有辜负我大老远跑去看零点首映场了,7,18,8
9,700.0,464.0,3,8,远,是没有辜负我大老远跑去看零点首映场了,8,18,8
9,740.0,464.0,3,9,跑,是没有辜负我大老远跑去看零点首映场了,9,18,8
