para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
32,380.0,272.0,0,0,  ,  ,-1,1,0
32,420.0,272.0,0,1,  ,  ,-1,1,0
32,460.0,272.0,0,2,“,“,-1,1,0
32,500.0,272.0,0,3,我,我曾经在书里听过,0,8,3
32,540.0,272.0,0,4,曾,我曾经在书里听过,1,8,4
32,580.0,272.0,0,5,经,我曾经在书里听过,2,8,4
32,620.0,272.0,0,6,在,我曾经在书里听过,3,8,4
32,660.0,272.0,0,7,书,我曾经在书里听过,4,8,6
32,700.0,272.0,0,8,里,我曾经在书里听过,5,8,5
32,740.0,272.0,0,9,听,我曾经在书里听过,6,8,4
32,780.0,272.0,0,10,过,我曾经在书里听过,7,8,4
32,820.0,272.0,0,11,，,，,-1,1,0
32,860.0,272.0,0,12,西,西荒的秋昂扬壮阔,0,8,6
32,900.0,272.0,0,13,荒,西荒的秋昂扬壮阔,1,8,6
32,940.0,272.0,0,14,的,西荒的秋昂扬壮阔,2,8,4
32,980.0,272.0,0,15,秋,西荒的秋昂扬壮阔,3,8,4
32,1020.0,272.0,0,16,昂,西荒的秋昂扬壮阔,4,8,4
32,1060.0,272.0,0,17,扬,西荒的秋昂扬壮阔,5,8,4
32,1100.0,272.0,0,18,壮,西荒的秋昂扬壮阔,6,8,4
32,1140.0,272.0,0,19,阔,西荒的秋昂扬壮阔,7,8,4
32,1180.0,272.0,0,20,，,，,-1,1,0
32,1220.0,272.0,0,21,可,可见长河落日,0,6,3
32,1260.0,272.0,0,22,见,可见长河落日,1,6,3
32,1300.0,272.0,0,23,长,可见长河落日,2,6,6
32,1340.0,272.0,0,24,河,可见长河落日,3,6,6
32,1380.0,272.0,0,25,落,可见长河落日,4,6,6
32,1420.0,272.0,0,26,日,可见长河落日,5,6,6
32,1460.0,272.0,0,27,，,，,-1,1,0
32,1500.0,272.0,0,28,大,大漠,0,2,2
32,1540.0,272.0,0,29,漠,大漠,1,2,2
32,380.0,336.0,1,0,孤,孤烟,0,2,3
32,420.0,336.0,1,1,烟,孤烟,1,2,3
32,460.0,336.0,1,2,。,。,-1,1,0
32,500.0,336.0,1,3,其,其实,0,2,2
32,540.0,336.0,1,4,实,其实,1,2,2
32,580.0,336.0,1,5,，,，,-1,1,0
32,620.0,336.0,1,6,不,不只是西荒,0,5,3
32,660.0,336.0,1,7,只,不只是西荒,1,5,3
32,700.0,336.0,1,8,是,不只是西荒,2,5,3
32,740.0,336.0,1,9,西,不只是西荒,3,5,4
32,780.0,336.0,1,10,荒,不只是西荒,4,5,4
