para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
3,380.0,272.0,0,0,  ,  ,-1,1,0
3,420.0,272.0,0,1,  ,  ,-1,1,0
3,460.0,272.0,0,2,日,日本全国渔业协会联合会会长坂本雅信21日重申,0,21,6
3,500.0,272.0,0,3,本,日本全国渔业协会联合会会长坂本雅信21日重申,1,21,6
3,540.0,272.0,0,4,全,日本全国渔业协会联合会会长坂本雅信21日重申,2,21,6
3,580.0,272.0,0,5,国,日本全国渔业协会联合会会长坂本雅信21日重申,3,21,6
3,620.0,272.0,0,6,渔,日本全国渔业协会联合会会长坂本雅信21日重申,4,21,5
3,660.0,272.0,0,7,业,日本全国渔业协会联合会会长坂本雅信21日重申,5,21,5
3,700.0,272.0,0,8,协,日本全国渔业协会联合会会长坂本雅信21日重申,6,21,5
3,740.0,272.0,0,9,会,日本全国渔业协会联合会会长坂本雅信21日重申,7,21,5
3,780.0,272.0,0,10,联,日本全国渔业协会联合会会长坂本雅信21日重申,8,21,5
3,820.0,272.0,0,11,合,日本全国渔业协会联合会会长坂本雅信21日重申,9,21,5
3,860.0,272.0,0,12,会,日本全国渔业协会联合会会长坂本雅信21日重申,10,21,5
3,900.0,272.0,0,13,会,日本全国渔业协会联合会会长坂本雅信21日重申,11,21,5
3,940.0,272.0,0,14,长,日本全国渔业协会联合会会长坂本雅信21日重申,12,21,5
3,980.0,272.0,0,15,坂,日本全国渔业协会联合会会长坂本雅信21日重申,13,21,4
3,1020.0,272.0,0,16,本,日本全国渔业协会联合会会长坂本雅信21日重申,14,21,4
3,1060.0,272.0,0,17,雅,日本全国渔业协会联合会会长坂本雅信21日重申,15,21,4
3,1100.0,272.0,0,18,信,日本全国渔业协会联合会会长坂本雅信21日重申,16,21,4
3,1140.0,272.0,0,19,21,日本全国渔业协会联合会会长坂本雅信21日重申,17,21,4
3,1180.0,272.0,0,20,日,日本全国渔业协会联合会会长坂本雅信21日重申,18,21,4
3,1220.0,272.0,0,21,重,日本全国渔业协会联合会会长坂本雅信21日重申,19,21,4
3,1260.0,272.0,0,22,申,日本全国渔业协会联合会会长坂本雅信21日重申,20,21,4
3,1300.0,272.0,0,23,，,，,-1,1,0
3,1340.0,272.0,0,24,反,反对在未获得,0,6,3
3,1380.0,272.0,0,25,对,反对在未获得,1,6,3
3,1420.0,272.0,0,26,在,反对在未获得,2,6,3
3,1460.0,272.0,0,27,未,反对在未获得,3,6,4
3,1500.0,272.0,0,28,获,反对在未获得,4,6,4
3,1540.0,272.0,0,29,得,反对在未获得,5,6,4
3,380.0,336.0,1,0,国,国民理解的情况下将福岛核污染水排海,0,17,7
3,420.0,336.0,1,1,民,国民理解的情况下将福岛核污染水排海,1,17,7
3,460.0,336.0,1,2,理,国民理解的情况下将福岛核污染水排海,2,17,7
3,500.0,336.0,1,3,解,国民理解的情况下将福岛核污染水排海,3,17,7
3,540.0,336.0,1,4,的,国民理解的情况下将福岛核污染水排海,4,17,5
3,580.0,336.0,1,5,情,国民理解的情况下将福岛核污染水排海,5,17,5
3,620.0,336.0,1,6,况,国民理解的情况下将福岛核污染水排海,6,17,5
3,660.0,336.0,1,7,下,国民理解的情况下将福岛核污染水排海,7,17,3
3,700.0,336.0,1,8,将,国民理解的情况下将福岛核污染水排海,8,17,3
3,740.0,336.0,1,9,福,国民理解的情况下将福岛核污染水排海,9,17,6
3,780.0,336.0,1,10,岛,国民理解的情况下将福岛核污染水排海,10,17,6
3,820.0,336.0,1,11,核,国民理解的情况下将福岛核污染水排海,11,17,6
3,860.0,336.0,1,12,污,国民理解的情况下将福岛核污染水排海,12,17,6
3,900.0,336.0,1,13,染,国民理解的情况下将福岛核污染水排海,13,17,6
3,940.0,336.0,1,14,水,国民理解的情况下将福岛核污染水排海,14,17,6
3,980.0,336.0,1,15,排,国民理解的情况下将福岛核污染水排海,15,17,5
3,1020.0,336.0,1,16,海,国民理解的情况下将福岛核污染水排海,16,17,6
3,1060.0,336.0,1,17,，,，,-1,1,0
3,1100.0,336.0,1,18,这,这一点毫无改变,0,7,3
3,1140.0,336.0,1,19,一,这一点毫无改变,1,7,4
3,1180.0,336.0,1,20,点,这一点毫无改变,2,7,4
3,1220.0,336.0,1,21,毫,这一点毫无改变,3,7,5
3,1260.0,336.0,1,22,无,这一点毫无改变,4,7,5
3,1300.0,336.0,1,23,改,这一点毫无改变,5,7,6
3,1340.0,336.0,1,24,变,这一点毫无改变,6,7,6
3,1380.0,336.0,1,25,。,。,-1,1,0
3,380.0,400.0,2,0,  ,  ,-1,1,0
3,420.0,400.0,2,1,  ,  ,-1,1,0
3,460.0,400.0,2,2,坂,坂本雅信当天在与日本首相岸田文雄的会见中作出上述表态,0,26,3
