para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
23,380.0,272.0,0,0,【,【,-1,1,0
23,420.0,272.0,0,1,台,台球馆评价,0,5,2
23,460.0,272.0,0,2,球,台球馆评价,1,5,2
23,500.0,272.0,0,3,馆,台球馆评价,2,5,2
23,540.0,272.0,0,4,评,台球馆评价,3,5,2
23,580.0,272.0,0,5,价,台球馆评价,4,5,2
23,620.0,272.0,0,6,】,】,-1,1,0
23,380.0,336.0,1,0,  ,  ,-1,1,0
23,420.0,336.0,1,1,  ,  ,-1,1,0
23,460.0,336.0,1,2,地,地址在东王庄小区里,0,9,3
23,500.0,336.0,1,3,址,地址在东王庄小区里,1,9,3
23,540.0,336.0,1,4,在,地址在东王庄小区里,2,9,3
23,580.0,336.0,1,5,东,地址在东王庄小区里,3,9,6
23,620.0,336.0,1,6,王,地址在东王庄小区里,4,9,6
23,660.0,336.0,1,7,庄,地址在东王庄小区里,5,9,6
23,700.0,336.0,1,8,小,地址在东王庄小区里,6,9,6
23,740.0,336.0,1,9,区,地址在东王庄小区里,7,9,6
23,780.0,336.0,1,10,里,地址在东王庄小区里,8,9,5
23,820.0,336.0,1,11,，,，,-1,1,0
23,860.0,336.0,1,12,进,进大门之后往右手走,0,9,6
23,900.0,336.0,1,13,大,进大门之后往右手走,1,9,7
23,940.0,336.0,1,14,门,进大门之后往右手走,2,9,7
23,980.0,336.0,1,15,之,进大门之后往右手走,3,9,4
23,1020.0,336.0,1,16,后,进大门之后往右手走,4,9,4
23,1060.0,336.0,1,17,往,进大门之后往右手走,5,9,5
23,1100.0,336.0,1,18,右,进大门之后往右手走,6,9,6
23,1140.0,336.0,1,19,手,进大门之后往右手走,7,9,6
23,1180.0,336.0,1,20,走,进大门之后往右手走,8,9,5
23,1220.0,336.0,1,21,，,，,-1,1,0
23,1260.0,336.0,1,22,就,就能看到台球厅,0,7,4
23,1300.0,336.0,1,23,能,就能看到台球厅,1,7,4
23,1340.0,336.0,1,24,看,就能看到台球厅,2,7,5
23,1380.0,336.0,1,25,到,就能看到台球厅,3,7,5
23,1420.0,336.0,1,26,台,就能看到台球厅,4,7,6
23,1460.0,336.0,1,27,球,就能看到台球厅,5,7,6
23,1500.0,336.0,1,28,厅,就能看到台球厅,6,7,6
23,1540.0,336.0,1,29,。,。,-1,1,0
23,380.0,400.0,2,0,在,在二楼,0,3,3
23,420.0,400.0,2,1,二,在二楼,1,3,4
23,460.0,400.0,2,2,楼,在二楼,2,3,4
23,500.0,400.0,2,3,，,，,-1,1,0
23,540.0,400.0,2,4,应,应该是新装修的,0,7,3
23,580.0,400.0,2,5,该,应该是新装修的,1,7,3
23,620.0,400.0,2,6,是,应该是新装修的,2,7,4
23,660.0,400.0,2,7,新,应该是新装修的,3,7,10
23,700.0,400.0,2,8,装,应该是新装修的,4,7,10
23,740.0,400.0,2,9,修,应该是新装修的,5,7,10
23,780.0,400.0,2,10,的,应该是新装修的,6,7,7
23,820.0,400.0,2,11,，,，,-1,1,0
