para_id,x,y,row,col,word,depth
14,380.0,272.0,0,0,【,3
14,420.0,272.0,0,1,俄,7
14,460.0,272.0,0,2,乌,7
14,500.0,272.0,0,3,冲,7
14,540.0,272.0,0,4,突,7
14,580.0,272.0,0,5,爆,6
14,620.0,272.0,0,6,发,6
14,660.0,272.0,0,7,以,4
14,700.0,272.0,0,8,来,4
14,740.0,272.0,0,9,，,3
14,780.0,272.0,0,10,欧,4
14,820.0,272.0,0,11,洲,4
14,860.0,272.0,0,12,追,5
14,900.0,272.0,0,13,随,5
14,940.0,272.0,0,14,美,6
14,980.0,272.0,0,15,国,6
14,1020.0,272.0,0,16,对,6
14,1060.0,272.0,0,17,俄,7
14,1100.0,272.0,0,18,实,6
14,1140.0,272.0,0,19,施,6
14,1180.0,272.0,0,20,多,8
14,1220.0,272.0,0,21,轮,9
14,1260.0,272.0,0,22,严,8
14,1300.0,272.0,0,23,厉,8
14,1340.0,272.0,0,24,制,8
14,1380.0,272.0,0,25,裁,8
14,1420.0,272.0,0,26,】,3
14,380.0,336.0,1,0,  ,0
14,420.0,336.0,1,1,  ,0
14,460.0,336.0,1,2,近,4
14,500.0,336.0,1,3,日,4
14,540.0,336.0,1,4,，,3
14,580.0,336.0,1,5,多,5
14,620.0,336.0,1,6,家,6
14,660.0,336.0,1,7,外,5
14,700.0,336.0,1,8,媒,5
14,740.0,336.0,1,9,报,5
14,780.0,336.0,1,10,道,5
14,820.0,336.0,1,11,称,5
14,860.0,336.0,1,12,，,4
14,900.0,336.0,1,13,对,11
14,940.0,336.0,1,14,俄,12
14,980.0,336.0,1,15,制,11
14,1020.0,336.0,1,16,裁,11
14,1060.0,336.0,1,17,产,10
14,1100.0,336.0,1,18,生,10
14,1140.0,336.0,1,19,的,8
14,1180.0,336.0,1,20,外,7
14,1220.0,336.0,1,21,溢,7
14,1260.0,336.0,1,22,影,7
14,1300.0,336.0,1,23,响,7
14,1340.0,336.0,1,24,令,6
14,1380.0,336.0,1,25,欧,7
14,1420.0,336.0,1,26,洲,7
14,1460.0,336.0,1,27,通,9
14,1500.0,336.0,1,28,胀,9
14,1540.0,336.0,1,29,高,9
14,380.0,400.0,2,0,企,9
14,420.0,400.0,2,1,，,7
14,460.0,400.0,2,2,经,9
14,500.0,400.0,2,3,济,9
14,540.0,400.0,2,4,持,9
14,580.0,400.0,2,5,续,9
14,620.0,400.0,2,6,承,10
14,660.0,400.0,2,7,压,10
14,700.0,400.0,2,8,。,2
14,740.0,400.0,2,9,欧,4
14,780.0,400.0,2,10,洲,4
14,820.0,400.0,2,11,内,4
14,860.0,400.0,2,12,部,4
14,900.0,400.0,2,13,对,4
14,940.0,400.0,2,14,于,4
14,980.0,400.0,2,15,制,9
14,1020.0,400.0,2,16,裁,9
14,1060.0,400.0,2,17,给,10
14,1100.0,400.0,2,18,自,11
14,1140.0,400.0,2,19,身,11
14,1180.0,400.0,2,20,带,10
14,1220.0,400.0,2,21,来,10
14,1260.0,400.0,2,22,的,7
14,1300.0,400.0,2,23,问,6
14,1340.0,400.0,2,24,题,6
14,1380.0,400.0,2,25,愈,4
14,1420.0,400.0,2,26,发,4
14,1460.0,400.0,2,27,担,4
14,1500.0,400.0,2,28,忧,4
14,1540.0,400.0,2,29,。,2
14,380.0,464.0,3,0,  ,0
14,420.0,464.0,3,1,  ,0
