index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0,0903-9-wxy,4,cali,1693747689.8274665,failed,failed,2.0,17,3
0,0903-9-wxy,4,cali,1693747689.9552042,1057.4869254746698,499.9110454734704,2.23606797749979,17,3
1,0903-9-wxy,4,cali,1693747689.9873905,1057.585081887908,497.9406195486793,2.0,17,3
2,0903-9-wxy,4,cali,1693747690.0193913,1057.634190931322,496.95478755775184,1.0,17,3
3,0903-9-wxy,4,cali,1693747690.0355694,1058.5935816418769,495.9875729232857,1.4142135623730951,17,3
4,0903-9-wxy,4,cali,1693747690.0679495,1058.5935816418769,495.9875729232857,0.0,17,3
5,0903-9-wxy,4,cali,1693747690.0996826,1058.6429237301654,495.00089546229424,1.0,17,3
6,0903-9-wxy,4,cali,1693747690.1317508,1058.692286500331,494.01380443262013,1.0,17,3
7,0903-9-wxy,4,cali,1693747690.1636362,1058.692286500331,494.01380443262013,0.0,17,3
8,0903-9-wxy,4,cali,1693747690.195308,1059.602974151963,494.03279739878684,1.0,17,3
9,0903-9-wxy,4,cali,1693747690.2274995,1059.6525496786119,493.0452733567166,1.0,17,3
10,0903-9-wxy,4,cali,1693747690.259871,1059.6525496786119,493.0452733567166,0.0,17,3
11,0903-9-wxy,4,cali,1693747690.291162,1059.6525496786119,493.0452733567166,0.0,17,3
12,0903-9-wxy,4,cali,1693747690.3071363,1059.6525496786119,493.0452733567166,0.0,17,3
13,0903-9-wxy,4,cali,1693747690.339535,1059.6525496786119,493.0452733567166,0.0,17,3
14,0903-9-wxy,4,cali,1693747690.371749,1059.602974151963,494.03279739878684,1.0,17,3
15,0903-9-wxy,4,cali,1693747690.4039123,1059.602974151963,494.03279739878684,0.0,17,3
16,0903-9-wxy,4,cali,1693747690.435877,1060.5137045217461,494.05179125586767,1.0,17,3
17,0903-9-wxy,4,cali,1693747690.4672513,1059.602974151963,494.03279739878684,1.0,17,3
18,0903-9-wxy,4,cali,1693747690.4992769,1059.602974151963,494.03279739878684,0.0,17,3
19,0903-9-wxy,4,cali,1693747690.5316727,1059.6525496786119,493.0452733567166,1.0,17,3
20,0903-9-wxy,4,cali,1693747690.563732,1060.5634721279605,493.0642480294481,1.0,17,3
21,0903-9-wxy,4,cali,1693747690.5798426,1060.5634721279605,493.0642480294481,0.0,17,3
22,0903-9-wxy,4,cali,1693747690.6117616,1060.613260604136,492.0762906784515,1.0,17,3
23,0903-9-wxy,4,cali,1693747690.643854,1060.613260604136,492.0762906784515,0.0,17,3
24,0903-9-wxy,4,cali,1693747690.6753526,1060.663069963403,491.08791894232957,1.0,17,3
25,0903-9-wxy,4,cali,1693747690.7073436,1060.712900218903,490.09913256031535,1.0,17,3
26,0903-9-wxy,4,cali,1693747690.7395115,1060.712900218903,490.09913256031535,0.0,17,3
27,0903-9-wxy,4,cali,1693747690.7715025,1061.674485773382,489.12882991636974,1.4142135623730951,17,3
28,0903-9-wxy,4,cali,1693747690.8034725,1061.7245503641004,488.13919418534647,1.0,17,3
29,0903-9-wxy,4,cali,1693747690.8358731,1061.7245503641004,488.13919418534647,0.0,17,3
30,0903-9-wxy,4,cali,1693747690.8519492,1061.7245503641004,488.13919418534647,0.0,17,3
31,0903-9-wxy,4,cali,1693747690.8840814,1061.7245503641004,488.13919418534647,0.0,17,3
32,0903-9-wxy,4,cali,1693747690.9151845,1061.7245503641004,488.13919418534647,0.0,17,3
33,0903-9-wxy,4,cali,1693747690.9473422,1061.7245503641004,488.13919418534647,0.0,17,3
34,0903-9-wxy,4,cali,1693747690.9798546,1062.586262977101,489.14772944877734,1.4142135623730951,17,3
35,0903-9-wxy,4,cali,1693747691.0119076,1062.586262977101,489.14772944877734,0.0,17,3
36,0903-9-wxy,4,cali,1693747691.0440605,1062.586262977101,489.14772944877734,0.0,17,3
0,0903-9-wxy,4,cali,1693747691.7314165,failed,failed,2.23606797749979,27,2
0,0903-9-wxy,4,cali,1693747692.243587,failed,failed,2.0,27,2
0,0903-9-wxy,4,cali,1693747692.3071573,1492.357619578347,416.58093642692603,1.4142135623730951,27,2
1,0903-9-wxy,4,cali,1693747692.3391895,1493.3055471026296,416.59861826407723,1.0,27,2
2,0903-9-wxy,4,cali,1693747692.371374,1494.3983496771873,415.58301142021435,1.4142135623730951,27,2
3,0903-9-wxy,4,cali,1693747692.4035294,1495.4916767967138,414.5669170853147,1.4142135623730951,27,2
4,0903-9-wxy,4,cali,1693747692.435938,1495.4916767967138,414.5669170853147,0.0,27,2
5,0903-9-wxy,4,cali,1693747692.4519386,1496.4401579366054,414.58455918875933,1.0,27,2
6,0903-9-wxy,4,cali,1693747692.4832878,1496.4401579366054,414.58455918875933,0.0,27,2
7,0903-9-wxy,4,cali,1693747692.5155082,1496.4401579366054,414.58455918875933,0.0,27,2
8,0903-9-wxy,4,cali,1693747692.5477796,1497.3886848984018,414.6022021445085,1.0,27,2
9,0903-9-wxy,4,cali,1693747692.5799167,1497.3886848984018,414.6022021445085,0.0,27,2
10,0903-9-wxy,4,cali,1693747692.6112788,1497.3886848984018,414.6022021445085,0.0,27,2
11,0903-9-wxy,4,cali,1693747692.6432354,1496.4401579366054,414.58455918875933,1.0,27,2
12,0903-9-wxy,4,cali,1693747692.6758337,1496.4401579366054,414.58455918875933,0.0,27,2
13,0903-9-wxy,4,cali,1693747692.7072778,1496.4401579366054,414.58455918875933,0.0,27,2
14,0903-9-wxy,4,cali,1693747692.7394657,1496.4401579366054,414.58455918875933,0.0,27,2
15,0903-9-wxy,4,cali,1693747692.7554183,1496.4401579366054,414.58455918875933,0.0,27,2
16,0903-9-wxy,4,cali,1693747692.7874432,1496.4401579366054,414.58455918875933,0.0,27,2
17,0903-9-wxy,4,cali,1693747692.819547,1495.4916767967138,414.5669170853147,1.0,27,2
18,0903-9-wxy,4,cali,1693747692.8518033,1495.4916767967138,414.5669170853147,0.0,27,2
19,0903-9-wxy,4,cali,1693747692.883806,1495.3465768280535,415.60067382816476,1.0,27,2
20,0903-9-wxy,4,cali,1693747692.9158976,1495.3465768280535,415.60067382816476,0.0,27,2
21,0903-9-wxy,4,cali,1693747692.9478972,1495.3465768280535,415.60067382816476,0.0,27,2
22,0903-9-wxy,4,cali,1693747692.9798918,1495.3465768280535,415.60067382816476,0.0,27,2
23,0903-9-wxy,4,cali,1693747693.011294,1495.3465768280535,415.60067382816476,0.0,27,2
24,0903-9-wxy,4,cali,1693747693.0275085,1494.3983496771873,415.58301142021435,1.0,27,2
25,0903-9-wxy,4,cali,1693747693.059408,1494.3983496771873,415.58301142021435,0.0,27,2
26,0903-9-wxy,4,cali,1693747693.0918963,1494.3983496771873,415.58301142021435,0.0,27,2
27,0903-9-wxy,4,cali,1693747693.1238685,1494.3983496771873,415.58301142021435,0.0,27,2
28,0903-9-wxy,4,cali,1693747693.1559334,1494.3983496771873,415.58301142021435,0.0,27,2
29,0903-9-wxy,4,cali,1693747693.1880188,1494.3983496771873,415.58301142021435,0.0,27,2
30,0903-9-wxy,4,cali,1693747693.2194684,1494.3983496771873,415.58301142021435,0.0,27,2
31,0903-9-wxy,4,cali,1693747693.251908,1494.3983496771873,415.58301142021435,0.0,27,2
32,0903-9-wxy,4,cali,1693747693.267964,1494.3983496771873,415.58301142021435,0.0,27,2
