,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0,0905-7-lxt,29.0,word,1693909917.7708244,1031.0,503.0,306.15028989043924,16.0,0.0
1,0905-7-lxt,29.0,word,1693909917.8062332,970.0,420.0,103.00485425454472,16.0,0.0
2,0905-7-lxt,29.0,word,1693909917.838117,952.0,399.0,27.65863337187866,16.0,0.0
3,0905-7-lxt,29.0,word,1693909917.8695178,943.0,392.0,11.40175425099138,16.0,0.0
4,0905-7-lxt,29.0,word,1693909917.9015465,943.0,387.0,5.0,16.0,0.0
5,0905-7-lxt,29.0,word,1693909917.933633,945.0,390.0,3.605551275463989,16.0,0.0
6,0905-7-lxt,29.0,word,1693909917.9496982,947.0,389.0,2.23606797749979,16.0,0.0
7,0905-7-lxt,29.0,word,1693909917.9816942,933.0,385.0,14.560219778561036,16.0,0.0
8,0905-7-lxt,29.0,word,1693909918.0137856,849.0,362.0,87.09190547921202,16.0,0.0
9,0905-7-lxt,29.0,word,1693909918.0459585,747.0,338.0,104.78549517943789,16.0,0.0
10,0905-7-lxt,29.0,word,1693909918.0778723,684.0,322.0,65.0,16.0,0.0
11,0905-7-lxt,29.0,word,1693909918.1100316,650.0,313.0,35.17101079013795,16.0,0.0
12,0905-7-lxt,29.0,word,1693909918.1420422,630.0,308.0,20.615528128088304,16.0,0.0
13,0905-7-lxt,29.0,word,1693909918.1741312,619.0,307.0,11.045361017187261,16.0,0.0
14,0905-7-lxt,29.0,word,1693909918.206041,603.0,309.0,16.1245154965971,16.0,0.0
15,0905-7-lxt,29.0,word,1693909918.2220428,579.0,309.0,24.0,16.0,0.0
16,0905-7-lxt,29.0,word,1693909918.2533689,559.0,312.0,20.223748416156685,16.0,0.0
17,0905-7-lxt,29.0,word,1693909918.285381,547.0,312.0,12.0,16.0,0.0
18,0905-7-lxt,29.0,word,1693909918.3175094,539.0,312.0,8.0,16.0,0.0
19,0905-7-lxt,29.0,word,1693909918.349647,535.0,315.0,5.0,16.0,0.0
20,0905-7-lxt,29.0,word,1693909918.3816557,531.0,316.0,4.123105625617661,16.0,0.0
21,0905-7-lxt,29.0,word,1693909918.413928,528.0,316.0,3.0,16.0,0.0
22,0905-7-lxt,29.0,word,1693909918.4460037,525.0,316.0,3.0,16.0,0.0
23,0905-7-lxt,29.0,word,1693909918.4621294,524.0,317.0,1.4142135623730951,16.0,0.0
24,0905-7-lxt,29.0,word,1693909918.4942436,533.0,317.0,9.0,16.0,0.0
25,0905-7-lxt,29.0,word,1693909918.525315,545.0,316.0,12.041594578792296,16.0,0.0
26,0905-7-lxt,29.0,word,1693909918.557468,566.0,315.0,21.02379604162864,16.0,0.0
27,0905-7-lxt,29.0,word,1693909918.5901265,590.0,311.0,24.331050121192877,16.0,0.0
28,0905-7-lxt,29.0,word,1693909918.6221266,612.0,308.0,22.20360331117452,16.0,0.0
29,0905-7-lxt,29.0,word,1693909918.6536572,467.0,325.0,145.9931505242626,16.0,0.0
30,0905-7-lxt,29.0,word,1693909918.7975967,447.0,682.0,357.5597852108092,16.0,0.0
31,0905-7-lxt,29.0,word,1693909918.830084,411.0,664.0,40.24922359499622,16.0,0.0
32,0905-7-lxt,29.0,word,1693909918.8613257,673.0,477.0,321.88973267254113,16.0,0.0
33,0905-7-lxt,29.0,word,1693909918.8938015,729.0,402.0,93.60021367496978,16.0,0.0
34,0905-7-lxt,29.0,word,1693909918.925755,764.0,356.0,57.8013840664737,16.0,0.0
35,0905-7-lxt,29.0,word,1693909918.9579017,785.0,328.0,35.0,16.0,0.0
36,0905-7-lxt,29.0,word,1693909918.989902,814.0,312.0,33.12099032335839,16.0,0.0
37,0905-7-lxt,29.0,word,1693909919.0059054,881.0,298.0,68.4470598345904,16.0,0.0
38,0905-7-lxt,29.0,word,1693909919.0373724,934.0,288.0,53.9351462406472,16.0,0.0
39,0905-7-lxt,29.0,word,1693909919.0693693,964.0,282.0,30.59411708155671,16.0,0.0
40,0905-7-lxt,29.0,word,1693909919.1016388,983.0,275.0,20.248456731316587,16.0,0.0
41,0905-7-lxt,29.0,word,1693909919.1337306,995.0,273.0,12.165525060596439,16.0,0.0
42,0905-7-lxt,29.0,word,1693909919.1656973,1008.0,271.0,13.152946437965905,16.0,0.0
43,0905-7-lxt,29.0,word,1693909919.1973627,1051.0,268.0,43.104524124504614,16.0,0.0
44,0905-7-lxt,29.0,word,1693909919.2293692,1090.0,266.0,39.05124837953327,16.0,0.0
45,0905-7-lxt,29.0,word,1693909919.2619004,1115.0,263.0,25.179356624028344,16.0,0.0
46,0905-7-lxt,29.0,word,1693909919.2783146,1133.0,260.0,18.24828759089466,16.0,0.0
47,0905-7-lxt,29.0,word,1693909919.309315,1112.0,261.0,21.02379604162864,16.0,0.0
48,0905-7-lxt,29.0,word,1693909919.341855,1078.0,263.0,34.058772731852805,16.0,0.0
49,0905-7-lxt,29.0,word,1693909919.3737702,1014.0,266.0,64.07027391856539,16.0,0.0
50,0905-7-lxt,29.0,word,1693909919.4060826,941.0,269.0,73.06161783043132,16.0,0.0
51,0905-7-lxt,29.0,word,1693909919.4375927,882.0,273.0,59.135437767890075,16.0,0.0
52,0905-7-lxt,29.0,word,1693909919.4697404,842.0,273.0,40.0,16.0,0.0
53,0905-7-lxt,29.0,word,1693909919.5021708,813.0,273.0,29.0,16.0,0.0
54,0905-7-lxt,29.0,word,1693909919.5333214,762.0,272.0,51.0098029794274,16.0,0.0
55,0905-7-lxt,29.0,word,1693909919.5493267,720.0,272.0,42.0,16.0,0.0
56,0905-7-lxt,29.0,word,1693909919.5814314,694.0,269.0,26.1725046566048,16.0,0.0
57,0905-7-lxt,29.0,word,1693909919.6133518,677.0,268.0,17.029386365926403,16.0,0.0
58,0905-7-lxt,29.0,word,1693909919.6454802,665.0,270.0,12.165525060596439,16.0,0.0
59,0905-7-lxt,29.0,word,1693909919.6777825,659.0,272.0,6.324555320336759,16.0,0.0
60,0905-7-lxt,29.0,word,1693909919.7099895,655.0,272.0,4.0,16.0,0.0
61,0905-7-lxt,29.0,word,1693909919.7412963,653.0,273.0,2.23606797749979,16.0,0.0
62,0905-7-lxt,29.0,word,1693909919.7733874,651.0,273.0,2.0,16.0,0.0
63,0905-7-lxt,29.0,word,1693909919.8055756,654.0,273.0,3.0,16.0,0.0
64,0905-7-lxt,29.0,word,1693909919.8216033,665.0,273.0,11.0,16.0,0.0
65,0905-7-lxt,29.0,word,1693909919.8540766,680.0,272.0,15.033296378372908,16.0,0.0
66,0905-7-lxt,29.0,word,1693909919.886105,706.0,271.0,26.019223662515376,16.0,0.0
67,0905-7-lxt,29.0,word,1693909919.9182734,735.0,269.0,29.068883707497267,16.0,0.0
68,0905-7-lxt,29.0,word,1693909919.9512496,758.0,268.0,23.021728866442675,16.0,0.0
69,0905-7-lxt,29.0,word,1693909919.9822776,778.0,267.0,20.024984394500787,16.0,0.0
70,0905-7-lxt,29.0,word,1693909920.0142996,797.0,267.0,19.0,16.0,0.0
71,0905-7-lxt,29.0,word,1693909920.0453188,838.0,267.0,41.0,16.0,0.0
72,0905-7-lxt,29.0,word,1693909920.0773473,877.0,267.0,39.0,16.0,0.0
73,0905-7-lxt,29.0,word,1693909920.0934262,904.0,270.0,27.16615541441225,16.0,0.0
74,0905-7-lxt,29.0,word,1693909920.1253874,923.0,269.0,19.026297590440446,16.0,0.0
75,0905-7-lxt,29.0,word,1693909920.1574068,935.0,267.0,12.165525060596439,16.0,0.0
76,0905-7-lxt,29.0,word,1693909920.1897569,944.0,266.0,9.055385138137417,16.0,0.0
77,0905-7-lxt,29.0,word,1693909920.221993,950.0,266.0,6.0,16.0,0.0
78,0905-7-lxt,29.0,word,1693909920.2541916,956.0,267.0,6.082762530298219,16.0,0.0
79,0905-7-lxt,29.0,word,1693909920.2860763,958.0,267.0,2.0,16.0,0.0
80,0905-7-lxt,29.0,word,1693909920.3175554,957.0,268.0,1.4142135623730951,16.0,0.0
81,0905-7-lxt,29.0,word,1693909920.3345268,954.0,267.0,3.1622776601683795,16.0,0.0
82,0905-7-lxt,29.0,word,1693909920.3655562,953.0,267.0,1.0,16.0,0.0
83,0905-7-lxt,29.0,word,1693909920.3980453,952.0,267.0,1.0,16.0,0.0
84,0905-7-lxt,29.0,word,1693909920.43001,951.0,267.0,1.0,16.0,0.0
85,0905-7-lxt,29.0,word,1693909920.461444,950.0,267.0,1.0,16.0,0.0
86,0905-7-lxt,29.0,word,1693909920.4938176,948.0,267.0,2.0,16.0,0.0
87,0905-7-lxt,29.0,word,1693909920.5259407,950.0,267.0,2.0,16.0,0.0
88,0905-7-lxt,29.0,word,1693909920.5573127,967.0,267.0,17.0,16.0,0.0
89,0905-7-lxt,29.0,word,1693909920.5893152,996.0,264.0,29.154759474226502,16.0,0.0
90,0905-7-lxt,29.0,word,1693909920.6215708,1025.0,262.0,29.068883707497267,16.0,0.0
91,0905-7-lxt,29.0,word,1693909920.637747,1050.0,260.0,25.079872407968907,16.0,0.0
92,0905-7-lxt,29.0,word,1693909920.6697228,1070.0,257.0,20.223748416156685,16.0,0.0
93,0905-7-lxt,29.0,word,1693909920.7021577,1084.0,254.0,14.317821063276353,16.0,0.0
94,0905-7-lxt,29.0,word,1693909920.7340775,1093.0,253.0,9.055385138137417,16.0,0.0
95,0905-7-lxt,29.0,word,1693909920.766052,1076.0,251.0,17.11724276862369,16.0,0.0
96,0905-7-lxt,29.0,word,1693909920.7982244,1062.0,252.0,14.035668847618199,16.0,0.0
97,0905-7-lxt,29.0,word,1693909920.829407,1039.0,254.0,23.08679276123039,16.0,0.0
98,0905-7-lxt,29.0,word,1693909920.8615365,1007.0,257.0,32.14031735997639,16.0,0.0
99,0905-7-lxt,29.0,word,1693909920.893561,975.0,261.0,32.2490309931942,16.0,0.0
100,0905-7-lxt,29.0,word,1693909920.9095607,949.0,264.0,26.1725046566048,16.0,0.0
101,0905-7-lxt,29.0,word,1693909920.9419625,953.0,264.0,4.0,16.0,0.0
102,0905-7-lxt,29.0,word,1693909920.9740894,964.0,263.0,11.045361017187261,16.0,0.0
103,0905-7-lxt,29.0,word,1693909921.0053349,970.0,263.0,6.0,16.0,0.0
104,0905-7-lxt,29.0,word,1693909921.0373642,974.0,264.0,4.123105625617661,16.0,0.0
105,0905-7-lxt,29.0,word,1693909921.0699334,976.0,264.0,2.0,16.0,0.0
106,0905-7-lxt,29.0,word,1693909921.1021125,977.0,264.0,1.0,16.0,0.0
107,0905-7-lxt,29.0,word,1693909921.133423,985.0,264.0,8.0,16.0,0.0
108,0905-7-lxt,29.0,word,1693909921.1497605,1013.0,264.0,28.0,16.0,0.0
109,0905-7-lxt,29.0,word,1693909921.1818295,1050.0,263.0,37.013511046643494,16.0,0.0
110,0905-7-lxt,29.0,word,1693909921.2133257,1084.0,260.0,34.132096331752024,16.0,0.0
111,0905-7-lxt,29.0,word,1693909921.2455556,1110.0,258.0,26.076809620810597,16.0,0.0
112,0905-7-lxt,29.0,word,1693909921.2776773,1128.0,256.0,18.110770276274835,16.0,0.0
113,0905-7-lxt,29.0,word,1693909921.309737,1142.0,255.0,14.035668847618199,16.0,0.0
114,0905-7-lxt,29.0,word,1693909921.341827,1151.0,254.0,9.055385138137417,16.0,0.0
115,0905-7-lxt,29.0,word,1693909921.373296,1157.0,256.0,6.324555320336759,16.0,0.0
116,0905-7-lxt,29.0,word,1693909921.4056659,1161.0,257.0,4.123105625617661,16.0,0.0
117,0905-7-lxt,29.0,word,1693909921.438258,1164.0,257.0,3.0,16.0,0.0
118,0905-7-lxt,29.0,word,1693909921.4542484,1167.0,257.0,3.0,16.0,0.0
119,0905-7-lxt,29.0,word,1693909921.4853392,1183.0,257.0,16.0,16.0,0.0
120,0905-7-lxt,29.0,word,1693909921.5174563,1243.0,258.0,60.00833275470999,16.0,0.0
121,0905-7-lxt,29.0,word,1693909921.549938,1310.0,256.0,67.02984409947557,16.0,0.0
122,0905-7-lxt,29.0,word,1693909921.5823872,1361.0,253.0,51.088159097779204,16.0,0.0
123,0905-7-lxt,29.0,word,1693909921.6134503,1396.0,254.0,35.014282800023196,16.0,0.0
124,0905-7-lxt,29.0,word,1693909921.6455789,1379.0,253.0,17.029386365926403,16.0,0.0
125,0905-7-lxt,29.0,word,1693909921.677908,1317.0,256.0,62.07253821135398,16.0,0.0
