original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density
0,0905-7-lxt,39.0,word,1693910413.017135,896.9999999999998,440.00000000000006,7.071067811865476,26.0,0.0,5
1,0905-7-lxt,39.0,word,1693910413.0541625,899.9999999999998,443.0,4.242640687119285,26.0,0.0,5
2,0905-7-lxt,39.0,word,1693910413.0854423,898.9999999999999,445.0,2.23606797749979,26.0,0.0,5
3,0905-7-lxt,39.0,word,1693910413.117852,894.9999999999998,446.0,4.123105625617661,26.0,0.0,5
4,0905-7-lxt,39.0,word,1693910413.1498528,851.9999999999997,420.0,50.24937810560445,26.0,0.0,7
5,0905-7-lxt,39.0,word,1693910413.1822677,808.9999999999997,402.0,46.61544808322666,26.0,0.0,14
6,0905-7-lxt,39.0,word,1693910413.1982706,782.9999999999998,395.0,26.92582403567252,26.0,0.0,16
7,0905-7-lxt,39.0,word,1693910413.2298868,766.9999999999998,391.9999999999999,16.278820596099706,26.0,0.0,14
8,0905-7-lxt,39.0,word,1693910413.262216,755.9999999999999,391.00000000000006,11.04536101718726,26.0,0.0,15
9,0905-7-lxt,39.0,word,1693910413.2942164,723.9999999999999,378.0,34.539832078341085,26.0,0.0,19
10,0905-7-lxt,39.0,word,1693910413.325497,679.9999999999999,361.0,47.16990566028302,26.0,0.0,11
11,0905-7-lxt,39.0,word,1693910413.357726,646.9999999999998,348.99999999999994,35.11409973215888,26.0,0.0,10
12,0905-7-lxt,39.0,word,1693910413.389924,627.9999999999998,342.0,20.248456731316587,26.0,0.0,18
13,0905-7-lxt,39.0,word,1693910413.421554,615.9999999999999,336.00000000000006,13.41640786499874,26.0,0.0,17
14,0905-7-lxt,39.0,word,1693910413.454075,606.9999999999998,332.0,9.848857801796104,26.0,0.0,15
15,0905-7-lxt,39.0,word,1693910413.4710493,603.0,329.0,5.0,26.0,0.0,14
16,0905-7-lxt,39.0,word,1693910413.5013368,598.9999999999998,327.0,4.47213595499958,26.0,0.0,14
17,0905-7-lxt,39.0,word,1693910413.533851,602.9999999999998,322.0,6.4031242374328485,26.0,0.0,15
18,0905-7-lxt,39.0,word,1693910413.5662153,610.9999999999998,319.0,8.54400374531753,26.0,0.0,16
19,0905-7-lxt,39.0,word,1693910413.597534,616.9999999999998,315.99999999999994,6.708203932499369,26.0,0.0,15
20,0905-7-lxt,39.0,word,1693910413.6298325,620.9999999999999,312.99999999999994,5.0,26.0,0.0,16
22,0905-7-lxt,39.0,word,1693910413.805744,775.9999999999999,457.0000000000001,243.02263269086689,26.0,0.0,3
23,0905-7-lxt,39.0,word,1693910413.8381062,765.9999999999999,429.00000000000017,29.73213749463701,26.0,0.0,14
24,0905-7-lxt,39.0,word,1693910413.8693748,746.9999999999998,394.0,39.82461550347976,26.0,0.0,19
25,0905-7-lxt,39.0,word,1693910413.9017446,728.0000000000001,353.0,45.18849411078001,26.0,0.0,13
26,0905-7-lxt,39.0,word,1693910413.934041,715.9999999999999,323.0,32.31098884280702,26.0,0.0,24
27,0905-7-lxt,39.0,word,1693910413.965511,708.0,304.00000000000006,20.615528128088304,26.0,0.0,18
28,0905-7-lxt,39.0,word,1693910413.9978402,704.9999999999999,293.99999999999994,10.44030650891055,26.0,0.0,16
29,0905-7-lxt,39.0,word,1693910414.0137482,740.9999999999998,292.99999999999994,36.013886210738214,26.0,0.0,9
30,0905-7-lxt,39.0,word,1693910414.0462904,882.9999999999998,293.0,142.0,26.0,0.0,4
31,0905-7-lxt,39.0,word,1693910414.0773315,1028.9999999999998,294.0,146.00342461736986,26.0,0.0,2
32,0905-7-lxt,39.0,word,1693910414.1096833,1120.9999999999995,296.99999999999994,92.04890004774636,26.0,0.0,4
33,0905-7-lxt,39.0,word,1693910414.1422174,1173.9999999999995,295.99999999999994,53.009433122794285,26.0,0.0,18
34,0905-7-lxt,39.0,word,1693910414.1733394,1203.9999999999995,289.99999999999994,30.59411708155671,26.0,0.0,22
35,0905-7-lxt,39.0,word,1693910414.2054949,1225.999999999999,293.99999999999994,22.36067977499789,26.0,0.0,16
36,0905-7-lxt,39.0,word,1693910414.2376096,1234.0,292.0,8.246211251235321,26.0,0.0,14
37,0905-7-lxt,39.0,word,1693910414.2538648,1212.9999999999998,290.0,21.095023109728988,26.0,0.0,21
38,0905-7-lxt,39.0,word,1693910414.2853022,1185.999999999999,288.99999999999994,27.018512172212592,26.0,0.0,20
39,0905-7-lxt,39.0,word,1693910414.317389,1174.9999999999995,289.0,11.0,26.0,0.0,19
40,0905-7-lxt,39.0,word,1693910414.349727,1168.9999999999998,290.0,6.082762530298219,26.0,0.0,15
41,0905-7-lxt,39.0,word,1693910414.3822029,1161.0,290.99999999999994,8.06225774829855,26.0,0.0,12
42,0905-7-lxt,39.0,word,1693910414.4141834,1149.9999999999998,291.99999999999994,11.04536101718726,26.0,0.0,10
43,0905-7-lxt,39.0,word,1693910414.4453175,1106.9999999999998,294.0,43.04648650006177,26.0,0.0,3
44,0905-7-lxt,39.0,word,1693910414.4776597,976.9999999999995,301.0,130.18832512940628,26.0,0.0,3
45,0905-7-lxt,39.0,word,1693910414.5101714,847.9999999999999,304.0,129.0348790056394,26.0,0.0,4
46,0905-7-lxt,39.0,word,1693910414.5413854,766.0,305.00000000000006,82.00609733428362,26.0,0.0,5
47,0905-7-lxt,39.0,word,1693910414.5574715,720.9999999999997,306.0,45.0111097397076,26.0,0.0,14
48,0905-7-lxt,39.0,word,1693910414.59012,696.9999999999998,304.99999999999994,24.020824298928627,26.0,0.0,18
49,0905-7-lxt,39.0,word,1693910414.6215143,682.0,305.0,15.0,26.0,0.0,20
50,0905-7-lxt,39.0,word,1693910414.653909,674.9999999999999,306.99999999999994,7.280109889280518,26.0,0.0,19
51,0905-7-lxt,39.0,word,1693910414.6861942,670.9999999999998,306.00000000000006,4.123105625617661,26.0,0.0,18
52,0905-7-lxt,39.0,word,1693910414.7187047,669.0,305.0,2.23606797749979,26.0,0.0,18
53,0905-7-lxt,39.0,word,1693910414.7502804,656.9999999999999,306.0,12.041594578792296,26.0,0.0,17
54,0905-7-lxt,39.0,word,1693910414.7817893,640.9999999999998,308.0,16.1245154965971,26.0,0.0,16
55,0905-7-lxt,39.0,word,1693910414.813925,627.9999999999999,307.00000000000006,13.038404810405298,26.0,0.0,17
56,0905-7-lxt,39.0,word,1693910414.8302207,616.9999999999998,305.99999999999994,11.04536101718726,26.0,0.0,16
57,0905-7-lxt,39.0,word,1693910414.8615785,610.9999999999998,306.99999999999994,6.082762530298219,26.0,0.0,15
58,0905-7-lxt,39.0,word,1693910414.8937306,627.9999999999999,311.99999999999994,17.72004514666935,26.0,0.0,17
59,0905-7-lxt,39.0,word,1693910414.9259715,640.9999999999999,314.99999999999994,13.341664064126334,26.0,0.0,20
60,0905-7-lxt,39.0,word,1693910414.9572923,660.9999999999998,319.99999999999994,20.615528128088304,26.0,0.0,19
61,0905-7-lxt,39.0,word,1693910414.9895031,682.9999999999997,325.9999999999999,22.80350850198276,26.0,0.0,21
62,0905-7-lxt,39.0,word,1693910415.021975,705.9999999999998,330.0,23.345235059857504,26.0,0.0,22
63,0905-7-lxt,39.0,word,1693910415.053446,723.9999999999997,335.0,18.68154169226941,26.0,0.0,18
64,0905-7-lxt,39.0,word,1693910415.085868,738.0,339.0,14.560219778561036,26.0,0.0,14
65,0905-7-lxt,39.0,word,1693910415.101999,789.9999999999998,338.99999999999994,52.0,26.0,0.0,2
66,0905-7-lxt,39.0,word,1693910415.1339808,947.9999999999998,322.99999999999994,158.80806024884254,26.0,0.0,1
67,0905-7-lxt,39.0,word,1693910415.16627,1090.9999999999998,307.0,143.8923208513922,26.0,0.0,3
68,0905-7-lxt,39.0,word,1693910415.197676,1174.9999999999995,298.0,84.48076704197234,26.0,0.0,18
69,0905-7-lxt,39.0,word,1693910415.2297246,1219.999999999999,293.0,45.27692569068709,26.0,0.0,17
70,0905-7-lxt,39.0,word,1693910415.2619116,1241.9999999999995,287.99999999999994,22.56102834535696,26.0,0.0,13
71,0905-7-lxt,39.0,word,1693910415.29421,1255.9999999999995,284.00000000000006,14.560219778561036,26.0,0.0,9
72,0905-7-lxt,39.0,word,1693910415.3266177,1262.9999999999998,283.99999999999994,7.0,26.0,0.0,7
73,0905-7-lxt,39.0,word,1693910415.35803,1240.9999999999995,281.0,22.20360331117452,26.0,0.0,13
74,0905-7-lxt,39.0,word,1693910415.3739502,1220.9999999999998,278.0,20.223748416156685,26.0,0.0,17
75,0905-7-lxt,39.0,word,1693910415.4053328,1210.9999999999998,276.99999999999994,10.04987562112089,26.0,0.0,17
76,0905-7-lxt,39.0,word,1693910415.4374914,1204.9999999999995,276.99999999999994,6.0,26.0,0.0,20
77,0905-7-lxt,39.0,word,1693910415.469881,1199.9999999999998,277.0,5.0,26.0,0.0,18
78,0905-7-lxt,39.0,word,1693910415.5022142,1193.9999999999995,276.0,6.082762530298219,26.0,0.0,19
79,0905-7-lxt,39.0,word,1693910415.5335207,1188.0,276.0,6.0,26.0,0.0,18
80,0905-7-lxt,39.0,word,1693910415.565921,1181.9999999999995,276.00000000000006,6.0,26.0,0.0,18
81,0905-7-lxt,39.0,word,1693910415.5973682,1175.9999999999998,277.0,6.082762530298219,26.0,0.0,16
82,0905-7-lxt,39.0,word,1693910415.6299124,1159.9999999999998,278.0,16.0312195418814,26.0,0.0,11
83,0905-7-lxt,39.0,word,1693910415.6460414,1092.999999999999,278.99999999999994,67.00746227100382,26.0,0.0,3
84,0905-7-lxt,39.0,word,1693910415.67818,1017.9999999999998,279.0,75.0,26.0,0.0,2
85,0905-7-lxt,39.0,word,1693910415.7096164,960.9999999999995,278.99999999999994,57.0,26.0,0.0,2
86,0905-7-lxt,39.0,word,1693910415.7416797,923.9999999999998,280.0,37.01351104664349,26.0,0.0,2
87,0905-7-lxt,39.0,word,1693910415.7739575,898.9999999999998,280.0,25.0,26.0,0.0,4
88,0905-7-lxt,39.0,word,1693910415.806175,883.9999999999998,277.99999999999994,15.132745950421556,26.0,0.0,3
89,0905-7-lxt,39.0,word,1693910415.8373926,860.9999999999999,281.0,23.194827009486403,26.0,0.0,5
90,0905-7-lxt,39.0,word,1693910415.8693326,821.9999999999997,284.99999999999994,39.20459156782532,26.0,0.0,3
91,0905-7-lxt,39.0,word,1693910415.901637,789.9999999999998,287.0,32.0624390837628,26.0,0.0,4
92,0905-7-lxt,39.0,word,1693910415.9178767,766.9999999999998,286.99999999999994,23.0,26.0,0.0,5
93,0905-7-lxt,39.0,word,1693910415.950023,751.9999999999998,286.99999999999994,15.0,26.0,0.0,7
94,0905-7-lxt,39.0,word,1693910415.9822984,738.9999999999999,292.99999999999994,14.317821063276352,26.0,0.0,10
95,0905-7-lxt,39.0,word,1693910416.0136504,719.9999999999999,305.0,22.47220505424423,26.0,0.0,14
96,0905-7-lxt,39.0,word,1693910416.045897,705.9999999999998,313.99999999999994,16.64331697709324,26.0,0.0,22
97,0905-7-lxt,39.0,word,1693910416.0782342,693.9999999999998,321.99999999999994,14.422205101855956,26.0,0.0,23
98,0905-7-lxt,39.0,word,1693910416.109421,685.9999999999999,327.99999999999994,10.0,26.0,0.0,23
99,0905-7-lxt,39.0,word,1693910416.1419988,680.9999999999997,332.0,6.4031242374328485,26.0,0.0,22
100,0905-7-lxt,39.0,word,1693910416.1591723,678.9999999999999,334.00000000000006,2.8284271247461903,26.0,0.0,21
101,0905-7-lxt,39.0,word,1693910416.1904733,660.9999999999998,337.0,18.24828759089466,26.0,0.0,17
102,0905-7-lxt,39.0,word,1693910416.222233,617.9999999999998,342.00000000000006,43.28972164382672,26.0,0.0,16
103,0905-7-lxt,39.0,word,1693910416.2535422,579.9999999999998,344.00000000000006,38.05259518088089,26.0,0.0,9
104,0905-7-lxt,39.0,word,1693910416.2858603,550.9999999999998,347.00000000000006,29.154759474226505,26.0,0.0,4
105,0905-7-lxt,39.0,word,1693910416.3181386,530.9999999999999,346.0,20.024984394500787,26.0,0.0,3
106,0905-7-lxt,39.0,word,1693910416.350169,516.9999999999998,347.00000000000006,14.0356688476182,26.0,0.0,3
107,0905-7-lxt,39.0,word,1693910416.3815134,550.9999999999997,346.0,34.0147027033899,26.0,0.0,4
108,0905-7-lxt,39.0,word,1693910416.4136674,677.9999999999999,335.00000000000006,127.47548783981962,26.0,0.0,20
109,0905-7-lxt,39.0,word,1693910416.4296403,994.0,311.0,316.9100818844361,26.0,0.0,3
110,0905-7-lxt,39.0,word,1693910416.4620266,1210.9999999999995,296.99999999999994,217.45114393812693,26.0,0.0,20
111,0905-7-lxt,39.0,word,1693910416.4941592,1319.999999999999,288.0,109.37092849564732,26.0,0.0,9
112,0905-7-lxt,39.0,word,1693910416.5253294,1366.999999999999,283.99999999999994,47.16990566028302,26.0,0.0,14
113,0905-7-lxt,39.0,word,1693910416.5575244,1388.9999999999998,283.99999999999994,22.0,26.0,0.0,11
114,0905-7-lxt,39.0,word,1693910416.5895247,1402.9999999999995,280.99999999999994,14.317821063276352,26.0,0.0,5
115,0905-7-lxt,39.0,word,1693910416.6216235,1403.9999999999995,278.99999999999994,2.23606797749979,26.0,0.0,5
116,0905-7-lxt,39.0,word,1693910416.6536205,1382.999999999999,278.99999999999994,21.0,26.0,0.0,13
117,0905-7-lxt,39.0,word,1693910416.6858964,1369.999999999999,278.99999999999994,13.0,26.0,0.0,13
118,0905-7-lxt,39.0,word,1693910416.7022364,1361.9999999999995,277.99999999999994,8.06225774829855,26.0,0.0,12
119,0905-7-lxt,39.0,word,1693910416.7335086,1357.999999999999,276.99999999999994,4.123105625617661,26.0,0.0,13
120,0905-7-lxt,39.0,word,1693910416.7658455,1354.9999999999998,276.0,3.1622776601683795,26.0,0.0,13
121,0905-7-lxt,39.0,word,1693910416.7981162,1351.9999999999995,276.0,3.0,26.0,0.0,13
122,0905-7-lxt,39.0,word,1693910416.829335,1349.9999999999995,276.0,2.0,26.0,0.0,13
123,0905-7-lxt,39.0,word,1693910416.8616884,1349.9999999999995,276.0,0.0,26.0,0.0,13
124,0905-7-lxt,39.0,word,1693910416.893824,1348.9999999999998,277.0,1.4142135623730951,26.0,0.0,12
125,0905-7-lxt,39.0,word,1693910416.9252927,1346.9999999999998,277.0,2.0,26.0,0.0,12
126,0905-7-lxt,39.0,word,1693910416.9573517,1328.9999999999998,282.99999999999994,18.97366596101028,26.0,0.0,10
127,0905-7-lxt,39.0,word,1693910416.9735332,1282.9999999999998,297.0,48.08326112068523,26.0,0.0,3
128,0905-7-lxt,39.0,word,1693910417.0055032,1235.9999999999995,310.99999999999994,49.04079934095692,26.0,0.0,17
129,0905-7-lxt,39.0,word,1693910417.0376854,1197.9999999999995,320.00000000000006,39.05124837953327,26.0,0.0,17
130,0905-7-lxt,39.0,word,1693910417.070012,1171.999999999999,326.99999999999994,26.92582403567252,26.0,0.0,11
131,0905-7-lxt,39.0,word,1693910417.101381,1152.9999999999995,335.0,20.615528128088304,26.0,0.0,3
132,0905-7-lxt,39.0,word,1693910417.1335936,1161.9999999999998,339.0,9.848857801796104,26.0,0.0,4
133,0905-7-lxt,39.0,word,1693910417.165597,1183.9999999999995,340.00000000000006,22.02271554554524,26.0,0.0,7
134,0905-7-lxt,39.0,word,1693910417.1976466,1197.999999999999,339.00000000000006,14.0356688476182,26.0,0.0,9
135,0905-7-lxt,39.0,word,1693910417.2297926,1205.9999999999995,339.0,8.0,26.0,0.0,9
136,0905-7-lxt,39.0,word,1693910417.2460976,1214.9999999999998,339.0,9.0,26.0,0.0,9
137,0905-7-lxt,39.0,word,1693910417.2776008,1223.9999999999998,339.0,9.0,26.0,0.0,8
138,0905-7-lxt,39.0,word,1693910417.3095982,1232.9999999999998,339.00000000000006,9.0,26.0,0.0,9
139,0905-7-lxt,39.0,word,1693910417.3417118,1242.9999999999995,339.0,10.0,26.0,0.0,7
140,0905-7-lxt,39.0,word,1693910417.373715,1266.9999999999998,340.00000000000006,24.020824298928627,26.0,0.0,4
141,0905-7-lxt,39.0,word,1693910417.4056845,1302.9999999999995,338.0,36.05551275463989,26.0,0.0,2
142,0905-7-lxt,39.0,word,1693910417.4377558,1334.9999999999995,338.0,32.0,26.0,0.0,3
143,0905-7-lxt,39.0,word,1693910417.469724,1359.9999999999995,337.0,25.019992006393608,26.0,0.0,4
144,0905-7-lxt,39.0,word,1693910417.5021982,1375.9999999999995,335.0,16.1245154965971,26.0,0.0,3
145,0905-7-lxt,39.0,word,1693910417.5182884,1387.9999999999995,334.00000000000006,12.041594578792296,26.0,0.0,3
146,0905-7-lxt,39.0,word,1693910417.5501714,1361.9999999999998,332.99999999999994,26.019223662515376,26.0,0.0,4
147,0905-7-lxt,39.0,word,1693910417.5821984,1232.9999999999995,345.0,129.5569372901351,26.0,0.0,8
148,0905-7-lxt,39.0,word,1693910417.6133358,999.0,367.00000000000006,235.03191272676145,26.0,0.0,0
149,0905-7-lxt,39.0,word,1693910417.645502,838.9999999999997,382.0,160.70158679988197,26.0,0.0,9
150,0905-7-lxt,39.0,word,1693910417.6777823,752.0,390.00000000000006,87.36704184073076,26.0,0.0,17
151,0905-7-lxt,39.0,word,1693910417.709798,660.9999999999999,397.00000000000006,91.26883367283708,26.0,0.0,16
152,0905-7-lxt,39.0,word,1693910417.742279,575.9999999999999,403.00000000000006,85.21150157109074,26.0,0.0,14
153,0905-7-lxt,39.0,word,1693910417.7734234,529.9999999999999,408.0,46.2709412050371,26.0,0.0,6
154,0905-7-lxt,39.0,word,1693910417.789514,507.99999999999983,409.00000000000006,22.02271554554524,26.0,0.0,2
155,0905-7-lxt,39.0,word,1693910417.8218985,494.9999999999999,409.0,13.0,26.0,0.0,2
158,0905-7-lxt,39.0,word,1693910418.029987,425.0,573.0000000000001,141.66156853571826,26.0,0.0,0
159,0905-7-lxt,39.0,word,1693910418.0619228,473.9999999999999,540.0,59.07622195096772,26.0,0.0,0
160,0905-7-lxt,39.0,word,1693910418.0942388,568.9999999999999,477.0,113.99122773266372,26.0,0.0,5
161,0905-7-lxt,39.0,word,1693910418.1254888,646.9999999999999,423.0,94.86832980505136,26.0,0.0,23
162,0905-7-lxt,39.0,word,1693910418.1578455,695.9999999999998,391.0,58.52349955359813,26.0,0.0,17
163,0905-7-lxt,39.0,word,1693910418.189297,724.9999999999999,370.0,35.805027579936315,26.0,0.0,18
164,0905-7-lxt,39.0,word,1693910418.221659,739.9999999999998,358.0,19.209372712298546,26.0,0.0,14
165,0905-7-lxt,39.0,word,1693910418.253636,738.9999999999999,353.0,5.0990195135927845,26.0,0.0,13
166,0905-7-lxt,39.0,word,1693910418.2856345,722.9999999999998,351.0,16.1245154965971,26.0,0.0,13
167,0905-7-lxt,39.0,word,1693910418.3178892,711.9999999999998,351.0,11.0,26.0,0.0,20
168,0905-7-lxt,39.0,word,1693910418.3341036,705.9999999999998,351.99999999999994,6.082762530298219,26.0,0.0,20
169,0905-7-lxt,39.0,word,1693910418.3653162,713.9999999999998,353.0,8.06225774829855,26.0,0.0,18
170,0905-7-lxt,39.0,word,1693910418.3977008,756.9999999999995,350.99999999999994,43.04648650006177,26.0,0.0,9
171,0905-7-lxt,39.0,word,1693910418.4297023,807.9999999999998,346.00000000000006,51.24451190127583,26.0,0.0,3
172,0905-7-lxt,39.0,word,1693910418.4619138,847.9999999999997,341.0,40.311288741492746,26.0,0.0,5
173,0905-7-lxt,39.0,word,1693910418.493921,876.9999999999998,342.0,29.017236257093817,26.0,0.0,4
174,0905-7-lxt,39.0,word,1693910418.52537,895.9999999999998,344.00000000000006,19.1049731745428,26.0,0.0,2
175,0905-7-lxt,39.0,word,1693910418.5575078,870.9999999999997,354.99999999999994,27.31300056749533,26.0,0.0,5
