original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density,row_label
8,0903-7-hsy,26.0,word,1693739987.1521616,504.0,245.00000000000009,223.80571931923456,21.0,0.0,0,1
9,0903-7-hsy,26.0,word,1693739987.1839757,589.0,299.00000000000006,100.70253224224304,21.0,0.0,4,2
10,0903-7-hsy,26.0,word,1693739987.216181,626.9999999999999,323.00000000000006,44.94441010848846,21.0,0.0,2,2
11,0903-7-hsy,26.0,word,1693739987.233251,597.9999999999999,299.0,37.64306044943742,21.0,0.0,4,2
12,0903-7-hsy,26.0,word,1693739987.2638564,564.9999999999999,270.0,43.93176527297759,21.0,0.0,8,1
13,0903-7-hsy,26.0,word,1693739987.296296,550.9999999999998,257.0,19.1049731745428,21.0,0.0,8,1
14,0903-7-hsy,26.0,word,1693739987.3275635,542.9999999999999,249.0,11.31370849898476,21.0,0.0,7,1
15,0903-7-hsy,26.0,word,1693739987.359449,540.0,245.00000000000009,5.0,21.0,0.0,7,1
16,0903-7-hsy,26.0,word,1693739987.3915431,537.9999999999998,242.0,3.605551275463989,21.0,0.0,7,1
17,0903-7-hsy,26.0,word,1693739987.424066,535.9999999999998,240.0,2.8284271247461903,21.0,0.0,7,1
18,0903-7-hsy,26.0,word,1693739987.45611,552.0,235.0,16.76305461424021,21.0,0.0,8,1
19,0903-7-hsy,26.0,word,1693739987.48756,578.0000000000001,227.00000000000003,27.202941017470888,21.0,0.0,10,1
20,0903-7-hsy,26.0,word,1693739987.5036042,604.0,219.00000000000009,27.202941017470888,21.0,0.0,5,0
21,0903-7-hsy,26.0,word,1693739987.5360603,622.9999999999999,213.00000000000009,19.92485884517128,21.0,0.0,5,0
22,0903-7-hsy,26.0,word,1693739987.568061,636.9999999999999,208.0,14.866068747318506,21.0,0.0,6,0
23,0903-7-hsy,26.0,word,1693739987.6003292,647.0,205.00000000000003,10.44030650891055,21.0,0.0,6,0
24,0903-7-hsy,26.0,word,1693739987.631759,665.9999999999999,203.0,19.1049731745428,21.0,0.0,12,0
25,0903-7-hsy,26.0,word,1693739987.6642084,686.0,201.0000000000001,20.09975124224178,21.0,0.0,10,0
26,0903-7-hsy,26.0,word,1693739987.6953423,700.9999999999998,200.0,15.033296378372908,21.0,0.0,9,0
27,0903-7-hsy,26.0,word,1693739987.727991,711.9999999999998,200.0,11.0,21.0,0.0,7,0
28,0903-7-hsy,26.0,word,1693739987.760332,718.9999999999999,199.00000000000009,7.071067811865476,21.0,0.0,7,0
29,0903-7-hsy,26.0,word,1693739987.7764406,700.0,201.0,19.1049731745428,21.0,0.0,10,0
30,0903-7-hsy,26.0,word,1693739987.807586,689.0000000000001,201.00000000000009,11.0,21.0,0.0,10,0
31,0903-7-hsy,26.0,word,1693739987.839861,669.0,202.0,20.024984394500787,21.0,0.0,12,0
32,0903-7-hsy,26.0,word,1693739987.872038,644.9999999999999,202.00000000000003,24.0,21.0,0.0,6,0
33,0903-7-hsy,26.0,word,1693739987.9041524,621.9999999999999,203.00000000000003,23.021728866442675,21.0,0.0,6,0
34,0903-7-hsy,26.0,word,1693739987.936046,601.9999999999998,203.0,20.0,21.0,0.0,8,0
35,0903-7-hsy,26.0,word,1693739987.9673955,585.9999999999999,203.0,16.0,21.0,0.0,8,0
36,0903-7-hsy,26.0,word,1693739987.999681,573.9999999999999,203.0,12.0,21.0,0.0,7,0
37,0903-7-hsy,26.0,word,1693739988.0320525,564.9999999999999,202.00000000000009,9.055385138137416,21.0,0.0,7,0
38,0903-7-hsy,26.0,word,1693739988.0483904,557.9999999999999,201.0,7.071067811865476,21.0,0.0,6,0
39,0903-7-hsy,26.0,word,1693739988.079429,570.9999999999999,201.0,13.0,21.0,0.0,7,0
40,0903-7-hsy,26.0,word,1693739988.1115866,615.9999999999999,200.0,45.0111097397076,21.0,0.0,9,0
41,0903-7-hsy,26.0,word,1693739988.1433527,736.9999999999999,195.0,121.10326172320876,21.0,0.0,0,0
42,0903-7-hsy,26.0,word,1693739988.1757526,842.0,191.00000000000009,105.07616285342742,21.0,0.0,0,0
43,0903-7-hsy,26.0,word,1693739988.208103,912.0,189.0,70.02856560004639,21.0,0.0,1,0
44,0903-7-hsy,26.0,word,1693739988.2403166,954.0,188.00000000000009,42.01190307520001,21.0,0.0,6,0
45,0903-7-hsy,26.0,word,1693739988.2723134,978.0000000000002,188.00000000000009,24.0,21.0,0.0,5,0
46,0903-7-hsy,26.0,word,1693739988.2882898,992.0,188.00000000000003,14.0,21.0,0.0,5,0
47,0903-7-hsy,26.0,word,1693739988.3203175,1000.0,188.00000000000003,8.0,21.0,0.0,6,0
48,0903-7-hsy,26.0,word,1693739988.352292,1007.0,188.0,7.0,21.0,0.0,6,0
49,0903-7-hsy,26.0,word,1693739988.384394,1010.0,189.0,3.1622776601683795,21.0,0.0,6,0
50,0903-7-hsy,26.0,word,1693739988.4155433,1057.0,190.00000000000009,47.01063709417264,21.0,0.0,4,0
51,0903-7-hsy,26.0,word,1693739988.4475818,1112.9999999999995,191.0,56.00892785976178,21.0,0.0,3,0
