para_id,row,sentence,embedding
22,0,[CLS]【剧本,"[0.0021726505, -0.016514894, -0.0033156984, -0.011392664, -0.018673794, 0.034844913, -0.019622609, -0.0049915956, -0.022977842, -0.008532466, 0.01658365, 0.04359052, 0.0030252095, 0.0063048117, -0.01263025, 0.0006669212, 0.0028258208, -0.004520626, 0.030499613, -0.015002289, -0.005857906, 0.0019749806, -0.011970204, -0.0050500375, -0.015387316, -0.017449958, 0.022427803, -0.03410236, -0.00454469, -0.0091237575, 0.013620319, -0.021052709, -0.0006351221, -0.018110005, 0.0028859812, -0.00036848255, -0.016349882, 0.0008834987, -0.0075148954, 0.006865163, 0.010691365, 0.023954159, -0.0118258195, -0.018151257, 0.011578302, -0.011227652, 0.010932008, -0.006211993, 0.003386172, 0.013737202, 0.010045071, 0.021121463, 0.0017652785, -0.015483573, 0.0145622585, 0.0077899145, 0.0019440409, -0.0025714282, 0.0052288, -0.03159969, 0.003781512, 0.006693276, -0.025810538, 0.015634833, -0.029839568, 0.0078036655, -0.023060348, -0.008326202, -0.004792207, 0.004857524, 0.013317797, 0.035422456, 0.004383116, -0.007707409, 0.062154304, -0.0017188691, -0.008071809, 0.010670739, 0.0009814743, 0.016336132, 0.016432388, -0.023637887, 0.00046151635, 0.036055, -0.005201298, -0.0051944223, -0.014452252, 0.038172644, -0.040757824, -0.034322377, 0.02658059, 0.0033552325, 0.031242164, 0.0447456, -0.012038959, 0.016982427, 0.0025250188, -0.002100458, -0.0007339571, -0.0288495, 0.0063598156, 0.0038812063, -0.029069513, -0.00070344715, -0.0187563, -0.0016647247, 0.030692127, 0.014032847, 0.047138266, 0.003922459, -0.02801069, 0.0018563786, -0.011385789, -0.016707407, -0.017408706, -0.015332312, -0.0066348347, -0.019127576, -0.013716576, -0.005631015, 0.00023784851, 0.022496559, 0.001562452, -0.016212374, 0.017697476, -0.0064938874, -0.007576775, -0.016074864, -0.0010278837, -0.016377384, 0.036467526, -0.0066760876, 0.02714438, 0.008807485, -0.014135979, 0.034514893, -0.004960656, 0.04089533, -0.03941023, -0.01472727, 0.018453779, 0.035642467, -0.035587467, 0.0016690219, -0.01103514, -0.007239877, 0.0069029783, 0.0057822755, 0.018440027, 0.019210082, 0.03547746, -0.017862488, 0.026525587, 0.011296407, 0.010443849, 0.019512601, 0.018990066, 0.0024906413, 0.015662335, -0.010732618, 0.025796788, 0.0152223045, 0.0070817405, 0.011172649, -0.0047887694, 0.012561495, 0.0009574101, -0.003702444, 0.02871199, -0.00901375, -0.010189456, 0.016899921, 0.0034996173, 0.016212374, -0.019856375, 0.021423984, 1.980728e-06, 0.001076012, -0.021245223, -0.00580634, -0.010938883, 0.002349694, -0.0013682197, 0.02050267, -0.016253626, 0.011447668, -0.005868219, -0.025054235, -0.013750953, -0.007535522, -0.003925897, 0.020557674, 0.021712754, 0.008614972, -0.6292436, -0.035889987, -0.026443081, -0.019306337, 0.022400301, -0.0045412523, 0.0059576, -0.00750802, -0.018893808, -0.052748654, 0.007769288, -0.024407942, 0.018605039, -0.00135275, -0.016927423, -0.02570053, 0.0006544594, -0.019966383, -0.0068204724, 0.0037265082, -0.02352788, 0.0024786093, -0.011537049, 0.002745034, 1.100479e-05, 0.020860195, -0.0044037425, -0.01126203, -0.0098113045, 0.0064663854, -0.039767753, 0.021712754, -0.014479754, -0.0145622585, 0.0433155, 0.000800993, -0.0020557675, 0.006328876, 0.02829946, 0.031737197, -0.003661191, -0.00084009726, 0.014452252, 0.001129297, -0.004001527, 0.018866306, 0.013647821, 0.0019509164, -0.0104576, 0.03671504, 0.010815124, -0.0034257062, 0.0055725737, 0.0012212564, 0.01688617, 0.016143618, 0.034844913, -0.03671504, -0.0012616499, 0.006143238, -0.0014799463, -0.010629486, -0.04202291, -0.020970203, 0.019003816, 0.023871655, -0.020667681, 0.035752475, 0.012974024, -0.011138272, 0.015676087, 0.011433917, 0.0014782274, -0.01603361, 0.011784567, -0.0076867826, 0.009508784, 0.0046821996, 0.0037230705, 0.0042318557, -0.008394957, -0.013125285, 0.0020127958, 0.0031438116, 0.0005891424, -0.017656224, -0.014383497, 0.012533993, 0.019952632, 0.0065592043, 0.006655461, 0.019911379, -0.0058750943, 0.014259738, -0.01076012, 0.014314742, 0.007941175, 0.014754772, 0.019072572, -0.04117035, -0.011138272, -0.01672116, 0.008642474, 0.017779982, -0.0076730317, 0.0043109236, -0.0070679896, -0.0076180277, 0.03707257, -0.018852556, 0.019663863, -0.001050229, -0.032012217, -0.01054698, -0.014314742, -0.028519476, 0.009996942, 0.0030974022, 0.03104965, -0.018605039, 0.012644001, 0.0055966377, 0.016473642, 0.0078036655, 0.0069889217, 0.009522535, -0.0014404122, -0.0032899154, -0.010842626, -0.005854468, -0.0014292396, -0.0023118788, 0.019842625, -0.027501905, 0.015098546, 0.0059197852, 0.03652253, -0.032204732, 0.023005344, -0.03333231, -0.01559358, -0.0031025587, 0.0057822755, -0.01335905, -0.011729563, -0.025576772, 0.003702444, -0.023307865, -0.013558439, 0.010904506, -0.0018890371, -0.0032796022, 0.015827347, 0.0052081733, -0.013640945, -0.014328493, -0.007116118, -0.017106185, -0.015786093, -0.023610385, 0.0045240633, 0.0029856756, 0.00086631003, 0.021245223, -0.003743697, 0.003781512, 0.0019199768, -0.011323909, -0.037292585, -0.029839568, 0.01733995, -0.006407944, -0.006143238, -0.0011000762, -0.006132925, 0.0048162714, -0.009708173, 0.0046271957, 0.016514894, -0.00051136356, -0.01458976, -0.0036165006, -0.004689075, -0.005462566, 0.013970968, 0.011090144, 0.0070954915, 0.039190214, -0.01530481, 0.035312448, -0.0076730317, 0.047853313, 0.007418639, -0.0008362298, 0.013627194, 0.00750802, 0.0027295642, 0.029427039, 0.014245987, -0.005686019, 0.030004578, 0.010478226, 0.010925132, -0.031242164, 0.0062910607, -0.033304807, 0.022331547, -0.0059060343, 0.017298698, 0.015194803, 0.023954159, -0.014754772, -0.010120701, -0.002915202, 0.012458364, 0.018288767, -0.020090142, 0.008883116, -0.0084362095, -0.018673794, -0.019416345, -0.009233764, -0.0030269285, -0.022441555, -0.026924366, 0.009330021, 0.008883116, 0.012678378, 0.002205309, -0.0066313967, -0.026951866, -0.01877005, 0.0014197859, 0.0053388076, 0.0008452539, -0.02092895, 0.032754768, -0.016349882, 0.03957524, -0.0008912336, -0.0086631, 0.009976316, 0.023046596, -0.022744076, 0.016074864, -0.0008340812, 0.028464472, 0.00472689, -0.009783803, 0.012362107, -0.006655461, 0.008580594, -0.012148967, -0.004960656, 0.005899159, 0.022579065, -0.010065697, 0.027625663, 0.007769288, 0.034019858, -0.002600649, -0.008305576, -0.012300227, 0.01761497, 0.016817415, -0.024627956, -0.0057307095, -0.015346063, -0.031957213, -0.003977463, -0.0006836802, -0.030554617, -0.002220779, -0.00386058, -0.0028275396, 0.012231472, 0.00038244837, 0.009137508, 0.009288768, -0.014204734, -0.0038399536, -0.023582883, -0.0052322373, 0.0075698993, -0.014135979, -0.0073430086, -0.029289529, -0.0058647813, 0.004823147, 0.0112001505, -0.019911379, 0.021245223, -0.0231016, 0.02048892, -0.0018220012, 0.018261265, -0.00082076, -0.0067964084, -0.042050414, 0.00816119, -0.016363634, 0.0062773097, 0.020158896, -0.031819705, 0.004503437, 0.015566078, -0.005820091, -0.0008534185, 0.018536285, -0.014355995, 0.020475168, -0.009770052, -0.0152223045, -0.00714362, 0.02135523, -0.013070281, -0.019883877, -0.0026040867, 0.011323909, -0.00091014116, -0.001659568, -0.0034686779, -0.001738636, -0.009708173, 0.024160424, 0.03839266, -8.701775e-05, -0.005424751, -0.0050362865, 0.0034961796, -0.047385782, -0.020145146, -0.008168066, -0.011977079, 0.021809012, 0.013799081, 0.01147517, -0.00086888834, 0.018426277, 0.017243695, -0.0019491975, -0.019870127, 0.01458976, -0.0018632541, 0.012176469, 0.00030359524, 0.021135215, 0.021176467, -0.020117644, -0.02281283, 0.007418639, 0.018247515, 0.013290295, -0.017381204, -0.017876238, -0.015799845, -0.008064934, 0.027639415, 0.016679905, 0.0063563776, -0.0057272715, 0.0111795245, 0.019017568, -0.0028825435, 0.03129717, -0.0045137503, 0.0019749806, -0.036055, 0.0047440785, -0.015029791, 0.0045550033, 0.021148965, 0.0034239872, -0.013799081, 0.017697476, 0.022977842, -0.043838035, -0.006449197, 0.03707257, 0.009061878, -0.016432388, 0.00057324284, 0.0021090524, -0.0032778834, 0.0125408685, -0.032589756, 0.012114589, -0.013689074, -0.007961801, -0.038915195, -0.018467529, -0.0073155067, -0.0051669204, -0.016061112, 0.0026745603, 0.00022323812, -0.020805191, -0.022414053, 0.007851794, -0.011193275, 0.024792967, -0.014796025, 0.0045481278, 0.031132156, -0.024930477, -0.0058647813, 0.027941937, -0.031269666, 0.0019921693, 0.015029791, -0.009921312, -0.01632238, -0.001799656, -0.00328304, 0.019430095, 0.0056928946, 0.013689074, -0.025109239, 0.014933535, -0.003898395, 0.0034721156, 0.01515355, 0.004004965, -0.00414935, -0.011323909, -0.042380437, 0.0030441172, -0.009371274, 0.00043251042, -0.028491974, -0.0072880047, 0.01097326, -0.031407177, -0.0035649345, 0.044965614, -0.011420166, -0.002600649, -0.0020162335, 0.004689075, 0.01849503, -0.0274194, 0.0073430086, -0.006552329, -0.024064166, 0.024449194, -0.030362103, 0.015387316, 0.047330778, -0.02439419, -0.0028103509, 0.016789913, -0.017944993, 0.01947135, 0.012025208, 0.0062601212, 0.0068101594, -0.0048815883, 0.0059266607, -0.041500375, -0.017697476, 0.013503435, 0.0005405843, -0.013139036, -0.008773108, -0.01320779, 0.017958743, 0.0034308627, 0.006762031, 0.010622611, -0.015456071, -0.004661573, -0.0072054993, 0.005160045, 0.011275781, 0.0084637115, -0.001358766, -0.028519476, -0.021822762, 0.008704353, -0.03333231, -0.0031025587, -0.0006437165, -0.0010433536, -0.0026109621, 0.05024598, 0.022510309, 0.019141326, 0.015566078, -0.016858667, 0.03344232, -0.011344536, 0.00538006, -0.029482042, 0.019072572, -0.008064934, 0.00017070519, 0.017931242, -0.018976314, -0.03437738, 0.019127576, -0.0077899145, 0.031022148, 0.014741021, -0.017724978, -0.014521006, 0.0021056146, -0.010017569, -0.006311687, -0.021905268, -0.00056765653, -0.008635598, -0.020516422, -0.004194041, -0.01349656, 0.040812828, -0.016184872, 0.005149732, -0.025109239, 0.017064933, -0.0158961, -0.0009531129, -0.011413291, 0.018371273, 0.016899921, 0.016198622, 0.023404121, 0.013386552, -0.00937815, 0.004534377, 0.023789149, 0.0053491206, 0.0016037049, 0.027020622, -0.0026831545, 0.011880823, -0.019512601, -0.010285713, -0.04433307, 0.00089467136, 0.004630633, -0.00959129, 0.008999999, -0.017862488, -6.289987e-05, 0.016116116, -0.017408706, 0.03264476, -0.0013149348, 0.028987007, 0.03206722, -0.002258594, -0.009941938, -0.028244456, -0.0063185627, -0.00046366494, 0.0025697092, 0.04169289, -0.0020179523, 0.0145622585, 0.010904506, 0.01919633, -0.009831931, -0.021121463, 0.008305576, 0.024944227, 0.023390371, -0.033579826, -0.00029414147, -0.010698241, 0.016198622, -0.011674559, 0.011736438, -0.045818172, -0.011248279, -0.01089763, 0.0026350264, 0.0038708933, 0.020323908, 0.011887698, -0.006906416, 0.005857906, -0.01835752, -0.005448815, 0.0231016, -0.01097326, 0.03987776, -0.019223832, -0.00375401, 0.025301753, 0.008993123, 0.002889419, -0.0055656983, -0.012368982, 0.03723758, -0.010553856, -0.008546217, 0.00011742024, 0.004960656, 0.023569133, 0.0025095488, -0.0019629486, -0.034432385, -0.022331547, -0.012025208, 0.0028000376, 0.036137503, 0.019072572, -0.011956453, -0.009006874, -0.014163481, -0.0027862869, -0.008264323, -0.00091959495, -0.015621082, -0.013372801, -0.004018716, -0.010601984, 0.020378912, -0.020378912, -0.007865545, 0.023940409, 0.033414815, -0.012864016, 0.019265085, -0.035752475, -0.019567605, -0.023747895, -0.00038244837, 0.009247515, -0.03393735, 0.029124517, -0.015194803, -0.004046218, -0.023486627, -0.024655458, -0.00073309767, -0.027928185, -0.0073430086, 0.02527425, 0.009350648, -0.008044307, -0.0003828781, -0.007061114, -0.0071642464, -0.01834377, 0.014493504, 0.012953398, 0.0042284178, 0.0118601965, -0.0029581736, 0.012073336, 0.006026355, -0.026333075, 0.009522535, 0.03734759, 0.018013747, -0.0124927405, -0.023280364, -0.0077142846, -0.02713063, -0.011028264, 0.012313978, 0.0028962945, -0.004970969, 0.01068449, 0.0004041491, -0.0010889035, 0.024985481, 0.014493504, 0.00048601022, -0.0060744835, -0.0053353696, -0.035724975, -0.014438501, -0.009034376, 0.011014513, 0.021547742, -0.0034583646, -0.030444609, -0.011090144, -0.029399537, -0.0075698993, -0.01501604, 0.024297934, 0.014933535, 0.011413291, 0.004321237, 0.015978606, -0.007858669, 0.0020815504, 0.010595109, -0.011468294, 0.0044174935, -0.014699768, 0.010210082, 0.02728189, -0.01892131, -0.0015521388, 0.010113826, 0.01835752, -0.0031678758, 0.009213138, -0.00014846731, -0.005857906, -0.021836514, -0.014232236, -0.029069513, -0.0022775016, 0.00067293725, -0.03710007, 0.0031197474, 0.0040255915, -0.006476699, 0.00072235474, 0.01746371, 0.0039705876, -0.002246562, 0.0041974783, -0.019980134, -0.022262793, -0.01060886, -0.0041149724, 0.009694422, 0.009220013, 0.0317647, 0.046780743, 0.012375858, 0.0040084026, -0.0056894566, -0.0028842622, -0.018577537, -0.018151257, 0.009694422, -0.003188502, 0.01630863, -0.009990067, 0.0033036664, -0.027391898, -0.0014223641, 0.001174847, -0.00036955686, -0.0025628337, 0.022579065, 0.02035141, -0.033799842, -0.0032091285, 0.001714572, -0.035532463, -0.018123755, -0.008642474, 0.0111795245, -0.008333078, 0.01515355, -0.007748662, -0.009467531, -0.0024064167, -0.0052219243, 0.0063495026, -0.029042011, -0.0043796785, 0.26071805, 0.00012955976, -0.0202139, 0.011935827, -0.0069889217, 0.019567605, 0.015579829, 0.007184873, -0.016418638, 0.00081044674, 0.0032228795, -0.009426278, 0.009158134, 0.0041012214, 0.0145760095, -0.014122228, -0.011949578, -0.027515655, -0.016006108, -0.038805187, 0.03679755, -0.005947287, -0.0027140942, -0.026456833, 0.028877001, -0.0020815504, 0.0015650303, 0.009336897, 0.004359052, 0.030554617, -0.019608859, 0.008422459, 0.02699312, 0.00083966757, 0.018783802, 0.006366691, 0.0034360192, 0.017353702, 0.016418638, 0.0040255915, 0.0076455297, 0.013943466, 0.0043899915, -0.035889987, 0.009728799, 0.003045836, -0.017724978, -0.0018546598, -0.017147439, 0.032094724, -0.023844153, 0.0074117635, 0.027831929, 0.05846905, 0.013599692, 0.009618792, 0.023349117, 0.004860962, 0.0069339178, -0.013964092, -0.00077993685, 0.025796788, -0.013503435, 0.017628722, -0.01278151, -0.00084138644, -0.019691365, -0.008126813, 0.020530172, -0.013517186, -0.00433155, -0.028546978, -0.0098113045, 0.0038090139, -0.016501144, -0.042407937, 0.015758593, 0.0050465995, 0.028821997, 0.04117035, -0.030334601, 0.015098546, -0.0049572187, -0.01574484, -0.011440793, -0.042407937, 0.025755534, 0.0023789147, -0.01932009, -0.0056378907, -0.0055622603, -0.024600454, -0.0032194417, 0.0005199579, 0.017944993, 0.0041699763, 0.008938119, 0.03864018, -0.012217721, 0.019265085, -0.040757824, 0.047853313, 0.024050416, 0.011949578, -0.019223832, -0.009838806, -0.0067414045, -0.005462566, -0.004530939, -0.0011344536, -0.008003054, -0.034047358, -0.0056378907, -0.0045721917, -0.012162718, -0.0016604275, -0.015401067, -0.0125271175, 0.03448739, -0.020103892, 0.0048919013, -0.014672266, -0.014699768, 0.01877005, 0.036550034, -0.0056928946, 0.014754772, 0.0104988525, 0.0084637115, -0.018701296, 0.021465236, -0.02801069, -1.6127826e-05, -0.014466003, -0.008511839, 0.012898394, 0.014768523, -0.0039980896, -0.014397248, 0.0016183152, 0.011303283, 0.0046546976, -0.0077624125, -0.022826582, 0.009886935, -0.019031318, 0.029564548, 0.00015963997, 0.008154315, -0.030389605, -0.031352174, -0.022977842, -0.03910771, -0.0062807477, -0.008614972, -0.020323908, -0.03536745, -0.03418487, 0.0054831924, 0.027983189, -0.033524822, 0.0016664435, 0.022716574, -0.019705115, 0.00414935, -0.03434988, -0.17810234, 0.025961798, -0.0048162714, -0.02570053, 0.022139033, 0.0064148195, 0.0010846064, -0.0034497702, -0.03624751, 0.011585178, 0.015854849, -0.012348356, -0.027460651, 0.007734911, -0.021478988, 0.0039809006, -0.043975547, 0.0060332306, 0.01773873, 0.0043349876, 0.04793582, -0.0098250555, -0.0010708554, 0.02527425, 0.025480514, 0.0057719625, 0.0018615352, 0.019402593, 0.005569136, -0.000580548, -0.0145622585, -0.008023681, 0.0029753624, 0.011894574, 0.015662335, -0.0024751716, -0.010306339, -0.010691365, -0.02238655, 0.011942702, 0.002719251, 0.02625057, 0.011213901, 0.0018941937, 0.007157371, 0.034047358, 0.025370508, -0.009770052, -0.011275781, -0.004029029, 0.011674559, -0.023706643, 0.046835743, -0.0023978224, 0.0067929705, 0.015566078, 0.0028292586, 0.014245987, -0.00816119, -0.0023187543, -0.0076455297, -0.021011455, -7.267593e-05, -0.013379677, -0.037787616, 0.02194652, -0.010601984, 0.016762411, -0.0064560724, 0.019526353, -0.019265085, -0.036412522, 0.029977078, -0.016253626, 0.00800993, -0.0062326193, -0.013345299, 0.017436208, -0.0021038956, 0.0035408703, -0.017807484, 0.009171885, -0.04273796, -0.012774635, 0.0187563, 0.03855767, -0.00364744, -0.012142091, 0.011908325, -0.006036668, 0.022400301, -0.012252099, -0.0050878525, 0.0131527865, -0.006435446, 0.013702825, 0.0033260116, -0.0010399158, -0.008683726, -0.021066459, 0.008174941, -0.019457597, -0.005789151, -0.0055072564, 0.0005173796, 0.03407486, -0.003846829, 0.023349117, 0.035422456, -0.018220013, -0.0138953375, 0.015043542, 0.03569747, 0.026539339, 0.010959509, 0.015456071, -0.030444609, -0.022427803, 0.0043487386, 0.0118120685, -0.001168831, -0.0030131775, -0.0020798317, 0.025714282, -0.019622609, -0.03550496, -0.05973414, 0.0065179514, 0.0018563786, 0.02612681, -0.0066623366, 0.03699006, -0.013145911, 0.023266612, -0.019650111, 0.028051943, -0.011935827, -0.0346524, -0.012045834, -0.0041321614, 0.027969437, 0.012623374, -0.014521006, -0.013304046, -0.006624521, 0.029647054, 0.01111077, 0.0027381585, -0.0024579829, -0.040620316, 0.017078683, 0.025851792, -0.011083268, 0.015194803, 0.0075286464, 0.013819708, 0.020255154, -0.016432388, 0.012465239, -0.023445373, 0.005833842, -0.007576775, -0.04372803, -0.009845682, 0.032424748, -0.030334601, -0.00822307, 0.0023153166, -0.0070954915, -0.009632543, -0.0017549653, -0.008003054, -0.025906796, 0.004359052, -0.0043521766, -0.02048892, 0.003360389, 0.0104919765, -0.032397244, -0.00070731464, 0.027763173, 0.0048678373, 0.0035786855, 0.008284949, -0.025494266, 0.010443849, -0.010086324, -0.020310158, -0.036302514, 0.0067379666, 0.023857903, -0.019608859, -0.013530937, 0.001129297, 0.020255154, -0.0008409567, -0.021602746, 0.01588235, -0.011007638, 0.02541176, -0.0119152, -0.0245317, -0.025453012, -0.002942704, 0.0017360578, -0.043288, 0.0060022906, -0.032204732, 0.010828875, -0.0118601965, 0.012348356, 0.02986707, 0.0070817405, -0.0020454542, -0.020585176, -0.011028264, -0.021616498, 0.0058510303, 0.011433917, -0.007989303, 0.007576775, -0.01963636, -0.013792206, 0.0118395705, 0.011970204, 0.03522994, -0.003908708, -0.019388843, -0.09548662, 0.007246752, -0.0031438116, 0.001693086, -0.0039809006, 0.01848128, 0.00974255, -0.02570053, -0.02020015, -0.0052494262, -0.016391136, 0.0073980126, -0.0057719625, -0.023294114, -0.017243695, -0.030059582, -0.005342245, -0.021107713, 0.019581357, 0.022152785, 0.009756301, -0.00093420537, 0.01401222, -0.006040106, -0.016913671, -0.0065935818, -0.0025576772, 0.007954926, -0.01705118, -0.019540103, 0.015923603, -0.038502667, 0.01672116, 0.015648585, -0.0040737195, 0.0035116496, 0.015813595, 0.018935062, 0.00620168, 0.03566997, -0.019622609, -0.012300227, 0.022482807, 0.022180287, -0.009639418, 0.0020110768, -0.032452248, -6.198671e-05, 0.03941023, -0.02266157, 0.03448739, 0.020145146, -0.007920548, -0.010210082, -0.0040118406, -0.040620316, 0.027323144, -0.004530939, -0.019498851, -0.009206262, 0.01747746, -0.0058613434, -0.00073782454, 0.0007171981, 0.01089763, 0.0032778834, -0.0071917484, 0.0026109621, 0.015291059, -0.032672264, -0.026786856, 0.012183344, 0.0063495026, 0.025934296, 0.0097906785, 0.006483574, -0.003032085, 0.011447668, -0.010966385, 0.01688617, 0.023335367, 0.03289228, -0.029042011, 0.02165775, 0.013290295, 0.014328493, -0.01147517, -0.0019749806, -0.010120701, 0.01226585, 0.0013965812, 0.010216958, 0.012547744, 0.01849503, 0.008498088, 0.0014000188, -0.00945378, -0.0073842616, 0.025081737, 0.0047853314, -0.020983953, 0.016061112, 0.0035271193, -0.007975552, -0.02713063, 0.0039843386, -0.013441556, -0.015717339, 0.014108477, 0.007748662, -0.015139799, -0.023335367, 0.009433153, 0.02556302, -0.025659278, 0.019815123, -0.0074117635, -0.017353702, -0.021478988, 0.01977387, 0.0038674555, 0.0014567416, 0.013854085, 0.017271196, 0.010828875, 0.00750802, 0.009935063, -0.011069517, -0.00887624, 0.029152019, -0.007666156, -0.01848128, -0.016982427, -0.0042593577, -0.012073336, 0.009343772, -0.010051946, 0.00043229558, -0.025590522, 0.03418487, 0.018151257, 0.008003054, 0.016542396, -0.02527425, 0.0060607325, -0.0018305955, 0.015181052, -0.022455305, 0.007590526, -0.0040118406, -0.024187926, 0.009653169, -0.009171885, -0.03547746, 0.009563788, 0.002404698, 0.015868599, -0.012382733, 0.0058097774, 0.03148968, 0.02336287, 0.01992513, 0.005895721, -0.012582121, -0.010148203, 0.020420164, -0.009247515, -0.0012891518, -0.023899157, 0.0125202425, -0.014383497, -0.01934759, -0.042517945, 0.008023681, -0.013035903, -0.0013037622, -0.008477462, -0.008044307, 0.0033019476, -0.009577539, 0.0009978035, -0.046560727, -0.036852553, 0.023005344, -0.0024184487, -0.004001527, -0.015786093, -0.0044999993]"
