index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
9,0903-4-lcr,20,cali,1693724492.09665,1103.6160600487704,526.169968591228,1.0,18,4
10,0903-4-lcr,20,cali,1693724492.128807,1103.6160600487704,526.169968591228,0.0,18,4
11,0903-4-lcr,20,cali,1693724492.1610932,1103.6160600487704,526.169968591228,0.0,18,4
12,0903-4-lcr,20,cali,1693724492.1942542,1102.7221624314996,525.2556097580555,1.4142135623730951,18,4
13,0903-4-lcr,20,cali,1693724492.224818,1102.7221624314996,525.2556097580555,0.0,18,4
14,0903-4-lcr,20,cali,1693724492.258781,1102.7221624314996,525.2556097580555,0.0,18,4
15,0903-4-lcr,20,cali,1693724492.2737849,1102.6922551661285,526.187484510436,1.0,18,4
16,0903-4-lcr,20,cali,1693724492.3048067,1101.768462977311,526.2050001889612,1.0,18,4
17,0903-4-lcr,20,cali,1693724492.3369474,1101.768462977311,526.2050001889612,0.0,18,4
18,0903-4-lcr,20,cali,1693724492.3691227,1101.7983190604655,525.2731328058403,1.0,18,4
19,0903-4-lcr,20,cali,1693724492.4015052,1102.7221624314996,525.2556097580555,1.0,18,4
20,0903-4-lcr,20,cali,1693724492.4327135,1101.7983190604655,525.2731328058403,1.0,18,4
21,0903-4-lcr,20,cali,1693724492.464861,1101.768462977311,526.2050001889612,1.0,18,4
22,0903-4-lcr,20,cali,1693724492.4972067,1101.768462977311,526.2050001889612,0.0,18,4
23,0903-4-lcr,20,cali,1693724492.5295155,1101.768462977311,526.2050001889612,0.0,18,4
24,0903-4-lcr,20,cali,1693724492.5454922,1101.768462977311,526.2050001889612,0.0,18,4
25,0903-4-lcr,20,cali,1693724492.5930605,1101.7386101888312,527.1367647387592,1.0,18,4
26,0903-4-lcr,20,cali,1693724492.6091764,1101.7386101888312,527.1367647387592,0.0,18,4
27,0903-4-lcr,20,cali,1693724492.641193,1101.7386101888312,527.1367647387592,0.0,18,4
28,0903-4-lcr,20,cali,1693724492.6732223,1101.7386101888312,527.1367647387592,0.0,18,4
29,0903-4-lcr,20,cali,1693724492.7053945,1101.7386101888312,527.1367647387592,0.0,18,4
30,0903-4-lcr,20,cali,1693724492.7372897,1101.7386101888312,527.1367647387592,0.0,18,4
31,0903-4-lcr,20,cali,1693724492.769689,1101.7386101888312,527.1367647387592,0.0,18,4
32,0903-4-lcr,20,cali,1693724492.8009908,1101.7386101888312,527.1367647387592,0.0,18,4
33,0903-4-lcr,20,cali,1693724492.817294,1101.7386101888312,527.1367647387592,0.0,18,4
