original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density
0,0903-3-gsq,25.0,word,1693720767.1454723,450.00000000000006,361.9999999999999,1.0,36.0,0.0,2
1,0903-3-gsq,25.0,word,1693720767.1714756,459.00000000000006,362.0,9.0,36.0,0.0,2
2,0903-3-gsq,25.0,word,1693720767.209676,479.99999999999994,364.0,21.095023109728988,36.0,0.0,3
3,0903-3-gsq,25.0,word,1693720767.2412844,503.99999999999994,366.0,24.08318915758459,36.0,0.0,2
4,0903-3-gsq,25.0,word,1693720767.273879,526.9999999999999,369.99999999999994,23.345235059857504,36.0,0.0,14
5,0903-3-gsq,25.0,word,1693720767.2891006,547.0000000000001,372.9999999999999,20.223748416156685,36.0,0.0,37
6,0903-3-gsq,25.0,word,1693720767.3212457,562.0,376.0,15.297058540778355,36.0,0.0,38
7,0903-3-gsq,25.0,word,1693720767.3533998,573.0,377.99999999999994,11.180339887498947,36.0,0.0,36
8,0903-3-gsq,25.0,word,1693720767.385514,582.9999999999999,377.99999999999994,10.0,36.0,0.0,37
9,0903-3-gsq,25.0,word,1693720767.4174924,582.9999999999999,374.99999999999994,3.0,36.0,0.0,37
10,0903-3-gsq,25.0,word,1693720767.4497108,579.0,371.99999999999994,5.0,36.0,0.0,36
11,0903-3-gsq,25.0,word,1693720767.481311,575.9999999999999,369.0,4.242640687119285,36.0,0.0,36
12,0903-3-gsq,25.0,word,1693720767.5136862,574.9999999999999,365.99999999999994,3.1622776601683795,36.0,0.0,36
13,0903-3-gsq,25.0,word,1693720767.5458765,574.0000000000001,364.00000000000006,2.23606797749979,36.0,0.0,36
14,0903-3-gsq,25.0,word,1693720767.5610857,572.9999999999998,363.0,1.4142135623730951,36.0,0.0,36
15,0903-3-gsq,25.0,word,1693720767.5933397,572.0,361.99999999999994,1.4142135623730951,36.0,0.0,35
16,0903-3-gsq,25.0,word,1693720767.6253452,572.0,361.99999999999994,0.0,36.0,0.0,35
17,0903-3-gsq,25.0,word,1693720767.6574037,569.9999999999999,362.0,2.0,36.0,0.0,35
18,0903-3-gsq,25.0,word,1693720767.689628,569.0,362.00000000000006,1.0,36.0,0.0,35
19,0903-3-gsq,25.0,word,1693720767.721882,568.0,361.0,1.4142135623730951,36.0,0.0,35
20,0903-3-gsq,25.0,word,1693720767.7529104,566.0,361.0,2.0,36.0,0.0,35
21,0903-3-gsq,25.0,word,1693720767.7859097,565.0,360.99999999999994,1.0,36.0,0.0,36
22,0903-3-gsq,25.0,word,1693720767.817237,564.0000000000001,362.0,1.4142135623730951,36.0,0.0,36
23,0903-3-gsq,25.0,word,1693720767.8331213,563.0,360.99999999999994,1.4142135623730951,36.0,0.0,36
24,0903-3-gsq,25.0,word,1693720767.8654425,564.0000000000001,361.00000000000006,1.0,36.0,0.0,36
25,0903-3-gsq,25.0,word,1693720767.897326,566.0000000000001,360.0,2.23606797749979,36.0,0.0,35
26,0903-3-gsq,25.0,word,1693720767.9294162,570.0,358.9999999999999,4.123105625617661,36.0,0.0,34
27,0903-3-gsq,25.0,word,1693720767.9611087,572.9999999999999,356.99999999999994,3.605551275463989,36.0,0.0,35
28,0903-3-gsq,25.0,word,1693720767.9931407,577.0,355.99999999999994,4.123105625617661,36.0,0.0,35
29,0903-3-gsq,25.0,word,1693720768.0254383,579.0,357.0,2.23606797749979,36.0,0.0,35
30,0903-3-gsq,25.0,word,1693720768.0577536,578.9999999999999,361.0,4.0,36.0,0.0,35
31,0903-3-gsq,25.0,word,1693720768.1376295,498.0000000000001,443.99999999999994,115.974135047432,36.0,0.0,15
32,0903-3-gsq,25.0,word,1693720768.1690426,546.0,463.0000000000001,51.62363799656123,36.0,0.0,34
33,0903-3-gsq,25.0,word,1693720768.2011058,548.0,449.9999999999999,13.152946437965904,36.0,0.0,33
34,0903-3-gsq,25.0,word,1693720768.2338462,547.0,441.9999999999999,8.06225774829855,36.0,0.0,32
35,0903-3-gsq,25.0,word,1693720768.2653997,545.0000000000001,427.0,15.132745950421556,36.0,0.0,24
36,0903-3-gsq,25.0,word,1693720768.296861,545.0000000000001,410.0,17.0,36.0,0.0,14
37,0903-3-gsq,25.0,word,1693720768.329165,544.0000000000001,396.9999999999999,13.038404810405298,36.0,0.0,15
38,0903-3-gsq,25.0,word,1693720768.3615775,558.0,387.0,17.204650534085253,36.0,0.0,39
39,0903-3-gsq,25.0,word,1693720768.3774629,589.0,378.00000000000006,32.28002478313795,36.0,0.0,35
40,0903-3-gsq,25.0,word,1693720768.409029,621.0000000000001,368.0,33.52610922848042,36.0,0.0,10
41,0903-3-gsq,25.0,word,1693720768.4410284,649.0,359.0,29.410882339705484,36.0,0.0,6
43,0903-3-gsq,25.0,word,1693720768.60152,827.0,622.0000000000001,339.09585665413255,36.0,0.0,8
44,0903-3-gsq,25.0,word,1693720768.6337888,814.0,574.0,49.72926703662542,36.0,0.0,7
