username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0905-6-jc,1.0,word,1693899780.058974,131.7154501474916,117.01479196413375,7.810249675906654,1.0,0.0
0905-6-jc,1.0,word,1693899780.0640056,126.18010762414467,111.01643961413563,8.48528137423857,1.0,0.0
0905-6-jc,1.0,word,1693899780.0800018,119.78790507054185,105.02010248782574,9.219544457292889,1.0,0.0
0905-6-jc,1.0,word,1693899780.112003,115.95833107560307,99.00887158020859,7.211102550927978,1.0,0.0
0905-6-jc,1.0,word,1693899780.144278,112.26431170508162,95.0057501280394,5.656854249492381,1.0,0.0
0905-6-jc,1.0,word,1693899780.1755767,109.42430474804715,90.99700867230088,5.0,1.0,0.0
0905-6-jc,1.0,word,1693899780.2075682,107.57650655162286,88.99453754466133,2.8284271247461903,1.0,0.0
0905-6-jc,1.0,word,1693899780.2395675,123.17875405008014,91.92875508405757,18.24828759089466,1.0,0.0
0905-6-jc,1.0,word,1693899780.2716625,217.76357576441325,134.7415629020947,115.31695452100702,1.0,0.0
0905-6-jc,1.0,word,1693899780.303594,377.5596903105345,212.60755087404644,196.17339269126177,1.0,0.0
0905-6-jc,1.0,word,1693899780.3198345,491.3091699096895,265.6276031201039,138.53880322855397,1.0,0.0
0905-6-jc,1.0,word,1693899780.3519692,556.3540749384072,297.6799550833987,79.7057087039567,1.0,0.0
0905-6-jc,1.0,word,1693899780.3840044,590.3254882571268,316.7080670552799,42.485291572496,1.0,0.0
0905-6-jc,1.0,word,1693899780.4156578,554.8491198916611,303.6513426328357,42.05948168962618,1.0,0.0
0905-6-jc,1.0,word,1693899780.448721,519.2402843271158,286.62378080275175,43.46262762420146,1.0,0.0
0905-6-jc,1.0,word,1693899780.4797325,503.20752169487184,278.6155859694762,19.697715603592208,1.0,0.0
0905-6-jc,1.0,word,1693899780.5117297,496.06328454308994,274.613761325926,8.94427190999916,1.0,0.0
0905-6-jc,1.0,word,1693899780.543704,490.6607515300168,270.61510204190495,7.211102550927978,1.0,0.0
0905-6-jc,1.0,word,1693899780.5757034,484.43196721769027,267.61231152331385,7.615773105863909,1.0,0.0
0905-6-jc,1.0,word,1693899780.591712,477.2881490713515,263.6107300005004,8.94427190999916,1.0,0.0
0905-6-jc,1.0,word,1693899780.6237316,470.190416457227,260.6072973792532,8.54400374531753,1.0,0.0
0905-6-jc,1.0,word,1693899780.655705,481.36950528537665,257.6267398194674,13.341664064126334,1.0,0.0
0905-6-jc,1.0,word,1693899780.6880276,502.94182936979234,252.65362020874645,25.495097567963924,1.0,0.0
0905-6-jc,1.0,word,1693899780.7200289,534.3972556730818,252.68592782837902,36.0,1.0,0.0
0905-6-jc,1.0,word,1693899780.7521114,564.0572497446376,249.70782081464176,34.132096331752024,1.0,0.0
0905-6-jc,1.0,word,1693899780.7851305,589.2878005602449,243.70400996145642,29.61418578992169,1.0,0.0
0905-6-jc,1.0,word,1693899780.8162594,607.6522108341394,240.69898195356055,21.213203435596427,1.0,0.0
0905-6-jc,1.0,word,1693899780.8322585,621.7499362190205,240.7067659358932,16.0,1.0,0.0
0905-6-jc,1.0,word,1693899780.8643036,630.4616797831894,237.6903120069437,10.44030650891055,1.0,0.0
0905-6-jc,1.0,word,1693899780.8955572,636.5336761261867,234.66975169777183,7.615773105863909,1.0,0.0
0905-6-jc,1.0,word,1693899780.9279845,640.9493184349487,234.67113991654966,5.0,1.0,0.0
0905-6-jc,1.0,word,1693899780.9599802,644.4480517339476,233.66392768519597,4.123105625617661,1.0,0.0
