original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density
0,0905-8-dcx,12.0,word,1693912242.2689772,930.0000000000001,295.99999999999994,18.384776310850235,35.0,0.0,9
1,0905-8-dcx,12.0,word,1693912242.2810006,927.0000000000001,292.0,5.0,35.0,0.0,9
2,0905-8-dcx,12.0,word,1693912242.3129752,875.0,247.99999999999997,68.11754546370561,35.0,0.0,1
3,0905-8-dcx,12.0,word,1693912242.3450332,832.0,213.99999999999997,54.81788029466298,35.0,0.0,3
4,0905-8-dcx,12.0,word,1693912242.377149,813.0,192.00000000000003,29.068883707497267,35.0,0.0,10
5,0905-8-dcx,12.0,word,1693912242.4090345,802.0000000000001,182.99999999999997,14.212670403551895,35.0,0.0,13
6,0905-8-dcx,12.0,word,1693912242.4410343,798.0000000000001,178.99999999999997,5.656854249492381,35.0,0.0,14
7,0905-8-dcx,12.0,word,1693912242.473207,795.0000000000001,175.00000000000003,5.0,35.0,0.0,14
8,0905-8-dcx,12.0,word,1693912242.5046527,794.0000000000001,173.99999999999994,1.4142135623730951,35.0,0.0,14
9,0905-8-dcx,12.0,word,1693912242.5369627,759.0000000000002,151.0,41.88078318274385,35.0,0.0,11
10,0905-8-dcx,12.0,word,1693912242.5529618,705.0000000000001,125.99999999999999,59.50630218724736,35.0,0.0,6
11,0905-8-dcx,12.0,word,1693912242.5845716,668.0000000000001,109.0,40.718546143004666,35.0,0.0,12
12,0905-8-dcx,12.0,word,1693912242.6171637,642.0000000000002,100.00000000000001,27.51363298439521,35.0,0.0,10
13,0905-8-dcx,12.0,word,1693912242.6491635,625.0,94.99999999999996,17.72004514666935,35.0,0.0,6
14,0905-8-dcx,12.0,word,1693912242.681237,615.0,91.99999999999997,10.44030650891055,35.0,0.0,5
15,0905-8-dcx,12.0,word,1693912242.7125547,608.0,91.99999999999993,7.0,35.0,0.0,5
16,0905-8-dcx,12.0,word,1693912242.744881,632.0000000000001,87.0,24.515301344262525,35.0,0.0,6
17,0905-8-dcx,12.0,word,1693912242.7770672,656.9999999999999,83.99999999999999,25.179356624028344,35.0,0.0,13
18,0905-8-dcx,12.0,word,1693912242.793067,677.0000000000001,80.99999999999994,20.223748416156685,35.0,0.0,28
19,0905-8-dcx,12.0,word,1693912242.824617,695.0000000000001,77.99999999999996,18.24828759089466,35.0,0.0,34
20,0905-8-dcx,12.0,word,1693912242.856703,712.0000000000001,74.99999999999996,17.26267650163207,35.0,0.0,38
21,0905-8-dcx,12.0,word,1693912242.8891177,724.0000000000001,73.00000000000001,12.16552506059644,35.0,0.0,38
22,0905-8-dcx,12.0,word,1693912242.9204042,720.0000000000001,74.99999999999999,4.47213595499958,35.0,0.0,39
23,0905-8-dcx,12.0,word,1693912242.9527762,710.0000000000002,75.0,10.0,35.0,0.0,38
24,0905-8-dcx,12.0,word,1693912242.9851904,702.0000000000002,75.0,8.0,35.0,0.0,36
25,0905-8-dcx,12.0,word,1693912243.016581,696.0000000000001,74.99999999999991,6.0,35.0,0.0,34
26,0905-8-dcx,12.0,word,1693912243.0486965,689.0000000000001,74.99999999999996,7.0,35.0,0.0,33
27,0905-8-dcx,12.0,word,1693912243.0648923,681.0000000000001,73.99999999999994,8.06225774829855,35.0,0.0,29
28,0905-8-dcx,12.0,word,1693912243.097266,673.0000000000001,73.00000000000001,8.06225774829855,35.0,0.0,27
29,0905-8-dcx,12.0,word,1693912243.1292653,666.0000000000001,70.99999999999999,7.280109889280518,35.0,0.0,22
30,0905-8-dcx,12.0,word,1693912243.160572,671.0000000000001,69.99999999999997,5.0990195135927845,35.0,0.0,25
31,0905-8-dcx,12.0,word,1693912243.1926258,679.0000000000001,68.99999999999999,8.06225774829855,35.0,0.0,27
32,0905-8-dcx,12.0,word,1693912243.2248857,686.0,67.99999999999993,7.071067811865476,35.0,0.0,31
33,0905-8-dcx,12.0,word,1693912243.2572222,695.0000000000001,66.99999999999991,9.055385138137416,35.0,0.0,33
34,0905-8-dcx,12.0,word,1693912243.2885704,706.0000000000002,66.00000000000003,11.04536101718726,35.0,0.0,35
35,0905-8-dcx,12.0,word,1693912243.3204863,709.0,66.0,3.0,35.0,0.0,37
36,0905-8-dcx,12.0,word,1693912243.3527071,705.0000000000001,65.00000000000003,4.123105625617661,35.0,0.0,36
37,0905-8-dcx,12.0,word,1693912243.3690145,703.0,65.99999999999996,2.23606797749979,35.0,0.0,36
38,0905-8-dcx,12.0,word,1693912243.401162,701.0,65.99999999999999,2.0,35.0,0.0,36
39,0905-8-dcx,12.0,word,1693912243.4324892,700.0000000000002,66.99999999999996,1.4142135623730951,35.0,0.0,36
40,0905-8-dcx,12.0,word,1693912243.4646034,700.0000000000002,66.99999999999996,0.0,35.0,0.0,36
41,0905-8-dcx,12.0,word,1693912243.4968812,698.0,67.99999999999996,2.23606797749979,35.0,0.0,34
42,0905-8-dcx,12.0,word,1693912243.5290737,701.0000000000001,68.00000000000004,3.0,35.0,0.0,36
43,0905-8-dcx,12.0,word,1693912243.5611992,707.0,68.00000000000001,6.0,35.0,0.0,35
44,0905-8-dcx,12.0,word,1693912243.5923643,716.0000000000001,68.99999999999999,9.055385138137416,35.0,0.0,39
45,0905-8-dcx,12.0,word,1693912243.6249814,725.0000000000001,70.0,9.055385138137416,35.0,0.0,38
46,0905-8-dcx,12.0,word,1693912243.6410964,733.0000000000002,70.99999999999997,8.06225774829855,35.0,0.0,38
47,0905-8-dcx,12.0,word,1693912243.6724637,753.0,71.0,20.0,35.0,0.0,22
48,0905-8-dcx,12.0,word,1693912243.7048862,786.0000000000001,70.00000000000003,33.015148038438355,35.0,0.0,13
49,0905-8-dcx,12.0,word,1693912243.736981,813.0000000000002,68.99999999999994,27.018512172212592,35.0,0.0,8
50,0905-8-dcx,12.0,word,1693912243.7683997,836.0,67.99999999999996,23.021728866442675,35.0,0.0,7
51,0905-8-dcx,12.0,word,1693912243.8005192,859.0000000000001,64.99999999999996,23.194827009486403,35.0,0.0,5
52,0905-8-dcx,12.0,word,1693912243.8324366,873.0000000000001,107.99999999999996,45.22167621838005,35.0,0.0,6
53,0905-8-dcx,12.0,word,1693912243.8647263,955.0000000000001,174.0,105.26157893552612,35.0,0.0,5
54,0905-8-dcx,12.0,word,1693912243.896731,1022.0000000000002,146.99999999999994,72.2357252334328,35.0,0.0,3
55,0905-8-dcx,12.0,word,1693912243.9126298,1065.0,117.99999999999999,51.86520991955976,35.0,0.0,8
56,0905-8-dcx,12.0,word,1693912243.9447942,1091.0000000000002,101.0,31.064449134018133,35.0,0.0,13
57,0905-8-dcx,12.0,word,1693912243.9771717,1109.0,90.99999999999999,20.591260281974,35.0,0.0,19
58,0905-8-dcx,12.0,word,1693912244.008364,1119.0000000000005,84.0,12.206555615733702,35.0,0.0,23
59,0905-8-dcx,12.0,word,1693912244.0407834,1126.0000000000002,78.99999999999996,8.602325267042627,35.0,0.0,24
60,0905-8-dcx,12.0,word,1693912244.0726948,1138.0000000000002,77.0,12.16552506059644,35.0,0.0,28
61,0905-8-dcx,12.0,word,1693912244.104762,1177.0000000000002,77.00000000000004,39.0,35.0,0.0,27
62,0905-8-dcx,12.0,word,1693912244.13669,1216.0,74.99999999999994,39.05124837953327,35.0,0.0,27
63,0905-8-dcx,12.0,word,1693912244.1526897,1245.0,73.99999999999994,29.017236257093817,35.0,0.0,23
64,0905-8-dcx,12.0,word,1693912244.1849546,1265.0000000000005,73.99999999999994,20.0,35.0,0.0,15
65,0905-8-dcx,12.0,word,1693912244.2170076,1279.0,73.00000000000001,14.0356688476182,35.0,0.0,8
66,0905-8-dcx,12.0,word,1693912244.248953,1250.0000000000002,69.99999999999996,29.154759474226505,35.0,0.0,23
67,0905-8-dcx,12.0,word,1693912244.2810683,1232.0,68.99999999999993,18.027756377319943,35.0,0.0,22
68,0905-8-dcx,12.0,word,1693912244.3129528,1211.0000000000002,66.99999999999993,21.095023109728988,35.0,0.0,31
69,0905-8-dcx,12.0,word,1693912244.3449526,1181.0000000000002,63.999999999999964,30.14962686336267,35.0,0.0,26
70,0905-8-dcx,12.0,word,1693912244.3764029,1150.0000000000002,69.99999999999996,31.575306807693888,35.0,0.0,28
71,0905-8-dcx,12.0,word,1693912244.3924434,931.0000000000002,299.00000000000006,316.8627463113958,35.0,0.0,10
72,0905-8-dcx,12.0,word,1693912244.456992,1265.0000000000002,91.00000000000001,393.47172706561776,35.0,0.0,11
73,0905-8-dcx,12.0,word,1693912244.4891677,1081.0000000000005,153.99999999999991,194.48650338776724,35.0,0.0,5
74,0905-8-dcx,12.0,word,1693912244.5205195,1079.0,130.00000000000003,24.08318915758459,35.0,0.0,8
75,0905-8-dcx,12.0,word,1693912244.5526335,1091.0000000000002,119.00000000000001,16.278820596099706,35.0,0.0,12
76,0905-8-dcx,12.0,word,1693912244.585183,1114.0000000000002,109.00000000000003,25.079872407968907,35.0,0.0,13
77,0905-8-dcx,12.0,word,1693912244.6167748,1142.0000000000002,99.0,29.73213749463701,35.0,0.0,15
78,0905-8-dcx,12.0,word,1693912244.6492393,1170.0,89.99999999999999,29.410882339705484,35.0,0.0,20
79,0905-8-dcx,12.0,word,1693912244.681239,1193.0000000000005,83.0,24.04163056034261,35.0,0.0,28
80,0905-8-dcx,12.0,word,1693912244.6972785,1211.0000000000005,77.99999999999999,18.68154169226941,35.0,0.0,28
