tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
为了,"[[21, 22]]",[0],0,middle,10,4,"[""\u5728\u6b27\u6d32"", ""\u6e38\u8361"", ""\u3002""]","[""\u5bf9"", ""\u8fd9\u4e2a"", ""\u5e7d\u7075""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002"""
对,[[23]],[0],0,middle,11,3,"[""\u6e38\u8361"", ""\u3002"", ""\u4e3a\u4e86""]","[""\u8fd9\u4e2a"", ""\u5e7d\u7075"", ""\u8fdb\u884c""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86"""
这个,"[[24, 25]]",[0],0,middle,12,2,"[""\u3002"", ""\u4e3a\u4e86"", ""\u5bf9""]","[""\u5e7d\u7075"", ""\u8fdb\u884c"", ""<EOR>""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86\u5bf9"""
幽灵,"[[26, 27]]",[0],0,middle,13,1,"[""\u4e3a\u4e86"", ""\u5bf9"", ""\u8fd9\u4e2a""]","[""\u8fdb\u884c"", ""<EOR>""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86\u5bf9\u8fd9\u4e2a"""
进行,"[[28, 29]]",[0],0,row_end,14,0,"[""\u5bf9"", ""\u8fd9\u4e2a"", ""\u5e7d\u7075""]","[""<EOR>""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075"""
神圣,"[[0, 1]]",[1],0,row_start,0,18,"[""<SOR>""]","[""\u7684"", ""\u56f4\u527f"", ""\uff0c""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c"""
的,[[2]],[1],0,middle,1,17,"[""<SOR>"", ""\u795e\u5723""]","[""\u56f4\u527f"", ""\uff0c"", ""\u65e7""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723"""
围剿,"[[3, 4]]",[1],0,middle,2,16,"[""<SOR>"", ""\u795e\u5723"", ""\u7684""]","[""\uff0c"", ""\u65e7"", ""\u6b27\u6d32""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684"""
，,[[5]],[1],0,middle,3,15,"[""\u795e\u5723"", ""\u7684"", ""\u56f4\u527f""]","[""\u65e7"", ""\u6b27\u6d32"", ""\u7684""]","""\u5728\u6b27\u6d32\u6e38\u8361\u3002\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684\u56f4\u527f"""
旧,[[6]],[1],0,middle,4,14,"[""\u7684"", ""\u56f4\u527f"", ""\uff0c""]","[""\u6b27\u6d32"", ""\u7684"", ""\u4e00\u5207""]","""\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684\u56f4\u527f\uff0c"""
欧洲,"[[7, 8]]",[1],0,middle,5,13,"[""\u56f4\u527f"", ""\uff0c"", ""\u65e7""]","[""\u7684"", ""\u4e00\u5207"", ""\u52bf\u529b""]","""\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684\u56f4\u527f\uff0c\u65e7"""
的,[[9]],[1],0,middle,6,12,"[""\uff0c"", ""\u65e7"", ""\u6b27\u6d32""]","[""\u4e00\u5207"", ""\u52bf\u529b"", ""\uff0c""]","""\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684\u56f4\u527f\uff0c\u65e7\u6b27\u6d32"""
一切,"[[10, 11]]",[1],0,middle,7,11,"[""\u65e7"", ""\u6b27\u6d32"", ""\u7684""]","[""\u52bf\u529b"", ""\uff0c"", ""\u6559\u7687""]","""\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684\u56f4\u527f\uff0c\u65e7\u6b27\u6d32\u7684"""
势力,"[[12, 13]]",[1],0,middle,8,10,"[""\u6b27\u6d32"", ""\u7684"", ""\u4e00\u5207""]","[""\uff0c"", ""\u6559\u7687"", ""\u548c""]","""\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684\u56f4\u527f\uff0c\u65e7\u6b27\u6d32\u7684\u4e00\u5207"""
，,[[14]],[1],0,middle,9,9,"[""\u7684"", ""\u4e00\u5207"", ""\u52bf\u529b""]","[""\u6559\u7687"", ""\u548c"", ""\u6c99\u7687""]","""\u4e3a\u4e86\u5bf9\u8fd9\u4e2a\u5e7d\u7075\u8fdb\u884c\u795e\u5723\u7684\u56f4\u527f\uff0c\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b"""
教皇,"[[15, 16]]",[1],0,middle,10,8,"[""\u4e00\u5207"", ""\u52bf\u529b"", ""\uff0c""]","[""\u548c"", ""\u6c99\u7687"", ""\u3001""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c"""
和,[[17]],[1],0,middle,11,7,"[""\u52bf\u529b"", ""\uff0c"", ""\u6559\u7687""]","[""\u6c99\u7687"", ""\u3001"", ""\u6885\u7279\u6d85""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687"""
沙皇,"[[18, 19]]",[1],0,middle,12,6,"[""\uff0c"", ""\u6559\u7687"", ""\u548c""]","[""\u3001"", ""\u6885\u7279\u6d85"", ""\u548c""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c"""
、,[[20]],[1],0,middle,13,5,"[""\u6559\u7687"", ""\u548c"", ""\u6c99\u7687""]","[""\u6885\u7279\u6d85"", ""\u548c"", ""\u57fa\u4f50""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687"""
梅特涅,"[[21, 22, 23]]",[1],0,middle,14,4,"[""\u548c"", ""\u6c99\u7687"", ""\u3001""]","[""\u548c"", ""\u57fa\u4f50"", ""\u3001""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001"""
和,[[24]],[1],0,middle,15,3,"[""\u6c99\u7687"", ""\u3001"", ""\u6885\u7279\u6d85""]","[""\u57fa\u4f50"", ""\u3001"", ""\u6cd5\u56fd""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85"""
基佐,"[[25, 26]]",[1],0,middle,16,2,"[""\u3001"", ""\u6885\u7279\u6d85"", ""\u548c""]","[""\u3001"", ""\u6cd5\u56fd"", ""<EOR>""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c"""
、,[[27]],[1],0,middle,17,1,"[""\u6885\u7279\u6d85"", ""\u548c"", ""\u57fa\u4f50""]","[""\u6cd5\u56fd"", ""<EOR>""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50"""
法国,"[[28, 29]]",[1],0,row_end,18,0,"[""\u548c"", ""\u57fa\u4f50"", ""\u3001""]","[""<EOR>""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001"""
的,[[0]],[2],0,row_start,0,20,"[""<SOR>""]","[""\u6fc0\u8fdb\u6d3e"", ""\u548c"", ""\u5fb7\u56fd""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd"""
激进派,"[[1, 2, 3]]",[2],0,middle,1,19,"[""<SOR>"", ""\u7684""]","[""\u548c"", ""\u5fb7\u56fd"", ""\u7684""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684"""
和,[[4]],[2],0,middle,2,18,"[""<SOR>"", ""\u7684"", ""\u6fc0\u8fdb\u6d3e""]","[""\u5fb7\u56fd"", ""\u7684"", ""\u8b66\u5bdf""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e"""
德国,"[[5, 6]]",[2],0,middle,3,17,"[""\u7684"", ""\u6fc0\u8fdb\u6d3e"", ""\u548c""]","[""\u7684"", ""\u8b66\u5bdf"", ""\uff0c""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c"""
的,[[7]],[2],0,middle,4,16,"[""\u6fc0\u8fdb\u6d3e"", ""\u548c"", ""\u5fb7\u56fd""]","[""\u8b66\u5bdf"", ""\uff0c"", ""\u90fd""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd"""
警察,"[[8, 9]]",[2],0,middle,5,15,"[""\u548c"", ""\u5fb7\u56fd"", ""\u7684""]","[""\uff0c"", ""\u90fd"", ""\u8054\u5408""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd\u7684"""
，,[[10]],[2],0,middle,6,14,"[""\u5fb7\u56fd"", ""\u7684"", ""\u8b66\u5bdf""]","[""\u90fd"", ""\u8054\u5408"", ""\u8d77\u6765""]","""\u65e7\u6b27\u6d32\u7684\u4e00\u5207\u52bf\u529b\uff0c\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd\u7684\u8b66\u5bdf"""
都,[[11]],[2],0,middle,7,13,"[""\u7684"", ""\u8b66\u5bdf"", ""\uff0c""]","[""\u8054\u5408"", ""\u8d77\u6765"", ""\u4e86""]","""\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd\u7684\u8b66\u5bdf\uff0c"""
联合,"[[12, 13]]",[2],0,middle,8,12,"[""\u8b66\u5bdf"", ""\uff0c"", ""\u90fd""]","[""\u8d77\u6765"", ""\u4e86"", ""\u3002""]","""\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd\u7684\u8b66\u5bdf\uff0c\u90fd"""
起来,"[[14, 15]]",[2],0,middle,9,11,"[""\uff0c"", ""\u90fd"", ""\u8054\u5408""]","[""\u4e86"", ""\u3002"", ""\u6709""]","""\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd\u7684\u8b66\u5bdf\uff0c\u90fd\u8054\u5408"""
了,[[16]],[2],0,middle,10,10,"[""\u90fd"", ""\u8054\u5408"", ""\u8d77\u6765""]","[""\u3002"", ""\u6709"", ""\u54ea""]","""\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd\u7684\u8b66\u5bdf\uff0c\u90fd\u8054\u5408\u8d77\u6765"""
。,[[17]],[2],0,middle,11,9,"[""\u8054\u5408"", ""\u8d77\u6765"", ""\u4e86""]","[""\u6709"", ""\u54ea"", ""\u4e00\u4e2a""]","""\u6559\u7687\u548c\u6c99\u7687\u3001\u6885\u7279\u6d85\u548c\u57fa\u4f50\u3001\u6cd5\u56fd\u7684\u6fc0\u8fdb\u6d3e\u548c\u5fb7\u56fd\u7684\u8b66\u5bdf\uff0c\u90fd\u8054\u5408\u8d77\u6765\u4e86"""
有,[[18]],[2],0,middle,12,8,"[""\u8d77\u6765"", ""\u4e86"", ""\u3002""]","[""\u54ea"", ""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002"""
哪,[[19]],[2],0,middle,13,7,"[""\u4e86"", ""\u3002"", ""\u6709""]","[""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a"", ""\u4e0d""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709"""
一个,"[[20, 21]]",[2],0,middle,14,6,"[""\u3002"", ""\u6709"", ""\u54ea""]","[""\u53cd\u5bf9\u515a"", ""\u4e0d"", ""\u88ab""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea"""
反对党,"[[22, 23, 24]]",[2],0,middle,15,5,"[""\u6709"", ""\u54ea"", ""\u4e00\u4e2a""]","[""\u4e0d"", ""\u88ab"", ""\u5b83""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a"""
不,[[25]],[2],0,middle,16,4,"[""\u54ea"", ""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a""]","[""\u88ab"", ""\u5b83"", ""\u7684""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a"""
被,[[26]],[2],0,middle,17,3,"[""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a"", ""\u4e0d""]","[""\u5b83"", ""\u7684"", ""\u5f53""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d"""
它,[[27]],[2],0,middle,18,2,"[""\u53cd\u5bf9\u515a"", ""\u4e0d"", ""\u88ab""]","[""\u7684"", ""\u5f53"", ""<EOR>""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab"""
的,[[28]],[2],0,middle,19,1,"[""\u4e0d"", ""\u88ab"", ""\u5b83""]","[""\u5f53"", ""<EOR>""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83"""
当,[[29]],[2],1,row_end,20,0,"[""\u88ab"", ""\u5b83"", ""\u7684""]","[""<EOR>""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684"""
(当)政,[[0]],[3],1,row_start,0,18,"[""<SOR>""]","[""\u7684"", ""\u654c\u4eba"", ""\u9a82""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53"""
的,[[1]],[3],0,middle,1,17,"[""<SOR>"", ""(\u5f53)\u653f""]","[""\u654c\u4eba"", ""\u9a82"", ""\u4e3a""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f"""
敌人,"[[2, 3]]",[3],0,middle,2,16,"[""<SOR>"", ""(\u5f53)\u653f"", ""\u7684""]","[""\u9a82"", ""\u4e3a"", ""\u5171\u4ea7\u515a""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684"""
骂,[[4]],[3],0,middle,3,15,"[""(\u5f53)\u653f"", ""\u7684"", ""\u654c\u4eba""]","[""\u4e3a"", ""\u5171\u4ea7\u515a"", ""\u5462""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba"""
为,[[5]],[3],0,middle,4,14,"[""\u7684"", ""\u654c\u4eba"", ""\u9a82""]","[""\u5171\u4ea7\u515a"", ""\u5462"", ""\uff1f""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82"""
共产党,"[[6, 7, 8]]",[3],0,middle,5,13,"[""\u654c\u4eba"", ""\u9a82"", ""\u4e3a""]","[""\u5462"", ""\uff1f"", ""\u53c8""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a"""
呢,[[9]],[3],0,middle,6,12,"[""\u9a82"", ""\u4e3a"", ""\u5171\u4ea7\u515a""]","[""\uff1f"", ""\u53c8"", ""\u6709""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a"""
？,[[10]],[3],0,middle,7,11,"[""\u4e3a"", ""\u5171\u4ea7\u515a"", ""\u5462""]","[""\u53c8"", ""\u6709"", ""\u54ea""]","""\u90fd\u8054\u5408\u8d77\u6765\u4e86\u3002\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462"""
又,[[11]],[3],0,middle,8,10,"[""\u5171\u4ea7\u515a"", ""\u5462"", ""\uff1f""]","[""\u6709"", ""\u54ea"", ""\u4e00\u4e2a""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f"""
有,[[12]],[3],0,middle,9,9,"[""\u5462"", ""\uff1f"", ""\u53c8""]","[""\u54ea"", ""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8"""
哪,[[13]],[3],0,middle,10,8,"[""\uff1f"", ""\u53c8"", ""\u6709""]","[""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a"", ""\u4e0d""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709"""
一个,"[[14, 15]]",[3],0,middle,11,7,"[""\u53c8"", ""\u6709"", ""\u54ea""]","[""\u53cd\u5bf9\u515a"", ""\u4e0d"", ""\u62ff""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709\u54ea"""
反对党,"[[16, 17, 18]]",[3],0,middle,12,6,"[""\u6709"", ""\u54ea"", ""\u4e00\u4e2a""]","[""\u4e0d"", ""\u62ff"", ""\u5171\u4ea7\u4e3b\u4e49""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709\u54ea\u4e00\u4e2a"""
不,[[19]],[3],0,middle,13,5,"[""\u54ea"", ""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a""]","[""\u62ff"", ""\u5171\u4ea7\u4e3b\u4e49"", ""\u8fd9\u4e2a""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a"""
拿,[[20]],[3],0,middle,14,4,"[""\u4e00\u4e2a"", ""\u53cd\u5bf9\u515a"", ""\u4e0d""]","[""\u5171\u4ea7\u4e3b\u4e49"", ""\u8fd9\u4e2a"", ""\u7f6a\u540d""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d"""
共产主义,"[[21, 22, 23, 24]]",[3],0,middle,15,3,"[""\u53cd\u5bf9\u515a"", ""\u4e0d"", ""\u62ff""]","[""\u8fd9\u4e2a"", ""\u7f6a\u540d"", ""\u53bb""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u62ff"""
这个,"[[25, 26]]",[3],0,middle,16,2,"[""\u4e0d"", ""\u62ff"", ""\u5171\u4ea7\u4e3b\u4e49""]","[""\u7f6a\u540d"", ""\u53bb"", ""<EOR>""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u62ff\u5171\u4ea7\u4e3b\u4e49"""
罪名,"[[27, 28]]",[3],0,middle,17,1,"[""\u62ff"", ""\u5171\u4ea7\u4e3b\u4e49"", ""\u8fd9\u4e2a""]","[""\u53bb"", ""<EOR>""]","""\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u88ab\u5b83\u7684\u5f53(\u5f53)\u653f\u7684\u654c\u4eba\u9a82\u4e3a\u5171\u4ea7\u515a\u5462\uff1f\u53c8\u6709\u54ea\u4e00\u4e2a\u53cd\u5bf9\u515a\u4e0d\u62ff\u5171\u4ea7\u4e3b\u4e49\u8fd9\u4e2a"""
