tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
的,[[4]],[1],0,middle,2,13,"[""<SOR>"", ""\u56fd\u6c11"", ""\u7406\u89e3""]","[""\u60c5\u51b5"", ""\u4e0b"", ""\u5c06""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3"""
情况,"[[5, 6]]",[1],0,middle,3,12,"[""\u56fd\u6c11"", ""\u7406\u89e3"", ""\u7684""]","[""\u4e0b"", ""\u5c06"", ""\u798f\u5c9b""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684"""
下,[[7]],[1],0,middle,4,11,"[""\u7406\u89e3"", ""\u7684"", ""\u60c5\u51b5""]","[""\u5c06"", ""\u798f\u5c9b"", ""\u6838\u6c61\u67d3""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5"""
将,[[8]],[1],0,middle,5,10,"[""\u7684"", ""\u60c5\u51b5"", ""\u4e0b""]","[""\u798f\u5c9b"", ""\u6838\u6c61\u67d3"", ""\u6c34""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b"""
福岛,"[[9, 10]]",[1],0,middle,6,9,"[""\u60c5\u51b5"", ""\u4e0b"", ""\u5c06""]","[""\u6838\u6c61\u67d3"", ""\u6c34"", ""\u6392\u6d77""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06"""
核污染,"[[11, 12, 13]]",[1],0,middle,7,8,"[""\u4e0b"", ""\u5c06"", ""\u798f\u5c9b""]","[""\u6c34"", ""\u6392\u6d77"", ""\uff0c""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b"""
水,[[14]],[1],0,middle,8,7,"[""\u5c06"", ""\u798f\u5c9b"", ""\u6838\u6c61\u67d3""]","[""\u6392\u6d77"", ""\uff0c"", ""\u8fd9\u4e00""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3"""
排海,"[[15, 16]]",[1],0,middle,9,6,"[""\u798f\u5c9b"", ""\u6838\u6c61\u67d3"", ""\u6c34""]","[""\uff0c"", ""\u8fd9\u4e00"", ""\u70b9""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3\u6c34"""
，,[[17]],[1],0,middle,10,5,"[""\u6838\u6c61\u67d3"", ""\u6c34"", ""\u6392\u6d77""]","[""\u8fd9\u4e00"", ""\u70b9"", ""\u6beb\u65e0""]","""\u65e5\u672c\u5168\u56fd\u6e14\u4e1a\u534f\u4f1a\u8054\u5408\u4f1a\u4f1a\u957f\u5742\u672c\u96c5\u4fe121\u65e5\u91cd\u7533\uff0c\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3\u6c34\u6392\u6d77"""
这一,"[[18, 19]]",[1],0,middle,11,4,"[""\u6c34"", ""\u6392\u6d77"", ""\uff0c""]","[""\u70b9"", ""\u6beb\u65e0"", ""\u6539\u53d8""]","""\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3\u6c34\u6392\u6d77\uff0c"""
点,[[20]],[1],0,middle,12,3,"[""\u6392\u6d77"", ""\uff0c"", ""\u8fd9\u4e00""]","[""\u6beb\u65e0"", ""\u6539\u53d8"", ""\u3002""]","""\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3\u6c34\u6392\u6d77\uff0c\u8fd9\u4e00"""
毫无,"[[21, 22]]",[1],0,middle,13,2,"[""\uff0c"", ""\u8fd9\u4e00"", ""\u70b9""]","[""\u6539\u53d8"", ""\u3002"", ""<EOR>""]","""\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3\u6c34\u6392\u6d77\uff0c\u8fd9\u4e00\u70b9"""
改变,"[[23, 24]]",[1],0,middle,14,1,"[""\u8fd9\u4e00"", ""\u70b9"", ""\u6beb\u65e0""]","[""\u3002"", ""<EOR>""]","""\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3\u6c34\u6392\u6d77\uff0c\u8fd9\u4e00\u70b9\u6beb\u65e0"""
。,[[25]],[1],0,row_end,15,0,"[""\u70b9"", ""\u6beb\u65e0"", ""\u6539\u53d8""]","[""<EOR>""]","""\u53cd\u5bf9\u5728\u672a\u83b7\u5f97\u56fd\u6c11\u7406\u89e3\u7684\u60c5\u51b5\u4e0b\u5c06\u798f\u5c9b\u6838\u6c61\u67d3\u6c34\u6392\u6d77\uff0c\u8fd9\u4e00\u70b9\u6beb\u65e0\u6539\u53d8"""
    ,"[[0, 1]]",[2],0,row_start,0,14,"[""<SOR>""]","[""\u5742\u672c\u96c5\u4fe1"", ""\u5f53\u5929"", ""\u5728""]","""\u8fd9\u4e00\u70b9\u6beb\u65e0\u6539\u53d8\u3002"""
坂本雅信,"[[2, 3, 4, 5]]",[2],0,middle,1,13,"[""<SOR>"", ""    ""]","[""\u5f53\u5929"", ""\u5728"", ""\u4e0e""]","""    """
当天,"[[6, 7]]",[2],0,middle,2,12,"[""<SOR>"", ""    "", ""\u5742\u672c\u96c5\u4fe1""]","[""\u5728"", ""\u4e0e"", ""\u65e5\u672c\u9996\u76f8""]","""    \u5742\u672c\u96c5\u4fe1"""
在,[[8]],[2],0,middle,3,11,"[""    "", ""\u5742\u672c\u96c5\u4fe1"", ""\u5f53\u5929""]","[""\u4e0e"", ""\u65e5\u672c\u9996\u76f8"", ""\u5cb8\u7530\u6587\u96c4""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929"""
与,[[9]],[2],0,middle,4,10,"[""\u5742\u672c\u96c5\u4fe1"", ""\u5f53\u5929"", ""\u5728""]","[""\u65e5\u672c\u9996\u76f8"", ""\u5cb8\u7530\u6587\u96c4"", ""\u7684""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728"""
日本首相,"[[10, 11, 12, 13]]",[2],0,middle,5,9,"[""\u5f53\u5929"", ""\u5728"", ""\u4e0e""]","[""\u5cb8\u7530\u6587\u96c4"", ""\u7684"", ""\u4f1a\u89c1""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e"""
岸田文雄,"[[14, 15, 16, 17]]",[2],0,middle,6,8,"[""\u5728"", ""\u4e0e"", ""\u65e5\u672c\u9996\u76f8""]","[""\u7684"", ""\u4f1a\u89c1"", ""\u4e2d""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8"""
的,[[18]],[2],0,middle,7,7,"[""\u4e0e"", ""\u65e5\u672c\u9996\u76f8"", ""\u5cb8\u7530\u6587\u96c4""]","[""\u4f1a\u89c1"", ""\u4e2d"", ""\u4f5c\u51fa""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4"""
会见,"[[19, 20]]",[2],0,middle,8,6,"[""\u65e5\u672c\u9996\u76f8"", ""\u5cb8\u7530\u6587\u96c4"", ""\u7684""]","[""\u4e2d"", ""\u4f5c\u51fa"", ""\u4e0a\u8ff0""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684"""
中,[[21]],[2],0,middle,9,5,"[""\u5cb8\u7530\u6587\u96c4"", ""\u7684"", ""\u4f1a\u89c1""]","[""\u4f5c\u51fa"", ""\u4e0a\u8ff0"", ""\u8868\u6001""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1"""
作出,"[[22, 23]]",[2],0,middle,10,4,"[""\u7684"", ""\u4f1a\u89c1"", ""\u4e2d""]","[""\u4e0a\u8ff0"", ""\u8868\u6001"", ""\u3002""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d"""
上述,"[[24, 25]]",[2],0,middle,11,3,"[""\u4f1a\u89c1"", ""\u4e2d"", ""\u4f5c\u51fa""]","[""\u8868\u6001"", ""\u3002"", ""\u5c3d""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa"""
表态,"[[26, 27]]",[2],0,middle,12,2,"[""\u4e2d"", ""\u4f5c\u51fa"", ""\u4e0a\u8ff0""]","[""\u3002"", ""\u5c3d"", ""<EOR>""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0"""
。,[[28]],[2],0,middle,13,1,"[""\u4f5c\u51fa"", ""\u4e0a\u8ff0"", ""\u8868\u6001""]","[""\u5c3d"", ""<EOR>""]","""    \u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001"""
尽,[[29]],[2],1,row_end,14,0,"[""\u4e0a\u8ff0"", ""\u8868\u6001"", ""\u3002""]","[""<EOR>""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002"""
(尽)管,[[0]],[3],1,row_start,0,16,"[""<SOR>""]","[""\u5cb8\u7530\u6587\u96c4"", ""\u5728"", ""\u4f1a\u89c1""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d"""
岸田文雄,"[[1, 2, 3, 4]]",[3],0,middle,1,15,"[""<SOR>"", ""(\u5c3d)\u7ba1""]","[""\u5728"", ""\u4f1a\u89c1"", ""\u4e2d""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1"""
在,[[5]],[3],0,middle,2,14,"[""<SOR>"", ""(\u5c3d)\u7ba1"", ""\u5cb8\u7530\u6587\u96c4""]","[""\u4f1a\u89c1"", ""\u4e2d"", ""\u627f\u8bfa""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4"""
会见,"[[6, 7]]",[3],0,middle,3,13,"[""(\u5c3d)\u7ba1"", ""\u5cb8\u7530\u6587\u96c4"", ""\u5728""]","[""\u4e2d"", ""\u627f\u8bfa"", ""\u5c06""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728"""
中,[[8]],[3],0,middle,4,12,"[""\u5cb8\u7530\u6587\u96c4"", ""\u5728"", ""\u4f1a\u89c1""]","[""\u627f\u8bfa"", ""\u5c06"", ""\u6301\u7eed""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1"""
承诺,"[[9, 10]]",[3],0,middle,5,11,"[""\u5728"", ""\u4f1a\u89c1"", ""\u4e2d""]","[""\u5c06"", ""\u6301\u7eed"", ""\u91c7\u53d6""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d"""
将,[[11]],[3],0,middle,6,10,"[""\u4f1a\u89c1"", ""\u4e2d"", ""\u627f\u8bfa""]","[""\u6301\u7eed"", ""\u91c7\u53d6"", ""\u5fc5\u8981""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa"""
持续,"[[12, 13]]",[3],0,middle,7,9,"[""\u4e2d"", ""\u627f\u8bfa"", ""\u5c06""]","[""\u91c7\u53d6"", ""\u5fc5\u8981"", ""\u5bf9\u7b56""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06"""
采取,"[[14, 15]]",[3],0,middle,8,8,"[""\u627f\u8bfa"", ""\u5c06"", ""\u6301\u7eed""]","[""\u5fc5\u8981"", ""\u5bf9\u7b56"", ""\u5e2e\u52a9""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed"""
必要,"[[16, 17]]",[3],0,middle,9,7,"[""\u5c06"", ""\u6301\u7eed"", ""\u91c7\u53d6""]","[""\u5bf9\u7b56"", ""\u5e2e\u52a9"", ""\u6e14\u4e1a""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed\u91c7\u53d6"""
对策,"[[18, 19]]",[3],0,middle,10,6,"[""\u6301\u7eed"", ""\u91c7\u53d6"", ""\u5fc5\u8981""]","[""\u5e2e\u52a9"", ""\u6e14\u4e1a"", ""\u4ece\u4e1a\u8005""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed\u91c7\u53d6\u5fc5\u8981"""
帮助,"[[20, 21]]",[3],0,middle,11,5,"[""\u91c7\u53d6"", ""\u5fc5\u8981"", ""\u5bf9\u7b56""]","[""\u6e14\u4e1a"", ""\u4ece\u4e1a\u8005"", ""\uff0c""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed\u91c7\u53d6\u5fc5\u8981\u5bf9\u7b56"""
渔业,"[[22, 23]]",[3],0,middle,12,4,"[""\u5fc5\u8981"", ""\u5bf9\u7b56"", ""\u5e2e\u52a9""]","[""\u4ece\u4e1a\u8005"", ""\uff0c"", ""\u4f46""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed\u91c7\u53d6\u5fc5\u8981\u5bf9\u7b56\u5e2e\u52a9"""
从业者,"[[24, 25, 26]]",[3],0,middle,13,3,"[""\u5bf9\u7b56"", ""\u5e2e\u52a9"", ""\u6e14\u4e1a""]","[""\uff0c"", ""\u4f46"", ""\u5742""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed\u91c7\u53d6\u5fc5\u8981\u5bf9\u7b56\u5e2e\u52a9\u6e14\u4e1a"""
，,[[27]],[3],0,middle,14,2,"[""\u5e2e\u52a9"", ""\u6e14\u4e1a"", ""\u4ece\u4e1a\u8005""]","[""\u4f46"", ""\u5742"", ""<EOR>""]","""\u5742\u672c\u96c5\u4fe1\u5f53\u5929\u5728\u4e0e\u65e5\u672c\u9996\u76f8\u5cb8\u7530\u6587\u96c4\u7684\u4f1a\u89c1\u4e2d\u4f5c\u51fa\u4e0a\u8ff0\u8868\u6001\u3002\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed\u91c7\u53d6\u5fc5\u8981\u5bf9\u7b56\u5e2e\u52a9\u6e14\u4e1a\u4ece\u4e1a\u8005"""
但,[[28]],[3],0,middle,15,1,"[""\u6e14\u4e1a"", ""\u4ece\u4e1a\u8005"", ""\uff0c""]","[""\u5742"", ""<EOR>""]","""\u5c3d(\u5c3d)\u7ba1\u5cb8\u7530\u6587\u96c4\u5728\u4f1a\u89c1\u4e2d\u627f\u8bfa\u5c06\u6301\u7eed\u91c7\u53d6\u5fc5\u8981\u5bf9\u7b56\u5e2e\u52a9\u6e14\u4e1a\u4ece\u4e1a\u8005\uff0c"""
