tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
    ,"[[0, 1]]",[0],0,passage_start,0,18,"[""<SOR>""]","[""\u201c"", ""\u6211\u66fe\u7ecf"", ""\u5728""]","""<SOP>"""
“,[[2]],[0],0,middle,1,17,"[""<SOR>"", ""    ""]","[""\u6211\u66fe\u7ecf"", ""\u5728"", ""\u4e66""]","""<SOP>    """
我曾经,"[[3, 4, 5]]",[0],0,middle,2,16,"[""<SOR>"", ""    "", ""\u201c""]","[""\u5728"", ""\u4e66"", ""\u91cc""]","""<SOP>    \u201c"""
在,[[6]],[0],0,middle,3,15,"[""    "", ""\u201c"", ""\u6211\u66fe\u7ecf""]","[""\u4e66"", ""\u91cc"", ""\u542c""]","""<SOP>    \u201c\u6211\u66fe\u7ecf"""
书,[[7]],[0],0,middle,4,14,"[""\u201c"", ""\u6211\u66fe\u7ecf"", ""\u5728""]","[""\u91cc"", ""\u542c"", ""\u8fc7""]","""<SOP>    \u201c\u6211\u66fe\u7ecf\u5728"""
里,[[8]],[0],0,middle,5,13,"[""\u6211\u66fe\u7ecf"", ""\u5728"", ""\u4e66""]","[""\u542c"", ""\u8fc7"", ""\uff0c""]","""<SOP>    \u201c\u6211\u66fe\u7ecf\u5728\u4e66"""
听,[[9]],[0],0,middle,6,12,"[""\u5728"", ""\u4e66"", ""\u91cc""]","[""\u8fc7"", ""\uff0c"", ""\u897f\u8352""]","""<SOP>    \u201c\u6211\u66fe\u7ecf\u5728\u4e66\u91cc"""
过,[[10]],[0],0,middle,7,11,"[""\u4e66"", ""\u91cc"", ""\u542c""]","[""\uff0c"", ""\u897f\u8352"", ""\u7684""]","""<SOP>    \u201c\u6211\u66fe\u7ecf\u5728\u4e66\u91cc\u542c"""
，,[[11]],[0],0,middle,8,10,"[""\u91cc"", ""\u542c"", ""\u8fc7""]","[""\u897f\u8352"", ""\u7684"", ""\u79cb""]","""<SOP>    \u201c\u6211\u66fe\u7ecf\u5728\u4e66\u91cc\u542c\u8fc7"""
西荒,"[[12, 13]]",[0],0,middle,9,9,"[""\u542c"", ""\u8fc7"", ""\uff0c""]","[""\u7684"", ""\u79cb"", ""\u6602\u626c""]","""\u201c\u6211\u66fe\u7ecf\u5728\u4e66\u91cc\u542c\u8fc7\uff0c"""
