tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
加拿大环境部,"[[11, 12, 13, 14, 15, 16]]",[1],0,middle,5,9,"[""20\u65e5"", ""\uff0c"", ""\u6839\u636e""]","[""\u7684"", ""\u516c\u544a"", ""\uff0c""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e"""
的,[[17]],[1],0,middle,6,8,"[""\uff0c"", ""\u6839\u636e"", ""\u52a0\u62ff\u5927\u73af\u5883\u90e8""]","[""\u516c\u544a"", ""\uff0c"", ""\u53d7""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8"""
公告,"[[18, 19]]",[1],0,middle,7,7,"[""\u6839\u636e"", ""\u52a0\u62ff\u5927\u73af\u5883\u90e8"", ""\u7684""]","[""\uff0c"", ""\u53d7"", ""\u6797\u706b""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684"""
，,[[20]],[1],0,middle,8,6,"[""\u52a0\u62ff\u5927\u73af\u5883\u90e8"", ""\u7684"", ""\u516c\u544a""]","[""\u53d7"", ""\u6797\u706b"", ""\u70df\u96fe""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a"""
受,[[21]],[1],0,middle,9,5,"[""\u7684"", ""\u516c\u544a"", ""\uff0c""]","[""\u6797\u706b"", ""\u70df\u96fe"", ""\u5f71\u54cd""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c"""
林火,"[[22, 23]]",[1],0,middle,10,4,"[""\u516c\u544a"", ""\uff0c"", ""\u53d7""]","[""\u70df\u96fe"", ""\u5f71\u54cd"", ""\uff0c""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7"""
烟雾,"[[24, 25]]",[1],0,middle,11,3,"[""\uff0c"", ""\u53d7"", ""\u6797\u706b""]","[""\u5f71\u54cd"", ""\uff0c"", ""\u4e0d""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7\u6797\u706b"""
影响,"[[26, 27]]",[1],0,middle,12,2,"[""\u53d7"", ""\u6797\u706b"", ""\u70df\u96fe""]","[""\uff0c"", ""\u4e0d"", ""<EOR>""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7\u6797\u706b\u70df\u96fe"""
，,[[28]],[1],0,middle,13,1,"[""\u6797\u706b"", ""\u70df\u96fe"", ""\u5f71\u54cd""]","[""\u4e0d"", ""<EOR>""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd"""
不,[[29]],[1],1,row_end,14,0,"[""\u70df\u96fe"", ""\u5f71\u54cd"", ""\uff0c""]","[""<EOR>""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c"""
(不)列颠哥伦比亚省,"[[0, 1, 2, 3, 4, 5, 6]]",[2],1,row_start,0,11,"[""<SOR>""]","[""41\u4e2a"", ""\u5730\u533a"", ""\u53d1\u5e03""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d"""
41个,"[[7, 8]]",[2],0,middle,1,10,"[""<SOR>"", ""(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701""]","[""\u5730\u533a"", ""\u53d1\u5e03"", ""\u7a7a\u6c14\u8d28\u91cf""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"""
地区,"[[9, 10]]",[2],0,middle,2,9,"[""<SOR>"", ""(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41\u4e2a""]","[""\u53d1\u5e03"", ""\u7a7a\u6c14\u8d28\u91cf"", ""\u8b66\u62a5""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a"""
发布,"[[11, 12]]",[2],0,middle,3,8,"[""(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41\u4e2a"", ""\u5730\u533a""]","[""\u7a7a\u6c14\u8d28\u91cf"", ""\u8b66\u62a5"", ""\u3002""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a"""
空气质量,"[[13, 14, 15, 16]]",[2],0,middle,4,7,"[""41\u4e2a"", ""\u5730\u533a"", ""\u53d1\u5e03""]","[""\u8b66\u62a5"", ""\u3002"", ""\u7a7a\u6c14\u8d28\u91cf""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03"""
警报,"[[17, 18]]",[2],0,middle,5,6,"[""\u5730\u533a"", ""\u53d1\u5e03"", ""\u7a7a\u6c14\u8d28\u91cf""]","[""\u3002"", ""\u7a7a\u6c14\u8d28\u91cf"", ""\u6076\u52a3""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf"""
。,[[19]],[2],0,middle,6,5,"[""\u53d1\u5e03"", ""\u7a7a\u6c14\u8d28\u91cf"", ""\u8b66\u62a5""]","[""\u7a7a\u6c14\u8d28\u91cf"", ""\u6076\u52a3"", ""\u7684""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5"""
空气质量,"[[20, 21, 22, 23]]",[2],0,middle,7,4,"[""\u7a7a\u6c14\u8d28\u91cf"", ""\u8b66\u62a5"", ""\u3002""]","[""\u6076\u52a3"", ""\u7684"", ""\u5730\u533a""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002"""
恶劣,"[[24, 25]]",[2],0,middle,8,3,"[""\u8b66\u62a5"", ""\u3002"", ""\u7a7a\u6c14\u8d28\u91cf""]","[""\u7684"", ""\u5730\u533a"", ""\u4e3b""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf"""
的,[[26]],[2],0,middle,9,2,"[""\u3002"", ""\u7a7a\u6c14\u8d28\u91cf"", ""\u6076\u52a3""]","[""\u5730\u533a"", ""\u4e3b"", ""<EOR>""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3"""
地区,"[[27, 28]]",[2],0,middle,10,1,"[""\u7a7a\u6c14\u8d28\u91cf"", ""\u6076\u52a3"", ""\u7684""]","[""\u4e3b"", ""<EOR>""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684"""
主,[[29]],[2],1,row_end,11,0,"[""\u6076\u52a3"", ""\u7684"", ""\u5730\u533a""]","[""<EOR>""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a"""
(主)要,[[0]],[3],1,row_start,0,11,"[""<SOR>""]","[""\u5728"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b"""
在,[[1]],[3],0,middle,1,10,"[""<SOR>"", ""(\u4e3b)\u8981""]","[""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8"", ""\u548c""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981"""
不列颠哥伦比亚省,"[[2, 3, 4, 5, 6, 7, 8, 9]]",[3],0,middle,2,9,"[""<SOR>"", ""(\u4e3b)\u8981"", ""\u5728""]","[""\u4e2d\u90e8"", ""\u548c"", ""\u5357\u90e8""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728"""
中部,"[[10, 11]]",[3],0,middle,3,8,"[""(\u4e3b)\u8981"", ""\u5728"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701""]","[""\u548c"", ""\u5357\u90e8"", ""\uff0c""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"""
和,[[12]],[3],0,middle,4,7,"[""\u5728"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8""]","[""\u5357\u90e8"", ""\uff0c"", ""\u52a0\u62ff\u5927\u73af\u5883\u90e8""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8"""
南部,"[[13, 14]]",[3],0,middle,5,6,"[""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8"", ""\u548c""]","[""\uff0c"", ""\u52a0\u62ff\u5927\u73af\u5883\u90e8"", ""\u5efa\u8bae""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c"""
，,[[15]],[3],0,middle,6,5,"[""\u4e2d\u90e8"", ""\u548c"", ""\u5357\u90e8""]","[""\u52a0\u62ff\u5927\u73af\u5883\u90e8"", ""\u5efa\u8bae"", ""\u5168\u7701""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8"""
加拿大环境部,"[[16, 17, 18, 19, 20, 21]]",[3],0,middle,7,4,"[""\u548c"", ""\u5357\u90e8"", ""\uff0c""]","[""\u5efa\u8bae"", ""\u5168\u7701"", ""\u5c45\u6c11""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c"""
建议,"[[22, 23]]",[3],0,middle,8,3,"[""\u5357\u90e8"", ""\uff0c"", ""\u52a0\u62ff\u5927\u73af\u5883\u90e8""]","[""\u5168\u7701"", ""\u5c45\u6c11"", ""\u6ce8\u610f""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8"""
全省,"[[24, 25]]",[3],0,middle,9,2,"[""\uff0c"", ""\u52a0\u62ff\u5927\u73af\u5883\u90e8"", ""\u5efa\u8bae""]","[""\u5c45\u6c11"", ""\u6ce8\u610f"", ""<EOR>""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae"""
居民,"[[26, 27]]",[3],0,middle,10,1,"[""\u52a0\u62ff\u5927\u73af\u5883\u90e8"", ""\u5efa\u8bae"", ""\u5168\u7701""]","[""\u6ce8\u610f"", ""<EOR>""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701"""
注意,"[[28, 29]]",[3],0,row_end,11,0,"[""\u5efa\u8bae"", ""\u5168\u7701"", ""\u5c45\u6c11""]","[""<EOR>""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11"""
相关,"[[0, 1]]",[4],0,row_start,0,13,"[""<SOR>""]","[""\u5f71\u54cd"", ""\u3002"", ""\u6839\u636e""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f"""
影响,"[[2, 3]]",[4],0,middle,1,12,"[""<SOR>"", ""\u76f8\u5173""]","[""\u3002"", ""\u6839\u636e"", ""\u8b66\u62a5""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f\u76f8\u5173"""
。,[[4]],[4],0,middle,2,11,"[""<SOR>"", ""\u76f8\u5173"", ""\u5f71\u54cd""]","[""\u6839\u636e"", ""\u8b66\u62a5"", ""\uff0c""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f\u76f8\u5173\u5f71\u54cd"""
根据,"[[5, 6]]",[4],0,middle,3,10,"[""\u76f8\u5173"", ""\u5f71\u54cd"", ""\u3002""]","[""\u8b66\u62a5"", ""\uff0c"", ""\u5965\u80af\u5a1c\u6839\u8c37""]","""\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f\u76f8\u5173\u5f71\u54cd\u3002"""
警报,"[[7, 8]]",[4],0,middle,4,9,"[""\u5f71\u54cd"", ""\u3002"", ""\u6839\u636e""]","[""\uff0c"", ""\u5965\u80af\u5a1c\u6839\u8c37"", ""\u3001""]","""\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f\u76f8\u5173\u5f71\u54cd\u3002\u6839\u636e"""
，,[[9]],[4],0,middle,5,8,"[""\u3002"", ""\u6839\u636e"", ""\u8b66\u62a5""]","[""\u5965\u80af\u5a1c\u6839\u8c37"", ""\u3001"", ""\u9633\u5149\u6d77\u5cb8""]","""\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f\u76f8\u5173\u5f71\u54cd\u3002\u6839\u636e\u8b66\u62a5"""
奥肯娜根谷,"[[10, 11, 12, 13, 14]]",[4],0,middle,6,7,"[""\u6839\u636e"", ""\u8b66\u62a5"", ""\uff0c""]","[""\u3001"", ""\u9633\u5149\u6d77\u5cb8"", ""\u3001""]","""\u6839\u636e\u8b66\u62a5\uff0c"""
、,[[15]],[4],0,middle,7,6,"[""\u8b66\u62a5"", ""\uff0c"", ""\u5965\u80af\u5a1c\u6839\u8c37""]","[""\u9633\u5149\u6d77\u5cb8"", ""\u3001"", ""\u5927\u6e29\u54e5\u534e""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37"""
阳光海岸,"[[16, 17, 18, 19]]",[4],0,middle,8,5,"[""\uff0c"", ""\u5965\u80af\u5a1c\u6839\u8c37"", ""\u3001""]","[""\u3001"", ""\u5927\u6e29\u54e5\u534e"", ""\u5730\u533a""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37\u3001"""
、,[[20]],[4],0,middle,9,4,"[""\u5965\u80af\u5a1c\u6839\u8c37"", ""\u3001"", ""\u9633\u5149\u6d77\u5cb8""]","[""\u5927\u6e29\u54e5\u534e"", ""\u5730\u533a"", ""\u3001""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37\u3001\u9633\u5149\u6d77\u5cb8"""
大温哥华,"[[21, 22, 23, 24]]",[4],0,middle,10,3,"[""\u3001"", ""\u9633\u5149\u6d77\u5cb8"", ""\u3001""]","[""\u5730\u533a"", ""\u3001"", ""\u5f17\u96f7""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37\u3001\u9633\u5149\u6d77\u5cb8\u3001"""
地区,"[[25, 26]]",[4],0,middle,11,2,"[""\u9633\u5149\u6d77\u5cb8"", ""\u3001"", ""\u5927\u6e29\u54e5\u534e""]","[""\u3001"", ""\u5f17\u96f7"", ""<EOR>""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37\u3001\u9633\u5149\u6d77\u5cb8\u3001\u5927\u6e29\u54e5\u534e"""
、,[[27]],[4],0,middle,12,1,"[""\u3001"", ""\u5927\u6e29\u54e5\u534e"", ""\u5730\u533a""]","[""\u5f17\u96f7"", ""<EOR>""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37\u3001\u9633\u5149\u6d77\u5cb8\u3001\u5927\u6e29\u54e5\u534e\u5730\u533a"""
弗雷,"[[28, 29]]",[4],1,row_end,13,0,"[""\u5927\u6e29\u54e5\u534e"", ""\u5730\u533a"", ""\u3001""]","[""<EOR>""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37\u3001\u9633\u5149\u6d77\u5cb8\u3001\u5927\u6e29\u54e5\u534e\u5730\u533a\u3001"""
(弗雷)泽河谷,"[[0, 1, 2]]",[5],1,row_start,0,10,"[""<SOR>""]","[""\u7b49"", ""\u5730\u533a"", ""\u76ee\u524d""]","""\u6839\u636e\u8b66\u62a5\uff0c\u5965\u80af\u5a1c\u6839\u8c37\u3001\u9633\u5149\u6d77\u5cb8\u3001\u5927\u6e29\u54e5\u534e\u5730\u533a\u3001\u5f17\u96f7"""
