tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
警方,"[[25, 26]]",[0],0,middle,16,2,"[""\u6848\u4ef6"", ""\u540e"", ""\uff0c""]","[""\u5df2"", ""\u6293\u83b7"", ""<EOR>""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c"""
已,[[27]],[0],0,middle,17,1,"[""\u540e"", ""\uff0c"", ""\u8b66\u65b9""]","[""\u6293\u83b7"", ""<EOR>""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9"""
抓获,"[[28, 29]]",[0],0,row_end,18,0,"[""\uff0c"", ""\u8b66\u65b9"", ""\u5df2""]","[""<EOR>""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2"""
173名,"[[0, 1, 2]]",[1],0,row_start,0,17,"[""<SOR>""]","[""\u6d89\u5acc"", ""\u5728"", ""\u7f51\u7edc""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7"""
涉嫌,"[[3, 4]]",[1],0,middle,1,16,"[""<SOR>"", ""173\u540d""]","[""\u5728"", ""\u7f51\u7edc"", ""\u4e0a""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d"""
在,[[5]],[1],0,middle,2,15,"[""<SOR>"", ""173\u540d"", ""\u6d89\u5acc""]","[""\u7f51\u7edc"", ""\u4e0a"", ""\u5ba3\u79f0""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc"""
网络,"[[6, 7]]",[1],0,middle,3,14,"[""173\u540d"", ""\u6d89\u5acc"", ""\u5728""]","[""\u4e0a"", ""\u5ba3\u79f0"", ""\u5c06""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728"""
上,[[8]],[1],0,middle,4,13,"[""\u6d89\u5acc"", ""\u5728"", ""\u7f51\u7edc""]","[""\u5ba3\u79f0"", ""\u5c06"", ""\u53d1\u52a8""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc"""
宣称,"[[9, 10]]",[1],0,middle,5,12,"[""\u5728"", ""\u7f51\u7edc"", ""\u4e0a""]","[""\u5c06"", ""\u53d1\u52a8"", ""\u7c7b\u4f3c""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a"""
将,[[11]],[1],0,middle,6,11,"[""\u7f51\u7edc"", ""\u4e0a"", ""\u5ba3\u79f0""]","[""\u53d1\u52a8"", ""\u7c7b\u4f3c"", ""\u88ad\u51fb""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0"""
发动,"[[12, 13]]",[1],0,middle,7,10,"[""\u4e0a"", ""\u5ba3\u79f0"", ""\u5c06""]","[""\u7c7b\u4f3c"", ""\u88ad\u51fb"", ""\u7684""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06"""
类似,"[[14, 15]]",[1],0,middle,8,9,"[""\u5ba3\u79f0"", ""\u5c06"", ""\u53d1\u52a8""]","[""\u88ad\u51fb"", ""\u7684"", ""\u53d1\u5e16\u4eba""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8"""
袭击,"[[16, 17]]",[1],0,middle,9,8,"[""\u5c06"", ""\u53d1\u52a8"", ""\u7c7b\u4f3c""]","[""\u7684"", ""\u53d1\u5e16\u4eba"", ""\uff0c""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c"""
的,[[18]],[1],0,middle,10,7,"[""\u53d1\u52a8"", ""\u7c7b\u4f3c"", ""\u88ad\u51fb""]","[""\u53d1\u5e16\u4eba"", ""\uff0c"", ""\u5176\u4e2d""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb"""
发帖人,"[[19, 20, 21]]",[1],0,middle,11,6,"[""\u7c7b\u4f3c"", ""\u88ad\u51fb"", ""\u7684""]","[""\uff0c"", ""\u5176\u4e2d"", ""\u7ea6""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684"""
，,[[22]],[1],0,middle,12,5,"[""\u88ad\u51fb"", ""\u7684"", ""\u53d1\u5e16\u4eba""]","[""\u5176\u4e2d"", ""\u7ea6"", ""\u534a\u6570""]","""\u8fd1\u671f\u53d1\u751f\u591a\u8d77\u6301\u51f6\u5668\u4f24\u4eba\u6848\u4ef6\u540e\uff0c\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba"""
其中,"[[23, 24]]",[1],0,middle,13,4,"[""\u7684"", ""\u53d1\u5e16\u4eba"", ""\uff0c""]","[""\u7ea6"", ""\u534a\u6570"", ""\u4e3a""]","""\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba\uff0c"""
约,[[25]],[1],0,middle,14,3,"[""\u53d1\u5e16\u4eba"", ""\uff0c"", ""\u5176\u4e2d""]","[""\u534a\u6570"", ""\u4e3a"", ""\u9752""]","""\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba\uff0c\u5176\u4e2d"""
半数,"[[26, 27]]",[1],0,middle,15,2,"[""\uff0c"", ""\u5176\u4e2d"", ""\u7ea6""]","[""\u4e3a"", ""\u9752"", ""<EOR>""]","""\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba\uff0c\u5176\u4e2d\u7ea6"""
为,[[28]],[1],0,middle,16,1,"[""\u5176\u4e2d"", ""\u7ea6"", ""\u534a\u6570""]","[""\u9752"", ""<EOR>""]","""\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba\uff0c\u5176\u4e2d\u7ea6\u534a\u6570"""
青,[[29]],[1],1,row_end,17,0,"[""\u7ea6"", ""\u534a\u6570"", ""\u4e3a""]","[""<EOR>""]","""\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba\uff0c\u5176\u4e2d\u7ea6\u534a\u6570\u4e3a"""
(青)少年,"[[0, 1]]",[2],1,row_start,0,1,"[""<SOR>""]","[""\u3002"", ""<EOR>""]","""\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba\uff0c\u5176\u4e2d\u7ea6\u534a\u6570\u4e3a\u9752"""
。,[[2]],[2],0,row_end,1,0,"[""<SOR>"", ""(\u9752)\u5c11\u5e74""]","[""<EOR>""]","""\u8b66\u65b9\u5df2\u6293\u83b7173\u540d\u6d89\u5acc\u5728\u7f51\u7edc\u4e0a\u5ba3\u79f0\u5c06\u53d1\u52a8\u7c7b\u4f3c\u88ad\u51fb\u7684\u53d1\u5e16\u4eba\uff0c\u5176\u4e2d\u7ea6\u534a\u6570\u4e3a\u9752(\u9752)\u5c11\u5e74"""
    ,"[[0, 1]]",[3],0,row_start,0,16,"[""<SOR>""]","[""\u843d\u7f51\u8005"", ""\u4e2d"", ""\u7ea6""]","""\u5176\u4e2d\u7ea6\u534a\u6570\u4e3a\u9752(\u9752)\u5c11\u5e74\u3002"""
落网者,"[[2, 3, 4]]",[3],0,middle,1,15,"[""<SOR>"", ""    ""]","[""\u4e2d"", ""\u7ea6"", ""\u534a\u6570""]","""    """
中,[[5]],[3],0,middle,2,14,"[""<SOR>"", ""    "", ""\u843d\u7f51\u8005""]","[""\u7ea6"", ""\u534a\u6570"", ""\u4e3a""]","""    \u843d\u7f51\u8005"""
约,[[6]],[3],0,middle,3,13,"[""    "", ""\u843d\u7f51\u8005"", ""\u4e2d""]","[""\u534a\u6570"", ""\u4e3a"", ""10\u591a\u5c81""]","""    \u843d\u7f51\u8005\u4e2d"""
半数,"[[7, 8]]",[3],0,middle,4,12,"[""\u843d\u7f51\u8005"", ""\u4e2d"", ""\u7ea6""]","[""\u4e3a"", ""10\u591a\u5c81"", ""\u7684""]","""    \u843d\u7f51\u8005\u4e2d\u7ea6"""
为,[[9]],[3],0,middle,5,11,"[""\u4e2d"", ""\u7ea6"", ""\u534a\u6570""]","[""10\u591a\u5c81"", ""\u7684"", ""\u9752\u5c11\u5e74""]","""    \u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570"""
10多岁,"[[10, 11, 12]]",[3],0,middle,6,10,"[""\u7ea6"", ""\u534a\u6570"", ""\u4e3a""]","[""\u7684"", ""\u9752\u5c11\u5e74"", ""\uff0c""]","""    \u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a"""
的,[[13]],[3],0,middle,7,9,"[""\u534a\u6570"", ""\u4e3a"", ""10\u591a\u5c81""]","[""\u9752\u5c11\u5e74"", ""\uff0c"", ""\u4e00\u4e9b""]","""    \u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81"""
青少年,"[[14, 15, 16]]",[3],0,middle,8,8,"[""\u4e3a"", ""10\u591a\u5c81"", ""\u7684""]","[""\uff0c"", ""\u4e00\u4e9b"", ""\u4eba""]","""    \u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684"""
，,[[17]],[3],0,middle,9,7,"[""10\u591a\u5c81"", ""\u7684"", ""\u9752\u5c11\u5e74""]","[""\u4e00\u4e9b"", ""\u4eba"", ""\u751a\u81f3""]","""    \u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684\u9752\u5c11\u5e74"""
一些,"[[18, 19]]",[3],0,middle,10,6,"[""\u7684"", ""\u9752\u5c11\u5e74"", ""\uff0c""]","[""\u4eba"", ""\u751a\u81f3"", ""\u4e0d\u8db3""]","""\u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684\u9752\u5c11\u5e74\uff0c"""
人,[[20]],[3],0,middle,11,5,"[""\u9752\u5c11\u5e74"", ""\uff0c"", ""\u4e00\u4e9b""]","[""\u751a\u81f3"", ""\u4e0d\u8db3"", ""14\u5468\u5c81""]","""\u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684\u9752\u5c11\u5e74\uff0c\u4e00\u4e9b"""
甚至,"[[21, 22]]",[3],0,middle,12,4,"[""\uff0c"", ""\u4e00\u4e9b"", ""\u4eba""]","[""\u4e0d\u8db3"", ""14\u5468\u5c81"", ""\uff0c""]","""\u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684\u9752\u5c11\u5e74\uff0c\u4e00\u4e9b\u4eba"""
不足,"[[23, 24]]",[3],0,middle,13,3,"[""\u4e00\u4e9b"", ""\u4eba"", ""\u751a\u81f3""]","[""14\u5468\u5c81"", ""\uff0c"", ""\u65e0""]","""\u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684\u9752\u5c11\u5e74\uff0c\u4e00\u4e9b\u4eba\u751a\u81f3"""
14周岁,"[[25, 26, 27]]",[3],0,middle,14,2,"[""\u4eba"", ""\u751a\u81f3"", ""\u4e0d\u8db3""]","[""\uff0c"", ""\u65e0"", ""<EOR>""]","""\u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684\u9752\u5c11\u5e74\uff0c\u4e00\u4e9b\u4eba\u751a\u81f3\u4e0d\u8db3"""
，,[[28]],[3],0,middle,15,1,"[""\u751a\u81f3"", ""\u4e0d\u8db3"", ""14\u5468\u5c81""]","[""\u65e0"", ""<EOR>""]","""\u843d\u7f51\u8005\u4e2d\u7ea6\u534a\u6570\u4e3a10\u591a\u5c81\u7684\u9752\u5c11\u5e74\uff0c\u4e00\u4e9b\u4eba\u751a\u81f3\u4e0d\u8db314\u5468\u5c81"""
无,[[29]],[3],1,row_end,16,0,"[""\u4e0d\u8db3"", ""14\u5468\u5c81"", ""\uff0c""]","[""<EOR>""]","""\u4e00\u4e9b\u4eba\u751a\u81f3\u4e0d\u8db314\u5468\u5c81\uff0c"""
(无)法,[[0]],[4],1,row_start,0,17,"[""<SOR>""]","[""\u627f\u62c5"", ""\u5211\u4e8b\u8d23\u4efb"", ""\u3002""]","""\u4e00\u4e9b\u4eba\u751a\u81f3\u4e0d\u8db314\u5468\u5c81\uff0c\u65e0"""
承担,"[[1, 2]]",[4],0,middle,1,16,"[""<SOR>"", ""(\u65e0)\u6cd5""]","[""\u5211\u4e8b\u8d23\u4efb"", ""\u3002"", ""\u5176\u4e2d""]","""\u4e00\u4e9b\u4eba\u751a\u81f3\u4e0d\u8db314\u5468\u5c81\uff0c\u65e0(\u65e0)\u6cd5"""
刑事责任,"[[3, 4, 5, 6]]",[4],0,middle,2,15,"[""<SOR>"", ""(\u65e0)\u6cd5"", ""\u627f\u62c5""]","[""\u3002"", ""\u5176\u4e2d"", ""\uff0c""]","""\u4e00\u4e9b\u4eba\u751a\u81f3\u4e0d\u8db314\u5468\u5c81\uff0c\u65e0(\u65e0)\u6cd5\u627f\u62c5"""
。,[[7]],[4],0,middle,3,14,"[""(\u65e0)\u6cd5"", ""\u627f\u62c5"", ""\u5211\u4e8b\u8d23\u4efb""]","[""\u5176\u4e2d"", ""\uff0c"", ""\u4e00""]","""\u4e00\u4e9b\u4eba\u751a\u81f3\u4e0d\u8db314\u5468\u5c81\uff0c\u65e0(\u65e0)\u6cd5\u627f\u62c5\u5211\u4e8b\u8d23\u4efb"""
其中,"[[8, 9]]",[4],0,middle,4,13,"[""\u627f\u62c5"", ""\u5211\u4e8b\u8d23\u4efb"", ""\u3002""]","[""\uff0c"", ""\u4e00"", ""\u540d""]","""\u65e0(\u65e0)\u6cd5\u627f\u62c5\u5211\u4e8b\u8d23\u4efb\u3002"""
，,[[10]],[4],0,middle,5,12,"[""\u5211\u4e8b\u8d23\u4efb"", ""\u3002"", ""\u5176\u4e2d""]","[""\u4e00"", ""\u540d"", ""11\u5c81""]","""\u65e0(\u65e0)\u6cd5\u627f\u62c5\u5211\u4e8b\u8d23\u4efb\u3002\u5176\u4e2d"""
一,[[11]],[4],0,middle,6,11,"[""\u3002"", ""\u5176\u4e2d"", ""\uff0c""]","[""\u540d"", ""11\u5c81"", ""\u5c0f\u5b66\u751f""]","""\u5176\u4e2d\uff0c"""
名,[[12]],[4],0,middle,7,10,"[""\u5176\u4e2d"", ""\uff0c"", ""\u4e00""]","[""11\u5c81"", ""\u5c0f\u5b66\u751f"", ""15\u65e5""]","""\u5176\u4e2d\uff0c\u4e00"""
11岁,"[[13, 14]]",[4],0,middle,8,9,"[""\uff0c"", ""\u4e00"", ""\u540d""]","[""\u5c0f\u5b66\u751f"", ""15\u65e5"", ""\u53d1\u5e16""]","""\u5176\u4e2d\uff0c\u4e00\u540d"""
小学生,"[[15, 16, 17]]",[4],0,middle,9,8,"[""\u4e00"", ""\u540d"", ""11\u5c81""]","[""15\u65e5"", ""\u53d1\u5e16"", ""\u79f0""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81"""
15日,"[[18, 19]]",[4],0,middle,10,7,"[""\u540d"", ""11\u5c81"", ""\u5c0f\u5b66\u751f""]","[""\u53d1\u5e16"", ""\u79f0"", ""\u5c06""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f"""
发帖,"[[20, 21]]",[4],0,middle,11,6,"[""11\u5c81"", ""\u5c0f\u5b66\u751f"", ""15\u65e5""]","[""\u79f0"", ""\u5c06"", ""\u5728\u9996\u5c14""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5"""
称,[[22]],[4],0,middle,12,5,"[""\u5c0f\u5b66\u751f"", ""15\u65e5"", ""\u53d1\u5e16""]","[""\u5c06"", ""\u5728\u9996\u5c14"", ""\u4e00""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16"""
将,[[23]],[4],0,middle,13,4,"[""15\u65e5"", ""\u53d1\u5e16"", ""\u79f0""]","[""\u5728\u9996\u5c14"", ""\u4e00"", ""\u573a""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0"""
在首尔,"[[24, 25, 26]]",[4],0,middle,14,3,"[""\u53d1\u5e16"", ""\u79f0"", ""\u5c06""]","[""\u4e00"", ""\u573a"", ""\u6f14""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06"""
一,[[27]],[4],0,middle,15,2,"[""\u79f0"", ""\u5c06"", ""\u5728\u9996\u5c14""]","[""\u573a"", ""\u6f14"", ""<EOR>""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06\u5728\u9996\u5c14"""
场,[[28]],[4],0,middle,16,1,"[""\u5c06"", ""\u5728\u9996\u5c14"", ""\u4e00""]","[""\u6f14"", ""<EOR>""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06\u5728\u9996\u5c14\u4e00"""
演,[[29]],[4],1,row_end,17,0,"[""\u5728\u9996\u5c14"", ""\u4e00"", ""\u573a""]","[""<EOR>""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06\u5728\u9996\u5c14\u4e00\u573a"""
(演)唱会,"[[0, 1]]",[5],1,row_start,0,13,"[""<SOR>""]","[""\u4e0a"", ""\u6301\u5200"", ""\u884c\u51f6""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06\u5728\u9996\u5c14\u4e00\u573a\u6f14"""
上,[[2]],[5],0,middle,1,12,"[""<SOR>"", ""(\u6f14)\u5531\u4f1a""]","[""\u6301\u5200"", ""\u884c\u51f6"", ""\uff0c""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06\u5728\u9996\u5c14\u4e00\u573a\u6f14(\u6f14)\u5531\u4f1a"""
持刀,"[[3, 4]]",[5],0,middle,2,11,"[""<SOR>"", ""(\u6f14)\u5531\u4f1a"", ""\u4e0a""]","[""\u884c\u51f6"", ""\uff0c"", ""16\u65e5""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06\u5728\u9996\u5c14\u4e00\u573a\u6f14(\u6f14)\u5531\u4f1a\u4e0a"""
行凶,"[[5, 6]]",[5],0,middle,3,10,"[""(\u6f14)\u5531\u4f1a"", ""\u4e0a"", ""\u6301\u5200""]","[""\uff0c"", ""16\u65e5"", ""\u88ab""]","""\u5176\u4e2d\uff0c\u4e00\u540d11\u5c81\u5c0f\u5b66\u751f15\u65e5\u53d1\u5e16\u79f0\u5c06\u5728\u9996\u5c14\u4e00\u573a\u6f14(\u6f14)\u5531\u4f1a\u4e0a\u6301\u5200"""
