tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
吗,[[19]],[0],0,middle,11,6,"[""\u9762\u8bd5"", ""\u7684"", ""\u5730\u65b9""]","[""\uff1f"", ""\u5bbf\u820d"", ""\u7684""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9"""
？,[[20]],[0],0,middle,12,5,"[""\u7684"", ""\u5730\u65b9"", ""\u5417""]","[""\u5bbf\u820d"", ""\u7684"", ""\u516c\u5171\u7a7a\u95f4""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417"""
宿舍,"[[21, 22]]",[0],0,middle,13,4,"[""\u5730\u65b9"", ""\u5417"", ""\uff1f""]","[""\u7684"", ""\u516c\u5171\u7a7a\u95f4"", ""\u592a""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417\uff1f"""
的,[[23]],[0],0,middle,14,3,"[""\u5417"", ""\uff1f"", ""\u5bbf\u820d""]","[""\u516c\u5171\u7a7a\u95f4"", ""\u592a"", ""\u5c11""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417\uff1f\u5bbf\u820d"""
公共空间,"[[24, 25, 26, 27]]",[0],0,middle,15,2,"[""\uff1f"", ""\u5bbf\u820d"", ""\u7684""]","[""\u592a"", ""\u5c11"", ""<EOR>""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417\uff1f\u5bbf\u820d\u7684"""
太,[[28]],[0],0,middle,16,1,"[""\u5bbf\u820d"", ""\u7684"", ""\u516c\u5171\u7a7a\u95f4""]","[""\u5c11"", ""<EOR>""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417\uff1f\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4"""
少,[[29]],[0],0,row_end,17,0,"[""\u7684"", ""\u516c\u5171\u7a7a\u95f4"", ""\u592a""]","[""<EOR>""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417\uff1f\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a"""
了,[[0]],[1],0,row_start,0,12,"[""<SOR>""]","[""\uff0c"", ""\u5b9e\u9a8c\u5ba4"", ""\u4e5f""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417\uff1f\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a\u5c11"""
，,[[1]],[1],0,middle,1,11,"[""<SOR>"", ""\u4e86""]","[""\u5b9e\u9a8c\u5ba4"", ""\u4e5f"", ""\u4e0d\u592a""]","""<SOP>\u3010\u6811\u6d1e\u3011\u534e\u5b50\u6709\u53ef\u4ee5\u6253\u7535\u8bdd\u6216\u8005\u9762\u8bd5\u7684\u5730\u65b9\u5417\uff1f\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a\u5c11\u4e86"""
实验室,"[[2, 3, 4]]",[1],0,middle,2,10,"[""<SOR>"", ""\u4e86"", ""\uff0c""]","[""\u4e5f"", ""\u4e0d\u592a"", ""\u65b9\u4fbf""]","""\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a\u5c11\u4e86\uff0c"""
也,[[5]],[1],0,middle,3,9,"[""\u4e86"", ""\uff0c"", ""\u5b9e\u9a8c\u5ba4""]","[""\u4e0d\u592a"", ""\u65b9\u4fbf"", ""\uff0c""]","""\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a\u5c11\u4e86\uff0c\u5b9e\u9a8c\u5ba4"""
不太,"[[6, 7]]",[1],0,middle,4,8,"[""\uff0c"", ""\u5b9e\u9a8c\u5ba4"", ""\u4e5f""]","[""\u65b9\u4fbf"", ""\uff0c"", ""\u5355\u4eba""]","""\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a\u5c11\u4e86\uff0c\u5b9e\u9a8c\u5ba4\u4e5f"""
方便,"[[8, 9]]",[1],0,middle,5,7,"[""\u5b9e\u9a8c\u5ba4"", ""\u4e5f"", ""\u4e0d\u592a""]","[""\uff0c"", ""\u5355\u4eba"", ""\u7814\u8ba8""]","""\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a\u5c11\u4e86\uff0c\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a"""
，,[[10]],[1],0,middle,6,6,"[""\u4e5f"", ""\u4e0d\u592a"", ""\u65b9\u4fbf""]","[""\u5355\u4eba"", ""\u7814\u8ba8"", ""\u95f4""]","""\u5bbf\u820d\u7684\u516c\u5171\u7a7a\u95f4\u592a\u5c11\u4e86\uff0c\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a\u65b9\u4fbf"""
单人,"[[11, 12]]",[1],0,middle,7,5,"[""\u4e0d\u592a"", ""\u65b9\u4fbf"", ""\uff0c""]","[""\u7814\u8ba8"", ""\u95f4"", ""\u4e5f""]","""\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a\u65b9\u4fbf\uff0c"""
研讨,"[[13, 14]]",[1],0,middle,8,4,"[""\u65b9\u4fbf"", ""\uff0c"", ""\u5355\u4eba""]","[""\u95f4"", ""\u4e5f"", ""\u4e0d\u884c""]","""\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a\u65b9\u4fbf\uff0c\u5355\u4eba"""
间,[[15]],[1],0,middle,9,3,"[""\uff0c"", ""\u5355\u4eba"", ""\u7814\u8ba8""]","[""\u4e5f"", ""\u4e0d\u884c"", ""\u2026\u2026""]","""\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a\u65b9\u4fbf\uff0c\u5355\u4eba\u7814\u8ba8"""
也,[[16]],[1],0,middle,10,2,"[""\u5355\u4eba"", ""\u7814\u8ba8"", ""\u95f4""]","[""\u4e0d\u884c"", ""\u2026\u2026"", ""<EOR>""]","""\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a\u65b9\u4fbf\uff0c\u5355\u4eba\u7814\u8ba8\u95f4"""
不行,"[[17, 18]]",[1],0,middle,11,1,"[""\u7814\u8ba8"", ""\u95f4"", ""\u4e5f""]","[""\u2026\u2026"", ""<EOR>""]","""\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a\u65b9\u4fbf\uff0c\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f"""
……,"[[19, 20]]",[1],0,row_end,12,0,"[""\u95f4"", ""\u4e5f"", ""\u4e0d\u884c""]","[""<EOR>""]","""\u5b9e\u9a8c\u5ba4\u4e5f\u4e0d\u592a\u65b9\u4fbf\uff0c\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c"""
【树洞】公管图书馆,"[[0, 1, 2, 3, 4, 5, 6, 7, 8]]",[2],0,row_start,0,11,"[""<SOR>""]","[""\u5176\u5b9e"", ""\u662f"", ""\u4e00\u4e2a""]","""\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c\u2026\u2026"""
其实,"[[9, 10]]",[2],0,middle,1,10,"[""<SOR>"", ""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986""]","[""\u662f"", ""\u4e00\u4e2a"", ""\u5b9d\u85cf""]","""\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c\u2026\u2026\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986"""
是,[[11]],[2],0,middle,2,9,"[""<SOR>"", ""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986"", ""\u5176\u5b9e""]","[""\u4e00\u4e2a"", ""\u5b9d\u85cf"", ""\u56fe\u4e66\u9986""]","""\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c\u2026\u2026\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e"""
一个,"[[12, 13]]",[2],0,middle,3,8,"[""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986"", ""\u5176\u5b9e"", ""\u662f""]","[""\u5b9d\u85cf"", ""\u56fe\u4e66\u9986"", ""\uff0c""]","""\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c\u2026\u2026\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f"""
宝藏,"[[14, 15]]",[2],0,middle,4,7,"[""\u5176\u5b9e"", ""\u662f"", ""\u4e00\u4e2a""]","[""\u56fe\u4e66\u9986"", ""\uff0c"", ""\u91cc\u9762""]","""\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c\u2026\u2026\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a"""
图书馆,"[[16, 17, 18]]",[2],0,middle,5,6,"[""\u662f"", ""\u4e00\u4e2a"", ""\u5b9d\u85cf""]","[""\uff0c"", ""\u91cc\u9762"", ""\u96c6\u4e2d\u9648\u5217""]","""\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c\u2026\u2026\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf"""
，,[[19]],[2],0,middle,6,5,"[""\u4e00\u4e2a"", ""\u5b9d\u85cf"", ""\u56fe\u4e66\u9986""]","[""\u91cc\u9762"", ""\u96c6\u4e2d\u9648\u5217"", ""\u4e86""]","""\u5355\u4eba\u7814\u8ba8\u95f4\u4e5f\u4e0d\u884c\u2026\u2026\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986"""
里面,"[[20, 21]]",[2],0,middle,7,4,"[""\u5b9d\u85cf"", ""\u56fe\u4e66\u9986"", ""\uff0c""]","[""\u96c6\u4e2d\u9648\u5217"", ""\u4e86"", ""\u5927\u91cf""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c"""
集中陈列,"[[22, 23, 24, 25]]",[2],0,middle,8,3,"[""\u56fe\u4e66\u9986"", ""\uff0c"", ""\u91cc\u9762""]","[""\u4e86"", ""\u5927\u91cf"", ""\u793e""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762"""
了,[[26]],[2],0,middle,9,2,"[""\uff0c"", ""\u91cc\u9762"", ""\u96c6\u4e2d\u9648\u5217""]","[""\u5927\u91cf"", ""\u793e"", ""<EOR>""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762\u96c6\u4e2d\u9648\u5217"""
大量,"[[27, 28]]",[2],0,middle,10,1,"[""\u91cc\u9762"", ""\u96c6\u4e2d\u9648\u5217"", ""\u4e86""]","[""\u793e"", ""<EOR>""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86"""
社,[[29]],[2],1,row_end,11,0,"[""\u96c6\u4e2d\u9648\u5217"", ""\u4e86"", ""\u5927\u91cf""]","[""<EOR>""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf"""
(社)科,[[0]],[3],1,row_start,0,8,"[""<SOR>""]","[""\u7814\u7a76"", ""\u4e66\u7c4d"", ""\uff0c""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e"""
研究,"[[1, 2]]",[3],0,middle,1,7,"[""<SOR>"", ""(\u793e)\u79d1""]","[""\u4e66\u7c4d"", ""\uff0c"", ""\u8d28\u91cf\u6bd4""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1"""
书籍,"[[3, 4]]",[3],0,middle,2,6,"[""<SOR>"", ""(\u793e)\u79d1"", ""\u7814\u7a76""]","[""\uff0c"", ""\u8d28\u91cf\u6bd4"", ""\u6587\u56fe""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1\u7814\u7a76"""
，,[[5]],[3],0,middle,3,5,"[""(\u793e)\u79d1"", ""\u7814\u7a76"", ""\u4e66\u7c4d""]","[""\u8d28\u91cf\u6bd4"", ""\u6587\u56fe"", ""\u9ad8""]","""\u3010\u6811\u6d1e\u3011\u516c\u7ba1\u56fe\u4e66\u9986\u5176\u5b9e\u662f\u4e00\u4e2a\u5b9d\u85cf\u56fe\u4e66\u9986\uff0c\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1\u7814\u7a76\u4e66\u7c4d"""
质量比,"[[6, 7, 8]]",[3],0,middle,4,4,"[""\u7814\u7a76"", ""\u4e66\u7c4d"", ""\uff0c""]","[""\u6587\u56fe"", ""\u9ad8"", ""\u5f88\u591a""]","""\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1\u7814\u7a76\u4e66\u7c4d\uff0c"""
文图,"[[9, 10]]",[3],0,middle,5,3,"[""\u4e66\u7c4d"", ""\uff0c"", ""\u8d28\u91cf\u6bd4""]","[""\u9ad8"", ""\u5f88\u591a"", ""\u3002""]","""\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1\u7814\u7a76\u4e66\u7c4d\uff0c\u8d28\u91cf\u6bd4"""
高,[[11]],[3],0,middle,6,2,"[""\uff0c"", ""\u8d28\u91cf\u6bd4"", ""\u6587\u56fe""]","[""\u5f88\u591a"", ""\u3002"", ""<EOR>""]","""\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1\u7814\u7a76\u4e66\u7c4d\uff0c\u8d28\u91cf\u6bd4\u6587\u56fe"""
很多,"[[12, 13]]",[3],0,middle,7,1,"[""\u8d28\u91cf\u6bd4"", ""\u6587\u56fe"", ""\u9ad8""]","[""\u3002"", ""<EOR>""]","""\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1\u7814\u7a76\u4e66\u7c4d\uff0c\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8"""
。,[[14]],[3],0,row_end,8,0,"[""\u6587\u56fe"", ""\u9ad8"", ""\u5f88\u591a""]","[""<EOR>""]","""\u91cc\u9762\u96c6\u4e2d\u9648\u5217\u4e86\u5927\u91cf\u793e(\u793e)\u79d1\u7814\u7a76\u4e66\u7c4d\uff0c\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a"""
【,[[0]],[4],0,row_start,0,18,"[""<SOR>""]","[""\u6811\u6d1e"", ""\u3011"", ""\u597d\u60f3""]","""\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a\u3002"""
树洞,"[[1, 2]]",[4],0,middle,1,17,"[""<SOR>"", ""\u3010""]","[""\u3011"", ""\u597d\u60f3"", ""\u9000\u5b66""]","""\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a\u3002\u3010"""
】,[[3]],[4],0,middle,2,16,"[""<SOR>"", ""\u3010"", ""\u6811\u6d1e""]","[""\u597d\u60f3"", ""\u9000\u5b66"", ""\u554a""]","""\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a\u3002\u3010\u6811\u6d1e"""
好想,"[[4, 5]]",[4],0,middle,3,15,"[""\u3010"", ""\u6811\u6d1e"", ""\u3011""]","[""\u9000\u5b66"", ""\u554a"", ""\u3002""]","""\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a\u3002\u3010\u6811\u6d1e\u3011"""
退学,"[[6, 7]]",[4],0,middle,4,14,"[""\u6811\u6d1e"", ""\u3011"", ""\u597d\u60f3""]","[""\u554a"", ""\u3002"", ""\u3002\u3002""]","""\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a\u3002\u3010\u6811\u6d1e\u3011\u597d\u60f3"""
啊,[[8]],[4],0,middle,5,13,"[""\u3011"", ""\u597d\u60f3"", ""\u9000\u5b66""]","[""\u3002"", ""\u3002\u3002"", ""\u73b0\u5728""]","""\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a\u3002\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66"""
。,[[9]],[4],0,middle,6,12,"[""\u597d\u60f3"", ""\u9000\u5b66"", ""\u554a""]","[""\u3002\u3002"", ""\u73b0\u5728"", ""\u8fd9\u4e2a""]","""\u8d28\u91cf\u6bd4\u6587\u56fe\u9ad8\u5f88\u591a\u3002\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a"""
。。,"[[10, 11]]",[4],0,middle,7,11,"[""\u9000\u5b66"", ""\u554a"", ""\u3002""]","[""\u73b0\u5728"", ""\u8fd9\u4e2a"", ""\u4e13\u4e1a""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002"""
现在,"[[12, 13]]",[4],0,middle,8,10,"[""\u554a"", ""\u3002"", ""\u3002\u3002""]","[""\u8fd9\u4e2a"", ""\u4e13\u4e1a"", ""\u6839\u672c""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002\u3002\u3002"""
这个,"[[14, 15]]",[4],0,middle,9,9,"[""\u3002"", ""\u3002\u3002"", ""\u73b0\u5728""]","[""\u4e13\u4e1a"", ""\u6839\u672c"", ""\u4e0d""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002\u3002\u3002\u73b0\u5728"""
专业,"[[16, 17]]",[4],0,middle,10,8,"[""\u3002\u3002"", ""\u73b0\u5728"", ""\u8fd9\u4e2a""]","[""\u6839\u672c"", ""\u4e0d"", ""\u559c\u6b22""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002\u3002\u3002\u73b0\u5728\u8fd9\u4e2a"""
根本,"[[18, 19]]",[4],0,middle,11,7,"[""\u73b0\u5728"", ""\u8fd9\u4e2a"", ""\u4e13\u4e1a""]","[""\u4e0d"", ""\u559c\u6b22"", ""\uff0c""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a"""
不,[[20]],[4],0,middle,12,6,"[""\u8fd9\u4e2a"", ""\u4e13\u4e1a"", ""\u6839\u672c""]","[""\u559c\u6b22"", ""\uff0c"", ""\u4e5f""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c"""
喜欢,"[[21, 22]]",[4],0,middle,13,5,"[""\u4e13\u4e1a"", ""\u6839\u672c"", ""\u4e0d""]","[""\uff0c"", ""\u4e5f"", ""\u6ca1\u6709""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d"""
，,[[23]],[4],0,middle,14,4,"[""\u6839\u672c"", ""\u4e0d"", ""\u559c\u6b22""]","[""\u4e5f"", ""\u6ca1\u6709"", ""\u4efb\u4f55""]","""\u3010\u6811\u6d1e\u3011\u597d\u60f3\u9000\u5b66\u554a\u3002\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22"""
也,[[24]],[4],0,middle,15,3,"[""\u4e0d"", ""\u559c\u6b22"", ""\uff0c""]","[""\u6ca1\u6709"", ""\u4efb\u4f55"", ""\u5b66""]","""\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22\uff0c"""
没有,"[[25, 26]]",[4],0,middle,16,2,"[""\u559c\u6b22"", ""\uff0c"", ""\u4e5f""]","[""\u4efb\u4f55"", ""\u5b66"", ""<EOR>""]","""\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22\uff0c\u4e5f"""
任何,"[[27, 28]]",[4],0,middle,17,1,"[""\uff0c"", ""\u4e5f"", ""\u6ca1\u6709""]","[""\u5b66"", ""<EOR>""]","""\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22\uff0c\u4e5f\u6ca1\u6709"""
学,[[29]],[4],0,row_end,18,0,"[""\u4e5f"", ""\u6ca1\u6709"", ""\u4efb\u4f55""]","[""<EOR>""]","""\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22\uff0c\u4e5f\u6ca1\u6709\u4efb\u4f55"""
下去,"[[0, 1]]",[5],0,row_start,0,12,"[""<SOR>""]","[""\u7684"", ""\u52a8\u529b"", ""\uff0c""]","""\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22\uff0c\u4e5f\u6ca1\u6709\u4efb\u4f55\u5b66"""
的,[[2]],[5],0,middle,1,11,"[""<SOR>"", ""\u4e0b\u53bb""]","[""\u52a8\u529b"", ""\uff0c"", ""\u4ece""]","""\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22\uff0c\u4e5f\u6ca1\u6709\u4efb\u4f55\u5b66\u4e0b\u53bb"""
动力,"[[3, 4]]",[5],0,middle,2,10,"[""<SOR>"", ""\u4e0b\u53bb"", ""\u7684""]","[""\uff0c"", ""\u4ece"", ""\u5165\u5b66""]","""\u3002\u3002\u73b0\u5728\u8fd9\u4e2a\u4e13\u4e1a\u6839\u672c\u4e0d\u559c\u6b22\uff0c\u4e5f\u6ca1\u6709\u4efb\u4f55\u5b66\u4e0b\u53bb\u7684"""
