username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0905-6-ym,34.0,word,1693903724.4971015,774.0,309.0,3.1622776601683795,30.0,0.0
0905-6-ym,34.0,word,1693903724.5265622,775.0,307.0,2.23606797749979,30.0,0.0
0905-6-ym,34.0,word,1693903724.5575614,776.0,304.0,3.1622776601683795,30.0,0.0
0905-6-ym,34.0,word,1693903724.589803,777.0,304.0,1.0,30.0,0.0
0905-6-ym,34.0,word,1693903724.6060162,779.0,304.0,2.0,30.0,0.0
0905-6-ym,34.0,word,1693903724.6381948,780.0,302.0,2.23606797749979,30.0,0.0
0905-6-ym,34.0,word,1693903724.670315,781.0,302.0,1.0,30.0,0.0
0905-6-ym,34.0,word,1693903724.7018278,782.0,301.0,1.4142135623730951,30.0,0.0
0905-6-ym,34.0,word,1693903724.7338576,772.0,298.0,10.44030650891055,30.0,0.0
0905-6-ym,34.0,word,1693903724.7658775,740.0,294.0,32.2490309931942,30.0,0.0
0905-6-ym,34.0,word,1693903724.7978828,706.0,288.0,34.52535300326414,30.0,0.0
0905-6-ym,34.0,word,1693903724.8301325,677.0,284.0,29.27456233660889,30.0,0.0
0905-6-ym,34.0,word,1693903724.8623118,651.0,276.0,27.202941017470888,30.0,0.0
0905-6-ym,34.0,word,1693903724.8775103,633.0,269.0,19.313207915827967,30.0,0.0
0905-6-ym,34.0,word,1693903724.911518,612.0,262.0,22.13594362117865,30.0,0.0
0905-6-ym,34.0,word,1693903724.9415383,582.0,261.0,30.01666203960727,30.0,0.0
0905-6-ym,34.0,word,1693903724.9735098,553.0,259.0,29.068883707497267,30.0,0.0
0905-6-ym,34.0,word,1693903725.0057075,534.0,254.0,19.6468827043885,30.0,0.0
0905-6-ym,34.0,word,1693903725.037964,520.0,248.0,15.231546211727816,30.0,0.0
0905-6-ym,34.0,word,1693903725.069546,534.0,242.0,15.231546211727816,30.0,0.0
0905-6-ym,34.0,word,1693903725.1015477,565.0,236.0,31.575306807693888,30.0,0.0
0905-6-ym,34.0,word,1693903725.1184566,596.0,229.0,31.78049716414141,30.0,0.0
0905-6-ym,34.0,word,1693903725.149722,626.0,222.0,30.80584360149873,30.0,0.0
0905-6-ym,34.0,word,1693903725.1817806,650.0,218.0,24.33105012119288,30.0,0.0
0905-6-ym,34.0,word,1693903725.2137172,668.0,215.0,18.24828759089466,30.0,0.0
0905-6-ym,34.0,word,1693903725.2461042,675.0,215.0,7.0,30.0,0.0
0905-6-ym,34.0,word,1693903725.277598,662.0,222.0,14.7648230602334,30.0,0.0
0905-6-ym,34.0,word,1693903725.3096025,654.0,226.0,8.94427190999916,30.0,0.0
0905-6-ym,34.0,word,1693903725.3420603,647.0,229.0,7.615773105863909,30.0,0.0
0905-6-ym,34.0,word,1693903725.3738422,637.0,234.0,11.180339887498947,30.0,0.0
0905-6-ym,34.0,word,1693903725.4059825,626.0,239.0,12.083045973594572,30.0,0.0
0905-6-ym,34.0,word,1693903725.4219606,615.0,243.0,11.704699910719626,30.0,0.0
0905-6-ym,34.0,word,1693903725.4536068,606.0,247.0,9.848857801796104,30.0,0.0
0905-6-ym,34.0,word,1693903725.4856863,611.0,250.0,5.830951894845301,30.0,0.0
0905-6-ym,34.0,word,1693903725.5176802,663.0,250.0,52.0,30.0,0.0
0905-6-ym,34.0,word,1693903725.550088,760.0,248.0,97.02061636580136,30.0,0.0
0905-6-ym,34.0,word,1693903725.5821571,846.0,244.0,86.09297300012354,30.0,0.0
0905-6-ym,34.0,word,1693903725.6143742,901.0,243.0,55.00909015790027,30.0,0.0
0905-6-ym,34.0,word,1693903725.6457708,937.0,246.0,36.12478373637688,30.0,0.0
0905-6-ym,34.0,word,1693903725.6779418,962.0,247.0,25.019992006393608,30.0,0.0
0905-6-ym,34.0,word,1693903725.6943274,1011.0,250.0,49.09175083453431,30.0,0.0
0905-6-ym,34.0,word,1693903725.726395,1051.0,254.0,40.19950248448356,30.0,0.0
0905-6-ym,34.0,word,1693903725.7584248,1071.0,256.0,20.09975124224178,30.0,0.0
0905-6-ym,34.0,word,1693903725.7900217,1083.0,258.0,12.16552506059644,30.0,0.0
0905-6-ym,34.0,word,1693903725.8221953,1091.0,258.0,8.0,30.0,0.0
0905-6-ym,34.0,word,1693903725.8543437,1095.0,259.0,4.123105625617661,30.0,0.0
0905-6-ym,34.0,word,1693903725.8855305,1121.0,264.0,26.476404589747453,30.0,0.0
0905-6-ym,34.0,word,1693903725.9175303,1202.0,273.0,81.49846624323675,30.0,0.0
0905-6-ym,34.0,word,1693903725.9500172,1284.0,277.0,82.09750300709517,30.0,0.0
0905-6-ym,34.0,word,1693903725.9662108,1337.0,280.0,53.08483775994799,30.0,0.0
0905-6-ym,34.0,word,1693903725.9974816,1368.0,282.0,31.064449134018133,30.0,0.0
0905-6-ym,34.0,word,1693903726.0299456,1386.0,284.0,18.110770276274835,30.0,0.0
0905-6-ym,34.0,word,1693903726.06202,1396.0,284.0,10.0,30.0,0.0
0905-6-ym,34.0,word,1693903726.094434,1423.0,287.0,27.16615541441225,30.0,0.0
0905-6-ym,34.0,word,1693903726.125798,1447.0,289.0,24.08318915758459,30.0,0.0
0905-6-ym,34.0,word,1693903726.1578016,1463.0,289.0,16.0,30.0,0.0
0905-6-ym,34.0,word,1693903726.1902215,1473.0,288.0,10.04987562112089,30.0,0.0
0905-6-ym,34.0,word,1693903726.222256,1474.0,286.0,2.23606797749979,30.0,0.0
0905-6-ym,34.0,word,1693903726.238276,1436.0,284.0,38.05259518088089,30.0,0.0
0905-6-ym,34.0,word,1693903726.269706,1112.0,300.0,324.3948211670464,30.0,0.0
0905-6-ym,34.0,word,1693903726.301714,744.0,323.0,368.71804946327217,30.0,0.0
0905-6-ym,34.0,word,1693903726.3338728,571.0,328.0,173.07223925286226,30.0,0.0
0905-6-ym,34.0,word,1693903726.365976,504.0,328.0,67.0,30.0,0.0
0905-6-ym,34.0,word,1693903726.3983445,481.0,327.0,23.021728866442675,30.0,0.0
0905-6-ym,34.0,word,1693903726.4303217,443.0,339.0,39.84971769034255,30.0,0.0
0905-6-ym,34.0,word,1693903726.4618485,416.0,343.0,27.29468812791236,30.0,0.0
0905-6-ym,34.0,word,1693903726.4939165,406.0,346.0,10.44030650891055,30.0,0.0
0905-6-ym,34.0,word,1693903726.510327,400.0,347.0,6.082762530298219,30.0,0.0
0905-6-ym,34.0,word,1693903726.5416503,397.0,346.0,3.1622776601683795,30.0,0.0
0905-6-ym,34.0,word,1693903726.5739589,394.0,345.0,3.1622776601683795,30.0,0.0
0905-6-ym,34.0,word,1693903726.6055582,394.0,344.0,1.0,30.0,0.0
0905-6-ym,34.0,word,1693903726.637681,456.0,329.0,63.788713735268246,30.0,0.0
0905-6-ym,34.0,word,1693903726.66968,829.0,296.0,374.4569401146145,30.0,0.0
0905-6-ym,34.0,word,1693903726.7019808,1164.0,275.0,335.6575635971876,30.0,0.0
0905-6-ym,34.0,word,1693903726.733608,1306.0,265.0,142.35167719419397,30.0,0.0
0905-6-ym,34.0,word,1693903726.7657845,1356.0,260.0,50.24937810560445,30.0,0.0
0905-6-ym,34.0,word,1693903726.7817862,1329.0,255.0,27.459060435491963,30.0,0.0
0905-6-ym,34.0,word,1693903726.8140292,1197.0,262.0,132.1854757528224,30.0,0.0
0905-6-ym,34.0,word,1693903726.8455071,1132.0,266.0,65.12296062065974,30.0,0.0
0905-6-ym,34.0,word,1693903726.878085,1013.0,274.0,119.26860441876563,30.0,0.0
0905-6-ym,34.0,word,1693903726.9102592,904.0,283.0,109.37092849564732,30.0,0.0
0905-6-ym,34.0,word,1693903726.942236,831.0,291.0,73.43704787094863,30.0,0.0
0905-6-ym,34.0,word,1693903726.9736588,783.0,298.0,48.507731342539614,30.0,0.0
0905-6-ym,34.0,word,1693903727.0058775,709.0,312.0,75.31268153505093,30.0,0.0
0905-6-ym,34.0,word,1693903727.038031,662.0,321.0,47.8539444560216,30.0,0.0
0905-6-ym,34.0,word,1693903727.0541022,636.0,324.0,26.1725046566048,30.0,0.0
0905-6-ym,34.0,word,1693903727.0855718,621.0,329.0,15.811388300841896,30.0,0.0
0905-6-ym,34.0,word,1693903727.1178727,611.0,333.0,10.770329614269007,30.0,0.0
0905-6-ym,34.0,word,1693903727.1500225,649.0,334.0,38.01315561749642,30.0,0.0
0905-6-ym,34.0,word,1693903727.1820486,700.0,333.0,51.0098029794274,30.0,0.0
0905-6-ym,34.0,word,1693903727.2140455,809.0,329.0,109.07336980216571,30.0,0.0
0905-6-ym,34.0,word,1693903727.246461,910.0,327.0,101.01980003939822,30.0,0.0
0905-6-ym,34.0,word,1693903727.277775,978.0,328.0,68.00735254367721,30.0,0.0
0905-6-ym,34.0,word,1693903727.2939336,1018.0,326.0,40.049968789001575,30.0,0.0
0905-6-ym,34.0,word,1693903727.3264596,1041.0,328.0,23.08679276123039,30.0,0.0
0905-6-ym,34.0,word,1693903727.3577676,1057.0,329.0,16.0312195418814,30.0,0.0
0905-6-ym,34.0,word,1693903727.390145,1115.0,337.0,58.54912467321779,30.0,0.0
0905-6-ym,34.0,word,1693903727.4215517,1232.0,343.0,117.15374513859982,30.0,0.0
0905-6-ym,34.0,word,1693903727.4539766,1313.0,344.0,81.00617260431454,30.0,0.0
0905-6-ym,34.0,word,1693903727.4860592,1354.0,345.0,41.01219330881976,30.0,0.0
0905-6-ym,34.0,word,1693903727.5180304,1377.0,346.0,23.021728866442675,30.0,0.0
0905-6-ym,34.0,word,1693903727.5500054,1390.0,348.0,13.152946437965904,30.0,0.0
0905-6-ym,34.0,word,1693903727.5660064,1398.0,346.0,8.246211251235321,30.0,0.0
0905-6-ym,34.0,word,1693903727.5981529,1414.0,347.0,16.0312195418814,30.0,0.0
0905-6-ym,34.0,word,1693903727.630286,1432.0,350.0,18.24828759089466,30.0,0.0
0905-6-ym,34.0,word,1693903727.6623535,1441.0,351.0,9.055385138137416,30.0,0.0
0905-6-ym,34.0,word,1693903727.6937487,1413.0,351.0,28.0,30.0,0.0
0905-6-ym,34.0,word,1693903727.7259245,1125.0,374.0,288.9169430822637,30.0,0.0
0905-6-ym,34.0,word,1693903727.7580674,749.0,405.0,377.275761214526,30.0,0.0
0905-6-ym,34.0,word,1693903727.789538,568.0,418.0,181.46625030566975,30.0,0.0
0905-6-ym,34.0,word,1693903727.82343,495.0,424.0,73.24616030891995,30.0,0.0
