tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
仙人,"[[24, 25]]",[2],0,middle,14,2,"[""\u5929\u8c34"", ""\u3002"", ""\u6606\u4ed1""]","[""\u59dc\u5b50\u7259"", ""\u643a"", ""<EOR>""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1"""
姜子牙,"[[26, 27, 28]]",[2],0,middle,15,1,"[""\u3002"", ""\u6606\u4ed1"", ""\u4ed9\u4eba""]","[""\u643a"", ""<EOR>""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1\u4ed9\u4eba"""
携,[[29]],[2],0,row_end,16,0,"[""\u6606\u4ed1"", ""\u4ed9\u4eba"", ""\u59dc\u5b50\u7259""]","[""<EOR>""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259"""
“,[[0]],[3],0,row_start,0,18,"[""<SOR>""]","[""\u5c01\u795e\u699c"", ""\u201d"", ""\u4e0b\u5c71""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a"""
封神榜,"[[1, 2, 3]]",[3],0,middle,1,17,"[""<SOR>"", ""\u201c""]","[""\u201d"", ""\u4e0b\u5c71"", ""\uff0c""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c"""
”,[[4]],[3],0,middle,2,16,"[""<SOR>"", ""\u201c"", ""\u5c01\u795e\u699c""]","[""\u4e0b\u5c71"", ""\uff0c"", ""\u5bfb\u627e""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c\u5c01\u795e\u699c"""
下山,"[[5, 6]]",[3],0,middle,3,15,"[""\u201c"", ""\u5c01\u795e\u699c"", ""\u201d""]","[""\uff0c"", ""\u5bfb\u627e"", ""\u5929\u4e0b""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c\u5c01\u795e\u699c\u201d"""
，,[[7]],[3],0,middle,4,14,"[""\u5c01\u795e\u699c"", ""\u201d"", ""\u4e0b\u5c71""]","[""\u5bfb\u627e"", ""\u5929\u4e0b"", ""\u5171\u4e3b""]","""\u5f15\u53d1\u5929\u8c34\u3002\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c\u5c01\u795e\u699c\u201d\u4e0b\u5c71"""
寻找,"[[8, 9]]",[3],0,middle,5,13,"[""\u201d"", ""\u4e0b\u5c71"", ""\uff0c""]","[""\u5929\u4e0b"", ""\u5171\u4e3b"", ""\uff0c""]","""\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c\u5c01\u795e\u699c\u201d\u4e0b\u5c71\uff0c"""
天下,"[[10, 11]]",[3],0,middle,6,12,"[""\u4e0b\u5c71"", ""\uff0c"", ""\u5bfb\u627e""]","[""\u5171\u4e3b"", ""\uff0c"", ""\u4ee5""]","""\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c\u5c01\u795e\u699c\u201d\u4e0b\u5c71\uff0c\u5bfb\u627e"""
共主,"[[12, 13]]",[3],0,middle,7,11,"[""\uff0c"", ""\u5bfb\u627e"", ""\u5929\u4e0b""]","[""\uff0c"", ""\u4ee5"", ""\u6551""]","""\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c\u5c01\u795e\u699c\u201d\u4e0b\u5c71\uff0c\u5bfb\u627e\u5929\u4e0b"""
，,[[14]],[3],0,middle,8,10,"[""\u5bfb\u627e"", ""\u5929\u4e0b"", ""\u5171\u4e3b""]","[""\u4ee5"", ""\u6551"", ""\u82cd\u751f""]","""\u6606\u4ed1\u4ed9\u4eba\u59dc\u5b50\u7259\u643a\u201c\u5c01\u795e\u699c\u201d\u4e0b\u5c71\uff0c\u5bfb\u627e\u5929\u4e0b\u5171\u4e3b"""
以,[[15]],[3],0,middle,9,9,"[""\u5929\u4e0b"", ""\u5171\u4e3b"", ""\uff0c""]","[""\u6551"", ""\u82cd\u751f"", ""\u3002""]","""\u5bfb\u627e\u5929\u4e0b\u5171\u4e3b\uff0c"""
救,[[16]],[3],0,middle,10,8,"[""\u5171\u4e3b"", ""\uff0c"", ""\u4ee5""]","[""\u82cd\u751f"", ""\u3002"", ""\u897f\u4f2f\u4faf""]","""\u5bfb\u627e\u5929\u4e0b\u5171\u4e3b\uff0c\u4ee5"""
苍生,"[[17, 18]]",[3],0,middle,11,7,"[""\uff0c"", ""\u4ee5"", ""\u6551""]","[""\u3002"", ""\u897f\u4f2f\u4faf"", ""\u4e4b""]","""\u5bfb\u627e\u5929\u4e0b\u5171\u4e3b\uff0c\u4ee5\u6551"""
。,[[19]],[3],0,middle,12,6,"[""\u4ee5"", ""\u6551"", ""\u82cd\u751f""]","[""\u897f\u4f2f\u4faf"", ""\u4e4b"", ""\u5b50""]","""\u5bfb\u627e\u5929\u4e0b\u5171\u4e3b\uff0c\u4ee5\u6551\u82cd\u751f"""
西伯侯,"[[20, 21, 22]]",[3],0,middle,13,5,"[""\u6551"", ""\u82cd\u751f"", ""\u3002""]","[""\u4e4b"", ""\u5b50"", ""\u59ec\u53d1""]","""\u4ee5\u6551\u82cd\u751f\u3002"""
之,[[23]],[3],0,middle,14,4,"[""\u82cd\u751f"", ""\u3002"", ""\u897f\u4f2f\u4faf""]","[""\u5b50"", ""\u59ec\u53d1"", ""\u9010\u6e10""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf"""
子,[[24]],[3],0,middle,15,3,"[""\u3002"", ""\u897f\u4f2f\u4faf"", ""\u4e4b""]","[""\u59ec\u53d1"", ""\u9010\u6e10"", ""\u53d1""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b"""
姬发,"[[25, 26]]",[3],0,middle,16,2,"[""\u897f\u4f2f\u4faf"", ""\u4e4b"", ""\u5b50""]","[""\u9010\u6e10"", ""\u53d1"", ""<EOR>""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50"""
逐渐,"[[27, 28]]",[3],0,middle,17,1,"[""\u4e4b"", ""\u5b50"", ""\u59ec\u53d1""]","[""\u53d1"", ""<EOR>""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1"""
发,[[29]],[3],1,row_end,18,0,"[""\u5b50"", ""\u59ec\u53d1"", ""\u9010\u6e10""]","[""<EOR>""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10"""
(发)现,[[0]],[4],1,row_start,0,17,"[""<SOR>""]","[""\u6bb7"", ""\u5bff"", ""\u7684""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1"""
殷,[[1]],[4],0,middle,1,16,"[""<SOR>"", ""(\u53d1)\u73b0""]","[""\u5bff"", ""\u7684"", ""\u672c\u6765\u9762\u76ee""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0"""
寿,[[2]],[4],0,middle,2,15,"[""<SOR>"", ""(\u53d1)\u73b0"", ""\u6bb7""]","[""\u7684"", ""\u672c\u6765\u9762\u76ee"", ""\uff0c""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7"""
的,[[3]],[4],0,middle,3,14,"[""(\u53d1)\u73b0"", ""\u6bb7"", ""\u5bff""]","[""\u672c\u6765\u9762\u76ee"", ""\uff0c"", ""\u53cd""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7\u5bff"""
本来面目,"[[4, 5, 6, 7]]",[4],0,middle,4,13,"[""\u6bb7"", ""\u5bff"", ""\u7684""]","[""\uff0c"", ""\u53cd"", ""\u51fa""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7\u5bff\u7684"""
，,[[8]],[4],0,middle,5,12,"[""\u5bff"", ""\u7684"", ""\u672c\u6765\u9762\u76ee""]","[""\u53cd"", ""\u51fa"", ""\u671d\u6b4c""]","""\u4ee5\u6551\u82cd\u751f\u3002\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7\u5bff\u7684\u672c\u6765\u9762\u76ee"""
反,[[9]],[4],0,middle,6,11,"[""\u7684"", ""\u672c\u6765\u9762\u76ee"", ""\uff0c""]","[""\u51fa"", ""\u671d\u6b4c"", ""\u3002""]","""\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7\u5bff\u7684\u672c\u6765\u9762\u76ee\uff0c"""
出,[[10]],[4],0,middle,7,10,"[""\u672c\u6765\u9762\u76ee"", ""\uff0c"", ""\u53cd""]","[""\u671d\u6b4c"", ""\u3002"", ""\u5404\u65b9""]","""\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7\u5bff\u7684\u672c\u6765\u9762\u76ee\uff0c\u53cd"""
朝歌,"[[11, 12]]",[4],0,middle,8,9,"[""\uff0c"", ""\u53cd"", ""\u51fa""]","[""\u3002"", ""\u5404\u65b9"", ""\u52bf\u529b""]","""\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7\u5bff\u7684\u672c\u6765\u9762\u76ee\uff0c\u53cd\u51fa"""
。,[[13]],[4],0,middle,9,8,"[""\u53cd"", ""\u51fa"", ""\u671d\u6b4c""]","[""\u5404\u65b9"", ""\u52bf\u529b"", ""\u6697\u6d41""]","""\u897f\u4f2f\u4faf\u4e4b\u5b50\u59ec\u53d1\u9010\u6e10\u53d1(\u53d1)\u73b0\u6bb7\u5bff\u7684\u672c\u6765\u9762\u76ee\uff0c\u53cd\u51fa\u671d\u6b4c"""
各方,"[[14, 15]]",[4],0,middle,10,7,"[""\u51fa"", ""\u671d\u6b4c"", ""\u3002""]","[""\u52bf\u529b"", ""\u6697\u6d41"", ""\u6d8c\u52a8""]","""\u53cd\u51fa\u671d\u6b4c\u3002"""
势力,"[[16, 17]]",[4],0,middle,11,6,"[""\u671d\u6b4c"", ""\u3002"", ""\u5404\u65b9""]","[""\u6697\u6d41"", ""\u6d8c\u52a8"", ""\uff0c""]","""\u53cd\u51fa\u671d\u6b4c\u3002\u5404\u65b9"""
暗流,"[[18, 19]]",[4],0,middle,12,5,"[""\u3002"", ""\u5404\u65b9"", ""\u52bf\u529b""]","[""\u6d8c\u52a8"", ""\uff0c"", ""\u98ce\u4e91\u53d8\u5e7b""]","""\u53cd\u51fa\u671d\u6b4c\u3002\u5404\u65b9\u52bf\u529b"""
涌动,"[[20, 21]]",[4],0,middle,13,4,"[""\u5404\u65b9"", ""\u52bf\u529b"", ""\u6697\u6d41""]","[""\uff0c"", ""\u98ce\u4e91\u53d8\u5e7b"", ""\u7aef\u502a""]","""\u53cd\u51fa\u671d\u6b4c\u3002\u5404\u65b9\u52bf\u529b\u6697\u6d41"""
，,[[22]],[4],0,middle,14,3,"[""\u52bf\u529b"", ""\u6697\u6d41"", ""\u6d8c\u52a8""]","[""\u98ce\u4e91\u53d8\u5e7b"", ""\u7aef\u502a"", ""\u521d""]","""\u53cd\u51fa\u671d\u6b4c\u3002\u5404\u65b9\u52bf\u529b\u6697\u6d41\u6d8c\u52a8"""
风云变幻,"[[23, 24, 25, 26]]",[4],0,middle,15,2,"[""\u6697\u6d41"", ""\u6d8c\u52a8"", ""\uff0c""]","[""\u7aef\u502a"", ""\u521d"", ""<EOR>""]","""\u5404\u65b9\u52bf\u529b\u6697\u6d41\u6d8c\u52a8\uff0c"""
端倪,"[[27, 28]]",[4],0,middle,16,1,"[""\u6d8c\u52a8"", ""\uff0c"", ""\u98ce\u4e91\u53d8\u5e7b""]","[""\u521d"", ""<EOR>""]","""\u5404\u65b9\u52bf\u529b\u6697\u6d41\u6d8c\u52a8\uff0c\u98ce\u4e91\u53d8\u5e7b"""
初,[[29]],[4],0,row_end,17,0,"[""\uff0c"", ""\u98ce\u4e91\u53d8\u5e7b"", ""\u7aef\u502a""]","[""<EOR>""]","""\u5404\u65b9\u52bf\u529b\u6697\u6d41\u6d8c\u52a8\uff0c\u98ce\u4e91\u53d8\u5e7b\u7aef\u502a"""
显,[[0]],[5],0,row_start,0,15,"[""<SOR>""]","[""\u2026\u2026"", ""\u4e09\u5343\u5e74"", ""\u60f3\u8c61""]","""\u5404\u65b9\u52bf\u529b\u6697\u6d41\u6d8c\u52a8\uff0c\u98ce\u4e91\u53d8\u5e7b\u7aef\u502a\u521d"""
……,"[[1, 2]]",[5],0,middle,1,14,"[""<SOR>"", ""\u663e""]","[""\u4e09\u5343\u5e74"", ""\u60f3\u8c61"", ""\u6210\u771f""]","""\u5404\u65b9\u52bf\u529b\u6697\u6d41\u6d8c\u52a8\uff0c\u98ce\u4e91\u53d8\u5e7b\u7aef\u502a\u521d\u663e"""
三千年,"[[3, 4, 5]]",[5],0,middle,2,13,"[""<SOR>"", ""\u663e"", ""\u2026\u2026""]","[""\u60f3\u8c61"", ""\u6210\u771f"", ""\uff0c""]","""\u98ce\u4e91\u53d8\u5e7b\u7aef\u502a\u521d\u663e\u2026\u2026"""
想象,"[[6, 7]]",[5],0,middle,3,12,"[""\u663e"", ""\u2026\u2026"", ""\u4e09\u5343\u5e74""]","[""\u6210\u771f"", ""\uff0c"", ""\u6062\u5f18""]","""\u98ce\u4e91\u53d8\u5e7b\u7aef\u502a\u521d\u663e\u2026\u2026\u4e09\u5343\u5e74"""
成真,"[[8, 9]]",[5],0,middle,4,11,"[""\u2026\u2026"", ""\u4e09\u5343\u5e74"", ""\u60f3\u8c61""]","[""\uff0c"", ""\u6062\u5f18"", ""\u53f2\u8bd7""]","""\u98ce\u4e91\u53d8\u5e7b\u7aef\u502a\u521d\u663e\u2026\u2026\u4e09\u5343\u5e74\u60f3\u8c61"""
，,[[10]],[5],0,middle,5,10,"[""\u4e09\u5343\u5e74"", ""\u60f3\u8c61"", ""\u6210\u771f""]","[""\u6062\u5f18"", ""\u53f2\u8bd7"", ""\u518d""]","""\u98ce\u4e91\u53d8\u5e7b\u7aef\u502a\u521d\u663e\u2026\u2026\u4e09\u5343\u5e74\u60f3\u8c61\u6210\u771f"""
恢弘,"[[11, 12]]",[5],0,middle,6,9,"[""\u60f3\u8c61"", ""\u6210\u771f"", ""\uff0c""]","[""\u53f2\u8bd7"", ""\u518d"", ""\u521b\u65b0""]","""\u4e09\u5343\u5e74\u60f3\u8c61\u6210\u771f\uff0c"""
史诗,"[[13, 14]]",[5],0,middle,7,8,"[""\u6210\u771f"", ""\uff0c"", ""\u6062\u5f18""]","[""\u518d"", ""\u521b\u65b0"", ""\uff0c""]","""\u4e09\u5343\u5e74\u60f3\u8c61\u6210\u771f\uff0c\u6062\u5f18"""
