tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
报道,"[[9, 10]]",[1],0,middle,6,13,"[""\u591a"", ""\u5bb6"", ""\u5916\u5a92""]","[""\u79f0"", ""\uff0c"", ""\u5bf9""]","""\u8fd1\u65e5\uff0c\u591a\u5bb6\u5916\u5a92"""
称,[[11]],[1],0,middle,7,12,"[""\u5bb6"", ""\u5916\u5a92"", ""\u62a5\u9053""]","[""\uff0c"", ""\u5bf9"", ""\u4fc4""]","""\u8fd1\u65e5\uff0c\u591a\u5bb6\u5916\u5a92\u62a5\u9053"""
，,[[12]],[1],0,middle,8,11,"[""\u5916\u5a92"", ""\u62a5\u9053"", ""\u79f0""]","[""\u5bf9"", ""\u4fc4"", ""\u5236\u88c1""]","""\u8fd1\u65e5\uff0c\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0"""
对,[[13]],[1],0,middle,9,10,"[""\u62a5\u9053"", ""\u79f0"", ""\uff0c""]","[""\u4fc4"", ""\u5236\u88c1"", ""\u4ea7\u751f""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c"""
俄,[[14]],[1],0,middle,10,9,"[""\u79f0"", ""\uff0c"", ""\u5bf9""]","[""\u5236\u88c1"", ""\u4ea7\u751f"", ""\u7684""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9"""
制裁,"[[15, 16]]",[1],0,middle,11,8,"[""\uff0c"", ""\u5bf9"", ""\u4fc4""]","[""\u4ea7\u751f"", ""\u7684"", ""\u5916\u6ea2""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4"""
产生,"[[17, 18]]",[1],0,middle,12,7,"[""\u5bf9"", ""\u4fc4"", ""\u5236\u88c1""]","[""\u7684"", ""\u5916\u6ea2"", ""\u5f71\u54cd""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1"""
的,[[19]],[1],0,middle,13,6,"[""\u4fc4"", ""\u5236\u88c1"", ""\u4ea7\u751f""]","[""\u5916\u6ea2"", ""\u5f71\u54cd"", ""\u4ee4""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f"""
外溢,"[[20, 21]]",[1],0,middle,14,5,"[""\u5236\u88c1"", ""\u4ea7\u751f"", ""\u7684""]","[""\u5f71\u54cd"", ""\u4ee4"", ""\u6b27\u6d32""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684"""
影响,"[[22, 23]]",[1],0,middle,15,4,"[""\u4ea7\u751f"", ""\u7684"", ""\u5916\u6ea2""]","[""\u4ee4"", ""\u6b27\u6d32"", ""\u901a\u80c0""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2"""
令,[[24]],[1],0,middle,16,3,"[""\u7684"", ""\u5916\u6ea2"", ""\u5f71\u54cd""]","[""\u6b27\u6d32"", ""\u901a\u80c0"", ""\u9ad8""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd"""
欧洲,"[[25, 26]]",[1],0,middle,17,2,"[""\u5916\u6ea2"", ""\u5f71\u54cd"", ""\u4ee4""]","[""\u901a\u80c0"", ""\u9ad8"", ""<EOR>""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4"""
通胀,"[[27, 28]]",[1],0,middle,18,1,"[""\u5f71\u54cd"", ""\u4ee4"", ""\u6b27\u6d32""]","[""\u9ad8"", ""<EOR>""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32"""
高,[[29]],[1],1,row_end,19,0,"[""\u4ee4"", ""\u6b27\u6d32"", ""\u901a\u80c0""]","[""<EOR>""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32\u901a\u80c0"""
(高)企,[[0]],[2],1,row_start,0,17,"[""<SOR>""]","[""\uff0c"", ""\u7ecf\u6d4e"", ""\u6301\u7eed""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32\u901a\u80c0\u9ad8"""
，,[[1]],[2],0,middle,1,16,"[""<SOR>"", ""(\u9ad8)\u4f01""]","[""\u7ecf\u6d4e"", ""\u6301\u7eed"", ""\u627f\u538b""]","""\u591a\u5bb6\u5916\u5a92\u62a5\u9053\u79f0\uff0c\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32\u901a\u80c0\u9ad8(\u9ad8)\u4f01"""
经济,"[[2, 3]]",[2],0,middle,2,15,"[""<SOR>"", ""(\u9ad8)\u4f01"", ""\uff0c""]","[""\u6301\u7eed"", ""\u627f\u538b"", ""\u3002""]","""\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32\u901a\u80c0\u9ad8(\u9ad8)\u4f01\uff0c"""
持续,"[[4, 5]]",[2],0,middle,3,14,"[""(\u9ad8)\u4f01"", ""\uff0c"", ""\u7ecf\u6d4e""]","[""\u627f\u538b"", ""\u3002"", ""\u6b27\u6d32""]","""\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32\u901a\u80c0\u9ad8(\u9ad8)\u4f01\uff0c\u7ecf\u6d4e"""
承压,"[[6, 7]]",[2],0,middle,4,13,"[""\uff0c"", ""\u7ecf\u6d4e"", ""\u6301\u7eed""]","[""\u3002"", ""\u6b27\u6d32"", ""\u5185\u90e8""]","""\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32\u901a\u80c0\u9ad8(\u9ad8)\u4f01\uff0c\u7ecf\u6d4e\u6301\u7eed"""
。,[[8]],[2],0,middle,5,12,"[""\u7ecf\u6d4e"", ""\u6301\u7eed"", ""\u627f\u538b""]","[""\u6b27\u6d32"", ""\u5185\u90e8"", ""\u5bf9\u4e8e""]","""\u5bf9\u4fc4\u5236\u88c1\u4ea7\u751f\u7684\u5916\u6ea2\u5f71\u54cd\u4ee4\u6b27\u6d32\u901a\u80c0\u9ad8(\u9ad8)\u4f01\uff0c\u7ecf\u6d4e\u6301\u7eed\u627f\u538b"""
欧洲,"[[9, 10]]",[2],0,middle,6,11,"[""\u6301\u7eed"", ""\u627f\u538b"", ""\u3002""]","[""\u5185\u90e8"", ""\u5bf9\u4e8e"", ""\u5236\u88c1""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002"""
内部,"[[11, 12]]",[2],0,middle,7,10,"[""\u627f\u538b"", ""\u3002"", ""\u6b27\u6d32""]","[""\u5bf9\u4e8e"", ""\u5236\u88c1"", ""\u7ed9""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32"""
对于,"[[13, 14]]",[2],0,middle,8,9,"[""\u3002"", ""\u6b27\u6d32"", ""\u5185\u90e8""]","[""\u5236\u88c1"", ""\u7ed9"", ""\u81ea\u8eab""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8"""
制裁,"[[15, 16]]",[2],0,middle,9,8,"[""\u6b27\u6d32"", ""\u5185\u90e8"", ""\u5bf9\u4e8e""]","[""\u7ed9"", ""\u81ea\u8eab"", ""\u5e26\u6765""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e"""
给,[[17]],[2],0,middle,10,7,"[""\u5185\u90e8"", ""\u5bf9\u4e8e"", ""\u5236\u88c1""]","[""\u81ea\u8eab"", ""\u5e26\u6765"", ""\u7684""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1"""
自身,"[[18, 19]]",[2],0,middle,11,6,"[""\u5bf9\u4e8e"", ""\u5236\u88c1"", ""\u7ed9""]","[""\u5e26\u6765"", ""\u7684"", ""\u95ee\u9898""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9"""
带来,"[[20, 21]]",[2],0,middle,12,5,"[""\u5236\u88c1"", ""\u7ed9"", ""\u81ea\u8eab""]","[""\u7684"", ""\u95ee\u9898"", ""\u6108\u53d1""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9\u81ea\u8eab"""
的,[[22]],[2],0,middle,13,4,"[""\u7ed9"", ""\u81ea\u8eab"", ""\u5e26\u6765""]","[""\u95ee\u9898"", ""\u6108\u53d1"", ""\u62c5\u5fe7""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9\u81ea\u8eab\u5e26\u6765"""
问题,"[[23, 24]]",[2],0,middle,14,3,"[""\u81ea\u8eab"", ""\u5e26\u6765"", ""\u7684""]","[""\u6108\u53d1"", ""\u62c5\u5fe7"", ""\u3002""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9\u81ea\u8eab\u5e26\u6765\u7684"""
愈发,"[[25, 26]]",[2],0,middle,15,2,"[""\u5e26\u6765"", ""\u7684"", ""\u95ee\u9898""]","[""\u62c5\u5fe7"", ""\u3002"", ""<EOR>""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9\u81ea\u8eab\u5e26\u6765\u7684\u95ee\u9898"""
担忧,"[[27, 28]]",[2],0,middle,16,1,"[""\u7684"", ""\u95ee\u9898"", ""\u6108\u53d1""]","[""\u3002"", ""<EOR>""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9\u81ea\u8eab\u5e26\u6765\u7684\u95ee\u9898\u6108\u53d1"""
。,[[29]],[2],0,row_end,17,0,"[""\u95ee\u9898"", ""\u6108\u53d1"", ""\u62c5\u5fe7""]","[""<EOR>""]","""\u7ecf\u6d4e\u6301\u7eed\u627f\u538b\u3002\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9\u81ea\u8eab\u5e26\u6765\u7684\u95ee\u9898\u6108\u53d1\u62c5\u5fe7"""
    ,"[[0, 1]]",[3],0,row_start,0,15,"[""<SOR>""]","[""\u6b27\u76df"", ""\u7edf\u8ba1\u5c40"", ""7\u6708""]","""\u6b27\u6d32\u5185\u90e8\u5bf9\u4e8e\u5236\u88c1\u7ed9\u81ea\u8eab\u5e26\u6765\u7684\u95ee\u9898\u6108\u53d1\u62c5\u5fe7\u3002"""
欧盟,"[[2, 3]]",[3],0,middle,1,14,"[""<SOR>"", ""    ""]","[""\u7edf\u8ba1\u5c40"", ""7\u6708"", ""31\u65e5""]","""    """
统计局,"[[4, 5, 6]]",[3],0,middle,2,13,"[""<SOR>"", ""    "", ""\u6b27\u76df""]","[""7\u6708"", ""31\u65e5"", ""\u516c\u5e03""]","""    \u6b27\u76df"""
7月,"[[7, 8]]",[3],0,middle,3,12,"[""    "", ""\u6b27\u76df"", ""\u7edf\u8ba1\u5c40""]","[""31\u65e5"", ""\u516c\u5e03"", ""\u7684""]","""    \u6b27\u76df\u7edf\u8ba1\u5c40"""
31日,"[[9, 10]]",[3],0,middle,4,11,"[""\u6b27\u76df"", ""\u7edf\u8ba1\u5c40"", ""7\u6708""]","[""\u516c\u5e03"", ""\u7684"", ""\u521d\u6b65""]","""    \u6b27\u76df\u7edf\u8ba1\u5c407\u6708"""
公布,"[[11, 12]]",[3],0,middle,5,10,"[""\u7edf\u8ba1\u5c40"", ""7\u6708"", ""31\u65e5""]","[""\u7684"", ""\u521d\u6b65"", ""\u6570\u636e""]","""    \u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5"""
的,[[13]],[3],0,middle,6,9,"[""7\u6708"", ""31\u65e5"", ""\u516c\u5e03""]","[""\u521d\u6b65"", ""\u6570\u636e"", ""\u663e\u793a""]","""    \u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03"""
初步,"[[14, 15]]",[3],0,middle,7,8,"[""31\u65e5"", ""\u516c\u5e03"", ""\u7684""]","[""\u6570\u636e"", ""\u663e\u793a"", ""\uff0c""]","""    \u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684"""
数据,"[[16, 17]]",[3],0,middle,8,7,"[""\u516c\u5e03"", ""\u7684"", ""\u521d\u6b65""]","[""\u663e\u793a"", ""\uff0c"", ""\u5fb7\u56fd""]","""    \u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65"""
显示,"[[18, 19]]",[3],0,middle,9,6,"[""\u7684"", ""\u521d\u6b65"", ""\u6570\u636e""]","[""\uff0c"", ""\u5fb7\u56fd"", ""\u4eca\u5e74""]","""    \u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e"""
，,[[20]],[3],0,middle,10,5,"[""\u521d\u6b65"", ""\u6570\u636e"", ""\u663e\u793a""]","[""\u5fb7\u56fd"", ""\u4eca\u5e74"", ""\u4e8c""]","""    \u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a"""
德国,"[[21, 22]]",[3],0,middle,11,4,"[""\u6570\u636e"", ""\u663e\u793a"", ""\uff0c""]","[""\u4eca\u5e74"", ""\u4e8c"", ""\u5b63\u5ea6""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c"""
今年,"[[23, 24]]",[3],0,middle,12,3,"[""\u663e\u793a"", ""\uff0c"", ""\u5fb7\u56fd""]","[""\u4e8c"", ""\u5b63\u5ea6"", ""GDP""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd"""
二,[[25]],[3],0,middle,13,2,"[""\uff0c"", ""\u5fb7\u56fd"", ""\u4eca\u5e74""]","[""\u5b63\u5ea6"", ""GDP"", ""<EOR>""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd\u4eca\u5e74"""
季度,"[[26, 27]]",[3],0,middle,14,1,"[""\u5fb7\u56fd"", ""\u4eca\u5e74"", ""\u4e8c""]","[""GDP"", ""<EOR>""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd\u4eca\u5e74\u4e8c"""
GDP,"[[28, 29]]",[3],0,row_end,15,0,"[""\u4eca\u5e74"", ""\u4e8c"", ""\u5b63\u5ea6""]","[""<EOR>""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6"""
环比,"[[0, 1]]",[4],0,row_start,0,16,"[""<SOR>""]","[""\u96f6"", ""\u589e\u957f"", ""\uff0c""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP"""
零,[[2]],[4],0,middle,1,15,"[""<SOR>"", ""\u73af\u6bd4""]","[""\u589e\u957f"", ""\uff0c"", ""\u4e0d\u53ca""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP\u73af\u6bd4"""
增长,"[[3, 4]]",[4],0,middle,2,14,"[""<SOR>"", ""\u73af\u6bd4"", ""\u96f6""]","[""\uff0c"", ""\u4e0d\u53ca"", ""\u5e02\u573a""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP\u73af\u6bd4\u96f6"""
，,[[5]],[4],0,middle,3,13,"[""\u73af\u6bd4"", ""\u96f6"", ""\u589e\u957f""]","[""\u4e0d\u53ca"", ""\u5e02\u573a"", ""\u6b64\u524d""]","""\u6b27\u76df\u7edf\u8ba1\u5c407\u670831\u65e5\u516c\u5e03\u7684\u521d\u6b65\u6570\u636e\u663e\u793a\uff0c\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP\u73af\u6bd4\u96f6\u589e\u957f"""
不及,"[[6, 7]]",[4],0,middle,4,12,"[""\u96f6"", ""\u589e\u957f"", ""\uff0c""]","[""\u5e02\u573a"", ""\u6b64\u524d"", ""\u9884\u671f""]","""\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP\u73af\u6bd4\u96f6\u589e\u957f\uff0c"""
市场,"[[8, 9]]",[4],0,middle,5,11,"[""\u589e\u957f"", ""\uff0c"", ""\u4e0d\u53ca""]","[""\u6b64\u524d"", ""\u9884\u671f"", ""\u7684""]","""\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP\u73af\u6bd4\u96f6\u589e\u957f\uff0c\u4e0d\u53ca"""
此前,"[[10, 11]]",[4],0,middle,6,10,"[""\uff0c"", ""\u4e0d\u53ca"", ""\u5e02\u573a""]","[""\u9884\u671f"", ""\u7684"", ""\u589e\u957f""]","""\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP\u73af\u6bd4\u96f6\u589e\u957f\uff0c\u4e0d\u53ca\u5e02\u573a"""
预期,"[[12, 13]]",[4],0,middle,7,9,"[""\u4e0d\u53ca"", ""\u5e02\u573a"", ""\u6b64\u524d""]","[""\u7684"", ""\u589e\u957f"", ""0.1%""]","""\u5fb7\u56fd\u4eca\u5e74\u4e8c\u5b63\u5ea6GDP\u73af\u6bd4\u96f6\u589e\u957f\uff0c\u4e0d\u53ca\u5e02\u573a\u6b64\u524d"""
