tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
    ,"[[0, 1]]",[0],0,passage_start,0,18,"[""<SOR>""]","[""\u5f57\u661f"", ""\u5ba2\u673a"", ""\u7a7a\u4e2d""]","""<SOP>"""
彗星,"[[2, 3]]",[0],0,middle,1,17,"[""<SOR>"", ""    ""]","[""\u5ba2\u673a"", ""\u7a7a\u4e2d"", ""\u89e3\u4f53""]","""<SOP>    """
客机,"[[4, 5]]",[0],0,middle,2,16,"[""<SOR>"", ""    "", ""\u5f57\u661f""]","[""\u7a7a\u4e2d"", ""\u89e3\u4f53"", ""\uff0c""]","""<SOP>    \u5f57\u661f"""
空中,"[[6, 7]]",[0],0,middle,3,15,"[""    "", ""\u5f57\u661f"", ""\u5ba2\u673a""]","[""\u89e3\u4f53"", ""\uff0c"", ""\u201c""]","""<SOP>    \u5f57\u661f\u5ba2\u673a"""
解体,"[[8, 9]]",[0],0,middle,4,14,"[""\u5f57\u661f"", ""\u5ba2\u673a"", ""\u7a7a\u4e2d""]","[""\uff0c"", ""\u201c"", ""\u5176""]","""<SOP>    \u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d"""
，,[[10]],[0],0,middle,5,13,"[""\u5ba2\u673a"", ""\u7a7a\u4e2d"", ""\u89e3\u4f53""]","[""\u201c"", ""\u5176"", ""\u539f\u56e0""]","""<SOP>    \u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53"""
“,[[11]],[0],0,middle,6,12,"[""\u7a7a\u4e2d"", ""\u89e3\u4f53"", ""\uff0c""]","[""\u5176"", ""\u539f\u56e0"", ""\u4ec5\u4ec5""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c"""
其,[[12]],[0],0,middle,7,11,"[""\u89e3\u4f53"", ""\uff0c"", ""\u201c""]","[""\u539f\u56e0"", ""\u4ec5\u4ec5"", ""\u662f""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c"""
原因,"[[13, 14]]",[0],0,middle,8,10,"[""\uff0c"", ""\u201c"", ""\u5176""]","[""\u4ec5\u4ec5"", ""\u662f"", ""\u7a97\u6237""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c\u5176"""
仅仅,"[[15, 16]]",[0],0,middle,9,9,"[""\u201c"", ""\u5176"", ""\u539f\u56e0""]","[""\u662f"", ""\u7a97\u6237"", ""\u7684""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c\u5176\u539f\u56e0"""
是,[[17]],[0],0,middle,10,8,"[""\u5176"", ""\u539f\u56e0"", ""\u4ec5\u4ec5""]","[""\u7a97\u6237"", ""\u7684"", ""\u5f62\u72b6""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c\u5176\u539f\u56e0\u4ec5\u4ec5"""
窗户,"[[18, 19]]",[0],0,middle,11,7,"[""\u539f\u56e0"", ""\u4ec5\u4ec5"", ""\u662f""]","[""\u7684"", ""\u5f62\u72b6"", ""\u662f""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c\u5176\u539f\u56e0\u4ec5\u4ec5\u662f"""
的,[[20]],[0],0,middle,12,6,"[""\u4ec5\u4ec5"", ""\u662f"", ""\u7a97\u6237""]","[""\u5f62\u72b6"", ""\u662f"", ""\u6b63\u65b9\u5f62""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c\u5176\u539f\u56e0\u4ec5\u4ec5\u662f\u7a97\u6237"""
形状,"[[21, 22]]",[0],0,middle,13,5,"[""\u662f"", ""\u7a97\u6237"", ""\u7684""]","[""\u662f"", ""\u6b63\u65b9\u5f62"", ""\u3002""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c\u5176\u539f\u56e0\u4ec5\u4ec5\u662f\u7a97\u6237\u7684"""
是,[[23]],[0],0,middle,14,4,"[""\u7a97\u6237"", ""\u7684"", ""\u5f62\u72b6""]","[""\u6b63\u65b9\u5f62"", ""\u3002"", ""\u201d""]","""\u5f57\u661f\u5ba2\u673a\u7a7a\u4e2d\u89e3\u4f53\uff0c\u201c\u5176\u539f\u56e0\u4ec5\u4ec5\u662f\u7a97\u6237\u7684\u5f62\u72b6"""
