tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
【,[[0]],[0],0,passage_start,0,9,"[""<SOR>""]","[""\u52a0\u62ff\u5927"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41""]","""<SOP>"""
加拿大,"[[1, 2, 3]]",[0],0,middle,1,8,"[""<SOR>"", ""\u3010""]","[""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41"", ""\u5730""]","""<SOP>\u3010"""
不列颠哥伦比亚省,"[[4, 5, 6, 7, 8, 9, 10, 11]]",[0],0,middle,2,7,"[""<SOR>"", ""\u3010"", ""\u52a0\u62ff\u5927""]","[""41"", ""\u5730"", ""\u53d1\u5e03""]","""<SOP>\u3010\u52a0\u62ff\u5927"""
41,[[12]],[0],0,middle,3,6,"[""\u3010"", ""\u52a0\u62ff\u5927"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701""]","[""\u5730"", ""\u53d1\u5e03"", ""\u7a7a\u6c14""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"""
地,[[13]],[0],0,middle,4,5,"[""\u52a0\u62ff\u5927"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41""]","[""\u53d1\u5e03"", ""\u7a7a\u6c14"", ""\u8d28\u91cf""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141"""
发布,"[[14, 15]]",[0],0,middle,5,4,"[""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41"", ""\u5730""]","[""\u7a7a\u6c14"", ""\u8d28\u91cf"", ""\u8b66\u62a5""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730"""
空气,"[[16, 17]]",[0],0,middle,6,3,"[""41"", ""\u5730"", ""\u53d1\u5e03""]","[""\u8d28\u91cf"", ""\u8b66\u62a5"", ""\u3011""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03"""
质量,"[[18, 19]]",[0],0,middle,7,2,"[""\u5730"", ""\u53d1\u5e03"", ""\u7a7a\u6c14""]","[""\u8b66\u62a5"", ""\u3011"", ""<EOR>""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14"""
警报,"[[20, 21]]",[0],0,middle,8,1,"[""\u53d1\u5e03"", ""\u7a7a\u6c14"", ""\u8d28\u91cf""]","[""\u3011"", ""<EOR>""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf"""
】,[[22]],[0],0,row_end,9,0,"[""\u7a7a\u6c14"", ""\u8d28\u91cf"", ""\u8b66\u62a5""]","[""<EOR>""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5"""
    ,"[[0, 1]]",[1],0,row_start,0,16,"[""<SOR>""]","[""\u5f53\u5730"", ""\u65f6\u95f4"", ""20\u65e5""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3011"""
当地,"[[2, 3]]",[1],0,middle,1,15,"[""<SOR>"", ""    ""]","[""\u65f6\u95f4"", ""20\u65e5"", ""\uff0c""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3011    """
时间,"[[4, 5]]",[1],0,middle,2,14,"[""<SOR>"", ""    "", ""\u5f53\u5730""]","[""20\u65e5"", ""\uff0c"", ""\u6839\u636e""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3011    \u5f53\u5730"""
20日,"[[6, 7]]",[1],0,middle,3,13,"[""    "", ""\u5f53\u5730"", ""\u65f6\u95f4""]","[""\uff0c"", ""\u6839\u636e"", ""\u52a0\u62ff\u5927""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3011    \u5f53\u5730\u65f6\u95f4"""
，,[[8]],[1],0,middle,4,12,"[""\u5f53\u5730"", ""\u65f6\u95f4"", ""20\u65e5""]","[""\u6839\u636e"", ""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8""]","""<SOP>\u3010\u52a0\u62ff\u5927\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u5730\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3011    \u5f53\u5730\u65f6\u95f420\u65e5"""
根据,"[[9, 10]]",[1],0,middle,5,11,"[""\u65f6\u95f4"", ""20\u65e5"", ""\uff0c""]","[""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8"", ""\u7684""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c"""
加拿大,"[[11, 12, 13]]",[1],0,middle,6,10,"[""20\u65e5"", ""\uff0c"", ""\u6839\u636e""]","[""\u73af\u5883\u90e8"", ""\u7684"", ""\u516c\u544a""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e"""
环境部,"[[14, 15, 16]]",[1],0,middle,7,9,"[""\uff0c"", ""\u6839\u636e"", ""\u52a0\u62ff\u5927""]","[""\u7684"", ""\u516c\u544a"", ""\uff0c""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e\u52a0\u62ff\u5927"""
的,[[17]],[1],0,middle,8,8,"[""\u6839\u636e"", ""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8""]","[""\u516c\u544a"", ""\uff0c"", ""\u53d7""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8"""
公告,"[[18, 19]]",[1],0,middle,9,7,"[""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8"", ""\u7684""]","[""\uff0c"", ""\u53d7"", ""\u6797\u706b""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684"""
，,[[20]],[1],0,middle,10,6,"[""\u73af\u5883\u90e8"", ""\u7684"", ""\u516c\u544a""]","[""\u53d7"", ""\u6797\u706b"", ""\u70df\u96fe""]","""\u5f53\u5730\u65f6\u95f420\u65e5\uff0c\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a"""
受,[[21]],[1],0,middle,11,5,"[""\u7684"", ""\u516c\u544a"", ""\uff0c""]","[""\u6797\u706b"", ""\u70df\u96fe"", ""\u5f71\u54cd""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c"""
林火,"[[22, 23]]",[1],0,middle,12,4,"[""\u516c\u544a"", ""\uff0c"", ""\u53d7""]","[""\u70df\u96fe"", ""\u5f71\u54cd"", ""\uff0c""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7"""
烟雾,"[[24, 25]]",[1],0,middle,13,3,"[""\uff0c"", ""\u53d7"", ""\u6797\u706b""]","[""\u5f71\u54cd"", ""\uff0c"", ""\u4e0d""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7\u6797\u706b"""
影响,"[[26, 27]]",[1],0,middle,14,2,"[""\u53d7"", ""\u6797\u706b"", ""\u70df\u96fe""]","[""\uff0c"", ""\u4e0d"", ""<EOR>""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7\u6797\u706b\u70df\u96fe"""
，,[[28]],[1],0,middle,15,1,"[""\u6797\u706b"", ""\u70df\u96fe"", ""\u5f71\u54cd""]","[""\u4e0d"", ""<EOR>""]","""\u6839\u636e\u52a0\u62ff\u5927\u73af\u5883\u90e8\u7684\u516c\u544a\uff0c\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd"""
不,[[29]],[1],1,row_end,16,0,"[""\u70df\u96fe"", ""\u5f71\u54cd"", ""\uff0c""]","[""<EOR>""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c"""
(不)列颠哥伦比亚省,"[[0, 1, 2, 3, 4, 5, 6]]",[2],1,row_start,0,14,"[""<SOR>""]","[""41"", ""\u4e2a"", ""\u5730\u533a""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d"""
41,[[7]],[2],0,middle,1,13,"[""<SOR>"", ""(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701""]","[""\u4e2a"", ""\u5730\u533a"", ""\u53d1\u5e03""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"""
个,[[8]],[2],0,middle,2,12,"[""<SOR>"", ""(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41""]","[""\u5730\u533a"", ""\u53d1\u5e03"", ""\u7a7a\u6c14""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141"""
地区,"[[9, 10]]",[2],0,middle,3,11,"[""(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""41"", ""\u4e2a""]","[""\u53d1\u5e03"", ""\u7a7a\u6c14"", ""\u8d28\u91cf""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a"""
发布,"[[11, 12]]",[2],0,middle,4,10,"[""41"", ""\u4e2a"", ""\u5730\u533a""]","[""\u7a7a\u6c14"", ""\u8d28\u91cf"", ""\u8b66\u62a5""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a"""
空气,"[[13, 14]]",[2],0,middle,5,9,"[""\u4e2a"", ""\u5730\u533a"", ""\u53d1\u5e03""]","[""\u8d28\u91cf"", ""\u8b66\u62a5"", ""\u3002""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03"""
质量,"[[15, 16]]",[2],0,middle,6,8,"[""\u5730\u533a"", ""\u53d1\u5e03"", ""\u7a7a\u6c14""]","[""\u8b66\u62a5"", ""\u3002"", ""\u7a7a\u6c14""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14"""
警报,"[[17, 18]]",[2],0,middle,7,7,"[""\u53d1\u5e03"", ""\u7a7a\u6c14"", ""\u8d28\u91cf""]","[""\u3002"", ""\u7a7a\u6c14"", ""\u8d28\u91cf""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf"""
。,[[19]],[2],0,middle,8,6,"[""\u7a7a\u6c14"", ""\u8d28\u91cf"", ""\u8b66\u62a5""]","[""\u7a7a\u6c14"", ""\u8d28\u91cf"", ""\u6076\u52a3""]","""\u53d7\u6797\u706b\u70df\u96fe\u5f71\u54cd\uff0c\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5"""
空气,"[[20, 21]]",[2],0,middle,9,5,"[""\u8d28\u91cf"", ""\u8b66\u62a5"", ""\u3002""]","[""\u8d28\u91cf"", ""\u6076\u52a3"", ""\u7684""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002"""
质量,"[[22, 23]]",[2],0,middle,10,4,"[""\u8b66\u62a5"", ""\u3002"", ""\u7a7a\u6c14""]","[""\u6076\u52a3"", ""\u7684"", ""\u5730\u533a""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14"""
恶劣,"[[24, 25]]",[2],0,middle,11,3,"[""\u3002"", ""\u7a7a\u6c14"", ""\u8d28\u91cf""]","[""\u7684"", ""\u5730\u533a"", ""\u4e3b""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf"""
的,[[26]],[2],0,middle,12,2,"[""\u7a7a\u6c14"", ""\u8d28\u91cf"", ""\u6076\u52a3""]","[""\u5730\u533a"", ""\u4e3b"", ""<EOR>""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3"""
地区,"[[27, 28]]",[2],0,middle,13,1,"[""\u8d28\u91cf"", ""\u6076\u52a3"", ""\u7684""]","[""\u4e3b"", ""<EOR>""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684"""
主,[[29]],[2],1,row_end,14,0,"[""\u6076\u52a3"", ""\u7684"", ""\u5730\u533a""]","[""<EOR>""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a"""
(主)要,[[0]],[3],1,row_start,0,13,"[""<SOR>""]","[""\u5728"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b"""
在,[[1]],[3],0,middle,1,12,"[""<SOR>"", ""(\u4e3b)\u8981""]","[""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8"", ""\u548c""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981"""
不列颠哥伦比亚省,"[[2, 3, 4, 5, 6, 7, 8, 9]]",[3],0,middle,2,11,"[""<SOR>"", ""(\u4e3b)\u8981"", ""\u5728""]","[""\u4e2d\u90e8"", ""\u548c"", ""\u5357\u90e8""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728"""
中部,"[[10, 11]]",[3],0,middle,3,10,"[""(\u4e3b)\u8981"", ""\u5728"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701""]","[""\u548c"", ""\u5357\u90e8"", ""\uff0c""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"""
和,[[12]],[3],0,middle,4,9,"[""\u5728"", ""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8""]","[""\u5357\u90e8"", ""\uff0c"", ""\u52a0\u62ff\u5927""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8"""
南部,"[[13, 14]]",[3],0,middle,5,8,"[""\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701"", ""\u4e2d\u90e8"", ""\u548c""]","[""\uff0c"", ""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c"""
，,[[15]],[3],0,middle,6,7,"[""\u4e2d\u90e8"", ""\u548c"", ""\u5357\u90e8""]","[""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8"", ""\u5efa\u8bae""]","""\u4e0d(\u4e0d)\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u770141\u4e2a\u5730\u533a\u53d1\u5e03\u7a7a\u6c14\u8d28\u91cf\u8b66\u62a5\u3002\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8"""
加拿大,"[[16, 17, 18]]",[3],0,middle,7,6,"[""\u548c"", ""\u5357\u90e8"", ""\uff0c""]","[""\u73af\u5883\u90e8"", ""\u5efa\u8bae"", ""\u5168""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c"""
环境部,"[[19, 20, 21]]",[3],0,middle,8,5,"[""\u5357\u90e8"", ""\uff0c"", ""\u52a0\u62ff\u5927""]","[""\u5efa\u8bae"", ""\u5168"", ""\u7701""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927"""
建议,"[[22, 23]]",[3],0,middle,9,4,"[""\uff0c"", ""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8""]","[""\u5168"", ""\u7701"", ""\u5c45\u6c11""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8"""
全,[[24]],[3],0,middle,10,3,"[""\u52a0\u62ff\u5927"", ""\u73af\u5883\u90e8"", ""\u5efa\u8bae""]","[""\u7701"", ""\u5c45\u6c11"", ""\u6ce8\u610f""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae"""
省,[[25]],[3],0,middle,11,2,"[""\u73af\u5883\u90e8"", ""\u5efa\u8bae"", ""\u5168""]","[""\u5c45\u6c11"", ""\u6ce8\u610f"", ""<EOR>""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168"""
居民,"[[26, 27]]",[3],0,middle,12,1,"[""\u5efa\u8bae"", ""\u5168"", ""\u7701""]","[""\u6ce8\u610f"", ""<EOR>""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701"""
注意,"[[28, 29]]",[3],0,row_end,13,0,"[""\u5168"", ""\u7701"", ""\u5c45\u6c11""]","[""<EOR>""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11"""
相关,"[[0, 1]]",[4],0,row_start,0,16,"[""<SOR>""]","[""\u5f71\u54cd"", ""\u3002"", ""\u6839\u636e""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f"""
影响,"[[2, 3]]",[4],0,middle,1,15,"[""<SOR>"", ""\u76f8\u5173""]","[""\u3002"", ""\u6839\u636e"", ""\u8b66\u62a5""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f\u76f8\u5173"""
。,[[4]],[4],0,middle,2,14,"[""<SOR>"", ""\u76f8\u5173"", ""\u5f71\u54cd""]","[""\u6839\u636e"", ""\u8b66\u62a5"", ""\uff0c""]","""\u7a7a\u6c14\u8d28\u91cf\u6076\u52a3\u7684\u5730\u533a\u4e3b(\u4e3b)\u8981\u5728\u4e0d\u5217\u98a0\u54e5\u4f26\u6bd4\u4e9a\u7701\u4e2d\u90e8\u548c\u5357\u90e8\uff0c\u52a0\u62ff\u5927\u73af\u5883\u90e8\u5efa\u8bae\u5168\u7701\u5c45\u6c11\u6ce8\u610f\u76f8\u5173\u5f71\u54cd"""
