tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
    ,"[[0, 1]]",[0],0,passage_start,0,19,"[""<SOR>""]","[""\u9910\u54c1"", ""\u4e0d\u4ec5"", ""\u5305\u88c5""]","""<SOP>"""
餐品,"[[2, 3]]",[0],0,middle,1,18,"[""<SOR>"", ""    ""]","[""\u4e0d\u4ec5"", ""\u5305\u88c5"", ""\u5f97""]","""<SOP>    """
不仅,"[[4, 5]]",[0],0,middle,2,17,"[""<SOR>"", ""    "", ""\u9910\u54c1""]","[""\u5305\u88c5"", ""\u5f97"", ""\u76f8\u5f53""]","""<SOP>    \u9910\u54c1"""
包装,"[[6, 7]]",[0],0,middle,3,16,"[""    "", ""\u9910\u54c1"", ""\u4e0d\u4ec5""]","[""\u5f97"", ""\u76f8\u5f53"", ""\u6f02\u4eae""]","""<SOP>    \u9910\u54c1\u4e0d\u4ec5"""
得,[[8]],[0],0,middle,4,15,"[""\u9910\u54c1"", ""\u4e0d\u4ec5"", ""\u5305\u88c5""]","[""\u76f8\u5f53"", ""\u6f02\u4eae"", ""\uff0c""]","""<SOP>    \u9910\u54c1\u4e0d\u4ec5\u5305\u88c5"""
相当,"[[9, 10]]",[0],0,middle,5,14,"[""\u4e0d\u4ec5"", ""\u5305\u88c5"", ""\u5f97""]","[""\u6f02\u4eae"", ""\uff0c"", ""\u6ca1""]","""<SOP>    \u9910\u54c1\u4e0d\u4ec5\u5305\u88c5\u5f97"""
漂亮,"[[11, 12]]",[0],0,middle,6,13,"[""\u5305\u88c5"", ""\u5f97"", ""\u76f8\u5f53""]","[""\uff0c"", ""\u6ca1"", ""\u60f3\u5230""]","""<SOP>    \u9910\u54c1\u4e0d\u4ec5\u5305\u88c5\u5f97\u76f8\u5f53"""
，,[[13]],[0],0,middle,7,12,"[""\u5f97"", ""\u76f8\u5f53"", ""\u6f02\u4eae""]","[""\u6ca1"", ""\u60f3\u5230"", ""\u7684""]","""<SOP>    \u9910\u54c1\u4e0d\u4ec5\u5305\u88c5\u5f97\u76f8\u5f53\u6f02\u4eae"""
没,[[14]],[0],0,middle,8,11,"[""\u76f8\u5f53"", ""\u6f02\u4eae"", ""\uff0c""]","[""\u60f3\u5230"", ""\u7684"", ""\u662f""]","""\u9910\u54c1\u4e0d\u4ec5\u5305\u88c5\u5f97\u76f8\u5f53\u6f02\u4eae\uff0c"""
想到,"[[15, 16]]",[0],0,middle,9,10,"[""\u6f02\u4eae"", ""\uff0c"", ""\u6ca1""]","[""\u7684"", ""\u662f"", ""\u5473\u9053""]","""\u9910\u54c1\u4e0d\u4ec5\u5305\u88c5\u5f97\u76f8\u5f53\u6f02\u4eae\uff0c\u6ca1"""
