tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
露西·莱特比,"[[18, 19, 20, 21, 22, 23]]",[0],0,middle,10,4,"[""\u5bf9"", ""\u82f1\u56fd"", ""\u62a4\u58eb""]","[""\u8c0b\u6740"", ""7"", ""\u540d""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb"""
谋杀,"[[24, 25]]",[0],0,middle,11,3,"[""\u82f1\u56fd"", ""\u62a4\u58eb"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4""]","[""7"", ""\u540d"", ""\u5a74\u513f""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4"""
7,[[26]],[0],0,middle,12,2,"[""\u62a4\u58eb"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u8c0b\u6740""]","[""\u540d"", ""\u5a74\u513f"", ""<EOR>""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u6740"""
名,[[27]],[0],0,middle,13,1,"[""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u8c0b\u6740"", ""7""]","[""\u5a74\u513f"", ""<EOR>""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407"""
婴儿,"[[28, 29]]",[0],0,row_end,14,0,"[""\u8c0b\u6740"", ""7"", ""\u540d""]","[""<EOR>""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d"""
以及,"[[0, 1]]",[1],0,row_start,0,15,"[""<SOR>""]","[""\u8bd5\u56fe"", ""\u6740\u5bb3"", ""\u53e6\u5916""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f"""
试图,"[[2, 3]]",[1],0,middle,1,14,"[""<SOR>"", ""\u4ee5\u53ca""]","[""\u6740\u5bb3"", ""\u53e6\u5916"", ""6""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca"""
杀害,"[[4, 5]]",[1],0,middle,2,13,"[""<SOR>"", ""\u4ee5\u53ca"", ""\u8bd5\u56fe""]","[""\u53e6\u5916"", ""6"", ""\u540d""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe"""
另外,"[[6, 7]]",[1],0,middle,3,12,"[""\u4ee5\u53ca"", ""\u8bd5\u56fe"", ""\u6740\u5bb3""]","[""6"", ""\u540d"", ""\u5a74\u513f""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3"""
6,[[8]],[1],0,middle,4,11,"[""\u8bd5\u56fe"", ""\u6740\u5bb3"", ""\u53e6\u5916""]","[""\u540d"", ""\u5a74\u513f"", ""\u4e00\u6848""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u5916"""
名,[[9]],[1],0,middle,5,10,"[""\u6740\u5bb3"", ""\u53e6\u5916"", ""6""]","[""\u5a74\u513f"", ""\u4e00\u6848"", ""\u505a\u51fa""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166"""
婴儿,"[[10, 11]]",[1],0,middle,6,9,"[""\u53e6\u5916"", ""6"", ""\u540d""]","[""\u4e00\u6848"", ""\u505a\u51fa"", ""\u88c1\u5b9a""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d"""
一案,"[[12, 13]]",[1],0,middle,7,8,"[""6"", ""\u540d"", ""\u5a74\u513f""]","[""\u505a\u51fa"", ""\u88c1\u5b9a"", ""\uff0c""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f"""
做出,"[[14, 15]]",[1],0,middle,8,7,"[""\u540d"", ""\u5a74\u513f"", ""\u4e00\u6848""]","[""\u88c1\u5b9a"", ""\uff0c"", ""\u5224\u5904""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848"""
裁定,"[[16, 17]]",[1],0,middle,9,6,"[""\u5a74\u513f"", ""\u4e00\u6848"", ""\u505a\u51fa""]","[""\uff0c"", ""\u5224\u5904"", ""\u9732\u897f""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848\u505a\u51fa"""
，,[[18]],[1],0,middle,10,5,"[""\u4e00\u6848"", ""\u505a\u51fa"", ""\u88c1\u5b9a""]","[""\u5224\u5904"", ""\u9732\u897f"", ""\u7ec8\u8eab""]","""\u5f53\u5730\u65f6\u95f48\u670821\u65e5\uff0c\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848\u505a\u51fa\u88c1\u5b9a"""
判处,"[[19, 20]]",[1],0,middle,11,4,"[""\u505a\u51fa"", ""\u88c1\u5b9a"", ""\uff0c""]","[""\u9732\u897f"", ""\u7ec8\u8eab"", ""\u76d1\u7981""]","""\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848\u505a\u51fa\u88c1\u5b9a\uff0c"""
露西,"[[21, 22]]",[1],0,middle,12,3,"[""\u88c1\u5b9a"", ""\uff0c"", ""\u5224\u5904""]","[""\u7ec8\u8eab"", ""\u76d1\u7981"", ""\u3002""]","""\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848\u505a\u51fa\u88c1\u5b9a\uff0c\u5224\u5904"""
终身,"[[23, 24]]",[1],0,middle,13,2,"[""\uff0c"", ""\u5224\u5904"", ""\u9732\u897f""]","[""\u76d1\u7981"", ""\u3002"", ""<EOR>""]","""\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848\u505a\u51fa\u88c1\u5b9a\uff0c\u5224\u5904\u9732\u897f"""
监禁,"[[25, 26]]",[1],0,middle,14,1,"[""\u5224\u5904"", ""\u9732\u897f"", ""\u7ec8\u8eab""]","[""\u3002"", ""<EOR>""]","""\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848\u505a\u51fa\u88c1\u5b9a\uff0c\u5224\u5904\u9732\u897f\u7ec8\u8eab"""
。,[[27]],[1],0,row_end,15,0,"[""\u9732\u897f"", ""\u7ec8\u8eab"", ""\u76d1\u7981""]","[""<EOR>""]","""\u6cd5\u5b98\u5bf9\u82f1\u56fd\u62a4\u58eb\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u8c0b\u67407\u540d\u5a74\u513f\u4ee5\u53ca\u8bd5\u56fe\u6740\u5bb3\u53e6\u59166\u540d\u5a74\u513f\u4e00\u6848\u505a\u51fa\u88c1\u5b9a\uff0c\u5224\u5904\u9732\u897f\u7ec8\u8eab\u76d1\u7981"""
    ,"[[0, 1]]",[2],0,row_start,0,15,"[""<SOR>""]","[""\u636e"", ""\u8def\u900f\u793e"", ""\u62a5\u9053""]","""\u5224\u5904\u9732\u897f\u7ec8\u8eab\u76d1\u7981\u3002"""
据,[[2]],[2],0,middle,1,14,"[""<SOR>"", ""    ""]","[""\u8def\u900f\u793e"", ""\u62a5\u9053"", ""\uff0c""]","""    """
路透社,"[[3, 4, 5]]",[2],0,middle,2,13,"[""<SOR>"", ""    "", ""\u636e""]","[""\u62a5\u9053"", ""\uff0c"", ""\u73b0\u5e74""]","""    \u636e"""
报道,"[[6, 7]]",[2],0,middle,3,12,"[""    "", ""\u636e"", ""\u8def\u900f\u793e""]","[""\uff0c"", ""\u73b0\u5e74"", ""33""]","""    \u636e\u8def\u900f\u793e"""
，,[[8]],[2],0,middle,4,11,"[""\u636e"", ""\u8def\u900f\u793e"", ""\u62a5\u9053""]","[""\u73b0\u5e74"", ""33"", ""\u5c81""]","""    \u636e\u8def\u900f\u793e\u62a5\u9053"""
现年,"[[9, 10]]",[2],0,middle,5,10,"[""\u8def\u900f\u793e"", ""\u62a5\u9053"", ""\uff0c""]","[""33"", ""\u5c81"", ""\u7684""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c"""
33,[[11]],[2],0,middle,6,9,"[""\u62a5\u9053"", ""\uff0c"", ""\u73b0\u5e74""]","[""\u5c81"", ""\u7684"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e74"""
岁,[[12]],[2],0,middle,7,8,"[""\uff0c"", ""\u73b0\u5e74"", ""33""]","[""\u7684"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u662f""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433"""
的,[[13]],[2],0,middle,8,7,"[""\u73b0\u5e74"", ""33"", ""\u5c81""]","[""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u662f"", ""\u82f1\u56fd""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81"""
露西·莱特比,"[[14, 15, 16, 17, 18, 19]]",[2],0,middle,9,6,"[""33"", ""\u5c81"", ""\u7684""]","[""\u662f"", ""\u82f1\u56fd"", ""\u73b0\u4ee3\u53f2""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684"""
是,[[20]],[2],0,middle,10,5,"[""\u5c81"", ""\u7684"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4""]","[""\u82f1\u56fd"", ""\u73b0\u4ee3\u53f2"", ""\u4e0a""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4"""
英国,"[[21, 22]]",[2],0,middle,11,4,"[""\u7684"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u662f""]","[""\u73b0\u4ee3\u53f2"", ""\u4e0a"", ""\u6740\u4eba""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f"""
现代史,"[[23, 24, 25]]",[2],0,middle,12,3,"[""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u662f"", ""\u82f1\u56fd""]","[""\u4e0a"", ""\u6740\u4eba"", ""\u6700""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd"""
上,[[26]],[2],0,middle,13,2,"[""\u662f"", ""\u82f1\u56fd"", ""\u73b0\u4ee3\u53f2""]","[""\u6740\u4eba"", ""\u6700"", ""<EOR>""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2"""
杀人,"[[27, 28]]",[2],0,middle,14,1,"[""\u82f1\u56fd"", ""\u73b0\u4ee3\u53f2"", ""\u4e0a""]","[""\u6700"", ""<EOR>""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a"""
最,[[29]],[2],1,row_end,15,0,"[""\u73b0\u4ee3\u53f2"", ""\u4e0a"", ""\u6740\u4eba""]","[""<EOR>""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba"""
(最)多,[[0]],[3],1,row_start,0,14,"[""<SOR>""]","[""\u7684"", ""\u513f\u7ae5"", ""\u8fde\u73af""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700"""
的,[[1]],[3],0,middle,1,13,"[""<SOR>"", ""(\u6700)\u591a""]","[""\u513f\u7ae5"", ""\u8fde\u73af"", ""\u6740\u624b""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a"""
儿童,"[[2, 3]]",[3],0,middle,2,12,"[""<SOR>"", ""(\u6700)\u591a"", ""\u7684""]","[""\u8fde\u73af"", ""\u6740\u624b"", ""\u3002""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684"""
连环,"[[4, 5]]",[3],0,middle,3,11,"[""(\u6700)\u591a"", ""\u7684"", ""\u513f\u7ae5""]","[""\u6740\u624b"", ""\u3002"", ""2015\u5e74""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5"""
杀手,"[[6, 7]]",[3],0,middle,4,10,"[""\u7684"", ""\u513f\u7ae5"", ""\u8fde\u73af""]","[""\u3002"", ""2015\u5e74"", ""6\u6708""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af"""
。,[[8]],[3],0,middle,5,9,"[""\u513f\u7ae5"", ""\u8fde\u73af"", ""\u6740\u624b""]","[""2015\u5e74"", ""6\u6708"", ""\u81f3""]","""\u636e\u8def\u900f\u793e\u62a5\u9053\uff0c\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b"""
2015年,"[[9, 10, 11]]",[3],0,middle,6,8,"[""\u8fde\u73af"", ""\u6740\u624b"", ""\u3002""]","[""6\u6708"", ""\u81f3"", ""2016\u5e74""]","""\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b\u3002"""
6月,"[[12, 13]]",[3],0,middle,7,7,"[""\u6740\u624b"", ""\u3002"", ""2015\u5e74""]","[""\u81f3"", ""2016\u5e74"", ""6\u6708""]","""\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b\u30022015\u5e74"""
至,[[14]],[3],0,middle,8,6,"[""\u3002"", ""2015\u5e74"", ""6\u6708""]","[""2016\u5e74"", ""6\u6708"", ""\u671f\u95f4""]","""\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b\u30022015\u5e746\u6708"""
2016年,"[[15, 16, 17]]",[3],0,middle,9,5,"[""2015\u5e74"", ""6\u6708"", ""\u81f3""]","[""6\u6708"", ""\u671f\u95f4"", ""\uff0c""]","""\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b\u30022015\u5e746\u6708\u81f3"""
6月,"[[18, 19]]",[3],0,middle,10,4,"[""6\u6708"", ""\u81f3"", ""2016\u5e74""]","[""\u671f\u95f4"", ""\uff0c"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4""]","""\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b\u30022015\u5e746\u6708\u81f32016\u5e74"""
期间,"[[20, 21]]",[3],0,middle,11,3,"[""\u81f3"", ""2016\u5e74"", ""6\u6708""]","[""\uff0c"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u901a""]","""\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b\u30022015\u5e746\u6708\u81f32016\u5e746\u6708"""
，,[[22]],[3],0,middle,12,2,"[""2016\u5e74"", ""6\u6708"", ""\u671f\u95f4""]","[""\u9732\u897f\u00b7\u83b1\u7279\u6bd4"", ""\u901a"", ""<EOR>""]","""\u73b0\u5e7433\u5c81\u7684\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u662f\u82f1\u56fd\u73b0\u4ee3\u53f2\u4e0a\u6740\u4eba\u6700(\u6700)\u591a\u7684\u513f\u7ae5\u8fde\u73af\u6740\u624b\u30022015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4"""
露西·莱特比,"[[23, 24, 25, 26, 27, 28]]",[3],0,middle,13,1,"[""6\u6708"", ""\u671f\u95f4"", ""\uff0c""]","[""\u901a"", ""<EOR>""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c"""
通,[[29]],[3],1,row_end,14,0,"[""\u671f\u95f4"", ""\uff0c"", ""\u9732\u897f\u00b7\u83b1\u7279\u6bd4""]","[""<EOR>""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c\u9732\u897f\u00b7\u83b1\u7279\u6bd4"""
(通)过,[[0]],[4],1,row_start,0,16,"[""<SOR>""]","[""\u7ed9"", ""\u53d7\u5bb3"", ""\u5a74\u513f""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u901a"""
给,[[1]],[4],0,middle,1,15,"[""<SOR>"", ""(\u901a)\u8fc7""]","[""\u53d7\u5bb3"", ""\u5a74\u513f"", ""\u6ce8\u5c04""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u901a(\u901a)\u8fc7"""
受害,"[[2, 3]]",[4],0,middle,2,14,"[""<SOR>"", ""(\u901a)\u8fc7"", ""\u7ed9""]","[""\u5a74\u513f"", ""\u6ce8\u5c04"", ""\u7a7a\u6c14""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u901a(\u901a)\u8fc7\u7ed9"""
婴儿,"[[4, 5]]",[4],0,middle,3,13,"[""(\u901a)\u8fc7"", ""\u7ed9"", ""\u53d7\u5bb3""]","[""\u6ce8\u5c04"", ""\u7a7a\u6c14"", ""\u3001""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u901a(\u901a)\u8fc7\u7ed9\u53d7\u5bb3"""
注射,"[[6, 7]]",[4],0,middle,4,12,"[""\u7ed9"", ""\u53d7\u5bb3"", ""\u5a74\u513f""]","[""\u7a7a\u6c14"", ""\u3001"", ""\u80f0\u5c9b\u7d20""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u901a(\u901a)\u8fc7\u7ed9\u53d7\u5bb3\u5a74\u513f"""
空气,"[[8, 9]]",[4],0,middle,5,11,"[""\u53d7\u5bb3"", ""\u5a74\u513f"", ""\u6ce8\u5c04""]","[""\u3001"", ""\u80f0\u5c9b\u7d20"", ""\u6216""]","""2015\u5e746\u6708\u81f32016\u5e746\u6708\u671f\u95f4\uff0c\u9732\u897f\u00b7\u83b1\u7279\u6bd4\u901a(\u901a)\u8fc7\u7ed9\u53d7\u5bb3\u5a74\u513f\u6ce8\u5c04"""
