tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
导致,"[[23, 24]]",[0],0,middle,13,4,"[""\u8ddd\u79bb"", ""\u5929\u6c14"", ""\u539f\u56e0""]","[""\u9910\u98df"", ""\u4e0d"", ""\u70ed""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0"""
餐食,"[[25, 26]]",[0],0,middle,14,3,"[""\u5929\u6c14"", ""\u539f\u56e0"", ""\u5bfc\u81f4""]","[""\u4e0d"", ""\u70ed"", ""\u6211""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4"""
不,[[27]],[0],0,middle,15,2,"[""\u539f\u56e0"", ""\u5bfc\u81f4"", ""\u9910\u98df""]","[""\u70ed"", ""\u6211"", ""<EOR>""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df"""
热,[[28]],[0],0,middle,16,1,"[""\u5bfc\u81f4"", ""\u9910\u98df"", ""\u4e0d""]","[""\u6211"", ""<EOR>""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d"""
我,[[29]],[0],0,row_end,17,0,"[""\u9910\u98df"", ""\u4e0d"", ""\u70ed""]","[""<EOR>""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed"""
就没,"[[0, 1]]",[1],0,row_start,0,18,"[""<SOR>""]","[""\u5728"", ""\u8fd9\u5bb6"", ""\u5e97""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211"""
在,[[2]],[1],0,middle,1,17,"[""<SOR>"", ""\u5c31\u6ca1""]","[""\u8fd9\u5bb6"", ""\u5e97"", ""\u70b9\u5230""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1"""
这家,"[[3, 4]]",[1],0,middle,2,16,"[""<SOR>"", ""\u5c31\u6ca1"", ""\u5728""]","[""\u5e97"", ""\u70b9\u5230"", ""\u8fc7\u70ed""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728"""
店,[[5]],[1],0,middle,3,15,"[""\u5c31\u6ca1"", ""\u5728"", ""\u8fd9\u5bb6""]","[""\u70b9\u5230"", ""\u8fc7\u70ed"", ""\u7684""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6"""
点到,"[[6, 7]]",[1],0,middle,4,14,"[""\u5728"", ""\u8fd9\u5bb6"", ""\u5e97""]","[""\u8fc7\u70ed"", ""\u7684"", ""\u65b0\u9c9c""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97"""
过热,"[[8, 9]]",[1],0,middle,5,13,"[""\u8fd9\u5bb6"", ""\u5e97"", ""\u70b9\u5230""]","[""\u7684"", ""\u65b0\u9c9c"", ""\u9910\u98df""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230"""
的,[[10]],[1],0,middle,6,12,"[""\u5e97"", ""\u70b9\u5230"", ""\u8fc7\u70ed""]","[""\u65b0\u9c9c"", ""\u9910\u98df"", ""\u4e70\u5230""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed"""
新鲜,"[[11, 12]]",[1],0,middle,7,11,"[""\u70b9\u5230"", ""\u8fc7\u70ed"", ""\u7684""]","[""\u9910\u98df"", ""\u4e70\u5230"", ""\u7684""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684"""
餐食,"[[13, 14]]",[1],0,middle,8,10,"[""\u8fc7\u70ed"", ""\u7684"", ""\u65b0\u9c9c""]","[""\u4e70\u5230"", ""\u7684"", ""\u90fd""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c"""
买到,"[[15, 16]]",[1],0,middle,9,9,"[""\u7684"", ""\u65b0\u9c9c"", ""\u9910\u98df""]","[""\u7684"", ""\u90fd"", ""\u662f\u4e0d""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df"""
的,[[17]],[1],0,middle,10,8,"[""\u65b0\u9c9c"", ""\u9910\u98df"", ""\u4e70\u5230""]","[""\u90fd"", ""\u662f\u4e0d"", ""\u77e5\u9053""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230"""
都,[[18]],[1],0,middle,11,7,"[""\u9910\u98df"", ""\u4e70\u5230"", ""\u7684""]","[""\u662f\u4e0d"", ""\u77e5\u9053"", ""\u5728""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684"""
是不,"[[19, 20]]",[1],0,middle,12,6,"[""\u4e70\u5230"", ""\u7684"", ""\u90fd""]","[""\u77e5\u9053"", ""\u5728"", ""\u52a0\u6e29\u53f0""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd"""
知道,"[[21, 22]]",[1],0,middle,13,5,"[""\u7684"", ""\u90fd"", ""\u662f\u4e0d""]","[""\u5728"", ""\u52a0\u6e29\u53f0"", ""\u4e0a""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d"""
在,[[23]],[1],0,middle,14,4,"[""\u90fd"", ""\u662f\u4e0d"", ""\u77e5\u9053""]","[""\u52a0\u6e29\u53f0"", ""\u4e0a"", ""\u653e""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053"""
加温台,"[[24, 25, 26]]",[1],0,middle,15,3,"[""\u662f\u4e0d"", ""\u77e5\u9053"", ""\u5728""]","[""\u4e0a"", ""\u653e"", ""\u4e86""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728"""
上,[[27]],[1],0,middle,16,2,"[""\u77e5\u9053"", ""\u5728"", ""\u52a0\u6e29\u53f0""]","[""\u653e"", ""\u4e86"", ""<EOR>""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0"""
放,[[28]],[1],0,middle,17,1,"[""\u5728"", ""\u52a0\u6e29\u53f0"", ""\u4e0a""]","[""\u4e86"", ""<EOR>""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a"""
了,[[29]],[1],0,row_end,18,0,"[""\u52a0\u6e29\u53f0"", ""\u4e0a"", ""\u653e""]","[""<EOR>""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e"""
多久,"[[0, 1]]",[2],0,row_start,0,19,"[""<SOR>""]","[""\u7684"", ""\u6b8b\u7fb9\u51b7\u7099"", ""\u6211""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86"""
的,[[2]],[2],0,middle,1,18,"[""<SOR>"", ""\u591a\u4e45""]","[""\u6b8b\u7fb9\u51b7\u7099"", ""\u6211"", ""\u4eca\u5929""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45"""
残羹冷炙,"[[3, 4, 5, 6]]",[2],0,middle,2,17,"[""<SOR>"", ""\u591a\u4e45"", ""\u7684""]","[""\u6211"", ""\u4eca\u5929"", ""\u7279\u610f""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684"""
我,[[7]],[2],0,middle,3,16,"[""\u591a\u4e45"", ""\u7684"", ""\u6b8b\u7fb9\u51b7\u7099""]","[""\u4eca\u5929"", ""\u7279\u610f"", ""\u5907\u6ce8""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099"""
今天,"[[8, 9]]",[2],0,middle,4,15,"[""\u7684"", ""\u6b8b\u7fb9\u51b7\u7099"", ""\u6211""]","[""\u7279\u610f"", ""\u5907\u6ce8"", ""\u4e86""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211"""
特意,"[[10, 11]]",[2],0,middle,5,14,"[""\u6b8b\u7fb9\u51b7\u7099"", ""\u6211"", ""\u4eca\u5929""]","[""\u5907\u6ce8"", ""\u4e86"", ""\u8981""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211\u4eca\u5929"""
备注,"[[12, 13]]",[2],0,middle,6,13,"[""\u6211"", ""\u4eca\u5929"", ""\u7279\u610f""]","[""\u4e86"", ""\u8981"", ""\u70ed""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211\u4eca\u5929\u7279\u610f"""
了,[[14]],[2],0,middle,7,12,"[""\u4eca\u5929"", ""\u7279\u610f"", ""\u5907\u6ce8""]","[""\u8981"", ""\u70ed"", ""\u7684""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211\u4eca\u5929\u7279\u610f\u5907\u6ce8"""
要,[[15]],[2],0,middle,8,11,"[""\u7279\u610f"", ""\u5907\u6ce8"", ""\u4e86""]","[""\u70ed"", ""\u7684"", ""\u70ed""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211\u4eca\u5929\u7279\u610f\u5907\u6ce8\u4e86"""
热,[[16]],[2],0,middle,9,10,"[""\u5907\u6ce8"", ""\u4e86"", ""\u8981""]","[""\u7684"", ""\u70ed"", ""\u7684""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211\u4eca\u5929\u7279\u610f\u5907\u6ce8\u4e86\u8981"""
的,[[17]],[2],0,middle,10,9,"[""\u4e86"", ""\u8981"", ""\u70ed""]","[""\u70ed"", ""\u7684"", ""\u70ed""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211\u4eca\u5929\u7279\u610f\u5907\u6ce8\u4e86\u8981\u70ed"""
热,[[18]],[2],0,middle,11,8,"[""\u8981"", ""\u70ed"", ""\u7684""]","[""\u7684"", ""\u70ed"", ""\u7684""]","""<SOP>    \u9ea6\u5f53\u52b3\u79bb\u6211\u5bb6633m\u4e09\u4f0f\u5929\u6c14\u4e0d\u5b58\u5728\u8ddd\u79bb\u5929\u6c14\u539f\u56e0\u5bfc\u81f4\u9910\u98df\u4e0d\u70ed\u6211\u5c31\u6ca1\u5728\u8fd9\u5bb6\u5e97\u70b9\u5230\u8fc7\u70ed\u7684\u65b0\u9c9c\u9910\u98df\u4e70\u5230\u7684\u90fd\u662f\u4e0d\u77e5\u9053\u5728\u52a0\u6e29\u53f0\u4e0a\u653e\u4e86\u591a\u4e45\u7684\u6b8b\u7fb9\u51b7\u7099\u6211\u4eca\u5929\u7279\u610f\u5907\u6ce8\u4e86\u8981\u70ed\u7684"""
