tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
捉,[[29]],[0],0,row_end,17,0,"[""\u73a9"", ""\uff0c"", ""\u722c\u6811""]","[""<EOR>""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811"""
虫,[[0]],[1],0,row_start,0,20,"[""<SOR>""]","[""\u4e0b"", ""\u6cb3"", ""\u635e\u9c7c""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349"""
下,[[1]],[1],0,middle,1,19,"[""<SOR>"", ""\u866b""]","[""\u6cb3"", ""\u635e\u9c7c"", ""\u5728""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b"""
河,[[2]],[1],0,middle,2,18,"[""<SOR>"", ""\u866b"", ""\u4e0b""]","[""\u635e\u9c7c"", ""\u5728"", ""\u5c71\u5761""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b"""
捞鱼,"[[3, 4]]",[1],0,middle,3,17,"[""\u866b"", ""\u4e0b"", ""\u6cb3""]","[""\u5728"", ""\u5c71\u5761"", ""\u4e0a""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3"""
在,[[5]],[1],0,middle,4,16,"[""\u4e0b"", ""\u6cb3"", ""\u635e\u9c7c""]","[""\u5c71\u5761"", ""\u4e0a"", ""\u8dd1\u6765\u8dd1\u53bb""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c"""
山坡,"[[6, 7]]",[1],0,middle,5,15,"[""\u6cb3"", ""\u635e\u9c7c"", ""\u5728""]","[""\u4e0a"", ""\u8dd1\u6765\u8dd1\u53bb"", ""\u5230""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728"""
上,[[8]],[1],0,middle,6,14,"[""\u635e\u9c7c"", ""\u5728"", ""\u5c71\u5761""]","[""\u8dd1\u6765\u8dd1\u53bb"", ""\u5230"", ""\u4e0d""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761"""
跑来跑去,"[[9, 10, 11, 12]]",[1],0,middle,7,13,"[""\u5728"", ""\u5c71\u5761"", ""\u4e0a""]","[""\u5230"", ""\u4e0d"", ""\u8ba4\u8bc6""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a"""
到,[[13]],[1],0,middle,8,12,"[""\u5c71\u5761"", ""\u4e0a"", ""\u8dd1\u6765\u8dd1\u53bb""]","[""\u4e0d"", ""\u8ba4\u8bc6"", ""\u7684""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb"""
不,[[14]],[1],0,middle,9,11,"[""\u4e0a"", ""\u8dd1\u6765\u8dd1\u53bb"", ""\u5230""]","[""\u8ba4\u8bc6"", ""\u7684"", ""\u5730\u65b9""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230"""
认识,"[[15, 16]]",[1],0,middle,10,10,"[""\u8dd1\u6765\u8dd1\u53bb"", ""\u5230"", ""\u4e0d""]","[""\u7684"", ""\u5730\u65b9"", ""\u778e""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d"""
的,[[17]],[1],0,middle,11,9,"[""\u5230"", ""\u4e0d"", ""\u8ba4\u8bc6""]","[""\u5730\u65b9"", ""\u778e"", ""\u8d70""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6"""
地方,"[[18, 19]]",[1],0,middle,12,8,"[""\u4e0d"", ""\u8ba4\u8bc6"", ""\u7684""]","[""\u778e"", ""\u8d70"", ""\u63a2\u9669""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684"""
瞎,[[20]],[1],0,middle,13,7,"[""\u8ba4\u8bc6"", ""\u7684"", ""\u5730\u65b9""]","[""\u8d70"", ""\u63a2\u9669"", ""\uff0c""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9"""
走,[[21]],[1],0,middle,14,6,"[""\u7684"", ""\u5730\u65b9"", ""\u778e""]","[""\u63a2\u9669"", ""\uff0c"", ""\u5929\u9ed1""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e"""
探险,"[[22, 23]]",[1],0,middle,15,5,"[""\u5730\u65b9"", ""\u778e"", ""\u8d70""]","[""\uff0c"", ""\u5929\u9ed1"", ""\u4e86""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70"""
，,[[24]],[1],0,middle,16,4,"[""\u778e"", ""\u8d70"", ""\u63a2\u9669""]","[""\u5929\u9ed1"", ""\u4e86"", ""\u5c31""]","""\u5929\u5929\u548c\u90bb\u5c45\u5c0f\u4f19\u4f34\u4eec\u5728\u5916\u9762\u75af\u73a9\uff0c\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669"""
天黑,"[[25, 26]]",[1],0,middle,17,3,"[""\u8d70"", ""\u63a2\u9669"", ""\uff0c""]","[""\u4e86"", ""\u5c31"", ""\u4e00""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c"""
了,[[27]],[1],0,middle,18,2,"[""\u63a2\u9669"", ""\uff0c"", ""\u5929\u9ed1""]","[""\u5c31"", ""\u4e00"", ""<EOR>""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1"""
就,[[28]],[1],0,middle,19,1,"[""\uff0c"", ""\u5929\u9ed1"", ""\u4e86""]","[""\u4e00"", ""<EOR>""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1\u4e86"""
一,[[29]],[1],1,row_end,20,0,"[""\u5929\u9ed1"", ""\u4e86"", ""\u5c31""]","[""<EOR>""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1\u4e86\u5c31"""
(一)身,[[0]],[2],1,row_start,0,20,"[""<SOR>""]","[""\u571f"", ""\u56de\u5bb6"", ""\u5403\u996d""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1\u4e86\u5c31\u4e00"""
土,[[1]],[2],0,middle,1,19,"[""<SOR>"", ""(\u4e00)\u8eab""]","[""\u56de\u5bb6"", ""\u5403\u996d"", ""\uff0c""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab"""
回家,"[[2, 3]]",[2],0,middle,2,18,"[""<SOR>"", ""(\u4e00)\u8eab"", ""\u571f""]","[""\u5403\u996d"", ""\uff0c"", ""\u7136\u540e""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f"""
吃饭,"[[4, 5]]",[2],0,middle,3,17,"[""(\u4e00)\u8eab"", ""\u571f"", ""\u56de\u5bb6""]","[""\uff0c"", ""\u7136\u540e"", ""\u6d17""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6"""
，,[[6]],[2],0,middle,4,16,"[""\u571f"", ""\u56de\u5bb6"", ""\u5403\u996d""]","[""\u7136\u540e"", ""\u6d17"", ""\u4e2a""]","""\u722c\u6811\u6349\u866b\u4e0b\u6cb3\u635e\u9c7c\u5728\u5c71\u5761\u4e0a\u8dd1\u6765\u8dd1\u53bb\u5230\u4e0d\u8ba4\u8bc6\u7684\u5730\u65b9\u778e\u8d70\u63a2\u9669\uff0c\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d"""
然后,"[[7, 8]]",[2],0,middle,5,15,"[""\u56de\u5bb6"", ""\u5403\u996d"", ""\uff0c""]","[""\u6d17"", ""\u4e2a"", ""\u6fa1""]","""\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d\uff0c"""
洗,[[9]],[2],0,middle,6,14,"[""\u5403\u996d"", ""\uff0c"", ""\u7136\u540e""]","[""\u4e2a"", ""\u6fa1"", ""8\u70b9""]","""\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d\uff0c\u7136\u540e"""
个,[[10]],[2],0,middle,7,13,"[""\uff0c"", ""\u7136\u540e"", ""\u6d17""]","[""\u6fa1"", ""8\u70b9"", ""\u7761\u89c9""]","""\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d\uff0c\u7136\u540e\u6d17"""
澡,[[11]],[2],0,middle,8,12,"[""\u7136\u540e"", ""\u6d17"", ""\u4e2a""]","[""8\u70b9"", ""\u7761\u89c9"", ""\uff0c""]","""\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d\uff0c\u7136\u540e\u6d17\u4e2a"""
8点,"[[12, 13]]",[2],0,middle,9,11,"[""\u6d17"", ""\u4e2a"", ""\u6fa1""]","[""\u7761\u89c9"", ""\uff0c"", ""\u5076\u5c14""]","""\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d\uff0c\u7136\u540e\u6d17\u4e2a\u6fa1"""
睡觉,"[[14, 15]]",[2],0,middle,10,10,"[""\u4e2a"", ""\u6fa1"", ""8\u70b9""]","[""\uff0c"", ""\u5076\u5c14"", ""\u4e5f""]","""\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d\uff0c\u7136\u540e\u6d17\u4e2a\u6fa18\u70b9"""
，,[[16]],[2],0,middle,11,9,"[""\u6fa1"", ""8\u70b9"", ""\u7761\u89c9""]","[""\u5076\u5c14"", ""\u4e5f"", ""\u5199\u5199""]","""\u5929\u9ed1\u4e86\u5c31\u4e00(\u4e00)\u8eab\u571f\u56de\u5bb6\u5403\u996d\uff0c\u7136\u540e\u6d17\u4e2a\u6fa18\u70b9\u7761\u89c9"""
偶尔,"[[17, 18]]",[2],0,middle,12,8,"[""8\u70b9"", ""\u7761\u89c9"", ""\uff0c""]","[""\u4e5f"", ""\u5199\u5199"", ""\u4f5c\u4e1a""]","""\u7136\u540e\u6d17\u4e2a\u6fa18\u70b9\u7761\u89c9\uff0c"""
也,[[19]],[2],0,middle,13,7,"[""\u7761\u89c9"", ""\uff0c"", ""\u5076\u5c14""]","[""\u5199\u5199"", ""\u4f5c\u4e1a"", ""\uff0c""]","""\u7136\u540e\u6d17\u4e2a\u6fa18\u70b9\u7761\u89c9\uff0c\u5076\u5c14"""
写写,"[[20, 21]]",[2],0,middle,14,6,"[""\uff0c"", ""\u5076\u5c14"", ""\u4e5f""]","[""\u4f5c\u4e1a"", ""\uff0c"", ""\u60f3""]","""\u7136\u540e\u6d17\u4e2a\u6fa18\u70b9\u7761\u89c9\uff0c\u5076\u5c14\u4e5f"""
作业,"[[22, 23]]",[2],0,middle,15,5,"[""\u5076\u5c14"", ""\u4e5f"", ""\u5199\u5199""]","[""\uff0c"", ""\u60f3"", ""\u5077\u61d2""]","""\u7136\u540e\u6d17\u4e2a\u6fa18\u70b9\u7761\u89c9\uff0c\u5076\u5c14\u4e5f\u5199\u5199"""
，,[[24]],[2],0,middle,16,4,"[""\u4e5f"", ""\u5199\u5199"", ""\u4f5c\u4e1a""]","[""\u60f3"", ""\u5077\u61d2"", ""\u5c31""]","""\u7136\u540e\u6d17\u4e2a\u6fa18\u70b9\u7761\u89c9\uff0c\u5076\u5c14\u4e5f\u5199\u5199\u4f5c\u4e1a"""
想,[[25]],[2],0,middle,17,3,"[""\u5199\u5199"", ""\u4f5c\u4e1a"", ""\uff0c""]","[""\u5077\u61d2"", ""\u5c31"", ""\u4e0d""]","""\u5076\u5c14\u4e5f\u5199\u5199\u4f5c\u4e1a\uff0c"""
偷懒,"[[26, 27]]",[2],0,middle,18,2,"[""\u4f5c\u4e1a"", ""\uff0c"", ""\u60f3""]","[""\u5c31"", ""\u4e0d"", ""<EOR>""]","""\u5076\u5c14\u4e5f\u5199\u5199\u4f5c\u4e1a\uff0c\u60f3"""
就,[[28]],[2],0,middle,19,1,"[""\uff0c"", ""\u60f3"", ""\u5077\u61d2""]","[""\u4e0d"", ""<EOR>""]","""\u5076\u5c14\u4e5f\u5199\u5199\u4f5c\u4e1a\uff0c\u60f3\u5077\u61d2"""
不,[[29]],[2],0,row_end,20,0,"[""\u60f3"", ""\u5077\u61d2"", ""\u5c31""]","[""<EOR>""]","""\u5076\u5c14\u4e5f\u5199\u5199\u4f5c\u4e1a\uff0c\u60f3\u5077\u61d2\u5c31"""
写,[[0]],[3],0,row_start,0,19,"[""<SOR>""]","[""\uff0c"", ""\u7238\u5988"", ""\u4ece\u4e0d""]","""\u5076\u5c14\u4e5f\u5199\u5199\u4f5c\u4e1a\uff0c\u60f3\u5077\u61d2\u5c31\u4e0d"""
，,[[1]],[3],0,middle,1,18,"[""<SOR>"", ""\u5199""]","[""\u7238\u5988"", ""\u4ece\u4e0d"", ""\u7ba1""]","""\u5076\u5c14\u4e5f\u5199\u5199\u4f5c\u4e1a\uff0c\u60f3\u5077\u61d2\u5c31\u4e0d\u5199"""
爸妈,"[[2, 3]]",[3],0,middle,2,17,"[""<SOR>"", ""\u5199"", ""\uff0c""]","[""\u4ece\u4e0d"", ""\u7ba1"", ""\uff0c""]","""\u60f3\u5077\u61d2\u5c31\u4e0d\u5199\uff0c"""
从不,"[[4, 5]]",[3],0,middle,3,16,"[""\u5199"", ""\uff0c"", ""\u7238\u5988""]","[""\u7ba1"", ""\uff0c"", ""\u53cd\u6b63""]","""\u60f3\u5077\u61d2\u5c31\u4e0d\u5199\uff0c\u7238\u5988"""
管,[[6]],[3],0,middle,4,15,"[""\uff0c"", ""\u7238\u5988"", ""\u4ece\u4e0d""]","[""\uff0c"", ""\u53cd\u6b63"", ""\u7b2c\u4e8c""]","""\u60f3\u5077\u61d2\u5c31\u4e0d\u5199\uff0c\u7238\u5988\u4ece\u4e0d"""
，,[[7]],[3],0,middle,5,14,"[""\u7238\u5988"", ""\u4ece\u4e0d"", ""\u7ba1""]","[""\u53cd\u6b63"", ""\u7b2c\u4e8c"", ""\u5929""]","""\u60f3\u5077\u61d2\u5c31\u4e0d\u5199\uff0c\u7238\u5988\u4ece\u4e0d\u7ba1"""
反正,"[[8, 9]]",[3],0,middle,6,13,"[""\u4ece\u4e0d"", ""\u7ba1"", ""\uff0c""]","[""\u7b2c\u4e8c"", ""\u5929"", ""\u6328\u9a82""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c"""
第二,"[[10, 11]]",[3],0,middle,7,12,"[""\u7ba1"", ""\uff0c"", ""\u53cd\u6b63""]","[""\u5929"", ""\u6328\u9a82"", ""\u7f5a\u7ad9""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63"""
天,[[12]],[3],0,middle,8,11,"[""\uff0c"", ""\u53cd\u6b63"", ""\u7b2c\u4e8c""]","[""\u6328\u9a82"", ""\u7f5a\u7ad9"", ""\u6253""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63\u7b2c\u4e8c"""
挨骂,"[[13, 14]]",[3],0,middle,9,10,"[""\u53cd\u6b63"", ""\u7b2c\u4e8c"", ""\u5929""]","[""\u7f5a\u7ad9"", ""\u6253"", ""\u624b\u5fc3""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63\u7b2c\u4e8c\u5929"""
罚站,"[[15, 16]]",[3],0,middle,10,9,"[""\u7b2c\u4e8c"", ""\u5929"", ""\u6328\u9a82""]","[""\u6253"", ""\u624b\u5fc3"", ""\u5c31\u662f""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82"""
打,[[17]],[3],0,middle,11,8,"[""\u5929"", ""\u6328\u9a82"", ""\u7f5a\u7ad9""]","[""\u624b\u5fc3"", ""\u5c31\u662f"", ""\u3002""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9"""
手心,"[[18, 19]]",[3],0,middle,12,7,"[""\u6328\u9a82"", ""\u7f5a\u7ad9"", ""\u6253""]","[""\u5c31\u662f"", ""\u3002"", ""\u6211""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253"""
就是,"[[20, 21]]",[3],0,middle,13,6,"[""\u7f5a\u7ad9"", ""\u6253"", ""\u624b\u5fc3""]","[""\u3002"", ""\u6211"", ""\u611f\u89c9""]","""\u7238\u5988\u4ece\u4e0d\u7ba1\uff0c\u53cd\u6b63\u7b2c\u4e8c\u5929\u6328\u9a82\u7f5a\u7ad9\u6253\u624b\u5fc3"""
