tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
【,[[0]],[0],0,passage_start,0,3,"[""<SOR>""]","[""\u9152\u5e97"", ""\u8bc4\u4ef7"", ""\u3011""]","""<SOP>"""
酒店,"[[1, 2]]",[0],0,middle,1,2,"[""<SOR>"", ""\u3010""]","[""\u8bc4\u4ef7"", ""\u3011"", ""<EOR>""]","""<SOP>\u3010"""
评价,"[[3, 4]]",[0],0,middle,2,1,"[""<SOR>"", ""\u3010"", ""\u9152\u5e97""]","[""\u3011"", ""<EOR>""]","""<SOP>\u3010\u9152\u5e97"""
】,[[5]],[0],0,row_end,3,0,"[""\u3010"", ""\u9152\u5e97"", ""\u8bc4\u4ef7""]","[""<EOR>""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7"""
    ,"[[0, 1]]",[1],0,row_start,0,15,"[""<SOR>""]","[""\u65e9\u9910"", ""\uff1a"", ""\u65e9\u9910""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011"""
早餐,"[[2, 3]]",[1],0,middle,1,14,"[""<SOR>"", ""    ""]","[""\uff1a"", ""\u65e9\u9910"", ""\u81ea\u52a9\u9910""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    """
：,[[4]],[1],0,middle,2,13,"[""<SOR>"", ""    "", ""\u65e9\u9910""]","[""\u65e9\u9910"", ""\u81ea\u52a9\u9910"", ""\u6837\u5f0f""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    \u65e9\u9910"""
早餐,"[[5, 6]]",[1],0,middle,3,12,"[""    "", ""\u65e9\u9910"", ""\uff1a""]","[""\u81ea\u52a9\u9910"", ""\u6837\u5f0f"", ""\u5f88""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    \u65e9\u9910\uff1a"""
自助餐,"[[7, 8, 9]]",[1],0,middle,4,11,"[""\u65e9\u9910"", ""\uff1a"", ""\u65e9\u9910""]","[""\u6837\u5f0f"", ""\u5f88"", ""\u4e30\u5bcc""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    \u65e9\u9910\uff1a\u65e9\u9910"""
样式,"[[10, 11]]",[1],0,middle,5,10,"[""\uff1a"", ""\u65e9\u9910"", ""\u81ea\u52a9\u9910""]","[""\u5f88"", ""\u4e30\u5bcc"", ""\uff0c""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    \u65e9\u9910\uff1a\u65e9\u9910\u81ea\u52a9\u9910"""
很,[[12]],[1],0,middle,6,9,"[""\u65e9\u9910"", ""\u81ea\u52a9\u9910"", ""\u6837\u5f0f""]","[""\u4e30\u5bcc"", ""\uff0c"", ""\u4e2d\u897f\u9910""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    \u65e9\u9910\uff1a\u65e9\u9910\u81ea\u52a9\u9910\u6837\u5f0f"""
丰富,"[[13, 14]]",[1],0,middle,7,8,"[""\u81ea\u52a9\u9910"", ""\u6837\u5f0f"", ""\u5f88""]","[""\uff0c"", ""\u4e2d\u897f\u9910"", ""\u7ed3\u5408""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    \u65e9\u9910\uff1a\u65e9\u9910\u81ea\u52a9\u9910\u6837\u5f0f\u5f88"""
，,[[15]],[1],0,middle,8,7,"[""\u6837\u5f0f"", ""\u5f88"", ""\u4e30\u5bcc""]","[""\u4e2d\u897f\u9910"", ""\u7ed3\u5408"", ""\uff0c""]","""<SOP>\u3010\u9152\u5e97\u8bc4\u4ef7\u3011    \u65e9\u9910\uff1a\u65e9\u9910\u81ea\u52a9\u9910\u6837\u5f0f\u5f88\u4e30\u5bcc"""
中西餐,"[[16, 17, 18]]",[1],0,middle,9,6,"[""\u5f88"", ""\u4e30\u5bcc"", ""\uff0c""]","[""\u7ed3\u5408"", ""\uff0c"", ""\u5c24\u5176""]","""\u65e9\u9910\uff1a\u65e9\u9910\u81ea\u52a9\u9910\u6837\u5f0f\u5f88\u4e30\u5bcc\uff0c"""
结合,"[[19, 20]]",[1],0,middle,10,5,"[""\u4e30\u5bcc"", ""\uff0c"", ""\u4e2d\u897f\u9910""]","[""\uff0c"", ""\u5c24\u5176"", ""\u559c\u6b22""]","""\u65e9\u9910\uff1a\u65e9\u9910\u81ea\u52a9\u9910\u6837\u5f0f\u5f88\u4e30\u5bcc\uff0c\u4e2d\u897f\u9910"""
，,[[21]],[1],0,middle,11,4,"[""\uff0c"", ""\u4e2d\u897f\u9910"", ""\u7ed3\u5408""]","[""\u5c24\u5176"", ""\u559c\u6b22"", ""\u714e\u997c""]","""\u65e9\u9910\uff1a\u65e9\u9910\u81ea\u52a9\u9910\u6837\u5f0f\u5f88\u4e30\u5bcc\uff0c\u4e2d\u897f\u9910\u7ed3\u5408"""
尤其,"[[22, 23]]",[1],0,middle,12,3,"[""\u4e2d\u897f\u9910"", ""\u7ed3\u5408"", ""\uff0c""]","[""\u559c\u6b22"", ""\u714e\u997c"", ""\u679c\u5b50""]","""\u4e2d\u897f\u9910\u7ed3\u5408\uff0c"""
喜欢,"[[24, 25]]",[1],0,middle,13,2,"[""\u7ed3\u5408"", ""\uff0c"", ""\u5c24\u5176""]","[""\u714e\u997c"", ""\u679c\u5b50"", ""<EOR>""]","""\u4e2d\u897f\u9910\u7ed3\u5408\uff0c\u5c24\u5176"""
煎饼,"[[26, 27]]",[1],0,middle,14,1,"[""\uff0c"", ""\u5c24\u5176"", ""\u559c\u6b22""]","[""\u679c\u5b50"", ""<EOR>""]","""\u4e2d\u897f\u9910\u7ed3\u5408\uff0c\u5c24\u5176\u559c\u6b22"""
