tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
画幅,"[[16, 17]]",[1],0,middle,9,6,"[""1.43:1"", ""\u7684"", ""\u5168""]","[""\u5728"", ""IMAX_GT"", ""\u5f97\u4ee5""]","""<SOP>\u300a\u5965\u672c\u6d77\u9ed8\u300b\u5267\u8bc4    IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168"""
在,[[18]],[1],0,middle,10,5,"[""\u7684"", ""\u5168"", ""\u753b\u5e45""]","[""IMAX_GT"", ""\u5f97\u4ee5"", ""\u5b8c\u7f8e""]","""<SOP>\u300a\u5965\u672c\u6d77\u9ed8\u300b\u5267\u8bc4    IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45"""
IMAX_GT,"[[19, 20, 21, 22]]",[1],0,middle,11,4,"[""\u5168"", ""\u753b\u5e45"", ""\u5728""]","[""\u5f97\u4ee5"", ""\u5b8c\u7f8e"", ""\u5448\u73b0""]","""<SOP>\u300a\u5965\u672c\u6d77\u9ed8\u300b\u5267\u8bc4    IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728"""
得以,"[[23, 24]]",[1],0,middle,12,3,"[""\u753b\u5e45"", ""\u5728"", ""IMAX_GT""]","[""\u5b8c\u7f8e"", ""\u5448\u73b0"", ""\uff0c""]","""<SOP>\u300a\u5965\u672c\u6d77\u9ed8\u300b\u5267\u8bc4    IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT"""
完美,"[[25, 26]]",[1],0,middle,13,2,"[""\u5728"", ""IMAX_GT"", ""\u5f97\u4ee5""]","[""\u5448\u73b0"", ""\uff0c"", ""<EOR>""]","""<SOP>\u300a\u5965\u672c\u6d77\u9ed8\u300b\u5267\u8bc4    IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT\u5f97\u4ee5"""
呈现,"[[27, 28]]",[1],0,middle,14,1,"[""IMAX_GT"", ""\u5f97\u4ee5"", ""\u5b8c\u7f8e""]","[""\uff0c"", ""<EOR>""]","""<SOP>\u300a\u5965\u672c\u6d77\u9ed8\u300b\u5267\u8bc4    IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT\u5f97\u4ee5\u5b8c\u7f8e"""
，,[[29]],[1],0,row_end,15,0,"[""\u5f97\u4ee5"", ""\u5b8c\u7f8e"", ""\u5448\u73b0""]","[""<EOR>""]","""<SOP>\u300a\u5965\u672c\u6d77\u9ed8\u300b\u5267\u8bc4    IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT\u5f97\u4ee5\u5b8c\u7f8e\u5448\u73b0"""
观感,"[[0, 1]]",[2],0,row_start,0,16,"[""<SOR>""]","[""\u771f\u7684"", ""\u70b8\u88c2"", ""\uff0c""]","""IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT\u5f97\u4ee5\u5b8c\u7f8e\u5448\u73b0\uff0c"""
真的,"[[2, 3]]",[2],0,middle,1,15,"[""<SOR>"", ""\u89c2\u611f""]","[""\u70b8\u88c2"", ""\uff0c"", ""\u7b2c\u4e00\u6b21""]","""IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT\u5f97\u4ee5\u5b8c\u7f8e\u5448\u73b0\uff0c\u89c2\u611f"""
炸裂,"[[4, 5]]",[2],0,middle,2,14,"[""<SOR>"", ""\u89c2\u611f"", ""\u771f\u7684""]","[""\uff0c"", ""\u7b2c\u4e00\u6b21"", ""\u6709\u5e78""]","""IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT\u5f97\u4ee5\u5b8c\u7f8e\u5448\u73b0\uff0c\u89c2\u611f\u771f\u7684"""
，,[[6]],[2],0,middle,3,13,"[""\u89c2\u611f"", ""\u771f\u7684"", ""\u70b8\u88c2""]","[""\u7b2c\u4e00\u6b21"", ""\u6709\u5e78"", ""\u4f53\u9a8c""]","""IMAX\u80f6\u7247\u673a\u62cd\u51fa\u6765\u76841.43:1\u7684\u5168\u753b\u5e45\u5728IMAX_GT\u5f97\u4ee5\u5b8c\u7f8e\u5448\u73b0\uff0c\u89c2\u611f\u771f\u7684\u70b8\u88c2"""
第一次,"[[7, 8, 9]]",[2],0,middle,4,12,"[""\u771f\u7684"", ""\u70b8\u88c2"", ""\uff0c""]","[""\u6709\u5e78"", ""\u4f53\u9a8c"", ""\u80fd""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c"""
有幸,"[[10, 11]]",[2],0,middle,5,11,"[""\u70b8\u88c2"", ""\uff0c"", ""\u7b2c\u4e00\u6b21""]","[""\u4f53\u9a8c"", ""\u80fd"", ""\u628a""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21"""
体验,"[[12, 13]]",[2],0,middle,6,10,"[""\uff0c"", ""\u7b2c\u4e00\u6b21"", ""\u6709\u5e78""]","[""\u80fd"", ""\u628a"", ""IMAX_GT""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78"""
能,[[14]],[2],0,middle,7,9,"[""\u7b2c\u4e00\u6b21"", ""\u6709\u5e78"", ""\u4f53\u9a8c""]","[""\u628a"", ""IMAX_GT"", ""\u8367\u5e55""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c"""
把,[[15]],[2],0,middle,8,8,"[""\u6709\u5e78"", ""\u4f53\u9a8c"", ""\u80fd""]","[""IMAX_GT"", ""\u8367\u5e55"", ""\u586b\u6ee1""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd"""
IMAX_GT,"[[16, 17, 18, 19]]",[2],0,middle,9,7,"[""\u4f53\u9a8c"", ""\u80fd"", ""\u628a""]","[""\u8367\u5e55"", ""\u586b\u6ee1"", ""\u7684""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628a"""
荧幕,"[[20, 21]]",[2],0,middle,10,6,"[""\u80fd"", ""\u628a"", ""IMAX_GT""]","[""\u586b\u6ee1"", ""\u7684"", ""\u7535\u5f71""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT"""
填满,"[[22, 23]]",[2],0,middle,11,5,"[""\u628a"", ""IMAX_GT"", ""\u8367\u5e55""]","[""\u7684"", ""\u7535\u5f71"", ""\uff0c""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55"""
的,[[24]],[2],0,middle,12,4,"[""IMAX_GT"", ""\u8367\u5e55"", ""\u586b\u6ee1""]","[""\u7535\u5f71"", ""\uff0c"", ""\u4e5f""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1"""
电影,"[[25, 26]]",[2],0,middle,13,3,"[""\u8367\u5e55"", ""\u586b\u6ee1"", ""\u7684""]","[""\uff0c"", ""\u4e5f"", ""\u7b97""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684"""
，,[[27]],[2],0,middle,14,2,"[""\u586b\u6ee1"", ""\u7684"", ""\u7535\u5f71""]","[""\u4e5f"", ""\u7b97"", ""<EOR>""]","""\u89c2\u611f\u771f\u7684\u70b8\u88c2\uff0c\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71"""
也,[[28]],[2],0,middle,15,1,"[""\u7684"", ""\u7535\u5f71"", ""\uff0c""]","[""\u7b97"", ""<EOR>""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c"""
算,[[29]],[2],1,row_end,16,0,"[""\u7535\u5f71"", ""\uff0c"", ""\u4e5f""]","[""<EOR>""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f"""
(算)是,[[0]],[3],1,row_start,0,16,"[""<SOR>""]","[""\u6ca1\u6709"", ""\u8f9c\u8d1f"", ""\u6211""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97"""
没有,"[[1, 2]]",[3],0,middle,1,15,"[""<SOR>"", ""(\u7b97)\u662f""]","[""\u8f9c\u8d1f"", ""\u6211"", ""\u5927\u8001\u8fdc""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f"""
辜负,"[[3, 4]]",[3],0,middle,2,14,"[""<SOR>"", ""(\u7b97)\u662f"", ""\u6ca1\u6709""]","[""\u6211"", ""\u5927\u8001\u8fdc"", ""\u8dd1\u53bb""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709"""
我,[[5]],[3],0,middle,3,13,"[""(\u7b97)\u662f"", ""\u6ca1\u6709"", ""\u8f9c\u8d1f""]","[""\u5927\u8001\u8fdc"", ""\u8dd1\u53bb"", ""\u770b""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f"""
大老远,"[[6, 7, 8]]",[3],0,middle,4,12,"[""\u6ca1\u6709"", ""\u8f9c\u8d1f"", ""\u6211""]","[""\u8dd1\u53bb"", ""\u770b"", ""\u96f6\u70b9""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211"""
跑去,"[[9, 10]]",[3],0,middle,5,11,"[""\u8f9c\u8d1f"", ""\u6211"", ""\u5927\u8001\u8fdc""]","[""\u770b"", ""\u96f6\u70b9"", ""\u9996\u6620\u573a""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc"""
看,[[11]],[3],0,middle,6,10,"[""\u6211"", ""\u5927\u8001\u8fdc"", ""\u8dd1\u53bb""]","[""\u96f6\u70b9"", ""\u9996\u6620\u573a"", ""\u4e86""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb"""
零点,"[[12, 13]]",[3],0,middle,7,9,"[""\u5927\u8001\u8fdc"", ""\u8dd1\u53bb"", ""\u770b""]","[""\u9996\u6620\u573a"", ""\u4e86"", ""\u3002""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b"""
首映场,"[[14, 15, 16]]",[3],0,middle,8,8,"[""\u8dd1\u53bb"", ""\u770b"", ""\u96f6\u70b9""]","[""\u4e86"", ""\u3002"", ""\u6574\u4f53""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9"""
了,[[17]],[3],0,middle,9,7,"[""\u770b"", ""\u96f6\u70b9"", ""\u9996\u6620\u573a""]","[""\u3002"", ""\u6574\u4f53"", ""\u867d\u7136\u8bf4""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a"""
。,[[18]],[3],0,middle,10,6,"[""\u96f6\u70b9"", ""\u9996\u6620\u573a"", ""\u4e86""]","[""\u6574\u4f53"", ""\u867d\u7136\u8bf4"", ""\u4ee5""]","""\u7b2c\u4e00\u6b21\u6709\u5e78\u4f53\u9a8c\u80fd\u628aIMAX_GT\u8367\u5e55\u586b\u6ee1\u7684\u7535\u5f71\uff0c\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a\u4e86"""
整体,"[[19, 20]]",[3],0,middle,11,5,"[""\u9996\u6620\u573a"", ""\u4e86"", ""\u3002""]","[""\u867d\u7136\u8bf4"", ""\u4ee5"", ""\u6587\u620f""]","""\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a\u4e86\u3002"""
虽然说,"[[21, 22, 23]]",[3],0,middle,12,4,"[""\u4e86"", ""\u3002"", ""\u6574\u4f53""]","[""\u4ee5"", ""\u6587\u620f"", ""\u4e3a\u4e3b""]","""\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a\u4e86\u3002\u6574\u4f53"""
以,[[24]],[3],0,middle,13,3,"[""\u3002"", ""\u6574\u4f53"", ""\u867d\u7136\u8bf4""]","[""\u6587\u620f"", ""\u4e3a\u4e3b"", ""\uff0c""]","""\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a\u4e86\u3002\u6574\u4f53\u867d\u7136\u8bf4"""
文戏,"[[25, 26]]",[3],0,middle,14,2,"[""\u6574\u4f53"", ""\u867d\u7136\u8bf4"", ""\u4ee5""]","[""\u4e3a\u4e3b"", ""\uff0c"", ""<EOR>""]","""\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a\u4e86\u3002\u6574\u4f53\u867d\u7136\u8bf4\u4ee5"""
为主,"[[27, 28]]",[3],0,middle,15,1,"[""\u867d\u7136\u8bf4"", ""\u4ee5"", ""\u6587\u620f""]","[""\uff0c"", ""<EOR>""]","""\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a\u4e86\u3002\u6574\u4f53\u867d\u7136\u8bf4\u4ee5\u6587\u620f"""
，,[[29]],[3],0,row_end,16,0,"[""\u4ee5"", ""\u6587\u620f"", ""\u4e3a\u4e3b""]","[""<EOR>""]","""\u4e5f\u7b97(\u7b97)\u662f\u6ca1\u6709\u8f9c\u8d1f\u6211\u5927\u8001\u8fdc\u8dd1\u53bb\u770b\u96f6\u70b9\u9996\u6620\u573a\u4e86\u3002\u6574\u4f53\u867d\u7136\u8bf4\u4ee5\u6587\u620f\u4e3a\u4e3b"""
但是,"[[0, 1]]",[4],0,row_start,0,15,"[""<SOR>""]","[""\u8282\u594f"", ""\u6beb\u4e0d"", ""\u62d6\u6c93""]","""\u6574\u4f53\u867d\u7136\u8bf4\u4ee5\u6587\u620f\u4e3a\u4e3b\uff0c"""
节奏,"[[2, 3]]",[4],0,middle,1,14,"[""<SOR>"", ""\u4f46\u662f""]","[""\u6beb\u4e0d"", ""\u62d6\u6c93"", ""\uff0c""]","""\u6574\u4f53\u867d\u7136\u8bf4\u4ee5\u6587\u620f\u4e3a\u4e3b\uff0c\u4f46\u662f"""
毫不,"[[4, 5]]",[4],0,middle,2,13,"[""<SOR>"", ""\u4f46\u662f"", ""\u8282\u594f""]","[""\u62d6\u6c93"", ""\uff0c"", ""\u975e\u5e38""]","""\u6574\u4f53\u867d\u7136\u8bf4\u4ee5\u6587\u620f\u4e3a\u4e3b\uff0c\u4f46\u662f\u8282\u594f"""
拖沓,"[[6, 7]]",[4],0,middle,3,12,"[""\u4f46\u662f"", ""\u8282\u594f"", ""\u6beb\u4e0d""]","[""\uff0c"", ""\u975e\u5e38"", ""\u7d27\u51d1""]","""\u6574\u4f53\u867d\u7136\u8bf4\u4ee5\u6587\u620f\u4e3a\u4e3b\uff0c\u4f46\u662f\u8282\u594f\u6beb\u4e0d"""
，,[[8]],[4],0,middle,4,11,"[""\u8282\u594f"", ""\u6beb\u4e0d"", ""\u62d6\u6c93""]","[""\u975e\u5e38"", ""\u7d27\u51d1"", ""\uff0c""]","""\u6574\u4f53\u867d\u7136\u8bf4\u4ee5\u6587\u620f\u4e3a\u4e3b\uff0c\u4f46\u662f\u8282\u594f\u6beb\u4e0d\u62d6\u6c93"""
非常,"[[9, 10]]",[4],0,middle,5,10,"[""\u6beb\u4e0d"", ""\u62d6\u6c93"", ""\uff0c""]","[""\u7d27\u51d1"", ""\uff0c"", ""\u5b8c\u5168""]","""\u4f46\u662f\u8282\u594f\u6beb\u4e0d\u62d6\u6c93\uff0c"""
紧凑,"[[11, 12]]",[4],0,middle,6,9,"[""\u62d6\u6c93"", ""\uff0c"", ""\u975e\u5e38""]","[""\uff0c"", ""\u5b8c\u5168"", ""\u4e0d\u4f1a""]","""\u4f46\u662f\u8282\u594f\u6beb\u4e0d\u62d6\u6c93\uff0c\u975e\u5e38"""
，,[[13]],[4],0,middle,7,8,"[""\uff0c"", ""\u975e\u5e38"", ""\u7d27\u51d1""]","[""\u5b8c\u5168"", ""\u4e0d\u4f1a"", ""\u89c9\u5f97""]","""\u4f46\u662f\u8282\u594f\u6beb\u4e0d\u62d6\u6c93\uff0c\u975e\u5e38\u7d27\u51d1"""
完全,"[[14, 15]]",[4],0,middle,8,7,"[""\u975e\u5e38"", ""\u7d27\u51d1"", ""\uff0c""]","[""\u4e0d\u4f1a"", ""\u89c9\u5f97"", ""\u65e0\u804a""]","""\u975e\u5e38\u7d27\u51d1\uff0c"""
不会,"[[16, 17]]",[4],0,middle,9,6,"[""\u7d27\u51d1"", ""\uff0c"", ""\u5b8c\u5168""]","[""\u89c9\u5f97"", ""\u65e0\u804a"", ""\uff0c""]","""\u975e\u5e38\u7d27\u51d1\uff0c\u5b8c\u5168"""
觉得,"[[18, 19]]",[4],0,middle,10,5,"[""\uff0c"", ""\u5b8c\u5168"", ""\u4e0d\u4f1a""]","[""\u65e0\u804a"", ""\uff0c"", ""\u7279\u522b\u662f""]","""\u975e\u5e38\u7d27\u51d1\uff0c\u5b8c\u5168\u4e0d\u4f1a"""
无聊,"[[20, 21]]",[4],0,middle,11,4,"[""\u5b8c\u5168"", ""\u4e0d\u4f1a"", ""\u89c9\u5f97""]","[""\uff0c"", ""\u7279\u522b\u662f"", ""\u4ed6\u4eec""]","""\u975e\u5e38\u7d27\u51d1\uff0c\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97"""
，,[[22]],[4],0,middle,12,3,"[""\u4e0d\u4f1a"", ""\u89c9\u5f97"", ""\u65e0\u804a""]","[""\u7279\u522b\u662f"", ""\u4ed6\u4eec"", ""\u5f15\u7206""]","""\u975e\u5e38\u7d27\u51d1\uff0c\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a"""
特别是,"[[23, 24, 25]]",[4],0,middle,13,2,"[""\u89c9\u5f97"", ""\u65e0\u804a"", ""\uff0c""]","[""\u4ed6\u4eec"", ""\u5f15\u7206"", ""<EOR>""]","""\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a\uff0c"""
他们,"[[26, 27]]",[4],0,middle,14,1,"[""\u65e0\u804a"", ""\uff0c"", ""\u7279\u522b\u662f""]","[""\u5f15\u7206"", ""<EOR>""]","""\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a\uff0c\u7279\u522b\u662f"""
引爆,"[[28, 29]]",[4],0,row_end,15,0,"[""\uff0c"", ""\u7279\u522b\u662f"", ""\u4ed6\u4eec""]","[""<EOR>""]","""\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a\uff0c\u7279\u522b\u662f\u4ed6\u4eec"""
原子弹,"[[0, 1, 2]]",[5],0,row_start,0,10,"[""<SOR>""]","[""\u7684"", ""\u65f6\u5019"", ""\u6211""]","""\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a\uff0c\u7279\u522b\u662f\u4ed6\u4eec\u5f15\u7206"""
的,[[3]],[5],0,middle,1,9,"[""<SOR>"", ""\u539f\u5b50\u5f39""]","[""\u65f6\u5019"", ""\u6211"", ""\u771f\u7684""]","""\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a\uff0c\u7279\u522b\u662f\u4ed6\u4eec\u5f15\u7206\u539f\u5b50\u5f39"""
时候,"[[4, 5]]",[5],0,middle,2,8,"[""<SOR>"", ""\u539f\u5b50\u5f39"", ""\u7684""]","[""\u6211"", ""\u771f\u7684"", ""\u6574\u4e2a""]","""\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a\uff0c\u7279\u522b\u662f\u4ed6\u4eec\u5f15\u7206\u539f\u5b50\u5f39\u7684"""
我,[[6]],[5],0,middle,3,7,"[""\u539f\u5b50\u5f39"", ""\u7684"", ""\u65f6\u5019""]","[""\u771f\u7684"", ""\u6574\u4e2a"", ""\u4eba""]","""\u5b8c\u5168\u4e0d\u4f1a\u89c9\u5f97\u65e0\u804a\uff0c\u7279\u522b\u662f\u4ed6\u4eec\u5f15\u7206\u539f\u5b50\u5f39\u7684\u65f6\u5019"""
