tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
【,[[0]],[0],0,passage_start,0,22,"[""<SOR>""]","[""\u6811\u6d1e"", ""\u3011"", ""\u4eca\u5929""]","""<SOP>"""
树洞,"[[1, 2]]",[0],0,middle,1,21,"[""<SOR>"", ""\u3010""]","[""\u3011"", ""\u4eca\u5929"", ""\u5317\u4eac""]","""<SOP>\u3010"""
】,[[3]],[0],0,middle,2,20,"[""<SOR>"", ""\u3010"", ""\u6811\u6d1e""]","[""\u4eca\u5929"", ""\u5317\u4eac"", ""\u5929\u6c14""]","""<SOP>\u3010\u6811\u6d1e"""
今天,"[[4, 5]]",[0],0,middle,3,19,"[""\u3010"", ""\u6811\u6d1e"", ""\u3011""]","[""\u5317\u4eac"", ""\u5929\u6c14"", ""\u597d\u597d""]","""<SOP>\u3010\u6811\u6d1e\u3011"""
北京,"[[6, 7]]",[0],0,middle,4,18,"[""\u6811\u6d1e"", ""\u3011"", ""\u4eca\u5929""]","[""\u5929\u6c14"", ""\u597d\u597d"", ""\uff0c""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929"""
天气,"[[8, 9]]",[0],0,middle,5,17,"[""\u3011"", ""\u4eca\u5929"", ""\u5317\u4eac""]","[""\u597d\u597d"", ""\uff0c"", ""\u53bb""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac"""
好好,"[[10, 11]]",[0],0,middle,6,16,"[""\u4eca\u5929"", ""\u5317\u4eac"", ""\u5929\u6c14""]","[""\uff0c"", ""\u53bb"", ""\u4e70""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14"""
，,[[12]],[0],0,middle,7,15,"[""\u5317\u4eac"", ""\u5929\u6c14"", ""\u597d\u597d""]","[""\u53bb"", ""\u4e70"", ""\u5496\u5561""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d"""
去,[[13]],[0],0,middle,8,14,"[""\u5929\u6c14"", ""\u597d\u597d"", ""\uff0c""]","[""\u4e70"", ""\u5496\u5561"", ""\u5e97\u5458""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c"""
买,[[14]],[0],0,middle,9,13,"[""\u597d\u597d"", ""\uff0c"", ""\u53bb""]","[""\u5496\u5561"", ""\u5e97\u5458"", ""\u8bf4""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb"""
咖啡,"[[15, 16]]",[0],0,middle,10,12,"[""\uff0c"", ""\u53bb"", ""\u4e70""]","[""\u5e97\u5458"", ""\u8bf4"", ""\u5e2e""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70"""
店员,"[[17, 18]]",[0],0,middle,11,11,"[""\u53bb"", ""\u4e70"", ""\u5496\u5561""]","[""\u8bf4"", ""\u5e2e"", ""\u6211""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561"""
说,[[19]],[0],0,middle,12,10,"[""\u4e70"", ""\u5496\u5561"", ""\u5e97\u5458""]","[""\u5e2e"", ""\u6211"", ""\u7528""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458"""
帮,[[20]],[0],0,middle,13,9,"[""\u5496\u5561"", ""\u5e97\u5458"", ""\u8bf4""]","[""\u6211"", ""\u7528"", ""\u5f20""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4"""
我,[[21]],[0],0,middle,14,8,"[""\u5e97\u5458"", ""\u8bf4"", ""\u5e2e""]","[""\u7528"", ""\u5f20"", ""\u5238""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4\u5e2e"""
用,[[22]],[0],0,middle,15,7,"[""\u8bf4"", ""\u5e2e"", ""\u6211""]","[""\u5f20"", ""\u5238"", ""\u53ea""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4\u5e2e\u6211"""
张,[[23]],[0],0,middle,16,6,"[""\u5e2e"", ""\u6211"", ""\u7528""]","[""\u5238"", ""\u53ea"", ""\u82b1""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4\u5e2e\u6211\u7528"""
券,[[24]],[0],0,middle,17,5,"[""\u6211"", ""\u7528"", ""\u5f20""]","[""\u53ea"", ""\u82b1"", ""\u4e86""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4\u5e2e\u6211\u7528\u5f20"""
只,[[25]],[0],0,middle,18,4,"[""\u7528"", ""\u5f20"", ""\u5238""]","[""\u82b1"", ""\u4e86"", ""\u516d""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4\u5e2e\u6211\u7528\u5f20\u5238"""
花,[[26]],[0],0,middle,19,3,"[""\u5f20"", ""\u5238"", ""\u53ea""]","[""\u4e86"", ""\u516d"", ""\u5757""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4\u5e2e\u6211\u7528\u5f20\u5238\u53ea"""
了,[[27]],[0],0,middle,20,2,"[""\u5238"", ""\u53ea"", ""\u82b1""]","[""\u516d"", ""\u5757"", ""<EOR>""]","""<SOP>\u3010\u6811\u6d1e\u3011\u4eca\u5929\u5317\u4eac\u5929\u6c14\u597d\u597d\uff0c\u53bb\u4e70\u5496\u5561\u5e97\u5458\u8bf4\u5e2e\u6211\u7528\u5f20\u5238\u53ea\u82b1"""
