tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
    ,"[[0, 1]]",[0],0,passage_start,0,20,"[""<SOR>""]","[""\u5230"", ""\u590f\u5929"", ""\u5c31""]","""<SOP>"""
到,[[2]],[0],0,middle,1,19,"[""<SOR>"", ""    ""]","[""\u590f\u5929"", ""\u5c31"", ""\u79bb""]","""<SOP>    """
夏天,"[[3, 4]]",[0],0,middle,2,18,"[""<SOR>"", ""    "", ""\u5230""]","[""\u5c31"", ""\u79bb"", ""\u4e0d""]","""<SOP>    \u5230"""
就,[[5]],[0],0,middle,3,17,"[""    "", ""\u5230"", ""\u590f\u5929""]","[""\u79bb"", ""\u4e0d"", ""\u5f00""]","""<SOP>    \u5230\u590f\u5929"""
离,[[6]],[0],0,middle,4,16,"[""\u5230"", ""\u590f\u5929"", ""\u5c31""]","[""\u4e0d"", ""\u5f00"", ""\u5bb6\u91cc""]","""<SOP>    \u5230\u590f\u5929\u5c31"""
不,[[7]],[0],0,middle,5,15,"[""\u590f\u5929"", ""\u5c31"", ""\u79bb""]","[""\u5f00"", ""\u5bb6\u91cc"", ""\u7684""]","""<SOP>    \u5230\u590f\u5929\u5c31\u79bb"""
开,[[8]],[0],0,middle,6,14,"[""\u5c31"", ""\u79bb"", ""\u4e0d""]","[""\u5bb6\u91cc"", ""\u7684"", ""\u7eff\u8c46\u6c64""]","""<SOP>    \u5230\u590f\u5929\u5c31\u79bb\u4e0d"""
家里,"[[9, 10]]",[0],0,middle,7,13,"[""\u79bb"", ""\u4e0d"", ""\u5f00""]","[""\u7684"", ""\u7eff\u8c46\u6c64"", ""\uff0c""]","""<SOP>    \u5230\u590f\u5929\u5c31\u79bb\u4e0d\u5f00"""
的,[[11]],[0],0,middle,8,12,"[""\u4e0d"", ""\u5f00"", ""\u5bb6\u91cc""]","[""\u7eff\u8c46\u6c64"", ""\uff0c"", ""\u54b1""]","""<SOP>    \u5230\u590f\u5929\u5c31\u79bb\u4e0d\u5f00\u5bb6\u91cc"""
绿豆汤,"[[12, 13, 14]]",[0],0,middle,9,11,"[""\u5f00"", ""\u5bb6\u91cc"", ""\u7684""]","[""\uff0c"", ""\u54b1"", ""\u8fd9\u6b21""]","""<SOP>    \u5230\u590f\u5929\u5c31\u79bb\u4e0d\u5f00\u5bb6\u91cc\u7684"""
，,[[15]],[0],0,middle,10,10,"[""\u5bb6\u91cc"", ""\u7684"", ""\u7eff\u8c46\u6c64""]","[""\u54b1"", ""\u8fd9\u6b21"", ""\u5c1d""]","""<SOP>    \u5230\u590f\u5929\u5c31\u79bb\u4e0d\u5f00\u5bb6\u91cc\u7684\u7eff\u8c46\u6c64"""
