username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0905-3-hfx,17.0,word,1693888697.5017033,673.8585122775182,576.9527352267831,5.385164807134504,32.0,0.0
0905-3-hfx,17.0,word,1693888697.516855,670.3387057189643,575.0590483648975,4.47213595499958,32.0,0.0
0905-3-hfx,17.0,word,1693888697.5473733,665.0529305306314,571.2545228111926,7.211102550927978,32.0,0.0
0905-3-hfx,17.0,word,1693888697.5796928,665.9174504848287,569.3175370432538,2.23606797749979,32.0,0.0
0905-3-hfx,17.0,word,1693888697.5960164,665.8989355043078,566.4245498623511,3.0,32.0,0.0
0905-3-hfx,17.0,word,1693888697.6274807,665.8804170007719,563.5310122062391,3.0,32.0,0.0
0905-3-hfx,17.0,word,1693888697.6598997,665.8804170007719,563.5310122062391,0.0,32.0,0.0
0905-3-hfx,17.0,word,1693888697.692098,664.9971328095705,562.5751725597725,1.4142135623730951,32.0,0.0
0905-3-hfx,17.0,word,1693888697.7235484,657.7820969088962,532.7164930573582,32.01562118716424,32.0,0.0
0905-3-hfx,17.0,word,1693888697.7557285,643.4261818232014,488.3598799492809,48.70318264754368,32.0,0.0
0905-3-hfx,17.0,word,1693888697.787288,631.7254719765232,450.6658376696148,41.10960958218893,32.0,0.0
0905-3-hfx,17.0,word,1693888697.8194237,622.7089724639387,421.6190261260883,31.622776601683796,32.0,0.0
0905-3-hfx,17.0,word,1693888697.8517053,606.6546332662001,394.571676351132,33.28663395418648,32.0,0.0
0905-3-hfx,17.0,word,1693888697.868021,592.4107859118009,375.27222830731597,25.612496949731398,32.0,0.0
0905-3-hfx,17.0,word,1693888697.899519,582.6014152541636,360.77641354563343,18.601075237738275,32.0,0.0
0905-3-hfx,17.0,word,1693888697.9315827,575.4631115193467,350.1402297621419,13.601470508735444,32.0,0.0
0905-3-hfx,17.0,word,1693888697.9638374,570.9898146500673,342.3915506669682,9.433981132056603,32.0,0.0
0905-3-hfx,17.0,word,1693888697.996172,567.4045203232415,335.60449930591653,8.06225774829855,32.0,0.0
0905-3-hfx,17.0,word,1693888698.0273,565.5879562668571,329.7666356229558,6.324555320336759,32.0,0.0
0905-3-hfx,17.0,word,1693888698.0593803,578.7407012741537,323.7015730676143,16.15549442140351,32.0,0.0
0905-3-hfx,17.0,word,1693888698.0918894,592.7958563677082,318.5962423465228,16.76305461424021,32.0,0.0
0905-3-hfx,17.0,word,1693888698.1242015,605.0995238204565,313.5131861502879,14.866068747318506,32.0,0.0
0905-3-hfx,17.0,word,1693888698.1393642,613.8907891956441,309.4599269202538,10.770329614269007,32.0,0.0
0905-3-hfx,17.0,word,1693888698.1716034,620.9292934042512,306.411517375484,8.54400374531753,32.0,0.0
0905-3-hfx,17.0,word,1693888698.204069,625.3141276825212,302.4221770946594,6.4031242374328485,32.0,0.0
0905-3-hfx,17.0,word,1693888698.2354572,639.4278986020914,299.26071155002484,16.278820596099706,32.0,0.0
0905-3-hfx,17.0,word,1693888698.2677844,654.4371508265353,296.0829587080036,17.26267650163207,32.0,0.0
0905-3-hfx,17.0,word,1693888698.300117,665.9187430018985,292.9580755591255,13.341664064126334,32.0,0.0
0905-3-hfx,17.0,word,1693888698.3320715,674.7578318644058,290.85510146170475,10.198039027185567,32.0,0.0
0905-3-hfx,17.0,word,1693888698.3633106,682.7213355315706,289.74748442032904,9.055385138137416,32.0,0.0
0905-3-hfx,17.0,word,1693888698.3958368,688.9161406075488,288.66734277970124,7.071067811865476,32.0,0.0
0905-3-hfx,17.0,word,1693888698.4118772,693.3460529014459,288.5975489124926,5.0,32.0,0.0
0905-3-hfx,17.0,word,1693888698.4438093,735.015346350674,284.98981284174397,47.09564735726647,32.0,0.0
0905-3-hfx,17.0,word,1693888698.475324,799.0070978993597,280.0365397380987,72.11102550927978,32.0,0.0
0905-3-hfx,17.0,word,1693888698.5074997,849.8005750016396,276.26932232361077,57.07889277132134,32.0,0.0
0905-3-hfx,17.0,word,1693888698.539884,885.5152828824555,273.7244005853879,40.049968789001575,32.0,0.0
0905-3-hfx,17.0,word,1693888698.5712545,907.8659650144311,272.3787469887937,25.019992006393608,32.0,0.0
0905-3-hfx,17.0,word,1693888698.6038425,923.0737681043491,273.12338844023316,17.029386365926403,32.0,0.0
0905-3-hfx,17.0,word,1693888698.6360989,932.0226325732658,273.96861932118054,10.04987562112089,32.0,0.0
0905-3-hfx,17.0,word,1693888698.6675858,950.824526514431,275.645582868898,21.095023109728988,32.0,0.0
0905-3-hfx,17.0,word,1693888698.6838286,968.7456883594797,276.3489103369809,20.024984394500787,32.0,0.0
0905-3-hfx,17.0,word,1693888698.716178,982.1896804579173,278.1132404051317,15.132745950421556,32.0,0.0
0905-3-hfx,17.0,word,1693888698.747634,992.0542677814444,278.94588983029524,11.04536101718726,32.0,0.0
0905-3-hfx,17.0,word,1693888698.7801862,999.2294388605985,279.8214749702718,8.06225774829855,32.0,0.0
0905-3-hfx,17.0,word,1693888698.8112292,989.3583044479735,279.97780820814154,11.0,32.0,0.0
0905-3-hfx,17.0,word,1693888698.8441117,980.3880616897156,280.1198736523201,10.0,32.0,0.0
0905-3-hfx,17.0,word,1693888698.875663,976.8009016954745,280.17668498860775,4.0,32.0,0.0
