original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density
9,0905-5-lyy,22.0,word,1693898457.4251702,475.99999999999994,105.0,200.44949488586892,37.0,0.0,0
10,0905-5-lyy,22.0,word,1693898457.4573076,590.0,155.00000000000003,124.48293055676348,37.0,0.0,10
11,0905-5-lyy,22.0,word,1693898457.4894676,646.9999999999999,180.00000000000006,62.24146527838174,37.0,0.0,4
12,0905-5-lyy,22.0,word,1693898457.5207388,674.0,192.99999999999997,29.966648127543397,37.0,0.0,9
13,0905-5-lyy,22.0,word,1693898457.552981,688.9999999999999,198.99999999999997,16.15549442140351,37.0,0.0,9
14,0905-5-lyy,22.0,word,1693898457.585287,699.0,198.00000000000006,10.04987562112089,37.0,0.0,10
15,0905-5-lyy,22.0,word,1693898457.601436,694.0,173.99999999999994,24.515301344262525,37.0,0.0,11
16,0905-5-lyy,22.0,word,1693898457.6327994,687.0,148.0,26.92582403567252,37.0,0.0,5
17,0905-5-lyy,22.0,word,1693898457.664776,682.0,127.99999999999997,20.615528128088304,37.0,0.0,3
18,0905-5-lyy,22.0,word,1693898457.6969218,676.9999999999999,111.99999999999997,16.76305461424021,37.0,0.0,3
19,0905-5-lyy,22.0,word,1693898457.8414075,722.0,177.00000000000006,79.05694150420949,37.0,0.0,9
20,0905-5-lyy,22.0,word,1693898457.8736846,754.0000000000001,143.0,46.69047011971501,37.0,0.0,1
21,0905-5-lyy,22.0,word,1693898457.905117,804.0,127.00000000000001,52.49761899362675,37.0,0.0,1
22,0905-5-lyy,22.0,word,1693898457.9372363,847.0,104.0,48.76474136094644,37.0,0.0,7
23,0905-5-lyy,22.0,word,1693898457.969238,882.0000000000001,87.00000000000006,38.91015291668744,37.0,0.0,12
24,0905-5-lyy,22.0,word,1693898458.0012915,905.9999999999999,80.00000000000004,25.0,37.0,0.0,13
25,0905-5-lyy,22.0,word,1693898458.0334234,921.0,78.00000000000004,15.132745950421556,37.0,0.0,10
26,0905-5-lyy,22.0,word,1693898458.0656073,903.0,79.00000000000001,18.027756377319943,37.0,0.0,14
27,0905-5-lyy,22.0,word,1693898458.0968168,879.0000000000002,78.00000000000001,24.020824298928627,37.0,0.0,11
28,0905-5-lyy,22.0,word,1693898458.128818,864.0,78.0,15.0,37.0,0.0,10
29,0905-5-lyy,22.0,word,1693898458.1448443,845.0000000000001,80.00000000000004,19.1049731745428,37.0,0.0,7
30,0905-5-lyy,22.0,word,1693898458.1768177,822.0000000000002,82.00000000000003,23.08679276123039,37.0,0.0,5
31,0905-5-lyy,22.0,word,1693898458.2090783,801.0,86.99999999999994,21.587033144922906,37.0,0.0,3
32,0905-5-lyy,22.0,word,1693898458.2412455,804.0000000000002,89.99999999999997,4.242640687119285,37.0,0.0,4
33,0905-5-lyy,22.0,word,1693898458.2732935,824.0,90.99999999999997,20.024984394500787,37.0,0.0,5
34,0905-5-lyy,22.0,word,1693898458.3054187,869.0000000000002,94.00000000000009,45.09988913511872,37.0,0.0,13
35,0905-5-lyy,22.0,word,1693898458.3371315,933.0000000000002,98.00000000000004,64.1248781675256,37.0,0.0,10
36,0905-5-lyy,22.0,word,1693898458.369131,992.0000000000002,103.00000000000009,59.21148537234985,37.0,0.0,2
37,0905-5-lyy,22.0,word,1693898458.385018,1035.0000000000002,105.0,43.04648650006177,37.0,0.0,4
38,0905-5-lyy,22.0,word,1693898458.41716,1063.0000000000002,107.0,28.0713376952364,37.0,0.0,13
39,0905-5-lyy,22.0,word,1693898458.4492323,1082.0,107.0,19.0,37.0,0.0,7
40,0905-5-lyy,22.0,word,1693898458.4814577,1096.0000000000002,109.0,14.142135623730953,37.0,0.0,9
41,0905-5-lyy,22.0,word,1693898458.513498,1105.0,110.00000000000003,9.055385138137416,37.0,0.0,8
42,0905-5-lyy,22.0,word,1693898458.5448363,1114.0,110.00000000000001,9.0,37.0,0.0,6
43,0905-5-lyy,22.0,word,1693898458.5772288,1132.0000000000002,111.00000000000003,18.027756377319943,37.0,0.0,7
44,0905-5-lyy,22.0,word,1693898458.6095383,1156.0000000000002,112.0,24.020824298928627,37.0,0.0,8
45,0905-5-lyy,22.0,word,1693898458.640982,1174.0000000000005,114.0,18.110770276274835,37.0,0.0,10
46,0905-5-lyy,22.0,word,1693898458.673206,1186.0000000000002,115.00000000000006,12.041594578792296,37.0,0.0,9
47,0905-5-lyy,22.0,word,1693898458.6892805,1156.0000000000002,119.0,30.265491900843116,37.0,0.0,9
48,0905-5-lyy,22.0,word,1693898458.7212803,1074.0000000000002,130.0,82.73451516749222,37.0,0.0,15
49,0905-5-lyy,22.0,word,1693898458.7531807,950.9999999999999,150.0,124.61540835707277,37.0,0.0,3
50,0905-5-lyy,22.0,word,1693898458.7851834,852.0,166.99999999999997,100.44899203078148,37.0,0.0,1
51,0905-5-lyy,22.0,word,1693898458.8172684,789.0000000000002,178.0,63.953107821277925,37.0,0.0,2
52,0905-5-lyy,22.0,word,1693898458.8491578,752.0000000000001,183.00000000000003,37.33630940518894,37.0,0.0,8
53,0905-5-lyy,22.0,word,1693898458.8813114,731.0,186.0,21.213203435596427,37.0,0.0,10
54,0905-5-lyy,22.0,word,1693898458.912802,721.0000000000001,188.0,10.198039027185567,37.0,0.0,10
55,0905-5-lyy,22.0,word,1693898458.944799,713.0000000000001,188.0,8.0,37.0,0.0,11
56,0905-5-lyy,22.0,word,1693898458.9768765,708.0,187.99999999999997,5.0,37.0,0.0,10
57,0905-5-lyy,22.0,word,1693898458.992769,676.0,188.99999999999997,32.01562118716424,37.0,0.0,9
58,0905-5-lyy,22.0,word,1693898459.0247946,634.0,189.99999999999997,42.01190307520001,37.0,0.0,5
59,0905-5-lyy,22.0,word,1693898459.0568788,600.0,193.0,34.132096331752024,37.0,0.0,11
60,0905-5-lyy,22.0,word,1693898459.088884,576.0,193.0,24.0,37.0,0.0,13
61,0905-5-lyy,22.0,word,1693898459.1207695,560.0,194.00000000000003,16.0312195418814,37.0,0.0,12
62,0905-5-lyy,22.0,word,1693898459.1527991,550.0000000000001,193.99999999999997,10.0,37.0,0.0,15
63,0905-5-lyy,22.0,word,1693898459.1847987,542.0000000000001,194.0,8.0,37.0,0.0,14
64,0905-5-lyy,22.0,word,1693898459.2167962,537.0000000000001,194.0,5.0,37.0,0.0,15
65,0905-5-lyy,22.0,word,1693898459.2488852,538.9999999999999,191.99999999999994,2.8284271247461903,37.0,0.0,14
66,0905-5-lyy,22.0,word,1693898459.2647693,572.0,187.0,33.37663853655727,37.0,0.0,13
67,0905-5-lyy,22.0,word,1693898459.2968798,696.0,173.99999999999997,124.67958934805648,37.0,0.0,11
68,0905-5-lyy,22.0,word,1693898459.3288836,835.9999999999999,159.99999999999997,140.69825869569246,37.0,0.0,1
69,0905-5-lyy,22.0,word,1693898459.360885,932.0000000000001,150.00000000000003,96.51942809610924,37.0,0.0,5
70,0905-5-lyy,22.0,word,1693898459.393253,989.0000000000001,146.99999999999997,57.07889277132134,37.0,0.0,3
71,0905-5-lyy,22.0,word,1693898459.4254346,1020.0,145.0,31.064449134018133,37.0,0.0,9
72,0905-5-lyy,22.0,word,1693898459.4576333,1038.0000000000002,143.00000000000009,18.110770276274835,37.0,0.0,12
73,0905-5-lyy,22.0,word,1693898459.4890196,1049.0,143.0,11.0,37.0,0.0,12
74,0905-5-lyy,22.0,word,1693898459.505087,1054.0000000000002,144.00000000000003,5.0990195135927845,37.0,0.0,13
75,0905-5-lyy,22.0,word,1693898459.537573,1058.0000000000002,144.0,4.0,37.0,0.0,12
76,0905-5-lyy,22.0,word,1693898459.5696373,1059.0,144.0,1.0,37.0,0.0,12
77,0905-5-lyy,22.0,word,1693898459.6007886,1062.0,145.0,3.1622776601683795,37.0,0.0,11
78,0905-5-lyy,22.0,word,1693898459.633675,1062.0000000000007,146.0,1.0,37.0,0.0,11
79,0905-5-lyy,22.0,word,1693898459.6648407,1072.0,147.0,10.04987562112089,37.0,0.0,10
80,0905-5-lyy,22.0,word,1693898459.6972692,1093.0000000000002,148.00000000000003,21.02379604162864,37.0,0.0,10
81,0905-5-lyy,22.0,word,1693898459.729576,1113.0000000000002,151.00000000000006,20.223748416156685,37.0,0.0,2
82,0905-5-lyy,22.0,word,1693898459.7616837,1138.0000000000005,153.00000000000003,25.079872407968907,37.0,0.0,3
83,0905-5-lyy,22.0,word,1693898459.7777505,1219.0000000000007,159.99999999999994,81.30190649671138,37.0,0.0,1
84,0905-5-lyy,22.0,word,1693898459.808962,1294.0000000000002,165.0,75.16648189186454,37.0,0.0,0
85,0905-5-lyy,22.0,word,1693898459.8414464,1344.0,169.0,50.15974481593781,37.0,0.0,3
86,0905-5-lyy,22.0,word,1693898459.8736353,1375.0000000000005,170.00000000000003,31.016124838541646,37.0,0.0,6
87,0905-5-lyy,22.0,word,1693898459.9050598,1394.0000000000005,170.99999999999994,19.026297590440446,37.0,0.0,8
88,0905-5-lyy,22.0,word,1693898459.937491,1407.0000000000005,171.0,13.0,37.0,0.0,8
89,0905-5-lyy,22.0,word,1693898459.9695952,1415.0000000000002,171.99999999999994,8.06225774829855,37.0,0.0,6
90,0905-5-lyy,22.0,word,1693898460.001621,1419.0000000000005,173.99999999999994,4.47213595499958,37.0,0.0,7
91,0905-5-lyy,22.0,word,1693898460.032822,1423.0000000000002,173.00000000000006,4.123105625617661,37.0,0.0,7
92,0905-5-lyy,22.0,word,1693898460.0488229,1427.0000000000005,173.0,4.0,37.0,0.0,7
93,0905-5-lyy,22.0,word,1693898460.0810833,1408.0000000000005,174.0,19.026297590440446,37.0,0.0,7
94,0905-5-lyy,22.0,word,1693898460.1129973,1207.0000000000005,188.0,201.4869722835697,37.0,0.0,2
95,0905-5-lyy,22.0,word,1693898460.144974,835.0000000000002,221.00000000000009,373.4608413207468,37.0,0.0,5
96,0905-5-lyy,22.0,word,1693898460.177126,616.0000000000002,240.00000000000006,219.8226557932553,37.0,0.0,2
97,0905-5-lyy,22.0,word,1693898460.2092848,516.9999999999999,246.99999999999997,99.24716620639605,37.0,0.0,15
98,0905-5-lyy,22.0,word,1693898460.2414238,472.0,247.99999999999997,45.0111097397076,37.0,0.0,13
99,0905-5-lyy,22.0,word,1693898460.2733908,449.99999999999994,248.00000000000003,22.0,37.0,0.0,5
100,0905-5-lyy,22.0,word,1693898460.304922,439.99999999999994,247.99999999999997,10.0,37.0,0.0,4
101,0905-5-lyy,22.0,word,1693898460.3211138,436.0,248.99999999999997,4.123105625617661,37.0,0.0,4
102,0905-5-lyy,22.0,word,1693898460.3533316,462.99999999999994,242.0,27.892651361962702,37.0,0.0,11
103,0905-5-lyy,22.0,word,1693898460.3855298,482.99999999999994,237.99999999999997,20.396078054371134,37.0,0.0,14
104,0905-5-lyy,22.0,word,1693898460.4176512,494.9999999999999,237.0,12.041594578792296,37.0,0.0,16
105,0905-5-lyy,22.0,word,1693898460.4488077,501.0,234.99999999999997,6.324555320336759,37.0,0.0,16
106,0905-5-lyy,22.0,word,1693898460.481235,503.99999999999994,235.00000000000006,3.0,37.0,0.0,15
107,0905-5-lyy,22.0,word,1693898460.5135906,532.0,228.0,28.861739379323623,37.0,0.0,17
108,0905-5-lyy,22.0,word,1693898460.544788,781.0,197.0,250.9222987301049,37.0,0.0,4
109,0905-5-lyy,22.0,word,1693898460.577351,1154.0000000000002,172.0,373.8368628158545,37.0,0.0,1
110,0905-5-lyy,22.0,word,1693898460.5933847,1371.0000000000002,157.0,217.51781536232843,37.0,0.0,5
111,0905-5-lyy,22.0,word,1693898460.6255202,1465.0000000000002,154.0,94.04786015641186,37.0,0.0,2
112,0905-5-lyy,22.0,word,1693898460.6569424,1503.0000000000005,153.0,38.01315561749642,37.0,0.0,3
113,0905-5-lyy,22.0,word,1693898460.6890495,1519.0,155.0,16.1245154965971,37.0,0.0,2
114,0905-5-lyy,22.0,word,1693898460.7212887,1529.0000000000005,154.00000000000006,10.04987562112089,37.0,0.0,2
115,0905-5-lyy,22.0,word,1693898460.7533932,1449.0,149.00000000000006,80.15609770940699,37.0,0.0,4
116,0905-5-lyy,22.0,word,1693898460.7853937,1354.0000000000002,151.99999999999997,95.0473566176356,37.0,0.0,3
117,0905-5-lyy,22.0,word,1693898460.8169534,1037.0000000000002,179.99999999999994,318.2341904949875,37.0,0.0,5
118,0905-5-lyy,22.0,word,1693898460.8489091,759.0000000000001,208.00000000000006,279.4065138825507,37.0,0.0,4
119,0905-5-lyy,22.0,word,1693898460.8649063,615.0000000000001,220.99999999999994,144.5856147754679,37.0,0.0,5
120,0905-5-lyy,22.0,word,1693898460.8972094,549.0000000000002,229.0,66.48308055437865,37.0,0.0,12
121,0905-5-lyy,22.0,word,1693898460.9290936,516.9999999999999,231.99999999999997,32.14031735997639,37.0,0.0,16
122,0905-5-lyy,22.0,word,1693898460.961208,501.00000000000006,230.0,16.1245154965971,37.0,0.0,16
123,0905-5-lyy,22.0,word,1693898460.9932847,493.0000000000001,230.99999999999997,8.06225774829855,37.0,0.0,16
124,0905-5-lyy,22.0,word,1693898461.0255606,488.00000000000006,230.00000000000003,5.0990195135927845,37.0,0.0,14
125,0905-5-lyy,22.0,word,1693898461.0568564,487.00000000000006,231.00000000000003,1.4142135623730951,37.0,0.0,14
126,0905-5-lyy,22.0,word,1693898461.0891974,506.0,229.00000000000003,19.1049731745428,37.0,0.0,15
127,0905-5-lyy,22.0,word,1693898461.1214695,518.0,227.00000000000009,12.16552506059644,37.0,0.0,17
128,0905-5-lyy,22.0,word,1693898461.137468,526.0000000000001,226.00000000000006,8.06225774829855,37.0,0.0,19
129,0905-5-lyy,22.0,word,1693898461.1695757,530.0,226.0,4.0,37.0,0.0,17
130,0905-5-lyy,22.0,word,1693898461.2016337,553.9999999999999,224.00000000000003,24.08318915758459,37.0,0.0,12
131,0905-5-lyy,22.0,word,1693898461.232968,649.9999999999999,216.0,96.33275663033837,37.0,0.0,5
132,0905-5-lyy,22.0,word,1693898461.2649968,754.0000000000001,208.99999999999997,104.23531071570709,37.0,0.0,5
133,0905-5-lyy,22.0,word,1693898461.2972438,829.0000000000001,203.99999999999997,75.16648189186454,37.0,0.0,4
134,0905-5-lyy,22.0,word,1693898461.329655,877.0000000000002,201.00000000000006,48.0936586256442,37.0,0.0,11
135,0905-5-lyy,22.0,word,1693898461.361545,905.0000000000002,199.00000000000003,28.0713376952364,37.0,0.0,14
136,0905-5-lyy,22.0,word,1693898461.3930202,922.0,200.00000000000003,17.029386365926403,37.0,0.0,11
137,0905-5-lyy,22.0,word,1693898461.4091349,931.9999999999999,200.0,10.0,37.0,0.0,10
138,0905-5-lyy,22.0,word,1693898461.4414754,939.0000000000001,201.00000000000003,7.071067811865476,37.0,0.0,8
139,0905-5-lyy,22.0,word,1693898461.4728076,921.0,200.99999999999997,18.0,37.0,0.0,11
140,0905-5-lyy,22.0,word,1693898461.504799,907.0000000000001,203.0,14.142135623730953,37.0,0.0,14
141,0905-5-lyy,22.0,word,1693898461.5372026,901.0000000000001,203.00000000000003,6.0,37.0,0.0,16
142,0905-5-lyy,22.0,word,1693898461.5691032,898.0000000000001,204.00000000000006,3.1622776601683795,37.0,0.0,15
143,0905-5-lyy,22.0,word,1693898461.601125,893.0,203.99999999999997,5.0,37.0,0.0,16
144,0905-5-lyy,22.0,word,1693898461.633485,885.0000000000002,204.99999999999997,8.06225774829855,37.0,0.0,13
145,0905-5-lyy,22.0,word,1693898461.6657093,877.0000000000001,205.99999999999997,8.06225774829855,37.0,0.0,11
146,0905-5-lyy,22.0,word,1693898461.6808507,870.0,206.99999999999994,7.071067811865476,37.0,0.0,12
147,0905-5-lyy,22.0,word,1693898461.7135062,863.0000000000003,208.00000000000003,7.071067811865476,37.0,0.0,11
148,0905-5-lyy,22.0,word,1693898461.7454753,857.0000000000001,208.00000000000003,6.0,37.0,0.0,9
149,0905-5-lyy,22.0,word,1693898461.7767966,866.0000000000002,209.00000000000006,9.055385138137416,37.0,0.0,11
150,0905-5-lyy,22.0,word,1693898461.8092196,929.0,211.0,63.0317380372777,37.0,0.0,10
151,0905-5-lyy,22.0,word,1693898461.8413467,1069.0000000000002,215.00000000000006,140.05713120009278,37.0,0.0,0
152,0905-5-lyy,22.0,word,1693898461.8735514,1183.0000000000002,217.00000000000006,114.0175425099138,37.0,0.0,2
153,0905-5-lyy,22.0,word,1693898461.905181,1254.0000000000005,219.99999999999994,71.06335201775947,37.0,0.0,1
154,0905-5-lyy,22.0,word,1693898461.937436,1297.0000000000002,221.0,43.01162633521314,37.0,0.0,2
155,0905-5-lyy,22.0,word,1693898461.9533513,1322.0000000000002,224.0,25.179356624028344,37.0,0.0,11
156,0905-5-lyy,22.0,word,1693898461.9854956,1335.0000000000005,224.00000000000006,13.0,37.0,0.0,12
157,0905-5-lyy,22.0,word,1693898462.017635,1345.0000000000005,225.00000000000003,10.04987562112089,37.0,0.0,13
158,0905-5-lyy,22.0,word,1693898462.048987,1349.0000000000005,225.00000000000003,4.0,37.0,0.0,13
159,0905-5-lyy,22.0,word,1693898462.0810225,1345.0000000000005,225.00000000000003,4.0,37.0,0.0,13
160,0905-5-lyy,22.0,word,1693898462.113046,1343.0000000000002,225.00000000000003,2.0,37.0,0.0,12
161,0905-5-lyy,22.0,word,1693898462.145236,1341.0000000000005,226.00000000000009,2.23606797749979,37.0,0.0,12
162,0905-5-lyy,22.0,word,1693898462.177431,1340.0000000000002,226.00000000000003,1.0,37.0,0.0,12
163,0905-5-lyy,22.0,word,1693898462.2094848,1339.0000000000005,226.00000000000006,1.0,37.0,0.0,12
164,0905-5-lyy,22.0,word,1693898462.2255778,1339.0000000000002,227.00000000000003,1.0,37.0,0.0,12
165,0905-5-lyy,22.0,word,1693898462.257645,1361.0000000000005,225.99999999999994,22.02271554554524,37.0,0.0,14
166,0905-5-lyy,22.0,word,1693898462.2896595,1395.0000000000002,226.0,34.0,37.0,0.0,5
167,0905-5-lyy,22.0,word,1693898462.3207498,1430.0000000000005,228.0,35.05709628591621,37.0,0.0,4
168,0905-5-lyy,22.0,word,1693898462.3536656,1458.0000000000005,229.00000000000003,28.0178514522438,37.0,0.0,7
169,0905-5-lyy,22.0,word,1693898462.38474,1478.0000000000002,231.00000000000006,20.09975124224178,37.0,0.0,6
170,0905-5-lyy,22.0,word,1693898462.417709,1492.0000000000005,232.0,14.0356688476182,37.0,0.0,6
171,0905-5-lyy,22.0,word,1693898462.4488225,1461.0,231.00000000000003,31.016124838541646,37.0,0.0,7
172,0905-5-lyy,22.0,word,1693898462.465733,1367.0,232.99999999999994,94.02127418834527,37.0,0.0,13
173,0905-5-lyy,22.0,word,1693898462.497708,1016.0,256.99999999999994,351.81955602268613,37.0,0.0,3
174,0905-5-lyy,22.0,word,1693898462.5289743,747.0,276.0,269.6701689100965,37.0,0.0,0
175,0905-5-lyy,22.0,word,1693898462.5611322,615.0000000000001,287.00000000000006,132.45754036671525,37.0,0.0,2
176,0905-5-lyy,22.0,word,1693898462.5935338,555.0000000000001,292.9999999999999,60.29925372672534,37.0,0.0,6
177,0905-5-lyy,22.0,word,1693898462.6250188,528.0,294.99999999999994,27.073972741361768,37.0,0.0,13
178,0905-5-lyy,22.0,word,1693898462.657132,512.9999999999999,295.00000000000006,15.0,37.0,0.0,12
179,0905-5-lyy,22.0,word,1693898462.6891284,506.00000000000006,296.0,7.071067811865476,37.0,0.0,13
180,0905-5-lyy,22.0,word,1693898462.7210195,502.99999999999994,297.0,3.1622776601683795,37.0,0.0,13
181,0905-5-lyy,22.0,word,1693898462.7530432,508.0,297.0,5.0,37.0,0.0,13
182,0905-5-lyy,22.0,word,1693898462.76902,569.0000000000001,285.0,62.16912416947821,37.0,0.0,4
183,0905-5-lyy,22.0,word,1693898462.8013332,857.0,259.0,289.1712295509358,37.0,0.0,1
184,0905-5-lyy,22.0,word,1693898462.8327844,1194.0,238.99999999999994,337.5929501633587,37.0,0.0,2
185,0905-5-lyy,22.0,word,1693898462.8649504,1375.0000000000005,229.00000000000003,181.27603261324975,37.0,0.0,12
186,0905-5-lyy,22.0,word,1693898462.8970578,1455.0000000000005,222.99999999999997,80.22468448052632,37.0,0.0,7
187,0905-5-lyy,22.0,word,1693898462.929216,1492.0000000000005,219.99999999999997,37.12142238654117,37.0,0.0,6
