tokens,col,row,split,embedding
【,[0],0,0,"[-0.0003279911, -0.014051407, -0.009189106, -0.021219907, -0.028888207, 0.022705017, -0.018406771, -0.025418194, -0.0035324865, -0.034814358, 0.017921254, 0.008946348, -0.008339453, -0.0065973066, -0.0042125657, 0.005319257, 0.0123878, -0.010445735, 0.023390451, -0.0321583, -0.0001548475, 0.016693184, -0.0066008763, -0.020777231, -0.013730109, 0.023818847, 0.0092319455, -0.039126884, -0.009296205, -0.0034271723, 0.010338636, 0.0033986124, -0.020834351, -0.015864952, -0.006422378, -0.0062331697, -0.0072327615, -0.0027863625, 0.010317217, 0.0030666052, 0.026889022, 0.020206036, 0.0073541403, -0.003448592, -0.017864136, 0.0056155645, -0.01228784, -0.0031040898, -0.015093838, 0.0025650242, 0.01719298, 0.016150549, -0.01360159, 0.0005346032, -0.018692369, -0.017150141, -0.0019420643, 0.0037627495, 0.017778456, -0.012923296, -0.011845164, -0.006540187, -0.018263971, 0.018221132, -0.00072961283, 0.00016109494, -0.007846797, 0.022790695, -0.003218329, -0.031787023, 0.03818441, 0.024989797, 0.019549161, -0.026217869, 0.04800897, -0.030330474, 0.005326397, -0.017350059, -0.0026524884, -0.008932068, 0.018920846, -0.035099957, -0.0246328, 0.0067472453, 0.0032772336, 0.029073844, 0.011174009, 0.016436147, -0.015665034, -0.023918806, 0.01970624, 0.030073436, 0.0073755602, 0.023890246, -0.007318441, -0.011259689, 0.01609343, 0.021605466, 0.019077925, -0.0053656665, 0.003980518, 0.00992452, -0.01228784, -0.007939615, -0.011888004, 0.0060653808, 0.017264381, -0.0043375148, 0.045067314, 0.0020170338, -0.031472865, 0.017735617, -0.011688085, -0.040212154, -0.005080069, -0.0021901773, 0.022705017, 0.0042732554, -0.001418171, -0.008932068, 0.016607506, 0.005458486, 0.03358629, -0.005037229, 0.017607097, 7.128786e-05, -0.0017430384, 0.010053039, 0.022476537, 0.008203793, 0.035099957, 0.023647489, 0.026703384, 0.005312117, -0.019249285, 0.021448387, -0.012323541, 0.021905342, -0.014993879, -0.027760096, 0.016436147, 0.039184004, -0.011766625, -0.016907383, 0.011980823, 0.01613627, 0.012980415, 0.007875356, 0.00868217, -0.007043553, 0.0053406768, -0.022862095, 0.02596083, -0.007961036, -0.0008746429, 0.015550794, -0.00369135, 0.008210934, -0.0025703793, -0.0044874535, 0.0153365955, 0.026903301, 0.011416768, 0.0043089553, -0.010595675, 0.0092747845, 0.005808343, 0.01990616, 0.016179109, -0.023761727, 0.006051101, 0.033900447, -0.02834557, -0.001052249, -0.022590777, 0.014922479, -0.0019849038, 0.020034678, -0.025075477, -0.014322724, -0.010445735, -0.0013298142, 0.01993472, 0.01719298, 0.00023829557, 0.017121581, 0.03609955, -0.0031719194, -0.00019768714, -0.026146468, 0.0020259586, 0.02226234, 0.010866992, -0.018706648, -0.65070575, -0.034700118, -0.0057190936, -0.013423092, 0.0025578842, 0.022876374, 0.019006526, 0.007911056, -0.03324357, -0.0014449458, -0.013815789, 0.0008625943, -0.0069971434, -0.004401774, 0.012202161, 0.009581802, 0.00613678, 0.007975316, -0.0033004382, 0.005604855, -0.0034967866, -0.004601693, -0.025575273, -0.0013048245, 0.016993063, 0.010988371, 0.01237352, -0.0042875353, 0.005583435, 0.00496226, -0.025046917, -0.0026042939, -0.007518359, -0.016221948, 0.057519373, 0.00084385194, -0.0052764174, 0.035785392, 0.026774783, 0.033557728, -0.019948998, -0.000490871, 0.024904119, 0.010495715, -0.0009862045, -0.0006541972, 0.015607914, 0.005312117, -0.005554875, 0.008874948, 0.019406363, -0.017050182, -0.006765095, 0.020805791, 0.0052371477, -0.013051814, 0.021719703, -0.02347613, -0.008889228, 0.015479394, -0.0049801096, -0.0025239696, -0.012944715, -0.01976336, -0.0026221438, 0.031301506, -0.031729903, -0.00018619631, 0.007782537, -0.0052514276, -0.011973683, 0.016978782, -0.013223173, 0.0135944495, 0.007125662, 0.02841697, 0.025432475, 0.008482251, 0.016907383, 0.00047659114, 0.011202569, -0.038584247, -0.01103121, -0.016564665, 0.007029273, -0.016464707, -0.011659525, 0.0007626351, 0.013315992, -0.011188289, 0.02593227, 0.025004078, -0.010652794, -0.0080752745, -0.021933902, 0.017792735, 0.0029291613, 0.011966543, 0.02350469, -0.011652386, 0.007243471, -0.021505507, 0.017507138, -0.005522745, -0.017107302, 0.015836392, 0.00030277818, -0.0013414166, 0.05155038, -0.022933494, -0.0034503771, -0.0016412942, -0.0054834755, -0.014244185, -0.0071435124, -0.036242347, 0.008989187, -0.0021169928, 0.027617296, -0.011859444, 0.014044266, 0.006322419, 0.008268053, -0.011745205, -0.004580273, 0.018963687, -0.017207261, -0.0056405542, 0.0019152894, 0.0030594652, 0.0038912685, -0.009424724, 0.03944104, -0.0011432832, 0.022705017, 0.0148368, 0.036185227, -0.030644631, 0.019506322, -0.011538147, -0.017121581, -0.013294572, 0.0017028762, -0.009181966, -0.0027399529, -0.017450018, 0.00093443994, -0.017721336, -0.011345368, 0.0144298235, 0.0061225006, -0.012430639, -0.010552835, 0.013815789, 0.010131578, -0.021948183, -0.0042696856, -0.010617094, -0.012045083, -0.0071970616, 0.014329864, 0.016221948, -0.037955932, -0.009696041, -0.011745205, 0.0027774374, 0.026631985, -0.01237352, -0.011902284, -0.01859241, 0.012002243, -0.0039912276, -0.0039019785, -0.0031951242, 0.006550897, 0.014179925, 0.0018117604, 0.0011852304, 0.0050836387, -0.009331904, 0.016293349, -0.012816196, -0.0052978373, 0.0054834755, 0.015522234, 0.019206444, 0.00070194557, 0.02340473, -0.017978374, 0.0015913146, 0.003441452, 0.032729495, 0.01736434, 0.0015591849, 0.0057619335, 0.0009496123, -0.0035217765, 0.014051407, 0.009560383, 0.014044266, 0.026589144, -0.008489391, 0.009688902, 0.006372398, 0.031244388, -0.032529578, 0.018706648, -0.011738065, 0.018135453, 0.026446346, 0.032472458, -0.029959198, -0.00494441, 0.013158914, -0.0030130555, 0.026774783, -0.015008158, 0.0050693587, -0.021919623, -0.0147654, 0.0020580883, -0.031472865, -0.0008219858, -0.019577721, -0.029359443, 0.026189309, 0.026517745, 0.011616686, 0.0076825777, -0.0069364537, -0.0069293138, -0.003596746, -0.0030309055, 0.022976333, -0.016350467, 0.007268461, 0.024490003, -0.021348428, 0.010460015, 0.022747856, -0.0072184815, 0.013708689, 0.017435739, 0.00616891, 0.0030326904, -0.0076754377, 0.04215422, -0.017821295, -0.0034021824, -0.005544165, -0.022433698, 0.012630558, -0.007043553, 0.01105977, 0.012566298, -0.00991024, 0.0011896929, 0.0109740915, 0.0152794765, 0.01365871, 0.015036718, 0.012809056, 0.00184746, 0.0009156976, 0.012023662, -0.021876782, -0.007968175, -0.015550794, -0.021391267, 0.005397796, 0.0063259886, -0.015822113, 0.013458791, -0.01104549, 0.014436963, -0.016364748, -0.02209098, 0.02329049, 0.014865359, -0.0063509787, -0.0347858, -0.019963278, 0.0017778456, 0.016007751, -0.00080101227, -0.016478987, -0.017021623, 0.018878007, 0.015693594, -6.347855e-05, 0.0073827, 0.009131986, 0.007275601, 0.00020371148, -0.017792735, -0.0074469596, 0.023975926, -0.0077254176, -0.024104444, 0.009731742, 0.010031619, 0.0041268864, -0.0109740915, -0.02239086, 0.002950581, 0.035728272, -0.016821703, 0.0065044872, -0.0059547117, 0.0004098773, 0.0064652176, 0.002832772, -0.010217257, -0.0048408806, 0.0006399173, 0.015679313, -0.008360872, -0.0014101386, 0.016450427, 0.004416054, -0.018492451, -0.00036502955, -0.006440228, 0.0033789775, 0.020206036, 0.01596491, 0.014529782, 0.008039575, -0.0001679002, 0.01118115, -0.02209098, -0.0061939, 0.0040947567, 0.0045445734, -0.0011040135, 0.005540595, 0.02233374, -0.0021580476, 7.00049e-05, 0.0051336186, 0.004319665, -0.011930844, -0.005383516, -0.016607506, -0.004590983, -0.016436147, -0.0041697263, 0.029702159, -0.0066044466, -0.004844451, 0.005508465, 0.026317827, 0.018221132, -0.007064973, 0.00077959243, 0.0041518766, 0.0025596693, 0.012280701, -0.017492859, 0.025203995, 0.002829202, -0.003088025, 0.015093838, 0.0043696444, 0.015450835, 0.025603833, 0.02467564, -0.010931252, 0.022133822, -0.019534882, 0.009189106, 0.009203386, 0.009296205, -0.00496226, 0.018849447, 0.00023360999, -0.00858221, -0.050379433, 0.020691553, 0.029902078, -0.002723888, -0.012616278, -0.0073541403, -0.009617502, -0.022862095, -0.026474906, 0.01233068, -0.024133004, -0.014558342, -0.0445818, -0.017450018, -0.011916564, -0.014208485, -0.0076968577, -0.011423907, -0.013980007, -0.01234496, 0.00738984, 0.0121450415, -0.00494798, -0.0010888412, -0.0067436756, 0.009731742, 0.032415338, -0.0048765806, -0.005797633, 0.014494083, -0.03312933, -0.0074326796, -0.012966135, -0.0046124025, 0.0034682269, 0.001615412, 0.004565993, 0.0033182881, -0.01354447, 0.018249692, 0.018992247, -0.019249285, -0.02241942, 0.029445121, 0.00039470493, -0.015093838, -0.0068793343, -0.004448184, -0.02454712, -0.0066151563, -0.027131781, 0.018092614, -0.010195837, 0.0017466084, 0.018463891, -0.033871885, -0.0030184106, 0.02220522, -0.015407995, 0.0018331802, -0.007147082, 0.0061189304, 0.026789064, -0.014636882, 0.015208077, -0.015836392, -0.02728886, -0.01842105, -0.026917582, 0.021833943, 0.017621377, 0.0022026722, -0.005558445, 0.0127305165, -0.033557728, 0.011666666, 0.0034896468, 0.009746021, 0.016950224, 0.0055048955, 0.010945532, -0.048951443, -0.01970624, -0.010817013, 0.007539779, -0.015093838, -0.030359033, 0.0033075782, 0.013237453, -0.014279884, -0.010981231, -0.009753161, -0.05303549, 0.013880048, 0.004587413, 0.0035646162, 0.019120766, 0.010260097, 0.011630965, -0.023676049, -0.004401774, -0.023847407, -0.043753564, -0.015136678, -0.008703589, 0.010181557, 0.0011218634, 0.02119135, 0.011916564, -0.010438596, -0.004719502, -0.02337617, 0.0011191859, -0.0030612503, -0.007953895, -0.019534882, 0.025589554, 0.022562217, 0.023033453, -0.00992452, 4.481987e-05, -0.015407995, 0.0005685179, -0.020091798, -0.0020206037, -0.013880048, -0.029473681, -0.00370563, 0.0074398196, 0.0043767844, 0.0030362604, 0.00032352863, 0.0009790646, 0.01859241, 0.008503671, 0.025546713, -0.0115452865, 0.018292531, -0.0017698131, 0.0008523306, -0.0065616067, -0.011702365, -0.00739698, -0.008275193, -0.02094859, -0.019477762, 0.039012644, -0.0025061197, -0.0021848222, -0.007996735, 0.00027823463, 0.0057547935, 0.012266421, -0.023076294, -0.017578539, -0.0115595665, -0.0008492069, -0.024218684, 0.006425948, -0.012830476, -0.036613625, -0.0042946753, 0.011730925, -0.013444511, 0.025004078, -0.010602814, -0.022776416, -0.0012343175, 0.0007193492, 0.018049775, 0.003586036, 0.015950631, 0.02343329, -0.0076254583, -0.042896774, 0.0021687574, -0.0022812115, -0.017735617, 0.003926968, 0.02113423, -0.007875356, -0.02097715, 0.013701549, -0.015807832, 0.0015270552, -0.024018766, 0.02100571, 0.027588736, -0.0042554056, -0.011609546, -0.0046623824, -0.0030059156, 0.02600367, -0.017535698, -0.011830884, -0.017692776, -0.023047734, -0.0031112297, 0.00983884, -0.0016671765, 0.024475722, 0.008011015, -0.009646062, -0.00082600204, -0.0092462255, 0.011502447, 0.008132394, 0.01105977, 0.041497342, -0.02344757, 0.021534065, 0.008496531, 0.011873724, -0.02224806, 0.00494798, -0.007154222, 0.035956748, -0.012245001, 0.0008322495, 0.009131986, 0.005169318, 0.025375355, -0.0028934616, -0.020305995, -0.028002853, -0.029959198, -0.01977764, 0.011952263, 0.012937576, -0.008118114, -0.016864544, -0.021705424, -0.025361074, -0.014922479, -0.0016957363, 0.011202569, 0.010631374, -0.03090167, -0.021591185, -0.013365972, 0.009189106, -0.008496531, -0.0054977555, 0.016750304, 0.0060653808, -0.026317827, 0.036442265, -0.0075897584, -0.006290289, -0.020006118, 0.0006162663, -0.0123878, -0.026417786, 0.033157893, -0.013744389, -0.024432883, -0.023761727, -0.009596082, 0.00032107427, -0.005554875, 0.009681761, 0.03695634, -0.0074969395, 0.0016457567, -0.02090575, -0.027831495, 0.019549161, -0.018021215, 0.009310485, 0.015779272, -0.02096287, 0.0022722867, 0.020234596, 0.007554059, 0.022633616, -0.013216033, -0.0173929, -0.003223684, 0.0083680125, -0.025660953, -0.034214605, -0.030044876, 0.005661974, 0.0076468782, 0.0042446954, 0.014422683, 0.0024329354, 0.031787023, 0.016893104, -0.016336188, 0.025818031, 0.011531007, -0.0053549567, 0.015793553, -0.004098327, -0.027660135, -0.01736434, -0.00869645, 0.021705424, 0.018292531, -0.02092003, -0.045238674, 0.0050122393, -0.036699302, -0.006283149, -0.010524275, -0.000490871, 0.0038412889, -0.00012427961, -0.023119133, 0.02340473, -0.014508363, 0.028745407, -0.01613627, -0.042668294, 0.0053478167, 0.0006577672, -0.0009165901, 0.010852712, -0.040297832, -0.008982047, 0.01990616, 0.026260708, 0.014708281, 0.023062013, -0.023176253, -0.023975926, -0.013537331, 0.0064509376, 0.0038769885, -0.0015922071, 0.0056369845, -0.013301712, 0.0029934207, 0.008839249, -0.003202264, -0.017635657, 0.005062219, -0.006475928, 0.0008126147, 0.014936759, -0.0136087295, -0.020248877, 0.010609954, -0.017035902, 0.010295796, 0.0021419825, -0.0076397383, 0.039669517, -0.0027435229, -0.0044053444, -0.026689105, 0.006454508, -0.027303139, 0.010567115, 0.013922887, -0.009389024, -0.0005738729, -0.01354447, 0.0043089553, -0.017121581, 0.0055120355, -0.0038805585, -0.0069293138, -0.012323541, 0.027988574, 0.008475112, 0.0008126147, -0.0059547117, 0.017350059, -0.0101101585, -0.015779272, -0.015607914, -0.003341493, -0.008732149, 0.00856793, 0.026660545, -0.0003540965, -0.019049365, 0.011309668, -0.0051121986, -0.02092003, -0.018992247, 0.26686248, -0.015236637, -0.013694409, 0.035614032, -0.008889228, -0.010460015, 0.023304772, -0.007064973, -0.011588126, 0.00614392, -0.022505097, 0.0021937473, -0.016778864, -0.005169318, 0.02331905, -0.01974908, -0.010638514, -0.019463483, -0.026517745, -0.038127292, 0.0092176655, -0.015607914, -0.010824152, -0.013280292, 0.020805791, 0.011024071, 0.0129946945, 0.005472766, 0.029130964, -0.0035521213, -0.008546511, 0.00021854916, -0.004858731, 0.0040412075, -0.0042803953, -0.003584251, 0.0061332104, -0.0012093277, 0.005672684, 0.025461033, -0.009460423, 0.018178293, 0.0060725207, -0.019363523, 0.017978374, 0.012494898, -0.027660135, -0.019991837, -0.015479394, 0.026860463, -0.0038948385, 0.014893919, 0.030673191, 0.012809056, 0.011188289, 0.006911464, 0.029116685, 0.00071131677, -0.014108526, 0.009995919, -0.0055941446, 0.021891063, -0.024490003, -0.0020848631, -0.014708281, 0.019577721, -0.02116279, -0.0074755196, 0.013223173, -0.015208077, -0.006511627, -0.016336188, -0.0065151975, -0.00864647, -0.04106895, -0.02224806, 0.017235821, 0.015607914, 0.040097915, 0.028988166, -0.014622602, -0.011473887, -0.016750304, -0.025989389, -0.019006526, -0.045524273, 0.008360872, 0.007961036, -0.015493674, 0.012780497, -0.0024847, -0.020591592, -0.01990616, -0.013101794, -0.0014431608, 0.008446552, 0.0018706649, 0.0024400752, -0.007518359, 0.012552018, -0.019349243, 0.032986533, 0.029959198, 9.571985e-05, -0.013880048, 0.014551202, -0.007939615, 0.01108833, -0.017649937, -0.022076702, -0.013380252, -0.034900036, 0.010410036, 0.014179925, 0.002609649, -0.020163197, -0.028531209, 0.013651569, -0.0056262743, 0.022433698, -0.0022133822, -0.0089534875, 0.019077925, -0.0005319257, 0.013315992, -0.018849447, -0.016578946, 0.014372704, 0.0089534875, -0.04703794, 0.02350469, -0.012516319, 0.030273356, -0.021662585, -0.010181557, 0.012552018, 0.029902078, 0.01113831, -0.0021705425, -0.008396572, 0.013965727, -0.012195021, 0.02597511, 0.036727864, 0.005808343, -0.011873724, 0.024290083, -0.012909016, -0.006640146, -0.02104855, -0.032015502, 0.0016734239, -0.01610771, 0.012794777, 0.004783761, -0.011395347, -0.035099957, -0.031130148, -0.007193492, 0.020163197, -0.035014275, -0.026403505, 0.006051101, -0.020563034, -0.0060296813, -0.025475314, -0.18952262, 0.018378211, 0.00089160027, -0.012037942, 0.037213378, -0.0059190122, 0.033929005, -0.015565074, -0.01607915, -0.0031255097, 0.016436147, -0.011573846, -0.038127292, -0.00034182472, 0.0074897995, -0.0007813774, -0.013251733, 0.013387391, 0.01859241, 0.023390451, 0.025546713, -0.008296613, -0.0057619335, -0.0104171755, 0.00073273655, 0.02848837, -0.019320684, 0.022505097, 0.0052407174, -0.00022937065, -0.017492859, -0.015979191, 0.031073028, 0.004180436, -0.002352611, -0.019135045, -0.006565177, -0.014579762, -0.005958282, 0.012694817, 0.009638922, 0.031844143, 0.012973275, -0.001043324, 0.0016341542, 0.041497342, -0.0032397488, 0.0028220622, 0.0071006725, -0.022633616, 0.009082006, -0.02216238, 0.019506322, -0.0027649426, -0.004562423, 0.017007342, -0.0066865557, 0.02586087, 0.0067079756, 0.01107405, -0.007561199, -0.022633616, 2.8183249e-05, -0.006697266, 0.0020348835, -0.0061332104, -0.0197348, -0.0135658905, -0.016750304, 0.00046677372, -0.0024025906, -0.033043653, 0.020777231, -0.018778048, 0.016293349, 0.008018155, -0.0029952058, 0.007193492, 0.009481844, 0.0062652994, -0.007532639, 0.04826601, -0.0138586275, -0.011695226, 0.017264381, 0.01363015, -0.010574254, 0.0042803953, -0.0005720879, -0.008053855, 0.014008567, -0.0027935023, -0.028731128, 0.0067186854, 0.0066115865, 0.015750712, 0.0009808496, 0.0034236023, -0.010838432, 0.006415238, 0.02843125, -0.0053799464, -0.009960219, -0.001416386, 0.011809465, 0.0011272184, 0.016921664, 0.015764993, 0.02224806, -0.014386984, 0.0033843326, -0.0037770295, 0.023747448, 0.022476537, 0.005965422, 0.0030630352, -0.02728886, -0.02326193, 0.034757238, -0.02351897, 0.040069357, 0.008310893, 0.0046481024, 0.00020761613, 0.0001510544, -0.038841285, -0.07231333, -0.010360057, -0.011566706, 0.035128515, -0.007039983, 0.028616888, 0.024432883, 0.015079558, -0.011845164, 0.0318727, -0.012887595, -0.016921664, -0.008882088, -0.013230313, 0.027460217, -0.008774989, 0.0027542326, -0.028017133, -0.0147511205, 0.015536514, 0.01358017, 0.0017787381, -0.009096286, -0.010317217, -0.007125662, 0.000111282694, -0.02356181, 0.011402488, 0.019891879, 0.0026864032, 0.0072327615, -0.004837311, 0.021591185, -0.042611174, -0.0033218581, 0.002231232, -0.031444304, -0.0010790238, 0.0023079864, -0.017492859, 0.015136678, 0.007554059, -0.009724601, -0.00046900494, -0.0062046098, 0.0047230716, -0.009574663, 0.025346795, 0.0022829964, -0.010659934, 0.0026114339, -0.015193797, -0.034471642, -0.022647897, 0.025318235, 0.025632393, 0.009303344, 0.01964912, -0.013922887, -0.00079342606, -0.0072042015, 0.00865361, -0.0067508155, 0.04058343, 0.000709978, -0.004312525, -0.01607915, -0.010445735, -0.006293859, 0.0027720826, -0.019020805, -0.0025007648, -0.009017747, 0.032986533, -0.027131781, 0.0030612503, -0.03332925, -0.0061046504, 0.015550794, -0.0054977555, -0.014436963, -0.019063646, 0.030673191, -0.021291308, 0.026260708, 0.0036217356, 0.014708281, -0.010809872, 0.0042696856, -0.017492859, 0.015536514, 0.0069792937, 0.018306812, -0.009024887, -0.0027631577, -0.013701549, 0.0031558545, -0.0012673397, 0.01477968, 0.014215625, -0.027531616, -0.011830884, -0.09441859, 0.036442265, -0.010231537, 0.014051407, -0.0007666513, 0.016793145, 0.0060725207, 0.0027417378, -0.012152182, -0.011909423, -0.016478987, 0.0024115155, -0.0016573591, 0.016536105, -0.03224398, -0.02597511, 0.025389634, 0.0109740915, 0.02116279, 0.020820072, 0.019120766, 0.0030201955, 0.023076294, 0.010331497, -0.022405138, 0.013401671, 0.011052631, 0.00031103374, -0.02351897, -0.019277845, 0.018720929, -0.02119135, -0.0086607495, 0.027274579, -0.018906567, -0.019577721, 0.008417992, 0.021791104, 0.010888412, 0.0025436045, -0.031187268, -0.03427172, 0.00015384344, -0.0018296102, -0.010317217, -0.0060439613, -0.01844961, 0.0044838837, 0.01722154, -0.015507954, 0.017635657, 0.01993472, 0.015465115, -0.013344552, -0.020077517, -0.049979594, 0.0074540996, 0.005786923, -0.0039162585, -0.017378619, 0.027802935, -0.0138871875, 0.0098674, -0.020263156, 0.0026221438, -0.014279884, -0.011923703, 0.01227356, -0.0017573183, -0.030101996, -0.02961648, 0.018749489, -0.0014984953, 0.008046715, -0.008732149, 0.0295308, 0.004444614, -0.008011015, -0.012637698, 0.036642183, 0.0026810484, -0.007903916, -0.031415746, 0.019434923, 0.019049365, 0.003473582, -0.010945532, -0.012437779, -0.009210525, 0.01610771, -0.001959914, 0.005065789, -0.01103121, -0.0026721233, -0.0016457567, 0.009024887, 0.0008728579, -0.016336188, 0.03227254, 0.015065278, -0.005826193, 0.014015706, 0.014636882, -0.0042946753, -0.015793553, -0.0015002803, -0.017921254, -0.0153080365, 0.008403712, 0.0053478167, 0.0058154827, 0.0010638514, -0.007832517, 0.026760504, -0.012487759, 0.024347203, -0.015479394, -0.017350059, -0.031501424, 0.039326802, 0.029502241, 0.016678905, 0.011888004, 0.009167686, 0.013772949, -0.004740922, -0.0016841339, -0.031358626, 0.0067329654, 0.012473479, 0.008053855, -0.0045445734, -0.017549979, -0.020662993, -0.025675232, 0.009510403, 0.009253365, 0.0030023458, -0.021876782, 0.0643166, 0.025061198, -0.0037948792, 0.015593634, -0.014979599, 0.01103121, -0.016350467, -0.0021294877, -0.032558136, -0.023947366, 0.008103834, -0.02717462, -0.009660342, -0.010752753, -0.022762137, -0.017492859, -0.0026221438, 0.022833535, -0.008482251, -0.00045070885, 0.016978782, 0.0045517134, 0.0049694, 0.002598939, -0.021119948, -0.012280701, 0.033100773, 0.004312525, -0.015436555, 0.016350467, 0.024090165, 0.018735208, -0.040126476, 0.0049872496, 0.016293349, -0.021919623, -0.008175233, 0.003951958, -0.013637289, 0.0153223155, -0.007882496, 0.015893511, -0.04572419, -0.026617704, 0.032957975, 0.014536922, -0.01867809, -0.0066794157, -0.0043303748]"
