username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0903-8-py,20.0,word,1693743507.955919,362.4768804061995,234.8112547007554,6.082762530298219,29.0,0.0
0903-8-py,20.0,word,1693743507.9940894,368.81015135257206,235.01738053998992,6.0,29.0,0.0
0903-8-py,20.0,word,1693743508.0262048,372.98394212426166,234.01995798559878,4.123105625617661,29.0,0.0
0903-8-py,20.0,word,1693743508.0582445,376.20024058831996,235.25790212175005,3.1622776601683795,29.0,0.0
0903-8-py,20.0,word,1693743508.074238,379.41623193457133,236.49572804913043,3.1622776601683795,29.0,0.0
0903-8-py,20.0,word,1693743508.1061585,381.5761207905685,237.69904329950592,2.23606797749979,29.0,0.0
0903-8-py,20.0,word,1693743508.1379485,383.7357461826347,238.90221176910364,2.23606797749979,29.0,0.0
0903-8-py,20.0,word,1693743508.1704495,397.79026970063217,247.2857812043492,14.7648230602334,29.0,0.0
0903-8-py,20.0,word,1693743508.201578,425.86224630637156,264.0308074414492,29.5296461204668,29.0,0.0
0903-8-py,20.0,word,1693743508.2334747,449.7098434402854,281.73488113372764,26.627053911388696,29.0,0.0
0903-8-py,20.0,word,1693743508.2654889,469.1339914604304,294.76036978228314,21.095023109728988,29.0,0.0
0903-8-py,20.0,word,1693743508.2976532,484.2005840262618,304.25360056305294,16.1245154965971,29.0,0.0
0903-8-py,20.0,word,1693743508.3299413,494.88762247161117,309.10217058754125,10.770329614269007,29.0,0.0
0903-8-py,20.0,word,1693743508.345832,502.3358127042837,311.59613111876695,7.280109889280518,29.0,0.0
0903-8-py,20.0,word,1693743508.378121,507.67635164073585,314.01915987650636,5.385164807134504,29.0,0.0
0903-8-py,20.0,word,1693743508.410544,508.6187662317078,310.6838102875197,3.1622776601683795,29.0,0.0
0903-8-py,20.0,word,1693743508.4419923,508.54487593522833,308.43575688665896,2.0,29.0,0.0
0903-8-py,20.0,word,1693743508.4741445,509.56169875508596,307.3466276564159,1.4142135623730951,29.0,0.0
0903-8-py,20.0,word,1693743508.5056105,510.5787257757234,306.2572797046475,1.4142135623730951,29.0,0.0
0903-8-py,20.0,word,1693743508.5387352,512.6133926654356,304.0779273729372,2.8284271247461903,29.0,0.0
0903-8-py,20.0,word,1693743508.571839,538.8384912039452,300.4542331548663,25.317977802344327,29.0,0.0
0903-8-py,20.0,word,1693743508.601981,588.2238635173152,293.0867914316749,47.67598976424087,29.0,0.0
0903-8-py,20.0,word,1693743508.6335623,629.2928085754519,286.54983428092237,39.6232255123179,29.0,0.0
0903-8-py,20.0,word,1693743508.649868,658.8121147548873,280.7449971007854,28.635642126552707,29.0,0.0
0903-8-py,20.0,word,1693743508.6822126,676.7299976734836,275.67831949948277,17.72004514666935,29.0,0.0
0903-8-py,20.0,word,1693743508.7133307,689.4248192726682,273.8314132139664,12.16552506059644,29.0,0.0
0903-8-py,20.0,word,1693743508.7463405,700.0035378161293,271.9134282671014,10.198039027185567,29.0,0.0
0903-8-py,20.0,word,1693743508.778673,695.7546715534787,271.77375513686826,4.0,29.0,0.0
0903-8-py,20.0,word,1693743508.8119946,688.2988428906068,270.3955067003205,7.071067811865476,29.0,0.0
0903-8-py,20.0,word,1693743508.8420134,684.0290725767535,269.1219153454761,4.123105625617661,29.0,0.0
0903-8-py,20.0,word,1693743508.8582504,681.9050579698308,269.05215273611657,2.0,29.0,0.0
0903-8-py,20.0,word,1693743508.890274,680.843092977891,269.01727282114575,1.0,29.0,0.0
0903-8-py,20.0,word,1693743508.9222484,679.7590071146715,267.8482359535233,1.4142135623730951,29.0,0.0
0903-8-py,20.0,word,1693743508.9533637,678.719247611437,268.9475157704377,1.4142135623730951,29.0,0.0
0903-8-py,20.0,word,1693743508.9867482,674.4718953167654,268.8080127849217,4.0,29.0,0.0
0903-8-py,20.0,word,1693743509.018073,668.1248786121978,269.73261311662577,6.082762530298219,29.0,0.0
0903-8-py,20.0,word,1693743509.05046,660.7425482856335,271.75536341993586,7.280109889280518,29.0,0.0
0903-8-py,20.0,word,1693743509.0824456,654.3762329054647,271.5459931189085,6.0,29.0,0.0
0903-8-py,20.0,word,1693743509.114446,646.9751530773052,272.43476118200897,7.071067811865476,29.0,0.0
0903-8-py,20.0,word,1693743509.1454723,639.5767446149069,273.3232084507621,7.071067811865476,29.0,0.0
