,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0,0905-10-wzx,1.0,word,1693913833.2427495,967.0,410.0,1.4142135623730951,1.0,0.0
1,0905-10-wzx,1.0,word,1693913833.2477515,967.0,409.0,1.0,1.0,0.0
2,0905-10-wzx,1.0,word,1693913833.2790034,968.0,409.0,1.0,1.0,0.0
3,0905-10-wzx,1.0,word,1693913833.3112097,969.0,408.0,1.4142135623730951,1.0,0.0
4,0905-10-wzx,1.0,word,1693913833.3432145,969.0,408.0,0.0,1.0,0.0
5,0905-10-wzx,1.0,word,1693913833.375565,969.0,407.0,1.0,1.0,0.0
6,0905-10-wzx,1.0,word,1693913833.391481,969.0,406.0,1.0,1.0,0.0
7,0905-10-wzx,1.0,word,1693913833.4234493,968.0,404.0,2.23606797749979,1.0,0.0
8,0905-10-wzx,1.0,word,1693913833.4557989,918.0,395.0,50.80354318352215,1.0,0.0
9,0905-10-wzx,1.0,word,1693913833.4869928,761.0,375.0,158.26875876179733,1.0,0.0
10,0905-10-wzx,1.0,word,1693913833.5193722,625.0,357.0,137.18600511714013,1.0,0.0
11,0905-10-wzx,1.0,word,1693913833.5512817,541.0,346.0,84.71717653463199,1.0,0.0
12,0905-10-wzx,1.0,word,1693913833.5834007,493.0,339.0,48.507731342539614,1.0,0.0
13,0905-10-wzx,1.0,word,1693913833.6158302,482.0,324.0,18.601075237738275,1.0,0.0
14,0905-10-wzx,1.0,word,1693913833.6471243,483.0,310.0,14.035668847618199,1.0,0.0
15,0905-10-wzx,1.0,word,1693913833.663168,483.0,302.0,8.0,1.0,0.0
16,0905-10-wzx,1.0,word,1693913833.6956582,483.0,294.0,8.0,1.0,0.0
17,0905-10-wzx,1.0,word,1693913833.7278874,483.0,289.0,5.0,1.0,0.0
18,0905-10-wzx,1.0,word,1693913833.758945,484.0,288.0,1.4142135623730951,1.0,0.0
19,0905-10-wzx,1.0,word,1693913833.7910032,495.0,284.0,11.704699910719626,1.0,0.0
20,0905-10-wzx,1.0,word,1693913833.8242922,509.0,283.0,14.035668847618199,1.0,0.0
21,0905-10-wzx,1.0,word,1693913833.8554008,518.0,283.0,9.0,1.0,0.0
22,0905-10-wzx,1.0,word,1693913833.8873208,527.0,282.0,9.055385138137417,1.0,0.0
23,0905-10-wzx,1.0,word,1693913833.9034314,537.0,281.0,10.04987562112089,1.0,0.0
24,0905-10-wzx,1.0,word,1693913833.9356062,544.0,281.0,7.0,1.0,0.0
25,0905-10-wzx,1.0,word,1693913833.967607,552.0,279.0,8.246211251235321,1.0,0.0
26,0905-10-wzx,1.0,word,1693913833.9990768,560.0,280.0,8.06225774829855,1.0,0.0
27,0905-10-wzx,1.0,word,1693913834.0313962,568.0,282.0,8.246211251235321,1.0,0.0
28,0905-10-wzx,1.0,word,1693913834.0634046,573.0,284.0,5.385164807134504,1.0,0.0
29,0905-10-wzx,1.0,word,1693913834.0956402,580.0,281.0,7.615773105863909,1.0,0.0
30,0905-10-wzx,1.0,word,1693913834.1269665,626.0,278.0,46.09772228646444,1.0,0.0
31,0905-10-wzx,1.0,word,1693913834.1589594,691.0,275.0,65.06919393998976,1.0,0.0
32,0905-10-wzx,1.0,word,1693913834.1751118,743.0,273.0,52.03844732503075,1.0,0.0
33,0905-10-wzx,1.0,word,1693913834.2071373,779.0,270.0,36.124783736376884,1.0,0.0
34,0905-10-wzx,1.0,word,1693913834.239425,801.0,268.0,22.090722034374522,1.0,0.0
35,0905-10-wzx,1.0,word,1693913834.2713895,816.0,269.0,15.033296378372908,1.0,0.0
36,0905-10-wzx,1.0,word,1693913834.3037767,827.0,268.0,11.045361017187261,1.0,0.0
37,0905-10-wzx,1.0,word,1693913834.335181,827.0,268.0,0.0,1.0,0.0
38,0905-10-wzx,1.0,word,1693913834.3676145,815.0,266.0,12.165525060596439,1.0,0.0
39,0905-10-wzx,1.0,word,1693913834.3995013,808.0,265.0,7.0710678118654755,1.0,0.0
40,0905-10-wzx,1.0,word,1693913834.4318154,804.0,264.0,4.123105625617661,1.0,0.0
41,0905-10-wzx,1.0,word,1693913834.4631228,802.0,264.0,2.0,1.0,0.0
42,0905-10-wzx,1.0,word,1693913834.4954214,800.0,265.0,2.23606797749979,1.0,0.0
43,0905-10-wzx,1.0,word,1693913834.5114164,800.0,265.0,0.0,1.0,0.0
44,0905-10-wzx,1.0,word,1693913834.5433934,798.0,265.0,2.0,1.0,0.0
45,0905-10-wzx,1.0,word,1693913834.575787,796.0,264.0,2.23606797749979,1.0,0.0
46,0905-10-wzx,1.0,word,1693913834.6077933,794.0,264.0,2.0,1.0,0.0
47,0905-10-wzx,1.0,word,1693913834.6398191,791.0,264.0,3.0,1.0,0.0
48,0905-10-wzx,1.0,word,1693913834.671918,788.0,265.0,3.1622776601683795,1.0,0.0
49,0905-10-wzx,1.0,word,1693913834.6880097,785.0,266.0,3.1622776601683795,1.0,0.0
50,0905-10-wzx,1.0,word,1693913834.7356117,783.0,265.0,2.23606797749979,1.0,0.0
51,0905-10-wzx,1.0,word,1693913834.7515383,781.0,265.0,2.0,1.0,0.0
52,0905-10-wzx,1.0,word,1693913834.7829533,779.0,265.0,2.0,1.0,0.0
53,0905-10-wzx,1.0,word,1693913834.8155367,765.0,266.0,14.035668847618199,1.0,0.0
54,0905-10-wzx,1.0,word,1693913834.8477683,730.0,270.0,35.22782990761707,1.0,0.0
55,0905-10-wzx,1.0,word,1693913834.8794093,694.0,272.0,36.05551275463989,1.0,0.0
56,0905-10-wzx,1.0,word,1693913834.911457,662.0,273.0,32.01562118716424,1.0,0.0
57,0905-10-wzx,1.0,word,1693913834.9436488,637.0,274.0,25.019992006393608,1.0,0.0
58,0905-10-wzx,1.0,word,1693913834.9597194,620.0,275.0,17.029386365926403,1.0,0.0
59,0905-10-wzx,1.0,word,1693913834.9917715,607.0,279.0,13.601470508735444,1.0,0.0
60,0905-10-wzx,1.0,word,1693913835.0230515,566.0,282.0,41.10960958218893,1.0,0.0
61,0905-10-wzx,1.0,word,1693913835.0556707,512.0,282.0,54.0,1.0,0.0
62,0905-10-wzx,1.0,word,1693913835.087729,474.0,282.0,38.0,1.0,0.0
63,0905-10-wzx,1.0,word,1693913835.1194034,446.0,282.0,28.0,1.0,0.0
64,0905-10-wzx,1.0,word,1693913835.1513145,428.0,282.0,18.0,1.0,0.0
65,0905-10-wzx,1.0,word,1693913835.1837654,417.0,283.0,11.045361017187261,1.0,0.0
66,0905-10-wzx,1.0,word,1693913835.215307,410.0,284.0,7.0710678118654755,1.0,0.0
67,0905-10-wzx,1.0,word,1693913835.2313728,402.0,279.0,9.433981132056603,1.0,0.0
68,0905-10-wzx,1.0,word,1693913835.3595686,420.0,395.0,117.38824472663352,1.0,0.0
69,0905-10-wzx,1.0,word,1693913835.391076,464.0,340.0,70.43436661176133,1.0,0.0
70,0905-10-wzx,1.0,word,1693913835.423508,489.0,333.0,25.96150997149434,1.0,0.0
71,0905-10-wzx,1.0,word,1693913835.4555073,521.0,321.0,34.17601498127012,1.0,0.0
72,0905-10-wzx,1.0,word,1693913835.487656,552.0,309.0,33.24154027718932,1.0,0.0
73,0905-10-wzx,1.0,word,1693913835.503718,579.0,302.0,27.892651361962706,1.0,0.0
74,0905-10-wzx,1.0,word,1693913835.5352,595.0,296.0,17.08800749063506,1.0,0.0
75,0905-10-wzx,1.0,word,1693913835.5676932,610.0,292.0,15.524174696260024,1.0,0.0
76,0905-10-wzx,1.0,word,1693913835.5995822,621.0,289.0,11.40175425099138,1.0,0.0
77,0905-10-wzx,1.0,word,1693913835.6310532,611.0,287.0,10.198039027185569,1.0,0.0
78,0905-10-wzx,1.0,word,1693913835.6630313,599.0,285.0,12.165525060596439,1.0,0.0
79,0905-10-wzx,1.0,word,1693913835.695247,592.0,286.0,7.0710678118654755,1.0,0.0
80,0905-10-wzx,1.0,word,1693913835.7272587,588.0,286.0,4.0,1.0,0.0
81,0905-10-wzx,1.0,word,1693913835.7594423,584.0,286.0,4.0,1.0,0.0
82,0905-10-wzx,1.0,word,1693913835.7753763,580.0,286.0,4.0,1.0,0.0
83,0905-10-wzx,1.0,word,1693913835.8074865,576.0,286.0,4.0,1.0,0.0
84,0905-10-wzx,1.0,word,1693913835.8398502,572.0,286.0,4.0,1.0,0.0
85,0905-10-wzx,1.0,word,1693913835.872088,568.0,286.0,4.0,1.0,0.0
86,0905-10-wzx,1.0,word,1693913835.9032326,574.0,285.0,6.082762530298219,1.0,0.0
87,0905-10-wzx,1.0,word,1693913835.9353979,584.0,283.0,10.198039027185569,1.0,0.0
88,0905-10-wzx,1.0,word,1693913835.967719,600.0,280.0,16.278820596099706,1.0,0.0
89,0905-10-wzx,1.0,word,1693913835.99983,617.0,276.0,17.46424919657298,1.0,0.0
90,0905-10-wzx,1.0,word,1693913836.031181,633.0,273.0,16.278820596099706,1.0,0.0
91,0905-10-wzx,1.0,word,1693913836.0471766,649.0,273.0,16.0,1.0,0.0
92,0905-10-wzx,1.0,word,1693913836.0792663,660.0,272.0,11.045361017187261,1.0,0.0
93,0905-10-wzx,1.0,word,1693913836.1114755,658.0,272.0,2.0,1.0,0.0
94,0905-10-wzx,1.0,word,1693913836.1438184,652.0,273.0,6.082762530298219,1.0,0.0
95,0905-10-wzx,1.0,word,1693913836.1750188,648.0,273.0,4.0,1.0,0.0
96,0905-10-wzx,1.0,word,1693913836.2075737,646.0,273.0,2.0,1.0,0.0
97,0905-10-wzx,1.0,word,1693913836.2397232,645.0,273.0,1.0,1.0,0.0
98,0905-10-wzx,1.0,word,1693913836.2709355,647.0,273.0,2.0,1.0,0.0
99,0905-10-wzx,1.0,word,1693913836.3034682,659.0,274.0,12.041594578792296,1.0,0.0
100,0905-10-wzx,1.0,word,1693913836.3358753,677.0,273.0,18.027756377319946,1.0,0.0
101,0905-10-wzx,1.0,word,1693913836.3518121,695.0,273.0,18.0,1.0,0.0
102,0905-10-wzx,1.0,word,1693913836.3831615,711.0,272.0,16.0312195418814,1.0,0.0
103,0905-10-wzx,1.0,word,1693913836.4156454,726.0,271.0,15.033296378372908,1.0,0.0
104,0905-10-wzx,1.0,word,1693913836.4469879,736.0,270.0,10.04987562112089,1.0,0.0
105,0905-10-wzx,1.0,word,1693913836.47916,746.0,271.0,10.04987562112089,1.0,0.0
106,0905-10-wzx,1.0,word,1693913836.5115514,753.0,271.0,7.0,1.0,0.0
107,0905-10-wzx,1.0,word,1693913836.542983,758.0,271.0,5.0,1.0,0.0
108,0905-10-wzx,1.0,word,1693913836.5755935,761.0,271.0,3.0,1.0,0.0
109,0905-10-wzx,1.0,word,1693913836.5916412,764.0,270.0,3.1622776601683795,1.0,0.0
110,0905-10-wzx,1.0,word,1693913836.6236405,768.0,271.0,4.123105625617661,1.0,0.0
111,0905-10-wzx,1.0,word,1693913836.6550052,771.0,272.0,3.1622776601683795,1.0,0.0
112,0905-10-wzx,1.0,word,1693913836.6870122,792.0,271.0,21.02379604162864,1.0,0.0
113,0905-10-wzx,1.0,word,1693913836.7194664,839.0,272.0,47.01063709417264,1.0,0.0
114,0905-10-wzx,1.0,word,1693913836.7513738,884.0,273.0,45.0111097397076,1.0,0.0
115,0905-10-wzx,1.0,word,1693913836.7835655,916.0,274.0,32.01562118716424,1.0,0.0
