original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density
5,0905-10-wzx,18.0,word,1693914974.5593605,1300.0000000000005,386.00000000000006,401.01122178811903,30.0,0.0,2
6,0905-10-wzx,18.0,word,1693914974.5915933,1079.0000000000002,383.00000000000006,221.02036105300343,30.0,0.0,21
7,0905-10-wzx,18.0,word,1693914974.623603,982.0000000000002,390.0000000000001,97.25224933131366,30.0,0.0,14
8,0905-10-wzx,18.0,word,1693914974.655817,943.0,395.00000000000006,39.319206502675,30.0,0.0,8
9,0905-10-wzx,18.0,word,1693914974.6877308,924.9999999999999,389.00000000000006,18.97366596101028,30.0,0.0,10
10,0905-10-wzx,18.0,word,1693914974.7197993,912.0000000000001,389.99999999999994,13.038404810405298,30.0,0.0,8
11,0905-10-wzx,18.0,word,1693914974.750946,801.0000000000003,385.00000000000006,111.1125555461668,30.0,0.0,4
12,0905-10-wzx,18.0,word,1693914974.7832658,621.0,380.0,180.06943105369106,30.0,0.0,15
13,0905-10-wzx,18.0,word,1693914974.814954,524.0000000000001,384.99999999999994,97.12878049270464,30.0,0.0,21
14,0905-10-wzx,18.0,word,1693914974.8310332,477.9999999999999,384.9999999999999,46.0,30.0,0.0,20
15,0905-10-wzx,18.0,word,1693914974.863494,462.00000000000017,386.99999999999994,16.1245154965971,30.0,0.0,20
16,0905-10-wzx,18.0,word,1693914974.89502,456.99999999999994,385.99999999999994,5.0990195135927845,30.0,0.0,21
17,0905-10-wzx,18.0,word,1693914974.927071,453.0,383.99999999999994,4.47213595499958,30.0,0.0,21
18,0905-10-wzx,18.0,word,1693914974.9593215,449.00000000000006,384.0,4.0,30.0,0.0,19
19,0905-10-wzx,18.0,word,1693914974.9916737,446.0000000000001,382.99999999999994,3.1622776601683795,30.0,0.0,19
20,0905-10-wzx,18.0,word,1693914975.0238612,442.0000000000001,383.0,4.0,30.0,0.0,19
21,0905-10-wzx,18.0,word,1693914975.0559409,440.00000000000006,381.99999999999983,2.23606797749979,30.0,0.0,19
22,0905-10-wzx,18.0,word,1693914975.0869417,438.0000000000001,381.00000000000006,2.23606797749979,30.0,0.0,16
23,0905-10-wzx,18.0,word,1693914975.1038728,441.99999999999994,379.99999999999994,4.123105625617661,30.0,0.0,19
24,0905-10-wzx,18.0,word,1693914975.1350305,452.99999999999983,379.9999999999999,11.0,30.0,0.0,19
25,0905-10-wzx,18.0,word,1693914975.1670616,459.99999999999994,379.0,7.071067811865476,30.0,0.0,20
26,0905-10-wzx,18.0,word,1693914975.1992407,473.00000000000006,376.99999999999994,13.152946437965904,30.0,0.0,26
27,0905-10-wzx,18.0,word,1693914975.231413,489.00000000000006,376.0,16.0312195418814,30.0,0.0,24
28,0905-10-wzx,18.0,word,1693914975.2634077,504.00000000000017,373.0,15.297058540778355,30.0,0.0,23
29,0905-10-wzx,18.0,word,1693914975.2950494,518.0000000000001,371.9999999999999,14.0356688476182,30.0,0.0,24
30,0905-10-wzx,18.0,word,1693914975.3272214,531.0000000000002,369.00000000000006,13.341664064126334,30.0,0.0,52
31,0905-10-wzx,18.0,word,1693914975.359222,541.0,367.0,10.198039027185567,30.0,0.0,59
32,0905-10-wzx,18.0,word,1693914975.3911364,547.0000000000001,366.00000000000006,6.082762530298219,30.0,0.0,58
33,0905-10-wzx,18.0,word,1693914975.4072216,551.0000000000002,365.0,4.123105625617661,30.0,0.0,61
34,0905-10-wzx,18.0,word,1693914975.439214,555.0,365.00000000000006,4.0,30.0,0.0,64
35,0905-10-wzx,18.0,word,1693914975.4715652,559.0000000000001,365.0,4.0,30.0,0.0,66
36,0905-10-wzx,18.0,word,1693914975.5030649,561.0000000000001,364.00000000000006,2.23606797749979,30.0,0.0,65
