username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y
0905-2-fwh,29.0,word,1693885086.0243523,1052.0,904.0,941.3267233006828,12.0,0.0
0905-2-fwh,29.0,word,1693885086.0556705,916.0,666.0,274.11676344215067,12.0,0.0
0905-2-fwh,29.0,word,1693885086.0719898,902.0,565.0,101.96568050084302,12.0,0.0
0905-2-fwh,29.0,word,1693885086.1036184,895.0,490.0,75.32595834106593,12.0,0.0
0905-2-fwh,29.0,word,1693885086.1356144,889.0,453.0,37.48332962798263,12.0,0.0
0905-2-fwh,29.0,word,1693885086.167886,890.0,441.0,12.041594578792296,12.0,0.0
0905-2-fwh,29.0,word,1693885086.1994095,887.0,433.0,8.54400374531753,12.0,0.0
0905-2-fwh,29.0,word,1693885086.231551,851.0,379.0,64.89992295835181,12.0,0.0
0905-2-fwh,29.0,word,1693885086.2636254,811.0,333.0,60.95900261651269,12.0,0.0
0905-2-fwh,29.0,word,1693885086.2958343,787.0,309.0,33.94112549695428,12.0,0.0
0905-2-fwh,29.0,word,1693885086.3280158,774.0,295.0,19.1049731745428,12.0,0.0
0905-2-fwh,29.0,word,1693885086.3442855,766.0,289.0,10.0,12.0,0.0
0905-2-fwh,29.0,word,1693885086.3761697,762.0,286.0,5.0,12.0,0.0
0905-2-fwh,29.0,word,1693885086.4075022,760.0,286.0,2.0,12.0,0.0
0905-2-fwh,29.0,word,1693885086.4400177,766.0,285.0,6.082762530298219,12.0,0.0
0905-2-fwh,29.0,word,1693885086.471526,811.0,282.0,45.09988913511872,12.0,0.0
0905-2-fwh,29.0,word,1693885086.5038347,863.0,277.0,52.23983154643591,12.0,0.0
0905-2-fwh,29.0,word,1693885086.535225,906.0,273.0,43.18564576337837,12.0,0.0
0905-2-fwh,29.0,word,1693885086.5672674,937.0,270.0,31.144823004794876,12.0,0.0
0905-2-fwh,29.0,word,1693885086.5995817,961.0,269.0,24.020824298928627,12.0,0.0
0905-2-fwh,29.0,word,1693885086.6154716,977.0,268.0,16.0312195418814,12.0,0.0
0905-2-fwh,29.0,word,1693885086.647727,988.0,267.0,11.04536101718726,12.0,0.0
0905-2-fwh,29.0,word,1693885086.6799972,980.0,267.0,8.0,12.0,0.0
0905-2-fwh,29.0,word,1693885086.711256,955.0,269.0,25.079872407968907,12.0,0.0
0905-2-fwh,29.0,word,1693885086.7432969,914.0,271.0,41.04875150354759,12.0,0.0
0905-2-fwh,29.0,word,1693885086.7753253,857.0,273.0,57.0350769263968,12.0,0.0
0905-2-fwh,29.0,word,1693885086.8074658,807.0,276.0,50.08991914547278,12.0,0.0
0905-2-fwh,29.0,word,1693885086.8397791,769.0,277.0,38.01315561749642,12.0,0.0
0905-2-fwh,29.0,word,1693885086.8559344,742.0,278.0,27.018512172212592,12.0,0.0
0905-2-fwh,29.0,word,1693885086.8877327,722.0,280.0,20.09975124224178,12.0,0.0
0905-2-fwh,29.0,word,1693885086.9197352,702.0,281.0,20.024984394500787,12.0,0.0
0905-2-fwh,29.0,word,1693885086.951287,686.0,281.0,16.0,12.0,0.0
0905-2-fwh,29.0,word,1693885086.9841726,675.0,281.0,11.0,12.0,0.0
0905-2-fwh,29.0,word,1693885087.0156271,667.0,281.0,8.0,12.0,0.0
0905-2-fwh,29.0,word,1693885087.0481772,662.0,280.0,5.0990195135927845,12.0,0.0
0905-2-fwh,29.0,word,1693885087.0793898,659.0,280.0,3.0,12.0,0.0
0905-2-fwh,29.0,word,1693885087.111589,656.0,279.0,3.1622776601683795,12.0,0.0
0905-2-fwh,29.0,word,1693885087.1438766,655.0,278.0,1.4142135623730951,12.0,0.0
0905-2-fwh,29.0,word,1693885087.1599965,664.0,277.0,9.055385138137416,12.0,0.0
0905-2-fwh,29.0,word,1693885087.1920967,680.0,276.0,16.0312195418814,12.0,0.0
0905-2-fwh,29.0,word,1693885087.2233045,721.0,272.0,41.19465984809196,12.0,0.0
0905-2-fwh,29.0,word,1693885087.2554204,766.0,267.0,45.27692569068709,12.0,0.0
0905-2-fwh,29.0,word,1693885087.2874217,803.0,262.0,37.33630940518894,12.0,0.0
0905-2-fwh,29.0,word,1693885087.3195603,831.0,258.0,28.284271247461906,12.0,0.0
0905-2-fwh,29.0,word,1693885087.351711,853.0,255.0,22.20360331117452,12.0,0.0
0905-2-fwh,29.0,word,1693885087.3839169,883.0,254.0,30.01666203960727,12.0,0.0
0905-2-fwh,29.0,word,1693885087.41518,945.0,252.0,62.03224967708329,12.0,0.0
0905-2-fwh,29.0,word,1693885087.4314835,998.0,251.0,53.009433122794285,12.0,0.0
0905-2-fwh,29.0,word,1693885087.4636114,1031.0,251.0,33.0,12.0,0.0
0905-2-fwh,29.0,word,1693885087.4966495,1052.0,251.0,21.0,12.0,0.0
0905-2-fwh,29.0,word,1693885087.5279634,1064.0,257.0,13.41640786499874,12.0,0.0
0905-2-fwh,29.0,word,1693885087.623493,1140.0,410.0,170.83617883809038,12.0,0.0
0905-2-fwh,29.0,word,1693885087.6398146,1115.0,417.0,25.96150997149434,12.0,0.0
0905-2-fwh,29.0,word,1693885087.671816,1129.0,398.0,23.600847442411894,12.0,0.0
0905-2-fwh,29.0,word,1693885087.704242,1138.0,360.0,39.05124837953327,12.0,0.0
0905-2-fwh,29.0,word,1693885087.735242,1147.0,325.0,36.1386219991853,12.0,0.0
0905-2-fwh,29.0,word,1693885087.767447,1154.0,299.0,26.92582403567252,12.0,0.0
0905-2-fwh,29.0,word,1693885087.79933,1158.0,280.0,19.4164878389476,12.0,0.0
0905-2-fwh,29.0,word,1693885087.8319073,1161.0,266.0,14.317821063276352,12.0,0.0
0905-2-fwh,29.0,word,1693885087.8632336,1185.0,260.0,24.73863375370596,12.0,0.0
0905-2-fwh,29.0,word,1693885087.8961198,1236.0,257.0,51.0881590977792,12.0,0.0
0905-2-fwh,29.0,word,1693885087.9273255,1281.0,255.0,45.044422518220834,12.0,0.0
0905-2-fwh,29.0,word,1693885087.959781,1311.0,254.0,30.01666203960727,12.0,0.0
0905-2-fwh,29.0,word,1693885087.9756804,1331.0,252.0,20.09975124224178,12.0,0.0
0905-2-fwh,29.0,word,1693885088.0072937,1345.0,251.0,14.0356688476182,12.0,0.0
0905-2-fwh,29.0,word,1693885088.039707,1353.0,249.0,8.246211251235321,12.0,0.0
0905-2-fwh,29.0,word,1693885088.0719533,1359.0,249.0,6.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.1039526,1362.0,248.0,3.1622776601683795,12.0,0.0
0905-2-fwh,29.0,word,1693885088.1360831,1368.0,248.0,6.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.1673622,1379.0,246.0,11.180339887498947,12.0,0.0
0905-2-fwh,29.0,word,1693885088.1996794,1376.0,245.0,3.1622776601683795,12.0,0.0
0905-2-fwh,29.0,word,1693885088.2157133,1341.0,244.0,35.0142828000232,12.0,0.0
0905-2-fwh,29.0,word,1693885088.2479038,1226.0,238.0,115.15641536623131,12.0,0.0
0905-2-fwh,29.0,word,1693885088.2801394,1104.0,234.0,122.06555615733704,12.0,0.0
0905-2-fwh,29.0,word,1693885088.3114314,1018.0,230.0,86.09297300012354,12.0,0.0
0905-2-fwh,29.0,word,1693885088.3437717,968.0,229.0,50.00999900019995,12.0,0.0
0905-2-fwh,29.0,word,1693885088.3752072,939.0,227.0,29.068883707497267,12.0,0.0
0905-2-fwh,29.0,word,1693885088.4073715,923.0,227.0,16.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.439993,915.0,228.0,8.06225774829855,12.0,0.0
0905-2-fwh,29.0,word,1693885088.471553,930.0,230.0,15.132745950421556,12.0,0.0
0905-2-fwh,29.0,word,1693885088.5038111,943.0,230.0,13.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.5198195,950.0,230.0,7.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.551806,954.0,230.0,4.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.5839474,956.0,230.0,2.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.6152372,958.0,230.0,2.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.6474164,959.0,231.0,1.4142135623730951,12.0,0.0
0905-2-fwh,29.0,word,1693885088.6799111,969.0,231.0,10.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.7121203,988.0,231.0,19.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.7440956,1007.0,231.0,19.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.7756352,1025.0,231.0,18.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.7919612,1040.0,230.0,15.033296378372908,12.0,0.0
0905-2-fwh,29.0,word,1693885088.8233116,1052.0,229.0,12.041594578792296,12.0,0.0
0905-2-fwh,29.0,word,1693885088.8557663,1068.0,230.0,16.0312195418814,12.0,0.0
0905-2-fwh,29.0,word,1693885088.8878503,1104.0,233.0,36.12478373637688,12.0,0.0
0905-2-fwh,29.0,word,1693885088.9192717,1140.0,236.0,36.12478373637688,12.0,0.0
0905-2-fwh,29.0,word,1693885088.9513574,1166.0,236.0,26.0,12.0,0.0
0905-2-fwh,29.0,word,1693885088.9835818,1184.0,237.0,18.027756377319943,12.0,0.0
0905-2-fwh,29.0,word,1693885089.0157125,1196.0,239.0,12.16552506059644,12.0,0.0
0905-2-fwh,29.0,word,1693885089.031855,1204.0,240.0,8.06225774829855,12.0,0.0
0905-2-fwh,29.0,word,1693885089.064119,1211.0,242.0,7.280109889280518,12.0,0.0
0905-2-fwh,29.0,word,1693885089.095353,1221.0,243.0,10.04987562112089,12.0,0.0
0905-2-fwh,29.0,word,1693885089.1275032,1246.0,245.0,25.079872407968907,12.0,0.0
0905-2-fwh,29.0,word,1693885089.15965,1272.0,247.0,26.0768096208106,12.0,0.0
0905-2-fwh,29.0,word,1693885089.1917048,1291.0,249.0,19.1049731745428,12.0,0.0
0905-2-fwh,29.0,word,1693885089.2237887,1305.0,250.0,14.0356688476182,12.0,0.0
0905-2-fwh,29.0,word,1693885089.2553103,1315.0,249.0,10.04987562112089,12.0,0.0
0905-2-fwh,29.0,word,1693885089.287285,1332.0,248.0,17.029386365926403,12.0,0.0
0905-2-fwh,29.0,word,1693885089.3197598,1370.0,247.0,38.01315561749642,12.0,0.0
0905-2-fwh,29.0,word,1693885089.3357534,1406.0,245.0,36.05551275463989,12.0,0.0
0905-2-fwh,29.0,word,1693885089.3680024,1431.0,241.0,25.317977802344327,12.0,0.0
0905-2-fwh,29.0,word,1693885089.3995662,1450.0,238.0,19.235384061671343,12.0,0.0
0905-2-fwh,29.0,word,1693885089.431453,1464.0,236.0,14.142135623730953,12.0,0.0
0905-2-fwh,29.0,word,1693885089.4637742,1474.0,234.0,10.198039027185567,12.0,0.0
0905-2-fwh,29.0,word,1693885089.496074,1468.0,233.0,6.082762530298219,12.0,0.0
0905-2-fwh,29.0,word,1693885089.5291257,1432.0,233.0,36.0,12.0,0.0
0905-2-fwh,29.0,word,1693885089.5440762,1162.0,248.0,270.4163456597992,12.0,0.0
0905-2-fwh,29.0,word,1693885089.5751865,839.0,271.0,323.81785003300854,12.0,0.0
0905-2-fwh,29.0,word,1693885089.6072168,670.0,282.0,169.3576098083579,12.0,0.0
0905-2-fwh,29.0,word,1693885089.6393847,592.0,289.0,78.31347265956222,12.0,0.0
0905-2-fwh,29.0,word,1693885089.6717155,559.0,290.0,33.015148038438355,12.0,0.0
0905-2-fwh,29.0,word,1693885089.703904,544.0,291.0,15.033296378372908,12.0,0.0
0905-2-fwh,29.0,word,1693885089.735266,536.0,293.0,8.246211251235321,12.0,0.0
0905-2-fwh,29.0,word,1693885089.7674491,531.0,293.0,5.0,12.0,0.0
0905-2-fwh,29.0,word,1693885089.7998393,570.0,292.0,39.01281840626232,12.0,0.0
