original_index,username,iteration,phase,time,gaze_x,gaze_y,speed,matrix_x,matrix_y,density
8,0903-4-lcr,37.0,word,1693725401.4888554,338.00000000000006,176.0,46.48655719667784,18.0,0.0,0
9,0903-4-lcr,37.0,word,1693725401.5214489,388.0,183.00000000000009,50.48762224545735,18.0,0.0,0
10,0903-4-lcr,37.0,word,1693725401.552777,439.9999999999999,184.99999999999997,52.03844732503075,18.0,0.0,1
11,0903-4-lcr,37.0,word,1693725401.5853488,475.0,190.0,35.35533905932738,18.0,0.0,3
12,0903-4-lcr,37.0,word,1693725401.6172566,498.0,195.99999999999997,23.769728648009423,18.0,0.0,4
13,0903-4-lcr,37.0,word,1693725401.6332726,511.9999999999999,198.99999999999991,14.317821063276352,18.0,0.0,5
14,0903-4-lcr,37.0,word,1693725401.6655395,520.9999999999999,201.0,9.219544457292889,18.0,0.0,4
15,0903-4-lcr,37.0,word,1693725401.696709,527.9999999999999,202.99999999999997,7.280109889280518,18.0,0.0,5
16,0903-4-lcr,37.0,word,1693725401.7293212,546.0,203.99999999999997,18.027756377319943,18.0,0.0,6
17,0903-4-lcr,37.0,word,1693725401.761448,561.9999999999999,203.99999999999991,16.0,18.0,0.0,5
18,0903-4-lcr,37.0,word,1693725401.7933352,573.9999999999999,205.0,12.041594578792296,18.0,0.0,5
19,0903-4-lcr,37.0,word,1693725401.8246722,582.9999999999999,207.00000000000003,9.219544457292889,18.0,0.0,6
20,0903-4-lcr,37.0,word,1693725401.8568385,589.9999999999998,207.0,7.0,18.0,0.0,6
21,0903-4-lcr,37.0,word,1693725401.8889582,606.0,209.00000000000003,16.1245154965971,18.0,0.0,7
22,0903-4-lcr,37.0,word,1693725401.9051497,618.0000000000001,210.0,12.041594578792296,18.0,0.0,8
23,0903-4-lcr,37.0,word,1693725401.937616,627.9999999999999,211.00000000000003,10.04987562112089,18.0,0.0,7
24,0903-4-lcr,37.0,word,1693725401.969067,636.0000000000001,212.0,8.06225774829855,18.0,0.0,6
25,0903-4-lcr,37.0,word,1693725402.0013924,641.9999999999999,213.0,6.082762530298219,18.0,0.0,6
26,0903-4-lcr,37.0,word,1693725402.0329652,646.9999999999999,213.0,5.0,18.0,0.0,5
27,0903-4-lcr,37.0,word,1693725402.0652575,650.0,213.0,3.0,18.0,0.0,5
28,0903-4-lcr,37.0,word,1693725402.208974,660.9999999999999,352.0,139.43457247038842,18.0,0.0,11
29,0903-4-lcr,37.0,word,1693725402.240803,682.9999999999999,370.0,28.42534080710379,18.0,0.0,7
30,0903-4-lcr,37.0,word,1693725402.2727337,693.0,348.0000000000001,24.166091947189145,18.0,0.0,5
31,0903-4-lcr,37.0,word,1693725402.3048491,699.9999999999998,321.99999999999994,26.92582403567252,18.0,0.0,2
32,0903-4-lcr,37.0,word,1693725402.3371046,707.9999999999999,298.0,25.29822128134704,18.0,0.0,4
33,0903-4-lcr,37.0,word,1693725402.369366,713.0,275.0,23.53720459187964,18.0,0.0,9
34,0903-4-lcr,37.0,word,1693725402.4006925,717.9999999999998,258.0,17.72004514666935,18.0,0.0,11
35,0903-4-lcr,37.0,word,1693725402.4329412,721.9999999999999,244.00000000000003,14.560219778561036,18.0,0.0,12
36,0903-4-lcr,37.0,word,1693725402.448844,725.0,236.00000000000003,8.54400374531753,18.0,0.0,10
37,0903-4-lcr,37.0,word,1693725402.4810994,727.0000000000001,231.0,5.385164807134504,18.0,0.0,10
38,0903-4-lcr,37.0,word,1693725402.51272,728.9999999999999,226.99999999999991,4.47213595499958,18.0,0.0,9
39,0903-4-lcr,37.0,word,1693725402.5450292,729.9999999999999,225.0,2.23606797749979,18.0,0.0,9
40,0903-4-lcr,37.0,word,1693725402.5769956,752.0,222.0,22.20360331117452,18.0,0.0,10
41,0903-4-lcr,37.0,word,1693725402.609131,773.9999999999999,218.99999999999991,22.20360331117452,18.0,0.0,11
